0 30100000000 1.0
Linear 3 explicit
 0.470000 -6.990391460973541 -16.583116547418584 -36.701098620366594
 0.480000 -23.267433646068184 -33.783573956050716 -72.87157079397062
 0.490000 41.968019664539234 -21.69187704682762 -32.3242214473079
 0.500000 -37.72893671100827 -7.065076887079793 -4.7570083542943085
 0.510000 -46.76374680855838 -19.952377229360565 -65.71422441276005
 0.520000 8.771904256250522 -17.272225957465423 -36.22689348223231
 0.530000 22.01559509299784 -34.646085024042364 -71.23124007214467
 0.540000 -44.922654705601815 -21.895182501440907 -33.69305275293484
 0.550000 34.32294806076607 -6.669427570143763 -4.7114249035440885
 0.560000 42.20260049040448 -20.24413772756529 -62.7502644567696
 0.570000 -9.988487554298871 -16.75774840648313 -37.400035233700606
 0.580000 -22.143755699679588 -33.80092342432512 -73.24552601491325
 0.590000 46.44065945566629 -21.617002336035306 -32.03791626498595
 0.600000 -33.525215957822155 -7.026539074188442 -4.475160797418473
 0.610000 -45.69649604371344 -19.81025151059781 -65.07733696562454
 0.620000 5.838737215812472 -17.126209928011036 -35.91851393562206
 0.630000 17.30765947265391 -34.47419213055174 -70.93838131324429
 0.640000 -47.60369929528866 -21.77189405829215 -33.49433431274125
 0.650000 35.69139054682833 -6.618428968585951 -4.661981078510008
 0.660000 46.45492532857807 -20.348795871916323 -62.778172664564934
 0.670000 -6.0117968544569464 -16.77531521081923 -37.495594768667985
 0.680000 -21.13472014014286 -33.8542113399715 -73.33361572515331
 0.690000 43.592261086746525 -21.655504788492284 -32.35394247372572
 0.700000 -37.93031114989206 -6.970943395569333 -4.517927356145075
 0.710000 -48.50470494965225 -19.853299150762282 -65.26728471928459
 0.720000 6.758943240980145 -17.124470174665667 -35.754035734298434
 0.730000 21.113304287600755 -34.53319667790471 -70.79571868855588
 0.740000 -43.938375772674824 -21.83281508055105 -33.519858656191715
 0.750000 36.328047839680615 -6.62027063689949 -4.623494340938382
 0.760000 43.78657448915828 -20.3034041696924 -62.904441710198626
 0.770000 -10.030192856061035 -16.81970549189792 -37.5448179417574
 0.780000 -23.707291748076273 -33.900791051644234 -73.44808328572915
 0.790000 44.596694918111574 -21.703527257289036 -32.298204382367445
 0.800000 -34.21507413336341 -7.060285857632414 -4.591073240409134
 0.810000 -44.81923748897964 -19.796494449697548 -65.17645102105784
 0.820000 7.645876008238773 -17.12364636421747 -35.865346751492005
 0.830000 18.75176255809052 -34.468239670805374 -70.87693437790652
 0.840000 -47.707570357967924 -21.767870389583614 -33.37519224594384
 0.850000 34.152761748898044 -6.635834614499318 -4.623730328641143
 0.860000 44.63338502649489 -20.309017587905885 -62.70849522914489
 0.870000 -6.751546976889756 -16.780267336066892 -37.53118273822423
 0.880000 -20.342621765727785 -33.8411825607092 -73.38556209755536
 0.890000 45.31187581795164 -21.64385427172393 -32.31395462784405
 0.900000 -36.65084189891138 -6.996588456918633 -4.5688423891496495
 0.910000 -48.519173944222956 -19.873239235144837 -65.23814898941986
 0.920000 5.448899009307169 -17.116026911833437 -35.80283349418144
 0.930000 19.48017393225942 -34.49900560498811 -70.78912824011718
 0.940000 -44.57558481239923 -21.795906963576243 -33.49238939046667
 0.950000 37.164845462957054 -6.583120026531796 -4.563050239195546
 0.960000 45.43125036906628 -20.317413557567605 -62.85463797250412
 0.970000 -8.801283481405335 -16.80218745238092 -37.483609145378054
 0.980000 -23.712228066041206 -33.90523460650451 -73.39953803831692
 0.990000 43.3270863452149 -21.71139967000518 -32.36782511953396
 1.000000 -35.72332107189404 -7.039789748254664 -4.589746212339486
 1.010000 -45.511637982127496 -19.816768421943138 -65.26744483039698
 1.020000 8.299464122087002 -17.141075067499706 -35.85318267281323
 1.030000 20.23506245218516 -34.50232940807042 -70.88113968477738
 1.040000 -46.58118429398226 -21.799940488330762 -33.41424120663458
 1.050000 34.04862792393569 -6.649369029938244 -4.640194317785054
 1.060000 43.440448207144215 -20.28897300546346 -62.74836117875978
 1.070000 -8.154645903055098 -16.7907252419677 -37.546111231633006
 1.080000 -20.992709985366446 -33.84601657303105 -73.40983168583571
 1.090000 45.96148280975298 -21.64892244364986 -32.260791410035694
 1.100000 -35.23925181806715 -7.021395231283606 -4.574732950575678
 1.110000 -47.37386076296795 -19.852176954817907 -65.18236792709547
 1.120000 5.461744566217135 -17.11278365286831 -35.83907040106977
 1.130000 18.415611897051747 -34.472982209176564 -70.81546681464324
 1.140000 -45.880582435339036 -21.77145740954001 -33.45351816590627
 1.150000 36.65302251738371 -6.586416110181785 -4.567624827734873
 1.160000 46.027663994512494 -20.32737567479778 -62.79943659228856
 1.170000 -7.527393663597934 -16.78890360868681 -37.478126204719004
 1.180000 -22.658437054285486 -33.88835150124726 -73.37548689183737
 1.190000 43.298666168669065 -21.69458923357644 -32.3858578449352
 1.200000 -36.78768817900362 -7.014153807004767 -4.5775376320614765
 1.210000 -46.8103850159726 -19.837969031207763 -65.29210526822467
