element, left buccinator, 1437
element, left buccinator, 1438
element, left buccinator, 917
element, left buccinator, 918
element, left buccinator, 928
element, left buccinator, 1037
element, left buccinator, 1038
element, left buccinator, 1119
element, left buccinator, 1120
element, left buccinator, 743
element, left buccinator, 874
element, left buccinator, 903
element, left buccinator, 745
element, left buccinator, 864
element, left buccinator, 876
element, left buccinator, 887
element, left buccinator, 877
element, left buccinator, 748
element, left buccinator, 865
element, left buccinator, 744
element, left buccinator, 747
element, left buccinator, 750
element, left buccinator, 751
element, left buccinator, 143
element, left buccinator, 699
element, left buccinator, 746
element, left buccinator, 1431
element, left buccinator, 1432
element, left buccinator, 704
element, left buccinator, 749
element, left buccinator, 703
element, left buccinator, 752
element, left buccinator, 131
element, left buccinator, 1080
element, left buccinator, 1081
element, left buccinator, 905
element, left buccinator, 906
element, left buccinator, 476
element, left buccinator, 478
element, left buccinator, 1082
element, left buccinator, 1083
element, left buccinator, 477
element, left buccinator, 479
element, left buccinator, 1417
element, left buccinator, 1420
element, left buccinator, 1039
element, left buccinator, 1051
element, left buccinator, 1116
element, left buccinator, 1117
element, left buccinator, 1053
element, left buccinator, 1054
element, left buccinator, 1442
element, left buccinator, 666
element, left buccinator, 677
element, left buccinator, 1418
element, left buccinator, 1419
element, left buccinator, 667
element, left buccinator, 678
element, left buccinator, 688
element, left buccinator, 689
element, left buccinator, 679
element, left buccinator, 690
element, left buccinator, 888
element, left buccinator, 691
element, left buccinator, 889
element, left buccinator, 878
element, left buccinator, 879
element, left buccinator, 890
element, left buccinator, 866
element, left buccinator, 680
fiber_marker, left buccinator, 912, 916, -0.023695205609673604, 0.08234142512336927, -0.06540358977265946, -0.02668397890333394, 0.0834426173459229, -0.05753483576246057
fiber_marker, left buccinator, 916, 874, -0.02668397890333394, 0.0834426173459229, -0.05753483576246057, -0.02936084859979498, 0.08589107085851494, -0.04738975455008748
fiber_marker, left buccinator, 874, 748, -0.02936084859979498, 0.08589107085851494, -0.04738975455008748, -0.03306567353950697, 0.08791236371017988, -0.03922740351728468
fiber_marker, left buccinator, 748, 747, -0.03306567353950697, 0.08791236371017988, -0.03922740351728468, -0.03556520924386557, 0.090091445502193, -0.03655325846360632
fiber_marker, left buccinator, 747, 746, -0.03556520924386557, 0.090091445502193, -0.03655325846360632, -0.042590762993565935, 0.09749349117052081, -0.03200680518946352
fiber_marker, left buccinator, 131, 905, -0.02125111491502368, 0.06988676153751049, -0.06015868257650456, -0.02402416291502367, 0.06992818053751049, -0.05529683257650454
fiber_marker, left buccinator, 905, 677, -0.02402416291502367, 0.06992818053751049, -0.05529683257650454, -0.02764017891503201, 0.07036802053750796, -0.0477584685765009
fiber_marker, left buccinator, 677, 690, -0.02764017891503201, 0.07036802053750796, -0.0477584685765009, -0.030395276915023604, 0.07162541953751057, -0.040761615576504394
fiber_marker, left buccinator, 690, 878, -0.030395276915023604, 0.07162541953751057, -0.040761615576504394, -0.03271755073090299, 0.07253021303748136, -0.03623273855124372
fiber_marker, left buccinator, 878, 866, -0.03271755073090299, 0.07253021303748136, -0.03623273855124372, -0.034843555395131474, 0.07456289435191386, -0.033467248111917605
element, left depressor labii inferioris, 158
element, left depressor labii inferioris, 159
element, left depressor labii inferioris, 161
element, left depressor labii inferioris, 1378
element, left depressor labii inferioris, 140
element, left depressor labii inferioris, 162
element, left depressor labii inferioris, 576
element, left depressor labii inferioris, 147
element, left depressor labii inferioris, 154
element, left depressor labii inferioris, 558
element, left depressor labii inferioris, 560
element, left depressor labii inferioris, 148
element, left depressor labii inferioris, 155
element, left depressor labii inferioris, 557
element, left depressor labii inferioris, 559
element, left depressor labii inferioris, 149
element, left depressor labii inferioris, 156
element, left depressor labii inferioris, 157
element, left depressor labii inferioris, 568
element, left depressor labii inferioris, 567
element, left depressor labii inferioris, 160
element, left depressor labii inferioris, 570
element, left depressor labii inferioris, 569
element, left depressor labii inferioris, 571
element, left depressor labii inferioris, 572
element, left depressor labii inferioris, 574
element, left depressor labii inferioris, 151
element, left depressor labii inferioris, 555
element, left depressor labii inferioris, 1107
element, left depressor labii inferioris, 1108
element, left depressor labii inferioris, 1134
element, left depressor labii inferioris, 1135
element, left depressor labii inferioris, 1155
element, left depressor labii inferioris, 1156
element, left depressor labii inferioris, 1161
element, left depressor labii inferioris, 1162
element, left depressor labii inferioris, 1157
element, left depressor labii inferioris, 1163
element, left depressor labii inferioris, 1166
element, left depressor labii inferioris, 1167
element, left depressor labii inferioris, 1457
element, left depressor labii inferioris, 150
element, left depressor labii inferioris, 556
element, left depressor labii inferioris, 1133
element, left depressor labii inferioris, 1375
element, left depressor labii inferioris, 134
element, left depressor labii inferioris, 561
element, left depressor labii inferioris, 562
element, left depressor labii inferioris, 1047
element, left depressor labii inferioris, 1048
element, left depressor labii inferioris, 1049
element, left depressor labii inferioris, 121
element, left depressor labii inferioris, 179
element, left depressor labii inferioris, 548
element, left depressor labii inferioris, 550
element, left depressor labii inferioris, 1050
element, left depressor labii inferioris, 1106
element, left depressor labii inferioris, 135
element, left depressor labii inferioris, 545
element, left depressor labii inferioris, 546
element, left depressor labii inferioris, 547
element, left depressor labii inferioris, 1063
element, left depressor labii inferioris, 1064
element, left depressor labii inferioris, 1594
element, left depressor labii inferioris, 1652
element, left depressor labii inferioris, 2523
element, left depressor labii inferioris, 2579
element, left depressor labii inferioris, 1608
element, left depressor labii inferioris, 1623
element, left depressor labii inferioris, 1620
element, left depressor labii inferioris, 1090
element, left depressor labii inferioris, 1091
element, left depressor labii inferioris, 1065
element, left depressor labii inferioris, 1092
element, left depressor labii inferioris, 2538
element, left depressor labii inferioris, 2565
element, left depressor labii inferioris, 1132
element, left depressor labii inferioris, 2605
element, left depressor labii inferioris, 2029
element, left depressor labii inferioris, 2035
element, left depressor labii inferioris, 2522
element, left depressor labii inferioris, 2848
element, left depressor labii inferioris, 120
element, left depressor labii inferioris, 196
element, left depressor labii inferioris, 1062
element, left depressor labii inferioris, 197
element, left depressor labii inferioris, 128
element, left depressor labii inferioris, 206
element, left depressor labii inferioris, 353
element, left depressor labii inferioris, 358
element, left depressor labii inferioris, 207
element, left depressor labii inferioris, 359
element, left depressor labii inferioris, 963
element, left depressor labii inferioris, 965
element, left depressor labii inferioris, 549
element, left depressor labii inferioris, 1670
element, left depressor labii inferioris, 2436
element, left depressor labii inferioris, 2438
element, left depressor labii inferioris, 2019
element, left depressor labii inferioris, 2021
element, left depressor labii inferioris, 2537
element, left depressor labii inferioris, 142
element, left depressor labii inferioris, 579
element, left depressor labii inferioris, 644
element, left depressor labii inferioris, 1377
element, left depressor labii inferioris, 1401
element, left depressor labii inferioris, 141
element, left depressor labii inferioris, 645
element, left depressor labii inferioris, 587
element, left depressor labii inferioris, 646
element, left depressor labii inferioris, 153
element, left depressor labii inferioris, 578
element, left depressor labii inferioris, 582
element, left depressor labii inferioris, 598
element, left depressor labii inferioris, 583
element, left depressor labii inferioris, 904
element, left depressor labii inferioris, 588
element, left depressor labii inferioris, 647
element, left depressor labii inferioris, 655
element, left depressor labii inferioris, 656
element, left depressor labii inferioris, 666
element, left depressor labii inferioris, 1139
element, left depressor labii inferioris, 1186
element, left depressor labii inferioris, 1204
element, left depressor labii inferioris, 1416
element, left depressor labii inferioris, 1419
element, left depressor labii inferioris, 1448
element, left depressor labii inferioris, 1449
element, left depressor labii inferioris, 1184
element, left depressor labii inferioris, 1185
element, left depressor labii inferioris, 1187
element, left depressor labii inferioris, 132
element, left depressor labii inferioris, 580
element, left depressor labii inferioris, 581
element, left depressor labii inferioris, 476
element, left depressor labii inferioris, 477
element, left depressor labii inferioris, 480
element, left depressor labii inferioris, 481
element, left depressor labii inferioris, 1041
element, left depressor labii inferioris, 1042
element, left depressor labii inferioris, 1113
element, left depressor labii inferioris, 1114
element, left depressor labii inferioris, 1043
element, left depressor labii inferioris, 1112
element, left depressor labii inferioris, 1044
element, left depressor labii inferioris, 1111
element, left depressor labii inferioris, 1418
element, left depressor labii inferioris, 1450
element, left depressor labii inferioris, 1084
element, left depressor labii inferioris, 1085
element, left depressor labii inferioris, 1086
element, left depressor labii inferioris, 1087
element, left depressor labii inferioris, 478
element, left depressor labii inferioris, 479
element, left depressor labii inferioris, 1040
element, left depressor labii inferioris, 1115
element, left depressor labii inferioris, 1056
element, left depressor labii inferioris, 1057
element, left depressor labii inferioris, 1083
element, left depressor labii inferioris, 133
element, left depressor labii inferioris, 1088
element, left depressor labii inferioris, 355
element, left depressor labii inferioris, 356
element, left depressor labii inferioris, 432
element, left depressor labii inferioris, 437
element, left depressor labii inferioris, 1058
element, left depressor labii inferioris, 357
element, left depressor labii inferioris, 442
element, left depressor labii inferioris, 366
element, left depressor labii inferioris, 447
element, left depressor labii inferioris, 1055
element, left depressor labii inferioris, 1082
element, left depressor labii inferioris, 427
element, left depressor labii inferioris, 1059
fiber_marker, left depressor labii inferioris, 567, 559, -0.00665766789655471, 0.039884609267255365, -0.06766101829263833, -0.006610424483662427, 0.04286754033935381, -0.06772824270373493
fiber_marker, left depressor labii inferioris, 559, 557, -0.006610424483662427, 0.04286754033935381, -0.06772824270373493, -0.005625016821210997, 0.04532391113249601, -0.06825431385975424
fiber_marker, left depressor labii inferioris, 557, 557, -0.005625016821210997, 0.04532391113249601, -0.06825431385975424, -0.005290516337453964, 0.048063023726766685, -0.06858136978507165
fiber_marker, left depressor labii inferioris, 557, 1375, -0.005290516337453964, 0.048063023726766685, -0.06858136978507165, -0.0029285389150236667, 0.05031136153751047, -0.07364046157650453
fiber_marker, left depressor labii inferioris, 1375, 548, -0.0029285389150236667, 0.05031136153751047, -0.07364046157650453, -0.002887190915023666, 0.05199181253751052, -0.07914731457650453
fiber_marker, left depressor labii inferioris, 645, 598, -0.02227472391502367, 0.045358152537510514, -0.053243206576504526, -0.02208569591502367, 0.051907413537510515, -0.057280655576504545
fiber_marker, left depressor labii inferioris, 598, 583, -0.02208569591502367, 0.051907413537510515, -0.057280655576504545, -0.021832755915023667, 0.056471229537510506, -0.06129696257650457
fiber_marker, left depressor labii inferioris, 583, 581, -0.021832755915023667, 0.056471229537510506, -0.06129696257650457, -0.020842503915026102, 0.059300361537510386, -0.0628954255765054
fiber_marker, left depressor labii inferioris, 581, 581, -0.020842503915026102, 0.059300361537510386, -0.0628954255765054, -0.018530051915023736, 0.06084223853751088, -0.06600754057650422
element, left mentalis, 134
element, left mentalis, 151
element, left mentalis, 555
element, left mentalis, 561
element, left mentalis, 135
element, left mentalis, 150
element, left mentalis, 556
element, left mentalis, 562
element, left mentalis, 147
element, left mentalis, 154
element, left mentalis, 558
element, left mentalis, 560
element, left mentalis, 148
element, left mentalis, 155
element, left mentalis, 557
element, left mentalis, 559
element, left mentalis, 567
element, left mentalis, 568
element, left mentalis, 1620
element, left mentalis, 1623
element, left mentalis, 1627
element, left mentalis, 1047
element, left mentalis, 1048
element, left mentalis, 1107
element, left mentalis, 1108
element, left mentalis, 1049
element, left mentalis, 1375
element, left mentalis, 1106
element, left mentalis, 1132
element, left mentalis, 1133
element, left mentalis, 1134
element, left mentalis, 1135
element, left mentalis, 1154
element, left mentalis, 1155
element, left mentalis, 2031
element, left mentalis, 2033
element, left mentalis, 157
element, left mentalis, 160
element, left mentalis, 570
element, left mentalis, 1630
element, left mentalis, 1633
element, left mentalis, 2579
element, left mentalis, 2605
element, left mentalis, 1153
element, left mentalis, 2626
element, left mentalis, 2041
element, left mentalis, 2032
element, left mentalis, 2040
element, left mentalis, 1159
element, left mentalis, 1160
element, left mentalis, 2632
element, left mentalis, 1161
element, left mentalis, 1164
element, left mentalis, 1165
element, left mentalis, 2637
element, left mentalis, 571
element, left mentalis, 1168
element, left mentalis, 2044
element, left mentalis, 2641
element, left mentalis, 2043
element, left mentalis, 2606
element, left mentalis, 2627
element, left mentalis, 2633
element, left mentalis, 2638
element, left mentalis, 171
element, left mentalis, 180
element, left mentalis, 552
element, left mentalis, 554
element, left mentalis, 184
element, left mentalis, 564
element, left mentalis, 187
element, left mentalis, 566
element, left mentalis, 1644
element, left mentalis, 1653
element, left mentalis, 1657
element, left mentalis, 1660
element, left mentalis, 2025
element, left mentalis, 2027
element, left mentalis, 2037
element, left mentalis, 2039
element, left mentalis, 551
element, left mentalis, 553
element, left mentalis, 563
element, left mentalis, 565
element, left mentalis, 1166
element, left mentalis, 569
element, left mentalis, 1156
element, left mentalis, 158
element, left mentalis, 1162
element, left mentalis, 161
element, left mentalis, 1167
element, left mentalis, 149
element, left mentalis, 156
element, left mentalis, 159
element, left mentalis, 152
element, left mentalis, 1109
element, left mentalis, 1136
element, left mentalis, 1157
element, left mentalis, 133
element, left mentalis, 578
element, left mentalis, 579
element, left mentalis, 153
element, left mentalis, 132
element, left mentalis, 1045
element, left mentalis, 1046
element, left mentalis, 1110
element, left mentalis, 1137
element, left mentalis, 582
element, left mentalis, 598
element, left mentalis, 1111
element, left mentalis, 1138
fiber_marker, left mentalis, 556, 558, -0.004734618835237681, 0.04983415613087159, -0.06907875503953263, -0.0037463649150236665, 0.04697092253751049, -0.06944275457650452
fiber_marker, left mentalis, 558, 154, -0.0037463649150236665, 0.04697092253751049, -0.06944275457650452, -8.285152091550618E-4, 0.042669079520751996, -0.06998497301803691
fiber_marker, left mentalis, 154, 157, -8.285152091550618E-4, 0.042669079520751996, -0.06998497301803691, -4.151109150303193E-4, 0.039923490537660145, -0.07374893357641366
fiber_marker, left mentalis, 157, 1159, -4.151109150303193E-4, 0.039923490537660145, -0.07374893357641366, -5.491915023725225E-6, 0.037536079537509814, -0.078127243576506
fiber_marker, left mentalis, 1160, 1154, -0.004504168915023594, 0.037696236537511, -0.07829619157650368, -0.005050955915023667, 0.0395717185375105, -0.07453205857650455
fiber_marker, left mentalis, 1154, 559, -0.005050955915023667, 0.0395717185375105, -0.07453205857650455, -0.005553589915037353, 0.04166190053750896, -0.0702160605764785
fiber_marker, left mentalis, 559, 559, -0.005553589915037353, 0.04166190053750896, -0.0702160605764785, -0.007035302592712317, 0.04401249538522321, -0.06755056700602725
fiber_marker, left mentalis, 559, 148, -0.007035302592712317, 0.04401249538522321, -0.06755056700602725, -0.00924622132052987, 0.046201391733933374, -0.06661305439036187
fiber_marker, left mentalis, 148, 149, -0.00924622132052987, 0.046201391733933374, -0.06661305439036187, -0.012291601663204775, 0.04948298802697903, -0.06533638230236319
element, left obicularis oris marginal, 2
element, left obicularis oris marginal, 3
element, left obicularis oris marginal, 264
element, left obicularis oris marginal, 265
element, left obicularis oris marginal, 285
element, left obicularis oris marginal, 286
element, left obicularis oris marginal, 290
element, left obicularis oris marginal, 291
element, left obicularis oris marginal, 4
element, left obicularis oris marginal, 58
element, left obicularis oris marginal, 59
element, left obicularis oris marginal, 266
element, left obicularis oris marginal, 268
element, left obicularis oris marginal, 269
element, left obicularis oris marginal, 57
element, left obicularis oris marginal, 267
element, left obicularis oris marginal, 55
element, left obicularis oris marginal, 56
element, left obicularis oris marginal, 116
element, left obicularis oris marginal, 312
element, left obicularis oris marginal, 313
element, left obicularis oris marginal, 325
element, left obicularis oris marginal, 326
element, left obicularis oris marginal, 327
element, left obicularis oris marginal, 54
element, left obicularis oris marginal, 317
element, left obicularis oris marginal, 318
element, left obicularis oris marginal, 328
element, left obicularis oris marginal, 278
element, left obicularis oris marginal, 284
element, left obicularis oris marginal, 311
element, left obicularis oris marginal, 333
element, left obicularis oris marginal, 334
element, left obicularis oris marginal, 129
element, left obicularis oris marginal, 210
element, left obicularis oris marginal, 270
element, left obicularis oris marginal, 271
element, left obicularis oris marginal, 209
element, left obicularis oris marginal, 280
element, left obicularis oris marginal, 208
element, left obicularis oris marginal, 324
element, left obicularis oris marginal, 316
element, left obicularis oris marginal, 323
element, left obicularis oris marginal, 1789
element, left obicularis oris marginal, 1790
element, left obicularis oris marginal, 1796
element, left obicularis oris marginal, 1801
element, left obicularis oris marginal, 335
element, left obicularis oris marginal, 1527
element, left obicularis oris marginal, 1791
element, left obicularis oris marginal, 60
element, left obicularis oris marginal, 256
element, left obicularis oris marginal, 18
element, left obicularis oris marginal, 287
element, left obicularis oris marginal, 314
element, left obicularis oris marginal, 336
element, left obicularis oris marginal, 19
element, left obicularis oris marginal, 292
element, left obicularis oris marginal, 20
element, left obicularis oris marginal, 296
element, left obicularis oris marginal, 297
element, left obicularis oris marginal, 34
element, left obicularis oris marginal, 288
element, left obicularis oris marginal, 315
element, left obicularis oris marginal, 337
element, left obicularis oris marginal, 35
element, left obicularis oris marginal, 293
element, left obicularis oris marginal, 36
element, left obicularis oris marginal, 298
element, left obicularis oris marginal, 74
element, left obicularis oris marginal, 330
element, left obicularis oris marginal, 1547
element, left obicularis oris marginal, 1803
element, left obicularis oris marginal, 75
element, left obicularis oris marginal, 329
element, left obicularis oris marginal, 76
element, left obicularis oris marginal, 77
element, left obicularis oris marginal, 78
element, left obicularis oris marginal, 79
element, left obicularis oris marginal, 94
element, left obicularis oris marginal, 332
element, left obicularis oris marginal, 1567
element, left obicularis oris marginal, 1805
element, left obicularis oris marginal, 95
element, left obicularis oris marginal, 331
element, left obicularis oris marginal, 96
element, left obicularis oris marginal, 97
element, left obicularis oris marginal, 98
element, left obicularis oris marginal, 99
element, left obicularis oris marginal, 21
element, left obicularis oris marginal, 37
element, left obicularis oris marginal, 80
element, left obicularis oris marginal, 100
element, left obicularis oris marginal, 200
element, left obicularis oris marginal, 277
element, left obicularis oris marginal, 281
element, left obicularis oris marginal, 309
element, left obicularis oris marginal, 1026
element, left obicularis oris marginal, 1027
element, left obicularis oris marginal, 1075
element, left obicularis oris marginal, 1076
element, left obicularis oris marginal, 201
element, left obicularis oris marginal, 310
element, left obicularis oris marginal, 1025
element, left obicularis oris marginal, 1077
element, left obicularis oris marginal, 321
element, left obicularis oris marginal, 322
element, left obicularis oris marginal, 1024
element, left obicularis oris marginal, 1078
element, left obicularis oris marginal, 1794
element, left obicularis oris marginal, 1795
element, left obicularis oris marginal, 2497
element, left obicularis oris marginal, 2551
element, left obicularis oris marginal, 289
element, left obicularis oris marginal, 199
element, left obicularis oris marginal, 279
element, left obicularis oris marginal, 1028
element, left obicularis oris marginal, 1074
element, left obicularis oris marginal, 1101
element, left obicularis oris marginal, 1102
element, left obicularis oris marginal, 1103
element, left obicularis oris marginal, 338
element, left obicularis oris marginal, 339
element, left obicularis oris marginal, 340
element, left obicularis oris marginal, 341
element, left obicularis oris marginal, 342
element, left obicularis oris marginal, 1104
element, left obicularis oris marginal, 343
element, left obicularis oris marginal, 344
element, left obicularis oris marginal, 1816
element, left obicularis oris marginal, 1817
element, left obicularis oris marginal, 345
element, left obicularis oris marginal, 1818
element, left obicularis oris marginal, 346
element, left obicularis oris marginal, 1819
element, left obicularis oris marginal, 347
element, left obicularis oris marginal, 1820
element, left obicularis oris marginal, 1105
element, left obicularis oris marginal, 2578
element, left obicularis oris marginal, 528
element, left obicularis oris marginal, 529
element, left obicularis oris marginal, 530
element, left obicularis oris marginal, 531
element, left obicularis oris marginal, 1528
element, left obicularis oris marginal, 1529
element, left obicularis oris marginal, 1589
element, left obicularis oris marginal, 1785
element, left obicularis oris marginal, 1786
element, left obicularis oris marginal, 1798
element, left obicularis oris marginal, 1799
element, left obicularis oris marginal, 1800
element, left obicularis oris marginal, 1681
element, left obicularis oris marginal, 1682
element, left obicularis oris marginal, 1784
element, left obicularis oris marginal, 1797
element, left obicularis oris marginal, 1475
element, left obicularis oris marginal, 1530
element, left obicularis oris marginal, 1738
element, left obicularis oris marginal, 1740
element, left obicularis oris marginal, 1548
element, left obicularis oris marginal, 1802
element, left obicularis oris marginal, 1549
element, left obicularis oris marginal, 1787
element, left obicularis oris marginal, 1491
element, left obicularis oris marginal, 1550
element, left obicularis oris marginal, 1568
element, left obicularis oris marginal, 1804
element, left obicularis oris marginal, 1569
element, left obicularis oris marginal, 1788
element, left obicularis oris marginal, 1507
element, left obicularis oris marginal, 1570
element, left obicularis oris marginal, 1673
element, left obicularis oris marginal, 1674
element, left obicularis oris marginal, 1782
element, left obicularis oris marginal, 1783
element, left obicularis oris marginal, 2498
element, left obicularis oris marginal, 2499
element, left obicularis oris marginal, 2549
element, left obicularis oris marginal, 2550
element, left obicularis oris marginal, 1806
element, left obicularis oris marginal, 1807
element, left obicularis oris marginal, 1811
element, left obicularis oris marginal, 1812
element, left obicularis oris marginal, 1808
element, left obicularis oris marginal, 1813
element, left obicularis oris marginal, 1809
element, left obicularis oris marginal, 1814
element, left obicularis oris marginal, 2577
element, left obicularis oris marginal, 5
element, left obicularis oris marginal, 6
element, left obicularis oris marginal, 254
element, left obicularis oris marginal, 255
element, left obicularis oris marginal, 300
element, left obicularis oris marginal, 301
element, left obicularis oris marginal, 305
element, left obicularis oris marginal, 306
element, left obicularis oris marginal, 295
element, left obicularis oris marginal, 61
element, left obicularis oris marginal, 257
element, left obicularis oris marginal, 262
element, left obicularis oris marginal, 294
element, left obicularis oris marginal, 299
element, left obicularis oris marginal, 261
element, left obicularis oris marginal, 211
element, left obicularis oris marginal, 236
element, left obicularis oris marginal, 376
element, left obicularis oris marginal, 62
element, left obicularis oris marginal, 302
element, left obicularis oris marginal, 22
element, left obicularis oris marginal, 307
element, left obicularis oris marginal, 303
element, left obicularis oris marginal, 38
element, left obicularis oris marginal, 308
element, left obicularis oris marginal, 81
element, left obicularis oris marginal, 7
element, left obicularis oris marginal, 23
element, left obicularis oris marginal, 82
element, left obicularis oris marginal, 101
element, left obicularis oris marginal, 39
element, left obicularis oris marginal, 102
element, left obicularis oris marginal, 198
element, left obicularis oris marginal, 258
element, left obicularis oris marginal, 260
element, left obicularis oris marginal, 272
element, left obicularis oris marginal, 1029
element, left obicularis oris marginal, 1030
element, left obicularis oris marginal, 1072
element, left obicularis oris marginal, 1073
element, left obicularis oris marginal, 130
element, left obicularis oris marginal, 304
element, left obicularis oris marginal, 259
element, left obicularis oris marginal, 263
element, left obicularis oris marginal, 1071
element, left obicularis oris marginal, 1099
element, left obicularis oris marginal, 1100
element, left obicularis oris marginal, 527
element, left obicularis oris marginal, 532
element, left obicularis oris marginal, 533
element, left obicularis oris marginal, 8
element, left obicularis oris marginal, 381
element, left obicularis oris marginal, 382
element, left obicularis oris marginal, 384
element, left obicularis oris marginal, 388
element, left obicularis oris marginal, 389
element, left obicularis oris marginal, 391
element, left obicularis oris marginal, 63
element, left obicularis oris marginal, 237
element, left obicularis oris marginal, 383
element, left obicularis oris marginal, 385
element, left obicularis oris marginal, 380
element, left obicularis oris marginal, 24
element, left obicularis oris marginal, 387
element, left obicularis oris marginal, 379
element, left obicularis oris marginal, 40
element, left obicularis oris marginal, 386
element, left obicularis oris marginal, 41
element, left obicularis oris marginal, 397
element, left obicularis oris marginal, 83
element, left obicularis oris marginal, 103
element, left obicularis oris marginal, 234
element, left obicularis oris marginal, 535
element, left obicularis oris marginal, 1031
element, left obicularis oris marginal, 1032
element, left obicularis oris marginal, 1070
element, left obicularis oris marginal, 228
element, left obicularis oris marginal, 536
element, left obicularis oris marginal, 1033
element, left obicularis oris marginal, 1069
element, left obicularis oris marginal, 378
element, left obicularis oris marginal, 390
element, left obicularis oris marginal, 1098
element, left obicularis oris marginal, 1097
element, left obicularis oris marginal, 392
element, left obicularis oris marginal, 1096
element, left obicularis oris marginal, 534
element, left obicularis oris marginal, 273
element, left obicularis oris marginal, 275
element, left obicularis oris marginal, 1124
