#---------- Tue Nov 29 16:11:21 PST 2022 ----------
#Format: Task Counter Number,Did Simulation Succeed,Last Step Size Used,Number of Simulations Attempted
5711,true,0.01,1
5719,true,0.01,1
5726,true,0.01,1
5736,true,0.01,1
5740,true,0.01,1
5748,true,0.01,1
5756,false,0.01,1
5765,false,0.01,1
5774,true,0.01,1
5779,true,0.01,1
5787,true,0.01,1
5795,false,0.01,1
5803,false,0.01,1
5811,false,0.01,1
5819,true,0.01,1
5825,true,0.01,1
5835,true,0.01,1
5841,false,0.01,1
5848,false,0.01,1
5856,false,0.01,1
5864,true,0.01,1
5872,true,0.01,1
5879,true,0.01,1
5893,false,0.01,1
5897,true,0.01,1
5910,true,0.01,1
5916,true,0.01,1
5926,true,0.01,1
5931,true,0.01,1
5943,true,0.01,1
5947,false,0.01,1
5956,false,0.01,1
5963,true,0.01,1
5971,true,0.01,1
5976,true,0.01,1
5987,true,0.01,1
5998,false,0.01,1
6008,false,0.01,1
6015,true,0.01,1
6020,false,0.01,1
6028,false,0.01,1
6036,true,0.01,1
6043,true,0.01,1
6051,true,0.01,1
6059,true,0.01,1
6069,true,0.01,1
6075,false,0.01,1
6080,false,0.01,1
6087,false,0.01,1
6095,false,0.01,1
6109,false,0.01,1
6114,true,0.01,1
6120,false,0.01,1
6128,false,0.01,1
6135,false,0.01,1
6139,true,0.01,1
6151,true,0.01,1
6158,false,0.01,1
6164,false,0.01,1
6172,false,0.01,1
6180,false,0.01,1
6183,true,0.01,1
6197,false,0.01,1
6205,true,0.01,1
6210,true,0.01,1
6218,false,0.01,1
6226,false,0.01,1
6234,false,0.01,1
6238,false,0.01,1
6251,false,0.01,1
6254,false,0.01,1
6262,false,0.01,1
6270,false,0.01,1
6275,true,0.01,1
6283,true,0.01,1
6291,true,0.01,1
6299,false,0.01,1
6307,false,0.01,1
6314,true,0.01,1
6322,false,0.01,1
6327,false,0.01,1
6334,false,0.01,1
6342,false,0.01,1
6347,false,0.01,1
6360,false,0.01,1
6363,true,0.01,1
6377,false,0.01,1
6384,true,0.01,1
6391,true,0.01,1
6404,false,0.01,1
6410,false,0.01,1
6416,false,0.01,1
6424,false,0.01,1
6432,false,0.01,1
6440,false,0.01,1
6448,false,0.01,1
6454,true,0.01,1
6462,true,0.01,1
6470,false,0.01,1
6478,false,0.01,1
6486,false,0.01,1
6492,false,0.01,1
6499,true,0.01,1
6510,false,0.01,1
6520,false,0.01,1
6527,true,0.01,1
6535,true,0.01,1
6543,true,0.01,1
6551,false,0.01,1
6559,false,0.01,1
6567,true,0.01,1
6575,true,0.01,1
6582,true,0.01,1
6587,true,0.01,1
6595,true,0.01,1
6603,true,0.01,1
6611,true,0.01,1
6619,true,0.01,1
6625,true,0.01,1
6632,true,0.01,1
6640,true,0.01,1
6648,true,0.01,1
6656,true,0.01,1
6664,true,0.01,1
6671,true,0.01,1
6679,true,0.01,1
6686,true,0.01,1
6695,true,0.01,1
6702,true,0.01,1
6711,true,0.01,1
6719,true,0.01,1
6725,false,0.01,1
6735,true,0.01,1
6743,true,0.01,1
6751,true,0.01,1
6759,true,0.01,1
6766,true,0.01,1
6774,true,0.01,1
6783,true,0.01,1
6792,true,0.01,1
6801,true,0.01,1
6810,true,0.01,1
6818,true,0.01,1
6824,true,0.01,1
6835,true,0.01,1
6840,true,0.01,1
6848,true,0.01,1
6856,true,0.01,1
6864,true,0.01,1
6872,true,0.01,1
6879,true,0.01,1
6884,true,0.01,1
6892,true,0.01,1
6900,true,0.01,1
6908,true,0.01,1
6916,true,0.01,1
6925,true,0.01,1
6932,true,0.01,1
6940,true,0.01,1
6948,true,0.01,1
6956,true,0.01,1
6965,true,0.01,1
6973,false,0.01,1
6981,false,0.01,1
6990,true,0.01,1
6998,true,0.01,1
7006,true,0.01,1
7014,true,0.01,1
7022,true,0.01,1
7029,true,0.01,1
7033,true,0.01,1
7043,true,0.01,1
7051,true,0.01,1
7058,true,0.01,1
7070,true,0.01,1
7076,true,0.01,1
7087,true,0.01,1
7092,true,0.01,1
7102,true,0.01,1
7109,true,0.01,1
7117,true,0.01,1
7124,true,0.01,1
7133,true,0.01,1
7141,true,0.01,1
7149,true,0.01,1
7157,true,0.01,1
7165,true,0.01,1
7172,true,0.01,1
7181,true,0.01,1
7189,true,0.01,1
7196,true,0.01,1
7204,true,0.01,1
7212,true,0.01,1
7219,false,0.01,1
7227,false,0.01,1
7235,true,0.01,1
7245,true,0.01,1
7252,false,0.01,1
7260,false,0.01,1
7267,true,0.01,1
7276,true,0.01,1
7285,true,0.01,1
7293,true,0.01,1
7301,true,0.01,1
7309,true,0.01,1
7320,true,0.01,1
7324,true,0.01,1
7333,true,0.01,1
7341,true,0.01,1
7350,true,0.01,1
7359,true,0.01,1
7368,true,0.01,1
7376,true,0.01,1
7382,true,0.01,1
7388,true,0.01,1
7398,true,0.01,1
7403,true,0.01,1
7411,true,0.01,1
7419,true,0.01,1
7428,true,0.01,1
7436,true,0.01,1
7445,true,0.01,1
7454,true,0.01,1
7462,true,0.01,1
7469,true,0.01,1
7477,true,0.01,1
7485,true,0.01,1
7493,true,0.01,1
7501,true,0.01,1
7510,true,0.01,1
7518,true,0.01,1
7525,true,0.01,1
7530,true,0.01,1
7542,true,0.01,1
7547,true,0.01,1
7555,true,0.01,1
7563,true,0.01,1
7571,true,0.01,1
7579,true,0.01,1
7589,true,0.01,1
7597,true,0.01,1
7606,true,0.01,1
7614,true,0.01,1
7622,false,0.01,1
7630,false,0.01,1
7638,false,0.01,1
7649,true,0.01,1
7661,true,0.01,1
7666,true,0.01,1
7676,true,0.01,1
7682,true,0.01,1
7690,true,0.01,1
7698,true,0.01,1
7706,true,0.01,1
7714,true,0.01,1
7722,true,0.01,1
7729,false,0.01,1
7737,false,0.01,1
7745,true,0.01,1
7753,true,0.01,1
7760,true,0.01,1
7769,true,0.01,1
7777,true,0.01,1
7781,true,0.01,1
7791,false,0.01,1
7802,true,0.01,1
7811,true,0.01,1
7817,true,0.01,1
7825,true,0.01,1
7830,true,0.01,1
7839,true,0.01,1
7847,true,0.01,1
7853,true,0.01,1
7861,false,0.01,1
7869,true,0.01,1
7877,true,0.01,1
7886,true,0.01,1
7895,true,0.01,1
7899,false,0.01,1
7909,true,0.01,1
7918,false,0.01,1
7928,true,0.01,1
7935,true,0.01,1
7945,false,0.01,1
7953,false,0.01,1
7959,true,0.01,1
7967,true,0.01,1
7975,true,0.01,1
7983,true,0.01,1
7989,false,0.01,1
7997,true,0.01,1
8005,true,0.01,1
8012,true,0.01,1
8018,true,0.01,1
8024,false,0.01,1
8032,false,0.01,1
8041,false,0.01,1
8049,false,0.01,1
8057,false,0.01,1
8065,false,0.01,1
8075,true,0.01,1
8082,false,0.01,1
8091,true,0.01,1
8099,false,0.01,1
8107,false,0.01,1
8115,false,0.01,1
8123,false,0.01,1
8129,false,0.01,1
8138,true,0.01,1
8146,true,0.01,1
8154,true,0.01,1
8162,false,0.01,1
8170,false,0.01,1
8178,false,0.01,1
8185,false,0.01,1
8194,false,0.01,1
8201,true,0.01,1
8209,true,0.01,1
8216,false,0.01,1
8226,true,0.01,1
8232,false,0.01,1
8240,true,0.01,1
8248,true,0.01,1
8256,true,0.01,1
8264,false,0.01,1
8273,false,0.01,1
8282,false,0.01,1
8288,false,0.01,1
8296,false,0.01,1
8304,false,0.01,1
8311,false,0.01,1
8321,false,0.01,1
8329,false,0.01,1
8336,true,0.01,1
8344,false,0.01,1
8351,false,0.01,1
8359,false,0.01,1
8367,false,0.01,1
8375,false,0.01,1
8383,false,0.01,1
8391,false,0.01,1
8399,true,0.01,1
8407,true,0.01,1
8415,true,0.01,1
8423,false,0.01,1
8431,false,0.01,1
8438,false,0.01,1
8445,false,0.01,1
8452,true,0.01,1
8459,false,0.01,1
8466,false,0.01,1
8473,false,0.01,1
8480,true,0.01,1
8487,true,0.01,1
8494,false,0.01,1
8501,false,0.01,1
8508,false,0.01,1
8515,false,0.01,1
8522,false,0.01,1
8529,false,0.01,1
8536,false,0.01,1
8543,false,0.01,1
8550,true,0.01,1
8557,false,0.01,1
8565,false,0.01,1
8572,false,0.01,1
8579,false,0.01,1
8586,false,0.01,1
8594,false,0.01,1
8601,false,0.01,1
8607,false,0.01,1
8614,false,0.01,1
8623,false,0.01,1
8629,false,0.01,1
8636,false,0.01,1
8643,false,0.01,1
8649,true,0.01,1
8656,false,0.01,1
8663,false,0.01,1
8670,false,0.01,1
8675,false,0.01,1
8682,false,0.01,1
8689,false,0.01,1
8696,false,0.01,1
8703,true,0.01,1
8710,false,0.01,1
8716,false,0.01,1
8724,false,0.01,1
8731,true,0.01,1
8738,false,0.01,1
8745,false,0.01,1
8750,false,0.01,1
8755,true,0.01,1
8762,true,0.01,1
8769,true,0.01,1
8776,true,0.01,1
8783,true,0.01,1
8790,true,0.01,1
8797,true,0.01,1
8802,true,0.01,1
8810,true,0.01,1
8817,true,0.01,1
8824,true,0.01,1
8830,true,0.01,1
8836,true,0.01,1
8844,true,0.01,1
8850,true,0.01,1
8856,true,0.01,1
8863,true,0.01,1
8870,true,0.01,1
8877,true,0.01,1
8883,true,0.01,1
8890,true,0.01,1
8897,true,0.01,1
8904,true,0.01,1
8909,true,0.01,1
8916,true,0.01,1
8923,true,0.01,1
8930,true,0.01,1
8937,true,0.01,1
8944,true,0.01,1
8951,true,0.01,1
8958,true,0.01,1
8964,true,0.01,1
8970,true,0.01,1
8976,true,0.01,1
8983,true,0.01,1
8990,true,0.01,1
8997,true,0.01,1
9002,false,0.01,1
9011,false,0.01,1
9021,true,0.01,1
9026,true,0.01,1
9033,true,0.01,1
9040,true,0.01,1
9047,true,0.01,1
9053,true,0.01,1
9060,true,0.01,1
9067,true,0.01,1
9074,true,0.01,1
9083,true,0.01,1
9090,true,0.01,1
9097,true,0.01,1
9104,true,0.01,1
9109,true,0.01,1
9117,true,0.01,1
9124,true,0.01,1
9131,true,0.01,1
9138,true,0.01,1
9144,true,0.01,1
9150,true,0.01,1
9157,true,0.01,1
9164,true,0.01,1
9171,false,0.01,1
9180,true,0.01,1
9187,false,0.01,1
9194,true,0.01,1
9201,true,0.01,1
9208,true,0.01,1
9213,true,0.01,1
9219,true,0.01,1
9226,true,0.01,1
9233,true,0.01,1
9240,true,0.01,1
9247,true,0.01,1
9252,true,0.01,1
9261,true,0.01,1
9268,true,0.01,1
9275,true,0.01,1
9281,false,0.01,1
9288,true,0.01,1
9296,true,0.01,1
9303,true,0.01,1
9309,true,0.01,1
9315,true,0.01,1
9323,false,0.01,1
9330,false,0.01,1
9337,true,0.01,1
9344,true,0.01,1
9351,true,0.01,1
9359,true,0.01,1
9366,true,0.01,1
9372,true,0.01,1
9379,true,0.01,1
9387,true,0.01,1
9394,true,0.01,1
9401,false,0.01,1
9407,true,0.01,1
9415,false,0.01,1
9425,true,0.01,1
9434,true,0.01,1
9447,false,0.01,1
9450,true,0.01,1
9459,true,0.01,1
9470,true,0.01,1
9481,true,0.01,1
9490,true,0.01,1
9499,true,0.01,1
9515,true,0.01,1
9527,true,0.01,1
9537,true,0.01,1
9544,true,0.01,1
9551,true,0.01,1
9567,true,0.01,1
9577,true,0.01,1
9587,true,0.01,1
9599,true,0.01,1
9611,true,0.01,1
9621,true,0.01,1
9634,true,0.01,1
9643,true,0.01,1
9653,true,0.01,1
9663,true,0.01,1
9672,true,0.01,1
9681,true,0.01,1
9692,true,0.01,1
9706,true,0.01,1
9716,true,0.01,1
9725,true,0.01,1
9733,true,0.01,1
9743,true,0.01,1
9753,true,0.01,1
9762,true,0.01,1
9773,true,0.01,1
9780,true,0.01,1
9789,true,0.01,1
9797,true,0.01,1
9808,false,0.01,1
9815,true,0.01,1
9828,true,0.01,1
9832,true,0.01,1
9846,true,0.01,1
9854,true,0.01,1
9865,true,0.01,1
9877,true,0.01,1
9885,true,0.01,1
9895,true,0.01,1
9906,false,0.01,1
9912,true,0.01,1
9925,false,0.01,1
9933,false,0.01,1
9943,false,0.01,1
9955,true,0.01,1
9963,true,0.01,1
9977,true,0.01,1
9985,true,0.01,1
9994,true,0.01,1
10002,true,0.01,1
10010,true,0.01,1
10023,true,0.01,1
10033,true,0.01,1
10040,true,0.01,1
10051,false,0.01,1
10057,true,0.01,1
10070,false,0.01,1
10078,false,0.01,1
10086,false,0.01,1
10095,false,0.01,1
10105,false,0.01,1
10115,false,0.01,1
10126,true,0.01,1
10136,true,0.01,1
10147,false,0.01,1
10161,true,0.01,1
10172,true,0.01,1
10181,true,0.01,1
10190,true,0.01,1
10199,true,0.01,1
10209,false,0.01,1
10216,true,0.01,1
10229,false,0.01,1
10238,false,0.01,1
10249,false,0.01,1
10256,false,0.01,1
10267,false,0.01,1
10277,false,0.01,1
10286,false,0.01,1
10296,true,0.01,1
10306,true,0.01,1
10316,true,0.01,1
10325,true,0.01,1
10336,true,0.01,1
10344,true,0.01,1
10353,true,0.01,1
10363,true,0.01,1
10374,false,0.01,1
10381,true,0.01,1
10391,false,0.01,1
10405,true,0.01,1
10414,true,0.01,1
10423,true,0.01,1
10429,false,0.01,1
10440,true,0.01,1
10450,false,0.01,1
10464,false,0.01,1
10470,false,0.01,1
10478,false,0.01,1
10494,true,0.01,1
10504,true,0.01,1
10514,true,0.01,1
10525,false,0.01,1
10537,false,0.01,1
10543,false,0.01,1
#---------- Tue Nov 29 21:35:02 PST 2022 ----------
#Format: Task Counter Number,Did Simulation Succeed,Last Step Size Used,Number of Simulations Attempted
11138,true,0.01,1
11148,true,0.01,1
11157,true,0.01,1
11167,true,0.01,1
11177,true,0.01,1
11186,true,0.01,1
11197,true,0.01,1
11207,false,0.01,1
11215,true,0.01,1
11227,true,0.01,1
11238,true,0.01,1
11248,true,0.01,1
11256,true,0.01,1
11267,true,0.01,1
11276,true,0.01,1
11287,true,0.01,1
11296,true,0.01,1
11305,true,0.01,1
11315,true,0.01,1
11325,true,0.01,1
11335,true,0.01,1
11345,false,0.01,1
11355,true,0.01,1
11365,true,0.01,1
11376,true,0.01,1
11386,true,0.01,1
11395,true,0.01,1
11405,true,0.01,1
11414,true,0.01,1
11424,true,0.01,1
11434,true,0.01,1
11443,true,0.01,1
11453,true,0.01,1
11463,true,0.01,1
11473,true,0.01,1
11484,true,0.01,1
11496,true,0.01,1
11506,true,0.01,1
11515,true,0.01,1
11526,true,0.01,1
11535,true,0.01,1
11545,true,0.01,1
11555,true,0.01,1
11565,true,0.01,1
11576,true,0.01,1
11586,true,0.01,1
11594,true,0.01,1
11604,true,0.01,1
11611,true,0.01,1
11623,true,0.01,1
11631,true,0.01,1
11639,true,0.01,1
11648,true,0.01,1
11656,true,0.01,1
11669,false,0.01,1
11677,true,0.01,1
11688,true,0.01,1
11694,true,0.01,1
11703,true,0.01,1
11712,true,0.01,1
11721,true,0.01,1
11733,true,0.01,1
11739,true,0.01,1
11748,true,0.01,1
11757,true,0.01,1
11765,true,0.01,1
11780,true,0.01,1
11782,true,0.01,1
11797,true,0.01,1
11803,true,0.01,1
11809,true,0.01,1
11820,true,0.01,1
11827,true,0.01,1
11839,true,0.01,1
11846,true,0.01,1
11861,true,0.01,1
11866,true,0.01,1
11871,true,0.01,1
11883,true,0.01,1
11890,true,0.01,1
11901,true,0.01,1
11909,false,0.01,1
11917,false,0.01,1
11925,true,0.01,1
11935,false,0.01,1
11943,true,0.01,1
11954,false,0.01,1
11958,true,0.01,1
11967,true,0.01,1
11973,true,0.01,1
11985,true,0.01,1
11991,true,0.01,1
11999,true,0.01,1
12014,true,0.01,1
12019,true,0.01,1
12025,true,0.01,1
12040,true,0.01,1
12046,true,0.01,1
12052,true,0.01,1
12067,true,0.01,1
12076,false,0.01,1
12085,false,0.01,1
12093,true,0.01,1
12100,true,0.01,1
12108,true,0.01,1
12121,true,0.01,1
12126,true,0.01,1
12134,true,0.01,1
12148,true,0.01,1
12156,true,0.01,1
12161,false,0.01,1
12168,true,0.01,1
12178,false,0.01,1
12188,false,0.01,1
12195,true,0.01,1
12204,true,0.01,1
12213,true,0.01,1
12222,true,0.01,1
12231,true,0.01,1
12240,true,0.01,1
12249,true,0.01,1
12259,true,0.01,1
12271,true,0.01,1
12278,true,0.01,1
12291,true,0.01,1
12297,true,0.01,1
12303,true,0.01,1
12315,true,0.01,1
12327,false,0.01,1
12332,true,0.01,1
12344,true,0.01,1
12351,true,0.01,1
12356,false,0.01,1
12364,false,0.01,1
12372,false,0.01,1
12380,true,0.01,1
12388,true,0.01,1
12396,true,0.01,1
12403,false,0.01,1
12410,false,0.01,1
12418,true,0.01,1
12425,true,0.01,1
12431,true,0.01,1
12443,true,0.01,1
12450,true,0.01,1
12456,false,0.01,1
12463,true,0.01,1
12469,true,0.01,1
12477,true,0.01,1
12481,true,0.01,1
12489,true,0.01,1
12496,true,0.01,1
12503,true,0.01,1
12511,true,0.01,1
12520,true,0.01,1
12529,true,0.01,1
12537,true,0.01,1
12545,true,0.01,1
12552,true,0.01,1
12559,false,0.01,1
12563,false,0.01,1
12570,false,0.01,1
12577,true,0.01,1
12584,true,0.01,1
12591,true,0.01,1
12598,true,0.01,1
12605,true,0.01,1
12612,true,0.01,1
12618,true,0.01,1
12625,true,0.01,1
12632,true,0.01,1
12639,false,0.01,1
12645,false,0.01,1
12651,false,0.01,1
12661,false,0.01,1
12668,true,0.01,1
12672,false,0.01,1
12680,false,0.01,1
12685,true,0.01,1
12693,true,0.01,1
12698,false,0.01,1
12705,true,0.01,1
12710,true,0.01,1
12720,true,0.01,1
12729,true,0.01,1
12733,false,0.01,1
12740,true,0.01,1
12748,true,0.01,1
12753,true,0.01,1
12761,false,0.01,1
12768,false,0.01,1
12775,true,0.01,1
12782,true,0.01,1
12792,true,0.01,1
12796,true,0.01,1
12803,false,0.01,1
12809,false,0.01,1
12817,true,0.01,1
12825,true,0.01,1
12833,false,0.01,1
12840,false,0.01,1
12845,true,0.01,1
12852,true,0.01,1
12858,false,0.01,1
12865,true,0.01,1
12872,true,0.01,1
12880,false,0.01,1
12886,false,0.01,1
12893,false,0.01,1
12900,true,0.01,1
12907,true,0.01,1
12914,false,0.01,1
12921,false,0.01,1
12927,true,0.01,1
12935,true,0.01,1
12945,true,0.01,1
12949,false,0.01,1
12956,true,0.01,1
12961,true,0.01,1
12971,false,0.01,1
12978,true,0.01,1
12987,true,0.01,1
12997,true,0.01,1
13005,true,0.01,1
13014,true,0.01,1
13021,false,0.01,1
13027,true,0.01,1
13035,true,0.01,1
13039,false,0.01,1
13047,false,0.01,1
13052,false,0.01,1
13059,true,0.01,1
13068,true,0.01,1
13075,false,0.01,1
13081,false,0.01,1
13091,false,0.01,1
13100,false,0.01,1
13106,true,0.01,1
13113,true,0.01,1
13120,false,0.01,1
13127,true,0.01,1
13134,true,0.01,1
13141,true,0.01,1
13147,true,0.01,1
13154,true,0.01,1
13160,true,0.01,1
13169,true,0.01,1
13178,true,0.01,1
13188,true,0.01,1
13194,true,0.01,1
13201,true,0.01,1
13208,true,0.01,1
13215,true,0.01,1
13222,true,0.01,1
13229,true,0.01,1
13237,true,0.01,1
13245,true,0.01,1
13252,true,0.01,1
13259,true,0.01,1
13268,true,0.01,1
13276,true,0.01,1
13284,false,0.01,1
13292,true,0.01,1
13298,true,0.01,1
13305,true,0.01,1
13312,true,0.01,1
13319,true,0.01,1
13326,true,0.01,1
13333,true,0.01,1
13340,true,0.01,1
13347,true,0.01,1
13351,true,0.01,1
13358,true,0.01,1
13365,true,0.01,1
13372,true,0.01,1
13379,true,0.01,1
13386,true,0.01,1
13393,true,0.01,1
13399,true,0.01,1
13406,true,0.01,1
13414,true,0.01,1
13421,true,0.01,1
13429,true,0.01,1
13435,true,0.01,1
13442,true,0.01,1
13449,true,0.01,1
13456,true,0.01,1
13463,true,0.01,1
13470,true,0.01,1
13477,true,0.01,1
13484,true,0.01,1
13491,true,0.01,1
13499,true,0.01,1
13508,true,0.01,1
13516,true,0.01,1
13523,true,0.01,1
13530,true,0.01,1
13534,true,0.01,1
13542,true,0.01,1
13550,true,0.01,1
13557,true,0.01,1
13565,true,0.01,1
13573,true,0.01,1
13578,true,0.01,1
13587,true,0.01,1
13594,true,0.01,1
13600,true,0.01,1
13606,true,0.01,1
13613,true,0.01,1
13620,true,0.01,1
13626,true,0.01,1
13634,true,0.01,1
13641,true,0.01,1
13648,true,0.01,1
13655,true,0.01,1
13663,true,0.01,1
13670,true,0.01,1
13677,true,0.01,1
13684,true,0.01,1
13691,true,0.01,1
13698,true,0.01,1
13705,true,0.01,1
13712,true,0.01,1
13719,true,0.01,1
13726,true,0.01,1
13733,true,0.01,1
13740,true,0.01,1
13747,true,0.01,1
13754,true,0.01,1
13762,true,0.01,1
13769,true,0.01,1
13776,false,0.01,1
13782,true,0.01,1
13788,false,0.01,1
13794,true,0.01,1
13800,true,0.01,1
13805,true,0.01,1
13811,true,0.01,1
13817,true,0.01,1
13822,true,0.01,1
13828,true,0.01,1
13834,true,0.01,1
13839,true,0.01,1
13845,true,0.01,1
13851,true,0.01,1
13858,true,0.01,1
13864,true,0.01,1
13870,true,0.01,1
13876,true,0.01,1
13881,true,0.01,1
13886,true,0.01,1
13892,true,0.01,1
13898,true,0.01,1
13905,true,0.01,1
13911,true,0.01,1
13918,true,0.01,1
13922,true,0.01,1
13927,true,0.01,1
13931,true,0.01,1
13937,true,0.01,1
13943,true,0.01,1
13949,true,0.01,1
13955,true,0.01,1
13961,true,0.01,1
13967,true,0.01,1
13973,true,0.01,1
13979,true,0.01,1
13985,true,0.01,1
13991,true,0.01,1
13997,true,0.01,1
14003,true,0.01,1
14009,true,0.01,1
14015,true,0.01,1
14021,true,0.01,1
14027,true,0.01,1
14033,true,0.01,1
14039,true,0.01,1
14045,true,0.01,1
14051,true,0.01,1
14057,true,0.01,1
14064,true,0.01,1
14070,true,0.01,1
14076,true,0.01,1
14080,true,0.01,1
14086,true,0.01,1
14092,true,0.01,1
14098,true,0.01,1
14104,true,0.01,1
14110,true,0.01,1
