24,0,0,0,0,0,0
31,0,0,0,0,0,0
37,0,0,0,0,0,0
45,0,0,0,0,0,0
54,0,0,0,0,0,0
62,0,0,0,0,0,0
70,0,1,0,0,0,1
78,4,5,0,0,0,8
84,0,0,0,0,0,0
92,0,0,0,0,0,0
102,0,0,0,0,0,0
108,0,0,0,0,0,0
115,0,0,0,0,0,0
125,0,0,0,0,0,0
134,0,0,0,0,0,0
142,0,0,0,0,0,0
149,0,0,0,0,0,0
157,0,0,0,0,0,0
175,0,0,0,0,0,0
185,0,0,0,0,0,0
194,0,0,0,0,0,0
205,0,0,0,0,0,0
214,0,0,0,0,0,0
226,0,0,0,0,0,0
233,0,0,0,0,0,0
246,0,0,0,0,0,0
253,0,0,0,0,0,0
265,0,0,0,0,0,0
274,0,0,0,0,0,0
283,0,0,0,0,0,0
291,0,0,0,0,0,0
300,3,2,0,0,0,5
310,0,0,0,0,0,0
320,0,0,0,0,0,0
329,0,0,0,0,0,0
349,0,0,0,0,0,0
359,0,0,0,0,0,0
372,0,0,0,0,0,0
382,0,0,0,0,0,0
392,0,0,0,0,0,0
400,0,0,0,0,0,0
418,0,0,0,0,0,0
428,0,0,0,0,0,0
444,0,0,0,0,0,0
455,0,0,0,0,0,0
469,0,0,0,0,0,0
476,0,0,0,0,0,0
489,0,0,0,0,0,0
498,0,0,0,0,0,0
506,0,0,0,0,0,0
520,0,0,0,0,0,0
530,0,0,0,0,0,0
538,0,0,0,0,0,0
546,1,5,0,0,0,6
556,0,1,0,0,0,1
567,0,0,0,0,0,0
577,0,0,0,0,0,0
587,0,0,0,0,0,0
597,0,0,0,0,0,0
607,0,0,0,0,0,0
617,0,0,0,0,0,0
637,0,0,0,0,0,0
647,0,0,0,0,0,0
666,0,0,0,0,0,0
676,0,0,0,0,0,0
686,0,0,0,0,0,0
696,0,0,0,0,0,0
706,0,0,0,0,0,0
716,0,0,0,0,0,0
746,0,0,0,0,0,0
756,0,0,0,0,0,0
770,0,0,0,0,0,0
778,0,0,0,0,0,0
786,0,0,0,0,0,0
794,0,0,0,0,0,0
807,0,2,1,0,0,0
830,0,0,0,0,0,0
838,0,0,0,0,0,0
845,0,0,0,0,0,0
858,0,0,0,0,0,0
868,0,0,0,0,0,0
873,0,0,0,0,0,0
884,0,0,0,0,0,0
896,0,0,0,0,0,0
905,0,0,0,0,0,0
923,0,0,0,0,0,0
934,0,0,0,0,0,0
947,0,0,0,0,0,0
954,0,0,0,0,0,0
962,0,0,0,0,0,0
972,0,0,0,0,0,0
990,0,0,0,0,0,0
1003,0,0,0,0,0,0
1011,0,0,0,0,0,0
1020,0,0,0,0,0,0
1029,0,0,0,0,0,0
1041,0,1,2,0,0,0
1051,0,0,0,0,0,0
1062,0,0,0,0,0,0
1071,0,0,0,0,0,0
1081,0,0,0,0,0,0
1098,0,0,0,0,0,0
1107,0,0,0,0,0,0
1115,0,0,0,0,0,0
1125,0,0,0,0,0,0
1135,0,0,0,0,0,0
1161,0,0,0,0,0,0
1171,0,0,0,0,0,0
1179,0,0,0,0,0,0
1184,0,0,0,0,0,0
1197,0,0,0,0,0,0
1215,0,0,0,0,0,0
1252,0,0,0,0,0,0
1261,0,0,0,0,0,0
1272,0,0,0,0,0,0
1280,0,0,0,0,0,0
1291,0,0,0,0,0,0
1295,0,0,0,0,0,0
1418,0,0,0,0,0,0
1442,0,0,0,0,0,0
1450,0,0,0,0,0,0
1504,0,0,0,0,0,0
1522,0,0,0,0,0,0
1532,0,0,0,0,0,0
1558,0,0,0,0,0,0
1567,0,0,0,0,0,0
1575,0,0,0,0,0,0
1584,0,0,0,0,0,0
1593,0,0,0,0,0,0
1602,0,0,0,0,0,0
1611,0,0,0,0,0,0
1620,0,0,0,0,0,0
1630,0,0,0,0,0,0
1639,0,0,0,0,0,0
1647,0,0,0,0,0,0
1656,0,0,0,0,0,0
1666,0,0,0,0,0,0
1675,0,0,0,0,0,0
1684,0,0,0,0,0,0
1693,0,0,0,0,0,0
1836,0,0,0,0,0,0
4485,0,0,0,0,0,0
4494,0,0,0,0,0,0
4501,0,0,0,0,0,0
4511,0,0,0,0,0,0
4522,0,0,0,0,0,0
4534,0,0,0,0,0,0
4542,0,0,0,0,0,0
4552,0,0,0,0,0,0
4562,0,0,0,0,0,0
4570,0,0,0,0,0,0
4581,0,0,0,0,0,0
4591,0,0,0,0,0,0
4600,0,0,0,0,0,0
4610,0,0,0,0,0,0
4623,0,0,0,0,0,0
4631,0,0,0,0,0,0
4643,0,0,0,0,0,0
4651,0,0,0,0,0,0
4660,0,0,0,0,0,0
4671,0,0,0,0,0,0
4681,0,0,0,0,0,0
4691,0,0,0,0,0,0
4701,0,0,0,0,0,0
4711,0,0,0,0,0,0
4721,0,0,0,0,0,0
4731,0,0,0,0,0,0
4742,0,0,0,0,0,0
4751,0,0,0,0,0,0
4762,0,0,0,0,0,0
4772,0,0,0,0,0,0
4782,0,0,0,0,0,0
4790,0,0,0,0,0,0
4801,0,0,0,0,0,0
4810,0,0,0,0,0,0
4821,0,0,0,0,0,0
4830,0,0,0,0,0,0
4840,0,0,0,0,0,0
4849,0,0,0,0,0,0
4859,0,0,0,0,0,0
4876,0,0,0,0,0,0
4885,0,0,0,0,0,0
4894,0,0,0,0,0,0
