#---------- Tue Nov 29 16:11:04 PST 2022 ----------
#Format: Task Counter Number,Did Simulation Succeed,Last Step Size Used,Number of Simulations Attempted
9563,true,0.01,1
9574,true,0.01,1
9583,true,0.01,1
9593,true,0.01,1
9603,true,0.01,1
9613,true,0.01,1
9624,true,0.01,1
9632,true,0.01,1
9645,false,0.01,1
9655,false,0.01,1
9666,true,0.01,1
9676,true,0.01,1
9685,true,0.01,1
9696,true,0.01,1
9701,true,0.01,1
9715,true,0.01,1
9724,true,0.01,1
9734,true,0.01,1
9744,true,0.01,1
9751,true,0.01,1
9760,true,0.01,1
9769,true,0.01,1
9778,true,0.01,1
9786,true,0.01,1
9795,true,0.01,1
9804,true,0.01,1
9816,false,0.01,1
9822,true,0.01,1
9833,true,0.01,1
9842,true,0.01,1
9852,false,0.01,1
9866,true,0.01,1
9878,true,0.01,1
9887,false,0.01,1
9897,false,0.01,1
9905,true,0.01,1
9918,true,0.01,1
9927,true,0.01,1
9939,true,0.01,1
9949,true,0.01,1
9960,false,0.01,1
9970,false,0.01,1
9980,false,0.01,1
9990,true,0.01,1
10000,true,0.01,1
10013,true,0.01,1
10021,true,0.01,1
10029,true,0.01,1
10038,true,0.01,1
10046,true,0.01,1
10058,true,0.01,1
10071,true,0.01,1
10076,true,0.01,1
10089,true,0.01,1
10099,true,0.01,1
10109,true,0.01,1
10121,true,0.01,1
10129,false,0.01,1
10138,false,0.01,1
10152,true,0.01,1
10159,false,0.01,1
10166,false,0.01,1
10179,true,0.01,1
10188,true,0.01,1
10196,false,0.01,1
10208,false,0.01,1
10217,false,0.01,1
10231,false,0.01,1
10240,false,0.01,1
10250,false,0.01,1
10255,false,0.01,1
10268,false,0.01,1
10276,false,0.01,1
10284,false,0.01,1
10293,false,0.01,1
10300,false,0.01,1
10313,false,0.01,1
10323,true,0.01,1
10333,true,0.01,1
10346,true,0.01,1
10356,false,0.01,1
10364,true,0.01,1
10375,false,0.01,1
10382,true,0.01,1
10395,true,0.01,1
10401,false,0.01,1
10409,true,0.01,1
10424,true,0.01,1
10434,true,0.01,1
10444,true,0.01,1
10453,false,0.01,1
10459,false,0.01,1
10475,false,0.01,1
10481,false,0.01,1
10492,false,0.01,1
10497,false,0.01,1
10508,false,0.01,1
10521,true,0.01,1
10531,false,0.01,1
10542,false,0.01,1
10553,false,0.01,1
10565,false,0.01,1
10574,false,0.01,1
10583,false,0.01,1
10592,false,0.01,1
10601,false,0.01,1
10610,false,0.01,1
10616,false,0.01,1
10624,false,0.01,1
10632,false,0.01,1
10642,false,0.01,1
10654,false,0.01,1
#---------- Tue Nov 29 21:34:59 PST 2022 ----------
#Format: Task Counter Number,Did Simulation Succeed,Last Step Size Used,Number of Simulations Attempted
11134,true,0.01,1
11149,true,0.01,1
11159,true,0.01,1
11169,true,0.01,1
11179,true,0.01,1
11188,true,0.01,1
11198,true,0.01,1
11206,true,0.01,1
11217,true,0.01,1
11224,false,0.01,1
11234,false,0.01,1
11244,true,0.01,1
11254,true,0.01,1
11264,false,0.01,1
11274,true,0.01,1
11284,true,0.01,1
11293,true,0.01,1
11303,true,0.01,1
11312,true,0.01,1
11323,true,0.01,1
11331,true,0.01,1
11342,true,0.01,1
11353,true,0.01,1
11361,true,0.01,1
11371,true,0.01,1
11381,true,0.01,1
11392,true,0.01,1
11398,true,0.01,1
11408,true,0.01,1
11421,false,0.01,1
11429,false,0.01,1
11441,false,0.01,1
11451,true,0.01,1
11461,true,0.01,1
11470,true,0.01,1
11483,true,0.01,1
11492,true,0.01,1
11503,true,0.01,1
11512,true,0.01,1
11523,true,0.01,1
11531,true,0.01,1
11543,true,0.01,1
11554,true,0.01,1
11563,true,0.01,1
11572,true,0.01,1
11580,true,0.01,1
11591,false,0.01,1
11599,false,0.01,1
11606,true,0.01,1
11616,false,0.01,1
11620,true,0.01,1
11629,true,0.01,1
11638,true,0.01,1
11651,true,0.01,1
11655,true,0.01,1
11668,true,0.01,1
11681,true,0.01,1
11685,true,0.01,1
11695,true,0.01,1
11705,true,0.01,1
11715,true,0.01,1
11722,true,0.01,1
11736,true,0.01,1
11746,true,0.01,1
11755,true,0.01,1
11771,true,0.01,1
11775,true,0.01,1
11784,true,0.01,1
11790,true,0.01,1
11800,true,0.01,1
11813,true,0.01,1
11821,true,0.01,1
11832,true,0.01,1
11841,true,0.01,1
11844,true,0.01,1
11855,true,0.01,1
11869,true,0.01,1
11875,true,0.01,1
11882,true,0.01,1
11896,true,0.01,1
11905,true,0.01,1
11911,true,0.01,1
11920,true,0.01,1
11932,true,0.01,1
11940,true,0.01,1
11949,true,0.01,1
11956,true,0.01,1
11968,true,0.01,1
11974,true,0.01,1
11986,true,0.01,1
11994,true,0.01,1
12001,true,0.01,1
12008,true,0.01,1
12023,true,0.01,1
12032,true,0.01,1
12039,true,0.01,1
12045,true,0.01,1
12051,true,0.01,1
12062,true,0.01,1
12075,false,0.01,1
12084,false,0.01,1
12094,true,0.01,1
12102,true,0.01,1
12109,true,0.01,1
12114,true,0.01,1
12127,true,0.01,1
12133,true,0.01,1
12144,true,0.01,1
12152,false,0.01,1
12159,true,0.01,1
12169,true,0.01,1
12179,false,0.01,1
12187,false,0.01,1
12197,false,0.01,1
12206,false,0.01,1
12214,true,0.01,1
12230,true,0.01,1
12237,false,0.01,1
12244,true,0.01,1
12251,true,0.01,1
12266,false,0.01,1
12275,true,0.01,1
12284,true,0.01,1
12293,true,0.01,1
12301,true,0.01,1
12311,true,0.01,1
12319,false,0.01,1
12324,true,0.01,1
12331,true,0.01,1
12345,false,0.01,1
12349,true,0.01,1
12361,true,0.01,1
12367,true,0.01,1
12374,false,0.01,1
12381,false,0.01,1
12390,true,0.01,1
12398,false,0.01,1
12405,true,0.01,1
12413,false,0.01,1
12420,false,0.01,1
12427,false,0.01,1
12433,true,0.01,1
12440,false,0.01,1
12447,false,0.01,1
12455,false,0.01,1
12462,true,0.01,1
12466,false,0.01,1
12473,true,0.01,1
12480,true,0.01,1
12487,true,0.01,1
12490,false,0.01,1
12497,true,0.01,1
12504,true,0.01,1
12509,true,0.01,1
12515,true,0.01,1
12522,true,0.01,1
12526,true,0.01,1
12533,true,0.01,1
12540,true,0.01,1
12544,true,0.01,1
12551,true,0.01,1
12556,true,0.01,1
12566,true,0.01,1
12574,true,0.01,1
12581,true,0.01,1
12589,true,0.01,1
12596,true,0.01,1
12603,true,0.01,1
12610,true,0.01,1
12617,true,0.01,1
12624,false,0.01,1
12631,true,0.01,1
12637,true,0.01,1
12646,false,0.01,1
12653,false,0.01,1
12660,false,0.01,1
12667,true,0.01,1
12673,false,0.01,1
12679,false,0.01,1
12687,true,0.01,1
12690,false,0.01,1
12697,false,0.01,1
12704,true,0.01,1
12711,true,0.01,1
12717,true,0.01,1
12725,false,0.01,1
12731,false,0.01,1
12739,true,0.01,1
12746,true,0.01,1
12755,true,0.01,1
12763,true,0.01,1
12772,true,0.01,1
12781,true,0.01,1
12790,true,0.01,1
12799,false,0.01,1
12810,true,0.01,1
12816,true,0.01,1
12823,false,0.01,1
12830,true,0.01,1
12838,true,0.01,1
12846,true,0.01,1
12853,true,0.01,1
12860,false,0.01,1
12867,false,0.01,1
12874,true,0.01,1
12881,false,0.01,1
12890,false,0.01,1
12901,true,0.01,1
12906,false,0.01,1
12912,false,0.01,1
12919,true,0.01,1
12924,false,0.01,1
12932,false,0.01,1
12939,false,0.01,1
12943,true,0.01,1
12954,true,0.01,1
12959,false,0.01,1
12966,false,0.01,1
12973,false,0.01,1
12980,true,0.01,1
12985,false,0.01,1
12992,false,0.01,1
13000,true,0.01,1
13006,true,0.01,1
13013,false,0.01,1
13020,false,0.01,1
13026,true,0.01,1
13032,true,0.01,1
13041,true,0.01,1
13049,false,0.01,1
13056,false,0.01,1
13063,false,0.01,1
13069,true,0.01,1
13076,false,0.01,1
13083,false,0.01,1
13087,true,0.01,1
13094,false,0.01,1
13101,false,0.01,1
13108,true,0.01,1
13115,true,0.01,1
13122,true,0.01,1
13129,true,0.01,1
13136,true,0.01,1
13143,true,0.01,1
13150,true,0.01,1
13156,true,0.01,1
13163,true,0.01,1
13170,true,0.01,1
13177,true,0.01,1
13183,true,0.01,1
13190,true,0.01,1
13197,true,0.01,1
13203,true,0.01,1
13210,true,0.01,1
13217,true,0.01,1
13224,true,0.01,1
13230,true,0.01,1
13236,true,0.01,1
13244,true,0.01,1
13251,true,0.01,1
13256,true,0.01,1
13264,true,0.01,1
13271,true,0.01,1
13278,true,0.01,1
13283,true,0.01,1
13290,true,0.01,1
13297,true,0.01,1
13304,true,0.01,1
13310,true,0.01,1
13317,true,0.01,1
13324,true,0.01,1
13331,true,0.01,1
13338,true,0.01,1
13344,true,0.01,1
13349,true,0.01,1
13356,true,0.01,1
13363,true,0.01,1
13370,true,0.01,1
13377,true,0.01,1
13382,true,0.01,1
13389,true,0.01,1
13395,true,0.01,1
13401,true,0.01,1
13410,true,0.01,1
13418,true,0.01,1
13425,true,0.01,1
13432,true,0.01,1
13439,true,0.01,1
13446,true,0.01,1
13453,true,0.01,1
13460,true,0.01,1
13467,true,0.01,1
13474,true,0.01,1
13481,true,0.01,1
13488,true,0.01,1
13495,true,0.01,1
13503,true,0.01,1
13509,true,0.01,1
13513,true,0.01,1
13520,true,0.01,1
13529,false,0.01,1
13537,true,0.01,1
13545,false,0.01,1
13552,true,0.01,1
13559,true,0.01,1
13566,true,0.01,1
13572,true,0.01,1
13579,true,0.01,1
13585,true,0.01,1
13591,true,0.01,1
13598,true,0.01,1
13607,true,0.01,1
13614,true,0.01,1
13621,true,0.01,1
13627,true,0.01,1
13633,true,0.01,1
13640,true,0.01,1
13647,true,0.01,1
13652,true,0.01,1
13659,true,0.01,1
13666,true,0.01,1
13673,true,0.01,1
13681,true,0.01,1
13687,true,0.01,1
13694,true,0.01,1
13702,true,0.01,1
13708,true,0.01,1
13715,true,0.01,1
13722,true,0.01,1
13729,true,0.01,1
13736,true,0.01,1
13745,true,0.01,1
13751,true,0.01,1
13759,true,0.01,1
13765,true,0.01,1
#---------- Wed Nov 30 00:21:36 PST 2022 ----------
#Format: Task Counter Number,Did Simulation Succeed,Last Step Size Used,Number of Simulations Attempted
16228,true,0.01,1
16238,true,0.01,1
16246,true,0.01,1
16257,true,0.01,1
16267,true,0.01,1
16277,true,0.01,1
16286,true,0.01,1
16294,true,0.01,1
16304,true,0.01,1
16315,true,0.01,1
16326,true,0.01,1
16338,true,0.01,1
16344,true,0.01,1
16354,false,0.01,1
16369,false,0.01,1
16379,true,0.01,1
16389,true,0.01,1
16399,true,0.01,1
16409,true,0.01,1
16419,true,0.01,1
16427,true,0.01,1
16440,true,0.01,1
16450,false,0.01,1
16460,false,0.01,1
16470,true,0.01,1
16479,true,0.01,1
16491,true,0.01,1
16500,true,0.01,1
16510,true,0.01,1
16520,true,0.01,1
16530,true,0.01,1
16540,true,0.01,1
16550,true,0.01,1
16559,true,0.01,1
16569,true,0.01,1
16580,true,0.01,1
16592,true,0.01,1
16604,true,0.01,1
16612,false,0.01,1
16618,true,0.01,1
16632,true,0.01,1
16640,false,0.01,1
16649,true,0.01,1
16658,true,0.01,1
16668,true,0.01,1
16680,true,0.01,1
16687,true,0.01,1
16697,true,0.01,1
16708,true,0.01,1
16717,true,0.01,1
16728,false,0.01,1
16736,true,0.01,1
16749,true,0.01,1
16756,false,0.01,1
16768,false,0.01,1
16781,false,0.01,1
16787,false,0.01,1
16802,false,0.01,1
16811,false,0.01,1
16816,false,0.01,1
16823,true,0.01,1
16837,false,0.01,1
16841,true,0.01,1
16853,true,0.01,1
16863,false,0.01,1
16867,true,0.01,1
16883,false,0.01,1
16892,false,0.01,1
16901,false,0.01,1
16910,true,0.01,1
16919,true,0.01,1
16928,true,0.01,1
16937,false,0.01,1
16943,true,0.01,1
16955,false,0.01,1
16962,false,0.01,1
16971,false,0.01,1
16981,true,0.01,1
16994,true,0.01,1
17000,true,0.01,1
17012,false,0.01,1
17021,false,0.01,1
17031,false,0.01,1
17037,true,0.01,1
17054,false,0.01,1
17055,false,0.01,1
17072,false,0.01,1
17078,true,0.01,1
17087,false,0.01,1
17095,false,0.01,1
17103,false,0.01,1
17113,false,0.01,1
17125,false,0.01,1
17134,false,0.01,1
17143,false,0.01,1
17152,false,0.01,1
17161,false,0.01,1
17168,true,0.01,1
17178,false,0.01,1
17182,true,0.01,1
17194,false,0.01,1
17205,false,0.01,1
17212,true,0.01,1
17222,true,0.01,1
17236,true,0.01,1
17241,false,0.01,1
17252,false,0.01,1
17262,false,0.01,1
17275,false,0.01,1
17282,false,0.01,1
17294,false,0.01,1
17301,false,0.01,1
17311,false,0.01,1
17321,false,0.01,1
17330,false,0.01,1
17337,false,0.01,1
17348,false,0.01,1
17356,false,0.01,1
17368,false,0.01,1
17377,false,0.01,1
17384,false,0.01,1
17392,false,0.01,1
17404,false,0.01,1
17408,true,0.01,1
17417,false,0.01,1
17430,false,0.01,1
17436,false,0.01,1
17441,false,0.01,1
17450,false,0.01,1
17459,false,0.01,1
17467,false,0.01,1
17474,false,0.01,1
17482,false,0.01,1
17489,true,0.01,1
17497,true,0.01,1
17506,true,0.01,1
17516,true,0.01,1
17523,false,0.01,1
17530,true,0.01,1
17538,true,0.01,1
17546,true,0.01,1
17550,true,0.01,1
17560,false,0.01,1
17568,false,0.01,1
17573,true,0.01,1
17581,true,0.01,1
17589,true,0.01,1
17596,true,0.01,1
17604,true,0.01,1
17612,true,0.01,1
17621,true,0.01,1
17629,true,0.01,1
17637,true,0.01,1
17644,true,0.01,1
17652,true,0.01,1
17661,true,0.01,1
17667,false,0.01,1
17677,true,0.01,1
17687,true,0.01,1
17694,true,0.01,1
17703,true,0.01,1
17711,true,0.01,1
17719,true,0.01,1
17727,true,0.01,1
17735,true,0.01,1
17743,true,0.01,1
17749,true,0.01,1
17759,false,0.01,1
17765,true,0.01,1
17773,true,0.01,1
17780,true,0.01,1
17789,true,0.01,1
17796,true,0.01,1
17804,false,0.01,1
17812,false,0.01,1
17819,true,0.01,1
17829,true,0.01,1
17835,true,0.01,1
17843,true,0.01,1
17853,true,0.01,1
17860,true,0.01,1
17868,true,0.01,1
17877,true,0.01,1
17886,true,0.01,1
17894,true,0.01,1
17902,false,0.01,1
17913,true,0.01,1
17920,false,0.01,1
17927,true,0.01,1
17934,true,0.01,1
17941,true,0.01,1
17948,true,0.01,1
17954,true,0.01,1
17961,true,0.01,1
17966,true,0.01,1
17974,true,0.01,1
17981,true,0.01,1
17987,true,0.01,1
17994,true,0.01,1
18002,false,0.01,1
18007,true,0.01,1
18014,true,0.01,1
18020,true,0.01,1
18029,false,0.01,1
18036,true,0.01,1
18046,false,0.01,1
18050,true,0.01,1
18059,true,0.01,1
18064,true,0.01,1
18071,true,0.01,1
18079,true,0.01,1
18086,true,0.01,1
18093,true,0.01,1
18100,true,0.01,1
18106,true,0.01,1
18113,true,0.01,1
18119,false,0.01,1
18128,true,0.01,1
18135,true,0.01,1
18143,true,0.01,1
18150,false,0.01,1
18156,true,0.01,1
18163,false,0.01,1
18170,true,0.01,1
18177,true,0.01,1
18184,true,0.01,1
18191,true,0.01,1
18198,false,0.01,1
18205,true,0.01,1
18212,true,0.01,1
18220,true,0.01,1
18227,false,0.01,1
18231,true,0.01,1
18237,true,0.01,1
18244,true,0.01,1
18253,false,0.01,1
18261,true,0.01,1
18269,true,0.01,1
18276,true,0.01,1
18283,true,0.01,1
18291,true,0.01,1
18299,false,0.01,1
18304,true,0.01,1
18311,false,0.01,1
18318,true,0.01,1
18324,true,0.01,1
18331,true,0.01,1
18338,true,0.01,1
18345,true,0.01,1
18352,true,0.01,1
18359,true,0.01,1
18366,true,0.01,1
18373,true,0.01,1
18380,false,0.01,1
18387,true,0.01,1
18394,true,0.01,1
18401,false,0.01,1
18409,true,0.01,1
18416,true,0.01,1
18424,true,0.01,1
18431,true,0.01,1
18438,true,0.01,1
18444,true,0.01,1
18450,true,0.01,1
18458,true,0.01,1
18465,true,0.01,1
18471,true,0.01,1
18478,false,0.01,1
18486,true,0.01,1
18493,true,0.01,1
18500,true,0.01,1
18509,true,0.01,1
18517,true,0.01,1
18524,false,0.01,1
18528,true,0.01,1
18534,true,0.01,1
18539,true,0.01,1
18546,true,0.01,1
18552,true,0.01,1
18558,true,0.01,1
18564,true,0.01,1
18569,false,0.01,1
18574,true,0.01,1
18581,true,0.01,1
18587,false,0.01,1
18594,true,0.01,1
18600,true,0.01,1
18606,true,0.01,1
18610,true,0.01,1
18616,true,0.01,1
18621,true,0.01,1
18627,true,0.01,1
18633,true,0.01,1
18638,true,0.01,1
18644,false,0.01,1
18651,true,0.01,1
18656,true,0.01,1
18662,true,0.01,1
18668,true,0.01,1
18676,true,0.01,1
18683,true,0.01,1
18689,true,0.01,1
18695,true,0.01,1
18701,true,0.01,1
18707,true,0.01,1
18713,false,0.01,1
18717,true,0.01,1
18722,false,0.01,1
18727,true,0.01,1
18733,true,0.01,1
18739,false,0.01,1
18745,true,0.01,1
18750,true,0.01,1
18756,true,0.01,1
18762,true,0.01,1
18768,true,0.01,1
18773,true,0.01,1
18779,true,0.01,1
18786,true,0.01,1
18792,true,0.01,1
18798,true,0.01,1
18804,true,0.01,1
18809,true,0.01,1
18815,true,0.01,1
18821,true,0.01,1
18828,true,0.01,1
18834,true,0.01,1
18840,true,0.01,1
18845,true,0.01,1
18851,true,0.01,1
18857,true,0.01,1
18865,true,0.01,1
18871,true,0.01,1
18877,true,0.01,1
18884,true,0.01,1
#---------- Wed Nov 30 06:12:21 PST 2022 ----------
#Format: Task Counter Number,Did Simulation Succeed,Last Step Size Used,Number of Simulations Attempted
22545,true,0.01,1
22555,true,0.01,1
22565,true,0.01,1
22575,true,0.01,1
22585,true,0.01,1
22595,true,0.01,1
22605,true,0.01,1
22615,true,0.01,1
22628,false,0.01,1
22638,true,0.01,1
22648,true,0.01,1
22658,true,0.01,1
22665,true,0.01,1
22673,false,0.01,1
22683,true,0.01,1
22693,true,0.01,1
22703,true,0.01,1
22713,true,0.01,1
22723,true,0.01,1
22733,true,0.01,1
22741,true,0.01,1
22751,true,0.01,1
22761,true,0.01,1
22771,true,0.01,1
22781,true,0.01,1
22792,true,0.01,1
22802,true,0.01,1
22811,true,0.01,1
22822,true,0.01,1
22834,true,0.01,1
22842,false,0.01,1
22850,true,0.01,1
22862,false,0.01,1
22869,true,0.01,1
22880,true,0.01,1
22893,true,0.01,1
22903,true,0.01,1
22913,true,0.01,1
22920,true,0.01,1
22925,true,0.01,1
22937,true,0.01,1
22948,false,0.01,1
22956,false,0.01,1
22963,true,0.01,1
22976,true,0.01,1
22985,true,0.01,1
22994,true,0.01,1
23007,true,0.01,1
23015,true,0.01,1
23030,false,0.01,1
23035,true,0.01,1
23046,false,0.01,1
23052,true,0.01,1
23064,false,0.01,1
23073,false,0.01,1
23081,true,0.01,1
23095,false,0.01,1
23101,false,0.01,1
23112,true,0.01,1
23124,true,0.01,1
23131,true,0.01,1
23144,true,0.01,1
23152,true,0.01,1
23160,true,0.01,1
23168,true,0.01,1
23177,true,0.01,1
23193,true,0.01,1
23203,true,0.01,1
23213,true,0.01,1
23224,true,0.01,1
23233,true,0.01,1
23243,true,0.01,1
23251,false,0.01,1
23258,true,0.01,1
23274,true,0.01,1
23284,true,0.01,1
23294,true,0.01,1
23304,false,0.01,1
23315,true,0.01,1
23330,false,0.01,1
23339,false,0.01,1
23353,false,0.01,1
23360,false,0.01,1
23372,false,0.01,1
23379,false,0.01,1
23384,true,0.01,1
23399,false,0.01,1
23405,false,0.01,1
23418,true,0.01,1
23428,true,0.01,1
23438,true,0.01,1
23449,true,0.01,1
23459,true,0.01,1
23469,false,0.01,1
23476,true,0.01,1
23487,false,0.01,1
23494,false,0.01,1
23508,true,0.01,1
23518,true,0.01,1
23529,true,0.01,1
23539,true,0.01,1
23549,true,0.01,1
23559,false,0.01,1
23569,false,0.01,1
23579,false,0.01,1
23589,true,0.01,1
23599,true,0.01,1
23615,false,0.01,1
23624,false,0.01,1
23628,false,0.01,1
23639,false,0.01,1
23651,false,0.01,1
23657,false,0.01,1
23667,false,0.01,1
23671,true,0.01,1
23681,true,0.01,1
23691,false,0.01,1
23698,true,0.01,1
23710,false,0.01,1
23719,false,0.01,1
23731,false,0.01,1
23735,false,0.01,1
23751,true,0.01,1
23761,true,0.01,1
23771,true,0.01,1
23781,false,0.01,1
23796,true,0.01,1
23806,true,0.01,1
23816,false,0.01,1
23826,false,0.01,1
23836,false,0.01,1
23843,false,0.01,1
23859,true,0.01,1
23869,true,0.01,1
23879,true,0.01,1
23889,false,0.01,1
23898,false,0.01,1
23908,false,0.01,1
23920,false,0.01,1
23929,false,0.01,1
23940,true,0.01,1
23950,true,0.01,1
23960,false,0.01,1
23974,false,0.01,1
23980,false,0.01,1
23991,false,0.01,1
24000,false,0.01,1
24007,false,0.01,1
24020,false,0.01,1
24028,false,0.01,1
24037,false,0.01,1
24047,false,0.01,1
24057,false,0.01,1
24067,false,0.01,1
24078,true,0.01,1
24088,true,0.01,1
24098,true,0.01,1
24107,true,0.01,1
24117,true,0.01,1
24128,true,0.01,1
24137,true,0.01,1
24146,true,0.01,1
24156,true,0.01,1
24166,true,0.01,1
24176,true,0.01,1
24186,true,0.01,1
24194,true,0.01,1
24204,true,0.01,1
24214,true,0.01,1
24224,false,0.01,1
24234,true,0.01,1
24244,true,0.01,1
24254,true,0.01,1
24264,true,0.01,1
24274,true,0.01,1
24284,true,0.01,1
24294,true,0.01,1
24303,true,0.01,1
24313,true,0.01,1
24328,true,0.01,1
24337,false,0.01,1
24347,false,0.01,1
24352,true,0.01,1
24365,true,0.01,1
24374,true,0.01,1
24385,true,0.01,1
24395,true,0.01,1
24405,true,0.01,1
24415,true,0.01,1
24425,true,0.01,1
24435,true,0.01,1
24445,true,0.01,1
24454,true,0.01,1
24463,true,0.01,1
24472,true,0.01,1
24482,true,0.01,1
24493,true,0.01,1
24502,true,0.01,1
24511,true,0.01,1
24521,true,0.01,1
24531,true,0.01,1
24541,true,0.01,1
24551,true,0.01,1
24560,true,0.01,1
24570,false,0.01,1
24576,true,0.01,1
24586,true,0.01,1
24597,false,0.01,1
24604,true,0.01,1
24614,true,0.01,1
24625,true,0.01,1
24635,true,0.01,1
24644,true,0.01,1
24652,true,0.01,1
24660,true,0.01,1
24670,true,0.01,1
24679,true,0.01,1
24689,false,0.01,1
24699,true,0.01,1
24710,false,0.01,1
24723,false,0.01,1
24733,true,0.01,1
24743,true,0.01,1
24755,true,0.01,1
24764,true,0.01,1
24774,true,0.01,1
24783,true,0.01,1
24793,true,0.01,1
24805,false,0.01,1
24810,true,0.01,1
24822,false,0.01,1
24834,true,0.01,1
24843,true,0.01,1
24853,true,0.01,1
24866,true,0.01,1
24872,false,0.01,1
24882,true,0.01,1
24890,true,0.01,1
24903,true,0.01,1
24913,false,0.01,1
24923,true,0.01,1
24936,true,0.01,1
24944,true,0.01,1
24954,true,0.01,1
24963,true,0.01,1
24972,true,0.01,1
24981,true,0.01,1
24991,true,0.01,1
25000,true,0.01,1
25010,true,0.01,1
25020,true,0.01,1
25030,false,0.01,1
25035,true,0.01,1
25045,true,0.01,1
25057,false,0.01,1
25062,true,0.01,1
25074,true,0.01,1
25086,true,0.01,1
25096,false,0.01,1
25107,true,0.01,1
25114,true,0.01,1
25125,true,0.01,1
25133,true,0.01,1
25141,true,0.01,1
25150,true,0.01,1
25161,true,0.01,1
25169,true,0.01,1
25179,true,0.01,1
25189,true,0.01,1
25199,false,0.01,1
25209,true,0.01,1
25219,true,0.01,1
25228,true,0.01,1
25238,true,0.01,1
25248,true,0.01,1
25257,true,0.01,1
25266,true,0.01,1
25275,true,0.01,1
25287,true,0.01,1
25296,true,0.01,1
25306,true,0.01,1
25317,true,0.01,1
25329,true,0.01,1
25339,true,0.01,1
25349,true,0.01,1
25362,true,0.01,1
25372,true,0.01,1
25382,true,0.01,1
25397,true,0.01,1
25407,true,0.01,1
25417,true,0.01,1
25426,true,0.01,1
25438,true,0.01,1
25450,false,0.01,1
25456,true,0.01,1
25466,true,0.01,1
25479,true,0.01,1
25489,true,0.01,1
25499,true,0.01,1
25509,true,0.01,1
25519,false,0.01,1
25529,false,0.01,1
25539,true,0.01,1
25551,false,0.01,1
25557,true,0.01,1
25568,true,0.01,1
25578,false,0.01,1
25582,false,0.01,1
25598,false,0.01,1
25606,true,0.01,1
25617,true,0.01,1
25625,true,0.01,1
25638,true,0.01,1
25648,true,0.01,1
25658,true,0.01,1
25667,true,0.01,1
25677,true,0.01,1
25687,true,0.01,1
25697,true,0.01,1
25707,true,0.01,1
25717,true,0.01,1
25727,true,0.01,1
25737,true,0.01,1
25747,true,0.01,1
25757,true,0.01,1
25768,false,0.01,1
25773,false,0.01,1
25787,true,0.01,1
25801,false,0.01,1
25812,false,0.01,1
25816,true,0.01,1
25829,false,0.01,1
25840,false,0.01,1
25851,true,0.01,1
25865,false,0.01,1
25869,true,0.01,1
25878,true,0.01,1
25887,true,0.01,1
25895,true,0.01,1
25909,false,0.01,1
25915,true,0.01,1
25922,false,0.01,1
25931,false,0.01,1
25944,false,0.01,1
25956,true,0.01,1
25966,true,0.01,1
25976,true,0.01,1
25986,true,0.01,1
25996,true,0.01,1
26007,false,0.01,1
26020,false,0.01,1
26026,false,0.01,1
26033,true,0.01,1
26047,false,0.01,1
26055,false,0.01,1
26058,true,0.01,1
26068,true,0.01,1
26082,true,0.01,1
26093,false,0.01,1
26103,true,0.01,1
26115,false,0.01,1
26121,true,0.01,1
26133,false,0.01,1
26139,true,0.01,1
26151,false,0.01,1
26155,true,0.01,1
26172,true,0.01,1
26182,true,0.01,1
26193,true,0.01,1
26208,true,0.01,1
26218,true,0.01,1
26228,true,0.01,1
26238,true,0.01,1
26248,true,0.01,1
26255,true,0.01,1
26269,true,0.01,1
26277,true,0.01,1
26286,true,0.01,1
26293,true,0.01,1
26304,true,0.01,1
26315,true,0.01,1
26324,true,0.01,1
26333,true,0.01,1
26342,true,0.01,1
26351,true,0.01,1
26361,true,0.01,1
26371,true,0.01,1
26381,true,0.01,1
26392,true,0.01,1
26401,true,0.01,1
26410,true,0.01,1
26419,true,0.01,1
26429,true,0.01,1
26439,true,0.01,1
26449,true,0.01,1
26459,true,0.01,1
26468,true,0.01,1
26481,true,0.01,1
26491,true,0.01,1
26497,true,0.01,1
26508,true,0.01,1
26515,true,0.01,1
26526,true,0.01,1
26535,true,0.01,1
26550,true,0.01,1
26560,true,0.01,1
26569,true,0.01,1
26579,true,0.01,1
26589,true,0.01,1
26598,true,0.01,1
26608,true,0.01,1
26617,true,0.01,1
26627,true,0.01,1
26637,true,0.01,1
26647,true,0.01,1
26657,true,0.01,1
26667,false,0.01,1
26677,true,0.01,1
26687,true,0.01,1
26697,true,0.01,1
26707,true,0.01,1
26717,true,0.01,1
26727,true,0.01,1
26737,true,0.01,1
26747,true,0.01,1
26757,true,0.01,1
26767,true,0.01,1
26776,true,0.01,1
26785,true,0.01,1
26794,true,0.01,1
26803,true,0.01,1
26812,true,0.01,1
26822,true,0.01,1
26832,true,0.01,1
26842,true,0.01,1
26852,true,0.01,1
26862,true,0.01,1
26871,true,0.01,1
26882,true,0.01,1
26891,true,0.01,1
#---------- Wed Nov 30 08:05:21 PST 2022 ----------
#Format: Task Counter Number,Did Simulation Succeed,Last Step Size Used,Number of Simulations Attempted
27373,true,0.01,1
27382,true,0.01,1
27393,true,0.01,1
27402,true,0.01,1
27412,true,0.01,1
27422,true,0.01,1
27432,true,0.01,1
27439,true,0.01,1
27450,true,0.01,1
27456,true,0.01,1
27467,true,0.01,1
27477,true,0.01,1
27489,true,0.01,1
27496,true,0.01,1
27510,true,0.01,1
27520,true,0.01,1
27530,true,0.01,1
