TaskNumber,models/jawmodel/models/tongue/exciters/GGP:excitation,models/jawmodel/models/tongue/exciters/GGM:excitation,models/jawmodel/models/tongue/exciters/GGA:excitation,models/jawmodel/models/tongue/exciters/STY:excitation,models/jawmodel/models/tongue/exciters/GH:excitation,models/jawmodel/models/tongue/exciters/MH:excitation,models/jawmodel/models/tongue/exciters/HG:excitation,models/jawmodel/models/tongue/exciters/TRANS:excitation,models/jawmodel/models/tongue/exciters/VERT:excitation,models/jawmodel/models/tongue/exciters/SL:excitation,models/jawmodel/models/tongue/exciters/IL:excitation
56948,0.5,0.5,0.5,0,0,0,0.2,0,0,0.2,0.5
56960,0.5,0.5,0.5,0,0,0,0.2,0,0.2,0.5,0.5
56970,0.5,0.5,0.5,0,0,0,0.2,0.2,0,0,0
56981,0.5,0.5,0.5,0,0,0,0.2,0.2,0.2,0,0.5
56989,0.5,0.5,0.5,0,0,0,0.2,0.2,0.5,0,0.2
57000,0.5,0.5,0.5,0,0,0,0.2,0.5,0,0.2,0
57011,0.5,0.5,0.5,0,0,0,0.2,0.5,0.2,0.2,0.5
57021,0.5,0.5,0.5,0,0,0,0.2,0.5,0.5,0.5,0
57030,0.5,0.5,0.5,0,0,0,0.5,0,0,0.5,0
57039,0.5,0.5,0.5,0,0,0,0.5,0,0.2,0.5,0
57049,0.5,0.5,0.5,0,0,0,0.5,0,0.5,0.5,0.2
57058,0.5,0.5,0.5,0,0,0,0.5,0.2,0,0.5,0.2
57068,0.5,0.5,0.5,0,0,0,0.5,0.2,0.2,0.5,0.5
57077,0.5,0.5,0.5,0,0,0,0.5,0.2,0.5,0.5,0.5
57086,0.5,0.5,0.5,0,0,0,0.5,0.5,0,0.5,0.5
57096,0.5,0.5,0.5,0,0,0,0.5,0.5,0.5,0,0
57106,0.5,0.5,0.5,0,0,0.2,0,0,0,0,0.2
57119,0.5,0.5,0.5,0,0,0.2,0,0,0.2,0.2,0.5
57128,0.5,0.5,0.5,0,0,0.2,0,0,0.5,0.2,0.5
57139,0.5,0.5,0.5,0,0,0.2,0,0.2,0,0.5,0.2
57150,0.5,0.5,0.5,0,0,0.2,0,0.2,0.5,0,0
57155,0.5,0.5,0.5,0,0,0.2,0,0.2,0.5,0.2,0.5
57170,0.5,0.5,0.5,0,0,0.2,0,0.5,0.2,0,0.5
57180,0.5,0.5,0.5,0,0,0.2,0,0.5,0.5,0.2,0
57190,0.5,0.5,0.5,0,0,0.2,0.2,0,0,0.2,0.2
57200,0.5,0.5,0.5,0,0,0.2,0.2,0,0.2,0.2,0.5
57210,0.5,0.5,0.5,0,0,0.2,0.2,0,0.5,0.5,0
57219,0.5,0.5,0.5,0,0,0.2,0.2,0.2,0,0.5,0
57231,0.5,0.5,0.5,0,0,0.2,0.2,0.2,0.5,0,0
57242,0.5,0.5,0.5,0,0,0.2,0.2,0.5,0,0,0.5
57250,0.5,0.5,0.5,0,0,0.2,0.2,0.5,0.2,0,0.2
57260,0.5,0.5,0.5,0,0,0.2,0.2,0.5,0.5,0,0.5
57268,0.5,0.5,0.5,0,0,0.2,0.5,0,0,0,0.2
57278,0.5,0.5,0.5,0,0,0.2,0.5,0,0.2,0,0.5
57288,0.5,0.5,0.5,0,0,0.2,0.5,0,0.5,0.2,0
57297,0.5,0.5,0.5,0,0,0.2,0.5,0.2,0,0.2,0
57307,0.5,0.5,0.5,0,0,0.2,0.5,0.2,0.2,0.2,0.2
57318,0.5,0.5,0.5,0,0,0.2,0.5,0.2,0.5,0.5,0
57328,0.5,0.5,0.5,0,0,0.2,0.5,0.5,0,0.5,0.2
57337,0.5,0.5,0.5,0,0,0.2,0.5,0.5,0.2,0.5,0.2
57346,0.5,0.5,0.5,0,0,0.2,0.5,0.5,0.5,0.5,0.2
57356,0.5,0.5,0.5,0,0,0.5,0,0,0,0.5,0.5
57366,0.5,0.5,0.5,0,0,0.5,0,0,0.5,0,0
57370,0.5,0.5,0.5,0,0,0.5,0,0,0.5,0.2,0.2
57383,0.5,0.5,0.5,0,0,0.5,0,0.2,0,0.5,0.5
57395,0.5,0.5,0.5,0,0,0.5,0,0.2,0.5,0,0.5
57404,0.5,0.5,0.5,0,0,0.5,0,0.5,0,0,0.5
57413,0.5,0.5,0.5,0,0,0.5,0,0.5,0.2,0,0.5
57421,0.5,0.5,0.5,0,0,0.5,0,0.5,0.5,0,0.2
57424,0.5,0.5,0.5,0,0,0.5,0,0.5,0.5,0.2,0.2
57435,0.5,0.5,0.5,0,0,0.5,0.2,0,0,0.5,0
57445,0.5,0.5,0.5,0,0,0.5,0.2,0,0.2,0.5,0.2
57450,0.5,0.5,0.5,0,0,0.5,0.2,0,0.5,0.2,0
57467,0.5,0.5,0.5,0,0,0.5,0.2,0.2,0.2,0,0.5
57473,0.5,0.5,0.5,0,0,0.5,0.2,0.2,0.2,0.5,0.5
57484,0.5,0.5,0.5,0,0,0.5,0.2,0.5,0,0,0.2
57493,0.5,0.5,0.5,0,0,0.5,0.2,0.5,0.2,0,0.2
57500,0.5,0.5,0.5,0,0,0.5,0.2,0.5,0.2,0.5,0.5
57509,0.5,0.5,0.5,0,0,0.5,0.2,0.5,0.5,0.5,0.5
57520,0.5,0.5,0.5,0,0,0.5,0.5,0,0.2,0,0.2
57528,0.5,0.5,0.5,0,0,0.5,0.5,0,0.5,0,0
57536,0.5,0.5,0.5,0,0,0.5,0.5,0,0.5,0.5,0.5
57544,0.5,0.5,0.5,0,0,0.5,0.5,0.2,0,0.5,0.2
57552,0.5,0.5,0.5,0,0,0.5,0.5,0.2,0.2,0.5,0
57560,0.5,0.5,0.5,0,0,0.5,0.5,0.2,0.5,0.2,0.5
57568,0.5,0.5,0.5,0,0,0.5,0.5,0.5,0,0.2,0.2
57577,0.5,0.5,0.5,0,0,0.5,0.5,0.5,0.2,0.2,0.2
57585,0.5,0.5,0.5,0,0,0.5,0.5,0.5,0.5,0.2,0
57592,0.5,0.5,0.5,0.2,0,0,0,0,0,0,0.2
57597,0.5,0.5,0.5,0.2,0,0,0,0,0,0.5,0
57605,0.5,0.5,0.5,0.2,0,0,0,0,0.2,0.2,0.5
57617,0.5,0.5,0.5,0.2,0,0,0,0,0.5,0.5,0.5
57625,0.5,0.5,0.5,0.2,0,0,0,0.2,0,0.5,0.2
57635,0.5,0.5,0.5,0.2,0,0,0,0.2,0.2,0.5,0.5
57643,0.5,0.5,0.5,0.2,0,0,0,0.2,0.5,0.5,0.2
57649,0.5,0.5,0.5,0.2,0,0,0,0.5,0,0.2,0.2
57656,0.5,0.5,0.5,0.2,0,0,0,0.5,0.2,0,0.5
57664,0.5,0.5,0.5,0.2,0,0,0,0.5,0.5,0,0.2
57669,0.5,0.5,0.5,0.2,0,0,0,0.5,0.5,0.5,0
57675,0.5,0.5,0.5,0.2,0,0,0.2,0,0,0.2,0
57683,0.5,0.5,0.5,0.2,0,0,0.2,0,0.2,0,0.5
57691,0.5,0.5,0.5,0.2,0,0,0.2,0,0.5,0,0.2
57697,0.5,0.5,0.5,0.2,0,0,0.2,0,0.5,0.5,0.2
57705,0.5,0.5,0.5,0.2,0,0,0.2,0.2,0,0.5,0
57714,0.5,0.5,0.5,0.2,0,0,0.2,0.2,0.2,0.5,0
57722,0.5,0.5,0.5,0.2,0,0,0.2,0.2,0.5,0.2,0.5
57729,0.5,0.5,0.5,0.2,0,0,0.2,0.5,0,0.2,0
57737,0.5,0.5,0.5,0.2,0,0,0.2,0.5,0.2,0,0.5
57743,0.5,0.5,0.5,0.2,0,0,0.2,0.5,0.2,0.5,0.5
57751,0.5,0.5,0.5,0.2,0,0,0.2,0.5,0.5,0.5,0.2
57759,0.5,0.5,0.5,0.2,0,0,0.5,0,0,0.5,0
57766,0.5,0.5,0.5,0.2,0,0,0.5,0,0.2,0.2,0.2
57776,0.5,0.5,0.5,0.2,0,0,0.5,0,0.5,0.2,0.5
57783,0.5,0.5,0.5,0.2,0,0,0.5,0.2,0,0.2,0
57790,0.5,0.5,0.5,0.2,0,0,0.5,0.2,0.2,0,0.2
57798,0.5,0.5,0.5,0.2,0,0,0.5,0.2,0.5,0,0
57806,0.5,0.5,0.5,0.2,0,0,0.5,0.2,0.5,0.5,0.5
57814,0.5,0.5,0.5,0.2,0,0,0.5,0.5,0,0.5,0.2
57822,0.5,0.5,0.5,0.2,0,0,0.5,0.5,0.2,0.5,0
57830,0.5,0.5,0.5,0.2,0,0,0.5,0.5,0.5,0.2,0.5
57839,0.5,0.5,0.5,0.2,0,0.2,0,0,0,0.2,0.5
57848,0.5,0.5,0.5,0.2,0,0.2,0,0,0.2,0.2,0.5
57856,0.5,0.5,0.5,0.2,0,0.2,0,0,0.5,0.2,0.2
57863,0.5,0.5,0.5,0.2,0,0.2,0,0.2,0,0,0.5
57870,0.5,0.5,0.5,0.2,0,0.2,0,0.2,0.2,0,0
57880,0.5,0.5,0.5,0.2,0,0.2,0,0.2,0.5,0,0.2
57889,0.5,0.5,0.5,0.2,0,0.2,0,0.5,0,0,0.2
57898,0.5,0.5,0.5,0.2,0,0.2,0,0.5,0.2,0,0.2
57907,0.5,0.5,0.5,0.2,0,0.2,0,0.5,0.5,0,0.2
57916,0.5,0.5,0.5,0.2,0,0.2,0.2,0,0,0,0.2
57920,0.5,0.5,0.5,0.2,0,0.2,0.2,0,0,0.2,0.5
57931,0.5,0.5,0.5,0.2,0,0.2,0.2,0,0.2,0.5,0.2
57936,0.5,0.5,0.5,0.2,0,0.2,0.2,0,0.5,0.2,0
57945,0.5,0.5,0.5,0.2,0,0.2,0.2,0.2,0,0.2,0
57952,0.5,0.5,0.5,0.2,0,0.2,0.2,0.2,0.2,0,0.2
57962,0.5,0.5,0.5,0.2,0,0.2,0.2,0.2,0.5,0,0.5
57969,0.5,0.5,0.5,0.2,0,0.2,0.2,0.5,0,0,0
57978,0.5,0.5,0.5,0.2,0,0.2,0.2,0.5,0.2,0,0
57988,0.5,0.5,0.5,0.2,0,0.2,0.2,0.5,0.5,0,0.2
57996,0.5,0.5,0.5,0.2,0,0.2,0.5,0,0,0,0
58004,0.5,0.5,0.5,0.2,0,0.2,0.5,0,0,0.5,0.5
58012,0.5,0.5,0.5,0.2,0,0.2,0.5,0,0.2,0.5,0.2
58020,0.5,0.5,0.5,0.2,0,0.2,0.5,0,0.5,0.5,0
58028,0.5,0.5,0.5,0.2,0,0.2,0.5,0.2,0,0.2,0.5
58036,0.5,0.5,0.5,0.2,0,0.2,0.5,0.2,0.2,0.2,0.2
58043,0.5,0.5,0.5,0.2,0,0.2,0.5,0.2,0.5,0,0.5
58053,0.5,0.5,0.5,0.2,0,0.2,0.5,0.5,0,0.2,0
58063,0.5,0.5,0.5,0.2,0,0.2,0.5,0.5,0.2,0.2,0.2
58069,0.5,0.5,0.5,0.2,0,0.2,0.5,0.5,0.5,0,0.2
58078,0.5,0.5,0.5,0.2,0,0.5,0,0,0,0,0.2
58086,0.5,0.5,0.5,0.2,0,0.5,0,0,0.2,0,0
58093,0.5,0.5,0.5,0.2,0,0.5,0,0,0.2,0.5,0.2
58099,0.5,0.5,0.5,0.2,0,0.5,0,0,0.5,0.2,0.2
58110,0.5,0.5,0.5,0.2,0,0.5,0,0.2,0,0.5,0
58116,0.5,0.5,0.5,0.2,0,0.5,0,0.2,0.2,0.2,0
58124,0.5,0.5,0.5,0.2,0,0.5,0,0.2,0.5,0,0.5
58132,0.5,0.5,0.5,0.2,0,0.5,0,0.5,0,0,0.2
58139,0.5,0.5,0.5,0.2,0,0.5,0,0.5,0,0.5,0.5
58147,0.5,0.5,0.5,0.2,0,0.5,0,0.5,0.2,0.5,0.2
58154,0.5,0.5,0.5,0.2,0,0.5,0,0.5,0.5,0.2,0.5
58162,0.5,0.5,0.5,0.2,0,0.5,0.2,0,0,0.2,0.2
58170,0.5,0.5,0.5,0.2,0,0.5,0.2,0,0.2,0.2,0
58178,0.5,0.5,0.5,0.2,0,0.5,0.2,0,0.5,0,0.5
58185,0.5,0.5,0.5,0.2,0,0.5,0.2,0.2,0,0,0
58194,0.5,0.5,0.5,0.2,0,0.5,0.2,0.2,0.2,0,0
58202,0.5,0.5,0.5,0.2,0,0.5,0.2,0.2,0.2,0.5,0.5
58210,0.5,0.5,0.5,0.2,0,0.5,0.2,0.2,0.5,0.5,0.2
58217,0.5,0.5,0.5,0.2,0,0.5,0.2,0.5,0,0.2,0.5
58227,0.5,0.5,0.5,0.2,0,0.5,0.2,0.5,0.2,0.5,0
58234,0.5,0.5,0.5,0.2,0,0.5,0.2,0.5,0.5,0.2,0.2
58242,0.5,0.5,0.5,0.2,0,0.5,0.5,0,0,0.2,0
58248,0.5,0.5,0.5,0.2,0,0.5,0.5,0,0.2,0,0
58258,0.5,0.5,0.5,0.2,0,0.5,0.5,0,0.5,0,0.2
58265,0.5,0.5,0.5,0.2,0,0.5,0.5,0,0.5,0.5,0.5
58273,0.5,0.5,0.5,0.2,0,0.5,0.5,0.2,0,0.5,0.2
58281,0.5,0.5,0.5,0.2,0,0.5,0.5,0.2,0.2,0.5,0
58290,0.5,0.5,0.5,0.2,0,0.5,0.5,0.2,0.5,0.5,0
58298,0.5,0.5,0.5,0.2,0,0.5,0.5,0.5,0,0.2,0.5
58305,0.5,0.5,0.5,0.2,0,0.5,0.5,0.5,0.2,0.2,0
58310,0.5,0.5,0.5,0.2,0,0.5,0.5,0.5,0.2,0.5,0.5
58318,0.5,0.5,0.5,0.2,0,0.5,0.5,0.5,0.5,0.5,0.2
58329,0.5,0.5,0.5,0.5,0,0,0,0,0.2,0,0
58334,0.5,0.5,0.5,0.5,0,0,0,0,0.2,0.2,0.5
58346,0.5,0.5,0.5,0.5,0,0,0,0,0.5,0.5,0.5
58354,0.5,0.5,0.5,0.5,0,0,0,0.2,0,0.5,0.2
58363,0.5,0.5,0.5,0.5,0,0,0,0.2,0.2,0.5,0.2
58369,0.5,0.5,0.5,0.5,0,0,0,0.2,0.5,0.2,0.2
58377,0.5,0.5,0.5,0.5,0,0,0,0.5,0,0.2,0
58390,0.5,0.5,0.5,0.5,0,0,0,0.5,0.2,0.5,0.2
58395,0.5,0.5,0.5,0.5,0,0,0,0.5,0.5,0.2,0
58404,0.5,0.5,0.5,0.5,0,0,0.2,0,0,0.2,0
58418,0.5,0.5,0.5,0.5,0,0,0.2,0,0.2,0.5,0.5
58428,0.5,0.5,0.5,0.5,0,0,0.2,0.2,0,0,0
58429,0.5,0.5,0.5,0.5,0,0,0.2,0.2,0,0,0.2
58437,0.5,0.5,0.5,0.5,0,0,0.2,0.2,0.2,0,0
58440,0.5,0.5,0.5,0.5,0,0,0.2,0.2,0.2,0.2,0
58451,0.5,0.5,0.5,0.5,0,0,0.2,0.2,0.5,0.2,0.5
58458,0.5,0.5,0.5,0.5,0,0,0.2,0.5,0,0.2,0
58468,0.5,0.5,0.5,0.5,0,0,0.2,0.5,0.2,0.2,0.2
58479,0.5,0.5,0.5,0.5,0,0,0.2,0.5,0.5,0.5,0
58484,0.5,0.5,0.5,0.5,0,0,0.5,0,0,0,0.5
58494,0.5,0.5,0.5,0.5,0,0,0.5,0,0.2,0.2,0
58500,0.5,0.5,0.5,0.5,0,0,0.5,0,0.5,0,0
58508,0.5,0.5,0.5,0.5,0,0,0.5,0,0.5,0.5,0.5
58516,0.5,0.5,0.5,0.5,0,0,0.5,0.2,0,0.5,0.2
58525,0.5,0.5,0.5,0.5,0,0,0.5,0.2,0.2,0.5,0.2
58533,0.5,0.5,0.5,0.5,0,0,0.5,0.2,0.5,0.5,0
58541,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0,0.2,0.5
58549,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.2,0.2,0.2
58555,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5,0,0.2
58568,0.5,0.5,0.5,0.5,0,0.2,0,0,0,0.2,0.5
58579,0.5,0.5,0.5,0.5,0,0.2,0,0,0.2,0.5,0.2
58589,0.5,0.5,0.5,0.5,0,0.2,0,0,0.5,0.5,0.5
58599,0.5,0.5,0.5,0.5,0,0.2,0,0.2,0.2,0,0
58603,0.5,0.5,0.5,0.5,0,0.2,0,0.2,0.2,0.2,0.2
58610,0.5,0.5,0.5,0.5,0,0.2,0,0.2,0.5,0,0.5
58618,0.5,0.5,0.5,0.5,0,0.2,0,0.5,0,0,0.2
58623,0.5,0.5,0.5,0.5,0,0.2,0,0.5,0,0.5,0
58628,0.5,0.5,0.5,0.5,0,0.2,0,0.5,0.2,0,0.5
58636,0.5,0.5,0.5,0.5,0,0.2,0,0.5,0.5,0,0.2
58639,0.5,0.5,0.5,0.5,0,0.2,0,0.5,0.5,0.2,0.2
58650,0.5,0.5,0.5,0.5,0,0.2,0.2,0,0,0.5,0
58656,0.5,0.5,0.5,0.5,0,0.2,0.2,0,0.2,0.2,0
58667,0.5,0.5,0.5,0.5,0,0.2,0.2,0,0.5,0.2,0.5
58678,0.5,0.5,0.5,0.5,0,0.2,0.2,0.2,0,0.5,0.2
58684,0.5,0.5,0.5,0.5,0,0.2,0.2,0.2,0.2,0.2,0.2
58695,0.5,0.5,0.5,0.5,0,0.2,0.2,0.2,0.5,0.5,0
58699,0.5,0.5,0.5,0.5,0,0.2,0.2,0.5,0,0,0.2
58707,0.5,0.5,0.5,0.5,0,0.2,0.2,0.5,0.2,0,0
58716,0.5,0.5,0.5,0.5,0,0.2,0.2,0.5,0.5,0,0
58723,0.5,0.5,0.5,0.5,0,0.2,0.2,0.5,0.5,0.5,0.2
58730,0.5,0.5,0.5,0.5,0,0.2,0.5,0,0,0.2,0.5
58734,0.5,0.5,0.5,0.5,0,0.2,0.5,0,0.2,0,0
58743,0.5,0.5,0.5,0.5,0,0.2,0.5,0,0.5,0,0
58751,0.5,0.5,0.5,0.5,0,0.2,0.5,0,0.5,0.5,0.5
58760,0.5,0.5,0.5,0.5,0,0.2,0.5,0.2,0,0.5,0.5
58768,0.5,0.5,0.5,0.5,0,0.2,0.5,0.2,0.2,0.5,0.2
58776,0.5,0.5,0.5,0.5,0,0.2,0.5,0.2,0.5,0.5,0
