TaskNumber,models/jawmodel/models/tongue/exciters/GGP:excitation,models/jawmodel/models/tongue/exciters/GGM:excitation,models/jawmodel/models/tongue/exciters/GGA:excitation,models/jawmodel/models/tongue/exciters/STY:excitation,models/jawmodel/models/tongue/exciters/GH:excitation,models/jawmodel/models/tongue/exciters/MH:excitation,models/jawmodel/models/tongue/exciters/HG:excitation,models/jawmodel/models/tongue/exciters/TRANS:excitation,models/jawmodel/models/tongue/exciters/VERT:excitation,models/jawmodel/models/tongue/exciters/SL:excitation,models/jawmodel/models/tongue/exciters/IL:excitation
56011,0.5,0.5,0.2,0.2,0,0.5,0.2,0.2,0.2,0.2,0.2
56022,0.5,0.5,0.2,0.2,0,0.5,0.2,0.2,0.5,0.5,0
56030,0.5,0.5,0.2,0.2,0,0.5,0.2,0.5,0,0.2,0.5
56039,0.5,0.5,0.2,0.2,0,0.5,0.2,0.5,0.2,0.2,0.5
56049,0.5,0.5,0.2,0.2,0,0.5,0.2,0.5,0.5,0.5,0
56057,0.5,0.5,0.2,0.2,0,0.5,0.5,0,0,0.2,0.5
56067,0.5,0.5,0.2,0.2,0,0.5,0.5,0,0.2,0.5,0
56076,0.5,0.5,0.2,0.2,0,0.5,0.5,0,0.5,0.5,0
56086,0.5,0.5,0.2,0.2,0,0.5,0.5,0.2,0,0.5,0.2
56095,0.5,0.5,0.2,0.2,0,0.5,0.5,0.2,0.2,0.5,0.2
56104,0.5,0.5,0.2,0.2,0,0.5,0.5,0.2,0.5,0.5,0.2
56114,0.5,0.5,0.2,0.2,0,0.5,0.5,0.5,0,0.5,0.5
56123,0.5,0.5,0.2,0.2,0,0.5,0.5,0.5,0.2,0.5,0.5
56133,0.5,0.5,0.2,0.5,0,0,0,0,0,0,0
56142,0.5,0.5,0.2,0.5,0,0,0,0,0.2,0,0
56146,0.5,0.5,0.2,0.5,0,0,0,0,0.2,0.2,0.2
56161,0.5,0.5,0.2,0.5,0,0,0,0.2,0,0,0.2
56164,0.5,0.5,0.2,0.5,0,0,0,0.2,0,0.2,0.2
56178,0.5,0.5,0.2,0.5,0,0,0,0.2,0.5,0,0
56182,0.5,0.5,0.2,0.5,0,0,0,0.2,0.5,0.2,0.2
56197,0.5,0.5,0.2,0.5,0,0,0,0.5,0.2,0,0.2
56201,0.5,0.5,0.2,0.5,0,0,0,0.5,0.2,0.2,0.5
56216,0.5,0.5,0.2,0.5,0,0,0.2,0,0,0,0.5
56225,0.5,0.5,0.2,0.5,0,0,0.2,0,0.2,0,0.5
56237,0.5,0.5,0.2,0.5,0,0,0.2,0,0.5,0.2,0.5
56245,0.5,0.5,0.2,0.5,0,0,0.2,0.2,0,0.2,0.2
56254,0.5,0.5,0.2,0.5,0,0,0.2,0.2,0.2,0.2,0.2
56264,0.5,0.5,0.2,0.5,0,0,0.2,0.2,0.5,0.2,0.5
56277,0.5,0.5,0.2,0.5,0,0,0.2,0.5,0.2,0,0
56288,0.5,0.5,0.2,0.5,0,0,0.2,0.5,0.5,0,0.5
56301,0.5,0.5,0.2,0.5,0,0,0.5,0,0,0.5,0
56310,0.5,0.5,0.2,0.5,0,0,0.5,0,0.2,0.5,0
56317,0.5,0.5,0.2,0.5,0,0,0.5,0,0.5,0.2,0.2
56327,0.5,0.5,0.2,0.5,0,0,0.5,0.2,0,0.2,0.5
56335,0.5,0.5,0.2,0.5,0,0,0.5,0.2,0.2,0.2,0.2
56345,0.5,0.5,0.2,0.5,0,0,0.5,0.2,0.5,0.2,0.5
56356,0.5,0.5,0.2,0.5,0,0,0.5,0.5,0,0.5,0.2
56365,0.5,0.5,0.2,0.5,0,0,0.5,0.5,0.2,0.5,0.2
56375,0.5,0.5,0.2,0.5,0,0,0.5,0.5,0.5,0.5,0.5
56386,0.5,0.5,0.2,0.5,0,0.2,0,0,0.2,0,0.2
56393,0.5,0.5,0.2,0.5,0,0.2,0,0,0.2,0.5,0.5
56405,0.5,0.5,0.2,0.5,0,0.2,0,0.2,0,0,0.5
56414,0.5,0.5,0.2,0.5,0,0.2,0,0.2,0.2,0,0.5
56432,0.5,0.5,0.2,0.5,0,0.2,0,0.5,0,0,0.5
56444,0.5,0.5,0.2,0.5,0,0.2,0,0.5,0.2,0.2,0.5
56458,0.5,0.5,0.2,0.5,0,0.2,0.2,0,0,0,0.2
56469,0.5,0.5,0.2,0.5,0,0.2,0.2,0,0.2,0.2,0
56477,0.5,0.5,0.2,0.5,0,0.2,0.2,0,0.5,0,0.5
56489,0.5,0.5,0.2,0.5,0,0.2,0.2,0.2,0,0.2,0.5
56500,0.5,0.5,0.2,0.5,0,0.2,0.2,0.2,0.2,0.5,0.2
56509,0.5,0.5,0.2,0.5,0,0.2,0.2,0.2,0.5,0.5,0.2
56518,0.5,0.5,0.2,0.5,0,0.2,0.2,0.5,0,0.5,0.2
56527,0.5,0.5,0.2,0.5,0,0.2,0.2,0.5,0.2,0.5,0.2
56537,0.5,0.5,0.2,0.5,0,0.2,0.2,0.5,0.5,0.5,0.5
56544,0.5,0.5,0.2,0.5,0,0.2,0.5,0,0,0.5,0
56553,0.5,0.5,0.2,0.5,0,0.2,0.5,0,0.2,0.5,0
56562,0.5,0.5,0.2,0.5,0,0.2,0.5,0,0.5,0.5,0
56572,0.5,0.5,0.2,0.5,0,0.2,0.5,0.2,0,0.5,0.2
56583,0.5,0.5,0.2,0.5,0,0.2,0.5,0.2,0.5,0,0
56591,0.5,0.5,0.2,0.5,0,0.2,0.5,0.2,0.5,0.5,0.5
56604,0.5,0.5,0.2,0.5,0,0.2,0.5,0.5,0.2,0.2,0
56614,0.5,0.5,0.2,0.5,0,0.2,0.5,0.5,0.5,0.2,0.2
56624,0.5,0.5,0.2,0.5,0,0.5,0,0,0,0.2,0.5
56635,0.5,0.5,0.2,0.5,0,0.5,0,0,0.2,0.5,0.2
56647,0.5,0.5,0.2,0.5,0,0.5,0,0.2,0,0,0.2
56657,0.5,0.5,0.2,0.5,0,0.5,0,0.2,0.2,0,0.5
56674,0.5,0.5,0.2,0.5,0,0.5,0,0.5,0,0,0.2
56684,0.5,0.5,0.2,0.5,0,0.5,0,0.5,0.2,0,0.5
56701,0.5,0.5,0.2,0.5,0,0.5,0.2,0,0,0,0.2
56710,0.5,0.5,0.2,0.5,0,0.5,0.2,0,0.2,0,0.2
56721,0.5,0.5,0.2,0.5,0,0.5,0.2,0,0.5,0.2,0
56730,0.5,0.5,0.2,0.5,0,0.5,0.2,0.2,0,0.2,0
56740,0.5,0.5,0.2,0.5,0,0.5,0.2,0.2,0.2,0.2,0.2
56751,0.5,0.5,0.2,0.5,0,0.5,0.2,0.2,0.5,0.5,0
56760,0.5,0.5,0.2,0.5,0,0.5,0.2,0.5,0,0.5,0
56769,0.5,0.5,0.2,0.5,0,0.5,0.2,0.5,0.2,0.5,0
56776,0.5,0.5,0.2,0.5,0,0.5,0.2,0.5,0.5,0.2,0.2
56785,0.5,0.5,0.2,0.5,0,0.5,0.5,0,0,0.2,0.2
56798,0.5,0.5,0.2,0.5,0,0.5,0.5,0,0.2,0.5,0.5
56805,0.5,0.5,0.2,0.5,0,0.5,0.5,0,0.5,0.5,0
56813,0.5,0.5,0.2,0.5,0,0.5,0.5,0.2,0,0.2,0.5
56826,0.5,0.5,0.2,0.5,0,0.5,0.5,0.2,0.5,0,0
56836,0.5,0.5,0.2,0.5,0,0.5,0.5,0.5,0,0,0.2
56846,0.5,0.5,0.2,0.5,0,0.5,0.5,0.5,0.2,0,0.5
56852,0.5,0.5,0.2,0.5,0,0.5,0.5,0.5,0.2,0.5,0.5
56865,0.5,0.5,0.5,0,0,0,0,0,0,0.2,0
56874,0.5,0.5,0.5,0,0,0,0,0,0.2,0.2,0
56886,0.5,0.5,0.5,0,0,0,0,0,0.5,0.5,0
56895,0.5,0.5,0.5,0,0,0,0,0.2,0,0.5,0
56908,0.5,0.5,0.5,0,0,0,0,0.2,0.5,0,0.2
56916,0.5,0.5,0.5,0,0,0,0,0.5,0,0,0
56922,0.5,0.5,0.5,0,0,0,0,0.5,0,0.5,0
56934,0.5,0.5,0.5,0,0,0,0,0.5,0.5,0,0
56941,0.5,0.5,0.5,0,0,0,0,0.5,0.5,0.5,0.2
56952,0.5,0.5,0.5,0,0,0,0.2,0,0.2,0,0
56963,0.5,0.5,0.5,0,0,0,0.2,0,0.5,0,0.5
56973,0.5,0.5,0.5,0,0,0,0.2,0.2,0,0.2,0
56982,0.5,0.5,0.5,0,0,0,0.2,0.2,0.2,0.2,0
56993,0.5,0.5,0.5,0,0,0,0.2,0.2,0.5,0.2,0.5
57002,0.5,0.5,0.5,0,0,0,0.2,0.5,0,0.2,0.5
57013,0.5,0.5,0.5,0,0,0,0.2,0.5,0.2,0.5,0.2
57022,0.5,0.5,0.5,0,0,0,0.2,0.5,0.5,0.5,0.2
57034,0.5,0.5,0.5,0,0,0,0.5,0,0.2,0,0.2
57043,0.5,0.5,0.5,0,0,0,0.5,0,0.5,0,0.2
57053,0.5,0.5,0.5,0,0,0,0.5,0.2,0,0,0.5
57064,0.5,0.5,0.5,0,0,0,0.5,0.2,0.2,0.2,0.2
57073,0.5,0.5,0.5,0,0,0,0.5,0.2,0.5,0.2,0.2
57083,0.5,0.5,0.5,0,0,0,0.5,0.5,0,0.2,0.5
57095,0.5,0.5,0.5,0,0,0,0.5,0.5,0.2,0.5,0.5
57105,0.5,0.5,0.5,0,0,0.2,0,0,0,0,0
57108,0.5,0.5,0.5,0,0,0.2,0,0,0,0.2,0
57118,0.5,0.5,0.5,0,0,0.2,0,0,0.2,0.2,0.2
57131,0.5,0.5,0.5,0,0,0.2,0,0,0.5,0.5,0.5
57144,0.5,0.5,0.5,0,0,0.2,0,0.2,0.2,0.2,0
57154,0.5,0.5,0.5,0,0,0.2,0,0.2,0.5,0.2,0.2
57164,0.5,0.5,0.5,0,0,0.2,0,0.5,0,0.2,0.5
57177,0.5,0.5,0.5,0,0,0.2,0,0.5,0.5,0,0
57182,0.5,0.5,0.5,0,0,0.2,0,0.5,0.5,0.2,0.5
57192,0.5,0.5,0.5,0,0,0.2,0.2,0,0,0.5,0
57203,0.5,0.5,0.5,0,0,0.2,0.2,0,0.2,0.5,0.5
57214,0.5,0.5,0.5,0,0,0.2,0.2,0.2,0,0,0.2
57222,0.5,0.5,0.5,0,0,0.2,0.2,0.2,0.2,0,0
57235,0.5,0.5,0.5,0,0,0.2,0.2,0.2,0.5,0.2,0.2
57246,0.5,0.5,0.5,0,0,0.2,0.2,0.5,0,0.5,0
57256,0.5,0.5,0.5,0,0,0.2,0.2,0.5,0.2,0.5,0.2
57266,0.5,0.5,0.5,0,0,0.2,0.2,0.5,0.5,0.5,0.5
57276,0.5,0.5,0.5,0,0,0.2,0.5,0,0.2,0,0
57286,0.5,0.5,0.5,0,0,0.2,0.5,0,0.5,0,0.2
57296,0.5,0.5,0.5,0,0,0.2,0.5,0.2,0,0,0.5
57306,0.5,0.5,0.5,0,0,0.2,0.5,0.2,0.2,0.2,0
57316,0.5,0.5,0.5,0,0,0.2,0.5,0.2,0.5,0.2,0.2
57326,0.5,0.5,0.5,0,0,0.2,0.5,0.5,0,0.2,0.5
57335,0.5,0.5,0.5,0,0,0.2,0.5,0.5,0.2,0.2,0.5
57343,0.5,0.5,0.5,0,0,0.2,0.5,0.5,0.5,0.2,0.2
57351,0.5,0.5,0.5,0,0,0.5,0,0,0,0.2,0
57360,0.5,0.5,0.5,0,0,0.5,0,0,0.2,0.2,0
57368,0.5,0.5,0.5,0,0,0.5,0,0,0.5,0,0.5
57376,0.5,0.5,0.5,0,0,0.5,0,0.2,0,0,0.2
57381,0.5,0.5,0.5,0,0,0.5,0,0.2,0,0.5,0
57391,0.5,0.5,0.5,0,0,0.5,0,0.2,0.2,0.5,0.2
57403,0.5,0.5,0.5,0,0,0.5,0,0.5,0,0,0.2
57407,0.5,0.5,0.5,0,0,0.5,0,0.5,0,0.2,0.5
57418,0.5,0.5,0.5,0,0,0.5,0,0.5,0.2,0.5,0.2
57429,0.5,0.5,0.5,0,0,0.5,0.2,0,0,0,0
57436,0.5,0.5,0.5,0,0,0.5,0.2,0,0,0.5,0.2
57447,0.5,0.5,0.5,0,0,0.5,0.2,0,0.5,0,0
57457,0.5,0.5,0.5,0,0,0.5,0.2,0.2,0,0,0.2
57466,0.5,0.5,0.5,0,0,0.5,0.2,0.2,0.2,0,0.2
57472,0.5,0.5,0.5,0,0,0.5,0.2,0.2,0.2,0.5,0.2
57478,0.5,0.5,0.5,0,0,0.5,0.2,0.2,0.5,0.2,0.2
57491,0.5,0.5,0.5,0,0,0.5,0.2,0.5,0,0.5,0.5
57499,0.5,0.5,0.5,0,0,0.5,0.2,0.5,0.2,0.5,0.2
57508,0.5,0.5,0.5,0,0,0.5,0.2,0.5,0.5,0.5,0.2
57518,0.5,0.5,0.5,0,0,0.5,0.5,0,0,0.5,0.5
57529,0.5,0.5,0.5,0,0,0.5,0.5,0,0.5,0,0.2
57537,0.5,0.5,0.5,0,0,0.5,0.5,0.2,0,0,0
57546,0.5,0.5,0.5,0,0,0.5,0.5,0.2,0.2,0,0
57554,0.5,0.5,0.5,0,0,0.5,0.5,0.2,0.2,0.5,0.5
57562,0.5,0.5,0.5,0,0,0.5,0.5,0.2,0.5,0.5,0.2
57570,0.5,0.5,0.5,0,0,0.5,0.5,0.5,0,0.5,0
57578,0.5,0.5,0.5,0,0,0.5,0.5,0.5,0.2,0.2,0.5
57586,0.5,0.5,0.5,0,0,0.5,0.5,0.5,0.5,0.2,0.2
57593,0.5,0.5,0.5,0.2,0,0,0,0,0,0,0.5
57596,0.5,0.5,0.5,0.2,0,0,0,0,0,0.2,0.5
57606,0.5,0.5,0.5,0.2,0,0,0,0,0.2,0.5,0
57612,0.5,0.5,0.5,0.2,0,0,0,0,0.5,0.2,0
57620,0.5,0.5,0.5,0.2,0,0,0,0.2,0,0,0.5
57628,0.5,0.5,0.5,0.2,0,0,0,0.2,0.2,0,0.2
57637,0.5,0.5,0.5,0.2,0,0,0,0.2,0.5,0,0.2
57646,0.5,0.5,0.5,0.2,0,0,0,0.5,0,0,0.2
57655,0.5,0.5,0.5,0.2,0,0,0,0.5,0.2,0,0.2
57663,0.5,0.5,0.5,0.2,0,0,0,0.5,0.5,0,0
57673,0.5,0.5,0.5,0.2,0,0,0.2,0,0,0,0.2
57677,0.5,0.5,0.5,0.2,0,0,0.2,0,0,0.2,0.5
57687,0.5,0.5,0.5,0.2,0,0,0.2,0,0.2,0.5,0
57693,0.5,0.5,0.5,0.2,0,0,0.2,0,0.5,0.2,0
57702,0.5,0.5,0.5,0.2,0,0,0.2,0.2,0,0.2,0
57710,0.5,0.5,0.5,0.2,0,0,0.2,0.2,0.2,0,0.5
57716,0.5,0.5,0.5,0.2,0,0,0.2,0.2,0.2,0.5,0.5
57724,0.5,0.5,0.5,0.2,0,0,0.2,0.2,0.5,0.5,0.2
57732,0.5,0.5,0.5,0.2,0,0,0.2,0.5,0,0.5,0
57738,0.5,0.5,0.5,0.2,0,0,0.2,0.5,0.2,0.2,0
57746,0.5,0.5,0.5,0.2,0,0,0.2,0.5,0.5,0,0.5
57752,0.5,0.5,0.5,0.2,0,0,0.2,0.5,0.5,0.5,0.5
57760,0.5,0.5,0.5,0.2,0,0,0.5,0,0,0.5,0.2
57768,0.5,0.5,0.5,0.2,0,0,0.5,0,0.2,0.5,0
57775,0.5,0.5,0.5,0.2,0,0,0.5,0,0.5,0.2,0.2
57782,0.5,0.5,0.5,0.2,0,0,0.5,0.2,0,0,0.5
57792,0.5,0.5,0.5,0.2,0,0,0.5,0.2,0.2,0.2,0
57799,0.5,0.5,0.5,0.2,0,0,0.5,0.2,0.5,0,0.2
57807,0.5,0.5,0.5,0.2,0,0,0.5,0.5,0,0,0
57815,0.5,0.5,0.5,0.2,0,0,0.5,0.5,0,0.5,0.5
57823,0.5,0.5,0.5,0.2,0,0,0.5,0.5,0.2,0.5,0.2
57831,0.5,0.5,0.5,0.2,0,0,0.5,0.5,0.5,0.5,0
57838,0.5,0.5,0.5,0.2,0,0.2,0,0,0,0.2,0.2
57846,0.5,0.5,0.5,0.2,0,0.2,0,0,0.2,0.2,0
57854,0.5,0.5,0.5,0.2,0,0.2,0,0,0.5,0,0.5
57862,0.5,0.5,0.5,0.2,0,0.2,0,0.2,0,0,0.2
57871,0.5,0.5,0.5,0.2,0,0.2,0,0.2,0.2,0,0.2
57879,0.5,0.5,0.5,0.2,0,0.2,0,0.2,0.5,0,0
57888,0.5,0.5,0.5,0.2,0,0.2,0,0.5,0,0,0
57896,0.5,0.5,0.5,0.2,0,0.2,0,0.5,0,0.5,0.5
57904,0.5,0.5,0.5,0.2,0,0.2,0,0.5,0.2,0.5,0.2
57909,0.5,0.5,0.5,0.2,0,0.2,0,0.5,0.5,0.2,0
57918,0.5,0.5,0.5,0.2,0,0.2,0.2,0,0,0.2,0
57926,0.5,0.5,0.5,0.2,0,0.2,0.2,0,0.2,0,0.5
57933,0.5,0.5,0.5,0.2,0,0.2,0.2,0,0.5,0,0
57941,0.5,0.5,0.5,0.2,0,0.2,0.2,0,0.5,0.5,0.5
57949,0.5,0.5,0.5,0.2,0,0.2,0.2,0.2,0,0.5,0.2
57957,0.5,0.5,0.5,0.2,0,0.2,0.2,0.2,0.2,0.5,0
57963,0.5,0.5,0.5,0.2,0,0.2,0.2,0.2,0.5,0.2,0
57971,0.5,0.5,0.5,0.2,0,0.2,0.2,0.5,0,0,0.5
57976,0.5,0.5,0.5,0.2,0,0.2,0.2,0.5,0,0.5,0.2
57984,0.5,0.5,0.5,0.2,0,0.2,0.2,0.5,0.2,0.5,0
57991,0.5,0.5,0.5,0.2,0,0.2,0.2,0.5,0.5,0.2,0.2
58001,0.5,0.5,0.5,0.2,0,0.2,0.5,0,0,0.2,0.5
58007,0.5,0.5,0.5,0.2,0,0.2,0.5,0,0.2,0,0.5
58019,0.5,0.5,0.5,0.2,0,0.2,0.5,0,0.5,0.2,0.5
58024,0.5,0.5,0.5,0.2,0,0.2,0.5,0.2,0,0,0.2
58035,0.5,0.5,0.5,0.2,0,0.2,0.5,0.2,0.2,0.2,0
58041,0.5,0.5,0.5,0.2,0,0.2,0.5,0.2,0.5,0,0
58051,0.5,0.5,0.5,0.2,0,0.2,0.5,0.5,0,0,0.2
58059,0.5,0.5,0.5,0.2,0,0.2,0.5,0.5,0.2,0,0
58067,0.5,0.5,0.5,0.2,0,0.2,0.5,0.5,0.2,0.5,0.5
58075,0.5,0.5,0.5,0.2,0,0.2,0.5,0.5,0.5,0.5,0.2
58082,0.5,0.5,0.5,0.2,0,0.5,0,0,0,0.2,0.5
58092,0.5,0.5,0.5,0.2,0,0.5,0,0,0.2,0.5,0
58097,0.5,0.5,0.5,0.2,0,0.5,0,0,0.5,0,0.5
58105,0.5,0.5,0.5,0.2,0,0.5,0,0.2,0,0,0.2
58113,0.5,0.5,0.5,0.2,0,0.5,0,0.2,0.2,0,0
58123,0.5,0.5,0.5,0.2,0,0.5,0,0.2,0.5,0,0.2
58130,0.5,0.5,0.5,0.2,0,0.5,0,0.2,0.5,0.5,0.5
58138,0.5,0.5,0.5,0.2,0,0.5,0,0.5,0,0.5,0.2
58146,0.5,0.5,0.5,0.2,0,0.5,0,0.5,0.2,0.5,0
58153,0.5,0.5,0.5,0.2,0,0.5,0,0.5,0.5,0.2,0.2
58160,0.5,0.5,0.5,0.2,0,0.5,0.2,0,0,0,0.5
58168,0.5,0.5,0.5,0.2,0,0.5,0.2,0,0.2,0,0.2
58176,0.5,0.5,0.5,0.2,0,0.5,0.2,0,0.5,0,0
58186,0.5,0.5,0.5,0.2,0,0.5,0.2,0.2,0,0,0.2
58193,0.5,0.5,0.5,0.2,0,0.5,0.2,0.2,0,0.5,0.5
58201,0.5,0.5,0.5,0.2,0,0.5,0.2,0.2,0.2,0.5,0.2
58209,0.5,0.5,0.5,0.2,0,0.5,0.2,0.2,0.5,0.5,0
58216,0.5,0.5,0.5,0.2,0,0.5,0.2,0.5,0,0.2,0.2
58223,0.5,0.5,0.5,0.2,0,0.5,0.2,0.5,0.2,0,0.5
58231,0.5,0.5,0.5,0.2,0,0.5,0.2,0.5,0.5,0,0.2
58239,0.5,0.5,0.5,0.2,0,0.5,0.5,0,0,0,0
58247,0.5,0.5,0.5,0.2,0,0.5,0.5,0,0,0.5,0.5
58255,0.5,0.5,0.5,0.2,0,0.5,0.5,0,0.2,0.5,0.2
58263,0.5,0.5,0.5,0.2,0,0.5,0.5,0,0.5,0.5,0
58271,0.5,0.5,0.5,0.2,0,0.5,0.5,0.2,0,0.2,0.5
58279,0.5,0.5,0.5,0.2,0,0.5,0.5,0.2,0.2,0.2,0.2
58286,0.5,0.5,0.5,0.2,0,0.5,0.5,0.2,0.5,0,0.5
58297,0.5,0.5,0.5,0.2,0,0.5,0.5,0.5,0,0.2,0.2
58304,0.5,0.5,0.5,0.2,0,0.5,0.5,0.5,0.2,0,0.5
58314,0.5,0.5,0.5,0.2,0,0.5,0.5,0.5,0.5,0.2,0
58319,0.5,0.5,0.5,0.2,0,0.5,0.5,0.5,0.5,0.5,0.5
58330,0.5,0.5,0.5,0.5,0,0,0,0,0.2,0,0.2
58333,0.5,0.5,0.5,0.5,0,0,0,0,0.2,0.2,0.2
58347,0.5,0.5,0.5,0.5,0,0,0,0.2,0,0,0
58350,0.5,0.5,0.5,0.5,0,0,0,0.2,0,0.2,0
58359,0.5,0.5,0.5,0.5,0,0,0,0.2,0.2,0.2,0
58367,0.5,0.5,0.5,0.5,0,0,0,0.2,0.5,0,0.5
58375,0.5,0.5,0.5,0.5,0,0,0,0.5,0,0,0.2
58381,0.5,0.5,0.5,0.5,0,0,0,0.5,0,0.5,0.2
58386,0.5,0.5,0.5,0.5,0,0,0,0.5,0.2,0.2,0
58399,0.5,0.5,0.5,0.5,0,0,0,0.5,0.5,0.5,0.2
58408,0.5,0.5,0.5,0.5,0,0,0.2,0,0,0.5,0.2
58419,0.5,0.5,0.5,0.5,0,0,0.2,0,0.5,0,0
58421,0.5,0.5,0.5,0.5,0,0,0.2,0,0.5,0,0.5
58431,0.5,0.5,0.5,0.5,0,0,0.2,0.2,0,0.2,0
58441,0.5,0.5,0.5,0.5,0,0,0.2,0.2,0.2,0.2,0.2
58448,0.5,0.5,0.5,0.5,0,0,0.2,0.2,0.5,0,0.5
58456,0.5,0.5,0.5,0.5,0,0,0.2,0.5,0,0,0.2
58463,0.5,0.5,0.5,0.5,0,0,0.2,0.5,0,0.5,0.5
58466,0.5,0.5,0.5,0.5,0,0,0.2,0.5,0.2,0,0.5
58481,0.5,0.5,0.5,0.5,0,0,0.2,0.5,0.5,0.5,0.5
58488,0.5,0.5,0.5,0.5,0,0,0.5,0,0,0.5,0
58493,0.5,0.5,0.5,0.5,0,0,0.5,0,0.2,0,0.5
58506,0.5,0.5,0.5,0.5,0,0,0.5,0,0.5,0.5,0
58514,0.5,0.5,0.5,0.5,0,0,0.5,0.2,0,0.2,0.5
58518,0.5,0.5,0.5,0.5,0,0,0.5,0.2,0.2,0,0
58526,0.5,0.5,0.5,0.5,0,0,0.5,0.2,0.2,0.5,0.5
58534,0.5,0.5,0.5,0.5,0,0,0.5,0.2,0.5,0.5,0.2
58542,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0,0.5,0
58550,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.2,0.2,0.5
58558,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5,0.2,0.2
58565,0.5,0.5,0.5,0.5,0,0.2,0,0,0,0,0.5
58572,0.5,0.5,0.5,0.5,0,0.2,0,0,0.2,0,0
58578,0.5,0.5,0.5,0.5,0,0.2,0,0,0.2,0.5,0
58583,0.5,0.5,0.5,0.5,0,0.2,0,0,0.5,0,0.5
58591,0.5,0.5,0.5,0.5,0,0.2,0,0.2,0,0,0.2
58595,0.5,0.5,0.5,0.5,0,0.2,0,0.2,0,0.2,0.5
58606,0.5,0.5,0.5,0.5,0,0.2,0,0.2,0.2,0.5,0.2
58613,0.5,0.5,0.5,0.5,0,0.2,0,0.2,0.5,0.2,0.5
58626,0.5,0.5,0.5,0.5,0,0.2,0,0.5,0.2,0,0
58629,0.5,0.5,0.5,0.5,0,0.2,0,0.5,0.2,0.2,0
58643,0.5,0.5,0.5,0.5,0,0.2,0,0.5,0.5,0.5,0.5
58649,0.5,0.5,0.5,0.5,0,0.2,0.2,0,0,0.2,0.5
58654,0.5,0.5,0.5,0.5,0,0.2,0.2,0,0.2,0,0.2
58662,0.5,0.5,0.5,0.5,0,0.2,0.2,0,0.5,0,0
58664,0.5,0.5,0.5,0.5,0,0.2,0.2,0,0.5,0,0.5
58675,0.5,0.5,0.5,0.5,0,0.2,0.2,0.2,0,0.2,0.2
58686,0.5,0.5,0.5,0.5,0,0.2,0.2,0.2,0.2,0.5,0
58690,0.5,0.5,0.5,0.5,0,0.2,0.2,0.2,0.5,0,0.2
58698,0.5,0.5,0.5,0.5,0,0.2,0.2,0.5,0,0,0
58701,0.5,0.5,0.5,0.5,0,0.2,0.2,0.5,0,0.2,0
58709,0.5,0.5,0.5,0.5,0,0.2,0.2,0.5,0.2,0,0.5
58721,0.5,0.5,0.5,0.5,0,0.2,0.2,0.5,0.5,0.2,0.5
58729,0.5,0.5,0.5,0.5,0,0.2,0.5,0,0,0.2,0.2
58735,0.5,0.5,0.5,0.5,0,0.2,0.5,0,0.2,0,0.2
58745,0.5,0.5,0.5,0.5,0,0.2,0.5,0,0.5,0,0.5
58753,0.5,0.5,0.5,0.5,0,0.2,0.5,0.2,0,0,0.2
