TaskNumber,models/jawmodel/models/tongue/exciters/GGP:excitation,models/jawmodel/models/tongue/exciters/GGM:excitation,models/jawmodel/models/tongue/exciters/GGA:excitation,models/jawmodel/models/tongue/exciters/STY:excitation,models/jawmodel/models/tongue/exciters/GH:excitation,models/jawmodel/models/tongue/exciters/MH:excitation,models/jawmodel/models/tongue/exciters/HG:excitation,models/jawmodel/models/tongue/exciters/TRANS:excitation,models/jawmodel/models/tongue/exciters/VERT:excitation,models/jawmodel/models/tongue/exciters/SL:excitation,models/jawmodel/models/tongue/exciters/IL:excitation
52741,0.5,0.5,0,0,0,0.2,0,0,0.2,0,0.2
52752,0.5,0.5,0,0,0,0.2,0,0,0.5,0.2,0
52764,0.5,0.5,0,0,0,0.2,0,0.2,0,0.5,0
52772,0.5,0.5,0,0,0,0.2,0,0.2,0.2,0.2,0.5
52782,0.5,0.5,0,0,0,0.2,0,0.2,0.5,0.5,0
52789,0.5,0.5,0,0,0,0.2,0,0.5,0,0.2,0.2
52801,0.5,0.5,0,0,0,0.2,0,0.5,0.2,0.5,0.2
52807,0.5,0.5,0,0,0,0.2,0,0.5,0.5,0.2,0.2
52818,0.5,0.5,0,0,0,0.2,0.2,0,0,0.5,0
52827,0.5,0.5,0,0,0,0.2,0.2,0,0.2,0.5,0
52836,0.5,0.5,0,0,0,0.2,0.2,0,0.5,0.5,0
52845,0.5,0.5,0,0,0,0.2,0.2,0.2,0,0.5,0
52854,0.5,0.5,0,0,0,0.2,0.2,0.2,0.2,0.5,0
52863,0.5,0.5,0,0,0,0.2,0.2,0.2,0.5,0.5,0
52873,0.5,0.5,0,0,0,0.2,0.2,0.5,0,0.5,0.2
52882,0.5,0.5,0,0,0,0.2,0.2,0.5,0.2,0.5,0.2
52889,0.5,0.5,0,0,0,0.2,0.2,0.5,0.5,0.2,0.5
52900,0.5,0.5,0,0,0,0.2,0.5,0,0,0.5,0.2
52909,0.5,0.5,0,0,0,0.2,0.5,0,0.2,0.5,0.2
52918,0.5,0.5,0,0,0,0.2,0.5,0,0.5,0.5,0.2
52928,0.5,0.5,0,0,0,0.2,0.5,0.2,0,0.5,0.5
52936,0.5,0.5,0,0,0,0.2,0.5,0.2,0.2,0.5,0.2
52944,0.5,0.5,0,0,0,0.2,0.5,0.2,0.5,0.5,0
52951,0.5,0.5,0,0,0,0.2,0.5,0.5,0,0.2,0.2
52959,0.5,0.5,0,0,0,0.2,0.5,0.5,0.2,0.2,0
52967,0.5,0.5,0,0,0,0.2,0.5,0.5,0.5,0,0.5
52981,0.5,0.5,0,0,0,0.5,0,0,0,0.5,0.2
52986,0.5,0.5,0,0,0,0.5,0,0,0.2,0.2,0
52997,0.5,0.5,0,0,0,0.5,0,0,0.5,0.2,0.5
53002,0.5,0.5,0,0,0,0.5,0,0.2,0,0,0.2
53012,0.5,0.5,0,0,0,0.5,0,0.2,0.2,0,0.5
53022,0.5,0.5,0,0,0,0.5,0,0.2,0.5,0.2,0
53036,0.5,0.5,0,0,0,0.5,0,0.5,0,0.5,0.5
53039,0.5,0.5,0,0,0,0.5,0,0.5,0.2,0,0.5
53052,0.5,0.5,0,0,0,0.5,0,0.5,0.5,0.5,0
53061,0.5,0.5,0,0,0,0.5,0.2,0,0,0.5,0
53070,0.5,0.5,0,0,0,0.5,0.2,0,0.2,0.5,0
53079,0.5,0.5,0,0,0,0.5,0.2,0,0.5,0.5,0
53090,0.5,0.5,0,0,0,0.5,0.2,0.2,0,0.5,0.5
53099,0.5,0.5,0,0,0,0.5,0.2,0.2,0.2,0.5,0.5
53108,0.5,0.5,0,0,0,0.5,0.2,0.2,0.5,0.5,0.5
53117,0.5,0.5,0,0,0,0.5,0.2,0.5,0,0.5,0.5
53126,0.5,0.5,0,0,0,0.5,0.2,0.5,0.2,0.5,0.5
53135,0.5,0.5,0,0,0,0.5,0.2,0.5,0.5,0.5,0.5
53144,0.5,0.5,0,0,0,0.5,0.5,0,0,0.5,0.5
53152,0.5,0.5,0,0,0,0.5,0.5,0,0.2,0.5,0.2
53160,0.5,0.5,0,0,0,0.5,0.5,0,0.5,0.5,0
53168,0.5,0.5,0,0,0,0.5,0.5,0.2,0,0.2,0.5
53176,0.5,0.5,0,0,0,0.5,0.5,0.2,0.2,0.2,0.2
53183,0.5,0.5,0,0,0,0.5,0.5,0.2,0.5,0,0.5
53189,0.5,0.5,0,0,0,0.5,0.5,0.2,0.5,0.5,0.5
53195,0.5,0.5,0,0,0,0.5,0.5,0.5,0,0.2,0.5
53201,0.5,0.5,0,0,0,0.5,0.5,0.5,0.2,0,0.5
53206,0.5,0.5,0,0,0,0.5,0.5,0.5,0.2,0.5,0.2
53212,0.5,0.5,0,0,0,0.5,0.5,0.5,0.5,0.2,0.2
53218,0.5,0.5,0,0.2,0,0,0,0,0,0,0.2
53225,0.5,0.5,0,0.2,0,0,0,0,0,0.5,0.5
53233,0.5,0.5,0,0.2,0,0,0,0,0.2,0.5,0.2
53238,0.5,0.5,0,0.2,0,0,0,0,0.5,0.2,0
53244,0.5,0.5,0,0.2,0,0,0,0.2,0,0,0
53250,0.5,0.5,0,0.2,0,0,0,0.2,0,0.5,0
53257,0.5,0.5,0,0.2,0,0,0,0.2,0.2,0.2,0.2
53263,0.5,0.5,0,0.2,0,0,0,0.2,0.5,0,0.2
53269,0.5,0.5,0,0.2,0,0,0,0.2,0.5,0.5,0.2
53275,0.5,0.5,0,0.2,0,0,0,0.5,0,0.2,0.2
53280,0.5,0.5,0,0.2,0,0,0,0.5,0.2,0,0
53288,0.5,0.5,0,0.2,0,0,0,0.5,0.2,0.5,0.5
53293,0.5,0.5,0,0.2,0,0,0,0.5,0.5,0.2,0.2
53298,0.5,0.5,0,0.2,0,0,0.2,0,0,0,0
53304,0.5,0.5,0,0.2,0,0,0.2,0,0,0.5,0
53310,0.5,0.5,0,0.2,0,0,0.2,0,0.2,0.2,0
53316,0.5,0.5,0,0.2,0,0,0.2,0,0.5,0,0
53322,0.5,0.5,0,0.2,0,0,0.2,0,0.5,0.5,0
53328,0.5,0.5,0,0.2,0,0,0.2,0.2,0,0.2,0
53334,0.5,0.5,0,0.2,0,0,0.2,0.2,0.2,0,0
53340,0.5,0.5,0,0.2,0,0,0.2,0.2,0.2,0.5,0
53347,0.5,0.5,0,0.2,0,0,0.2,0.2,0.5,0.2,0.2
53354,0.5,0.5,0,0.2,0,0,0.2,0.5,0,0,0.5
53359,0.5,0.5,0,0.2,0,0,0.2,0.5,0,0.5,0.2
53365,0.5,0.5,0,0.2,0,0,0.2,0.5,0.2,0.2,0.2
53372,0.5,0.5,0,0.2,0,0,0.2,0.5,0.5,0,0.5
53378,0.5,0.5,0,0.2,0,0,0.2,0.5,0.5,0.5,0.5
53384,0.5,0.5,0,0.2,0,0,0.5,0,0,0.2,0.5
53389,0.5,0.5,0,0.2,0,0,0.5,0,0.2,0,0.2
53396,0.5,0.5,0,0.2,0,0,0.5,0,0.2,0.5,0.5
53402,0.5,0.5,0,0.2,0,0,0.5,0,0.5,0.2,0.5
53408,0.5,0.5,0,0.2,0,0,0.5,0.2,0,0,0.5
53414,0.5,0.5,0,0.2,0,0,0.5,0.2,0,0.5,0.5
53419,0.5,0.5,0,0.2,0,0,0.5,0.2,0.2,0.2,0.2
53426,0.5,0.5,0,0.2,0,0,0.5,0.2,0.5,0,0.5
53432,0.5,0.5,0,0.2,0,0,0.5,0.2,0.5,0.5,0.5
53438,0.5,0.5,0,0.2,0,0,0.5,0.5,0,0.2,0.5
53444,0.5,0.5,0,0.2,0,0,0.5,0.5,0.2,0,0.5
53450,0.5,0.5,0,0.2,0,0,0.5,0.5,0.2,0.5,0.5
53455,0.5,0.5,0,0.2,0,0,0.5,0.5,0.5,0.2,0.2
53461,0.5,0.5,0,0.2,0,0.2,0,0,0,0,0.2
53468,0.5,0.5,0,0.2,0,0.2,0,0,0,0.5,0.5
53477,0.5,0.5,0,0.2,0,0.2,0,0,0.2,0.5,0.5
53482,0.5,0.5,0,0.2,0,0.2,0,0,0.5,0.2,0.2
53487,0.5,0.5,0,0.2,0,0.2,0,0.2,0,0,0
53493,0.5,0.5,0,0.2,0,0.2,0,0.2,0,0.5,0
53499,0.5,0.5,0,0.2,0,0.2,0,0.2,0.2,0.2,0
53505,0.5,0.5,0,0.2,0,0.2,0,0.2,0.5,0,0
53511,0.5,0.5,0,0.2,0,0.2,0,0.2,0.5,0.5,0
53517,0.5,0.5,0,0.2,0,0.2,0,0.5,0,0.2,0
53521,0.5,0.5,0,0.2,0,0.2,0,0.5,0,0.5,0.2
53527,0.5,0.5,0,0.2,0,0.2,0,0.5,0.2,0.2,0.2
53532,0.5,0.5,0,0.2,0,0.2,0,0.5,0.5,0,0
53538,0.5,0.5,0,0.2,0,0.2,0,0.5,0.5,0.5,0
53544,0.5,0.5,0,0.2,0,0.2,0.2,0,0,0.2,0
53551,0.5,0.5,0,0.2,0,0.2,0.2,0,0.2,0,0.2
53557,0.5,0.5,0,0.2,0,0.2,0.2,0,0.2,0.5,0.2
53563,0.5,0.5,0,0.2,0,0.2,0.2,0,0.5,0.2,0.2
53569,0.5,0.5,0,0.2,0,0.2,0.2,0.2,0,0,0.2
53575,0.5,0.5,0,0.2,0,0.2,0.2,0.2,0,0.5,0.2
53582,0.5,0.5,0,0.2,0,0.2,0.2,0.2,0.2,0.2,0.5
53587,0.5,0.5,0,0.2,0,0.2,0.2,0.2,0.5,0,0.2
53593,0.5,0.5,0,0.2,0,0.2,0.2,0.2,0.5,0.5,0.2
53599,0.5,0.5,0,0.2,0,0.2,0.2,0.5,0,0.2,0.2
53605,0.5,0.5,0,0.2,0,0.2,0.2,0.5,0.2,0,0.2
53613,0.5,0.5,0,0.2,0,0.2,0.2,0.5,0.5,0,0
53619,0.5,0.5,0,0.2,0,0.2,0.2,0.5,0.5,0.5,0
53625,0.5,0.5,0,0.2,0,0.2,0.5,0,0,0.2,0
53631,0.5,0.5,0,0.2,0,0.2,0.5,0,0.2,0,0
53637,0.5,0.5,0,0.2,0,0.2,0.5,0,0.2,0.5,0
53643,0.5,0.5,0,0.2,0,0.2,0.5,0,0.5,0.2,0
53648,0.5,0.5,0,0.2,0,0.2,0.5,0,0.5,0.5,0.5
53654,0.5,0.5,0,0.2,0,0.2,0.5,0.2,0,0.2,0.5
53660,0.5,0.5,0,0.2,0,0.2,0.5,0.2,0.2,0,0.5
53666,0.5,0.5,0,0.2,0,0.2,0.5,0.2,0.2,0.5,0.5
53673,0.5,0.5,0,0.2,0,0.2,0.5,0.2,0.5,0.5,0
53679,0.5,0.5,0,0.2,0,0.2,0.5,0.5,0,0.2,0
53685,0.5,0.5,0,0.2,0,0.2,0.5,0.5,0.2,0,0
53691,0.5,0.5,0,0.2,0,0.2,0.5,0.5,0.2,0.5,0
53697,0.5,0.5,0,0.2,0,0.2,0.5,0.5,0.5,0.2,0
53703,0.5,0.5,0,0.2,0,0.5,0,0,0,0,0
53709,0.5,0.5,0,0.2,0,0.5,0,0,0,0.5,0
53715,0.5,0.5,0,0.2,0,0.5,0,0,0.2,0.2,0
53721,0.5,0.5,0,0.2,0,0.5,0,0,0.5,0,0
53728,0.5,0.5,0,0.2,0,0.5,0,0,0.5,0.5,0.2
53734,0.5,0.5,0,0.2,0,0.5,0,0.2,0,0.2,0.2
53739,0.5,0.5,0,0.2,0,0.5,0,0.2,0.2,0,0
53745,0.5,0.5,0,0.2,0,0.5,0,0.2,0.2,0.5,0
53751,0.5,0.5,0,0.2,0,0.5,0,0.2,0.5,0.2,0
53755,0.5,0.5,0,0.2,0,0.5,0,0.2,0.5,0.5,0.2
53761,0.5,0.5,0,0.2,0,0.5,0,0.5,0,0.2,0.2
53766,0.5,0.5,0,0.2,0,0.5,0,0.5,0.2,0,0
53773,0.5,0.5,0,0.2,0,0.5,0,0.5,0.2,0.5,0.2
53779,0.5,0.5,0,0.2,0,0.5,0,0.5,0.5,0.2,0.2
53784,0.5,0.5,0,0.2,0,0.5,0.2,0,0,0,0
53790,0.5,0.5,0,0.2,0,0.5,0.2,0,0,0.5,0
53796,0.5,0.5,0,0.2,0,0.5,0.2,0,0.2,0.2,0
53802,0.5,0.5,0,0.2,0,0.5,0.2,0,0.5,0,0
53810,0.5,0.5,0,0.2,0,0.5,0.2,0,0.5,0.5,0.5
53816,0.5,0.5,0,0.2,0,0.5,0.2,0.2,0,0.2,0.5
53822,0.5,0.5,0,0.2,0,0.5,0.2,0.2,0.2,0,0.5
53828,0.5,0.5,0,0.2,0,0.5,0.2,0.2,0.2,0.5,0.5
53833,0.5,0.5,0,0.2,0,0.5,0.2,0.2,0.5,0.2,0.2
53839,0.5,0.5,0,0.2,0,0.5,0.2,0.5,0,0,0.2
53847,0.5,0.5,0,0.2,0,0.5,0.2,0.5,0.2,0,0
53853,0.5,0.5,0,0.2,0,0.5,0.2,0.5,0.2,0.5,0
53859,0.5,0.5,0,0.2,0,0.5,0.2,0.5,0.5,0.2,0
53865,0.5,0.5,0,0.2,0,0.5,0.5,0,0,0,0
53871,0.5,0.5,0,0.2,0,0.5,0.5,0,0,0.5,0
53877,0.5,0.5,0,0.2,0,0.5,0.5,0,0.2,0.2,0
53883,0.5,0.5,0,0.2,0,0.5,0.5,0,0.5,0,0
53891,0.5,0.5,0,0.2,0,0.5,0.5,0,0.5,0.5,0.5
53897,0.5,0.5,0,0.2,0,0.5,0.5,0.2,0,0.2,0.5
53903,0.5,0.5,0,0.2,0,0.5,0.5,0.2,0.2,0,0.5
53909,0.5,0.5,0,0.2,0,0.5,0.5,0.2,0.2,0.5,0.5
53915,0.5,0.5,0,0.2,0,0.5,0.5,0.2,0.5,0.2,0.5
53921,0.5,0.5,0,0.2,0,0.5,0.5,0.5,0,0,0.5
53926,0.5,0.5,0,0.2,0,0.5,0.5,0.5,0,0.5,0.2
53932,0.5,0.5,0,0.2,0,0.5,0.5,0.5,0.2,0.2,0.2
53938,0.5,0.5,0,0.2,0,0.5,0.5,0.5,0.5,0,0.2
53944,0.5,0.5,0,0.2,0,0.5,0.5,0.5,0.5,0.5,0.2
53950,0.5,0.5,0,0.5,0,0,0,0,0,0.2,0.2
53956,0.5,0.5,0,0.5,0,0,0,0,0.2,0,0.2
53964,0.5,0.5,0,0.5,0,0,0,0,0.5,0,0
53971,0.5,0.5,0,0.5,0,0,0,0,0.5,0.5,0.2
53978,0.5,0.5,0,0.5,0,0,0,0.2,0,0.2,0.5
53984,0.5,0.5,0,0.5,0,0,0,0.2,0.2,0,0.5
53992,0.5,0.5,0,0.5,0,0,0,0.2,0.5,0,0.2
53999,0.5,0.5,0,0.5,0,0,0,0.2,0.5,0.5,0.5
54005,0.5,0.5,0,0.5,0,0,0,0.5,0,0.2,0.5
54011,0.5,0.5,0,0.5,0,0,0,0.5,0.2,0,0.5
54016,0.5,0.5,0,0.5,0,0,0,0.5,0.2,0.5,0.2
54022,0.5,0.5,0,0.5,0,0,0,0.5,0.5,0.2,0.2
54028,0.5,0.5,0,0.5,0,0,0.2,0,0,0,0.2
54034,0.5,0.5,0,0.5,0,0,0.2,0,0,0.5,0.2
54040,0.5,0.5,0,0.5,0,0,0.2,0,0.2,0.2,0.2
54046,0.5,0.5,0,0.5,0,0,0.2,0,0.5,0,0.2
54055,0.5,0.5,0,0.5,0,0,0.2,0.2,0,0,0.2
54058,0.5,0.5,0,0.5,0,0,0.2,0.2,0,0.2,0.2
54063,0.5,0.5,0,0.5,0,0,0.2,0.2,0.2,0,0
54069,0.5,0.5,0,0.5,0,0,0.2,0.2,0.2,0.5,0
54075,0.5,0.5,0,0.5,0,0,0.2,0.2,0.5,0.2,0
54083,0.5,0.5,0,0.5,0,0,0.2,0.5,0,0,0.5
54090,0.5,0.5,0,0.5,0,0,0.2,0.5,0.2,0,0
54096,0.5,0.5,0,0.5,0,0,0.2,0.5,0.2,0.5,0
54103,0.5,0.5,0,0.5,0,0,0.2,0.5,0.5,0.2,0.2
54109,0.5,0.5,0,0.5,0,0,0.5,0,0,0,0.2
54115,0.5,0.5,0,0.5,0,0,0.5,0,0,0.5,0.2
54122,0.5,0.5,0,0.5,0,0,0.5,0,0.2,0.2,0.5
54128,0.5,0.5,0,0.5,0,0,0.5,0,0.5,0,0.5
54134,0.5,0.5,0,0.5,0,0,0.5,0,0.5,0.5,0.5
54140,0.5,0.5,0,0.5,0,0,0.5,0.2,0,0.2,0.5
54145,0.5,0.5,0,0.5,0,0,0.5,0.2,0.2,0,0.2
54151,0.5,0.5,0,0.5,0,0,0.5,0.2,0.2,0.5,0.2
54157,0.5,0.5,0,0.5,0,0,0.5,0.2,0.5,0.2,0.2
54163,0.5,0.5,0,0.5,0,0,0.5,0.5,0,0,0.2
54166,0.5,0.5,0,0.5,0,0,0.5,0.5,0,0.2,0.2
54174,0.5,0.5,0,0.5,0,0,0.5,0.5,0.2,0.2,0
54180,0.5,0.5,0,0.5,0,0,0.5,0.5,0.5,0,0
54187,0.5,0.5,0,0.5,0,0,0.5,0.5,0.5,0.5,0.2
54193,0.5,0.5,0,0.5,0,0.2,0,0,0,0.2,0.2
54199,0.5,0.5,0,0.5,0,0.2,0,0,0.2,0,0.2
54204,0.5,0.5,0,0.5,0,0.2,0,0,0.2,0.5,0
54210,0.5,0.5,0,0.5,0,0.2,0,0,0.5,0.2,0
54213,0.5,0.5,0,0.5,0,0.2,0,0,0.5,0.5,0
54219,0.5,0.5,0,0.5,0,0.2,0,0.2,0,0.2,0
54225,0.5,0.5,0,0.5,0,0.2,0,0.2,0.2,0,0
54236,0.5,0.5,0,0.5,0,0.2,0,0.2,0.5,0,0.5
54241,0.5,0.5,0,0.5,0,0.2,0,0.2,0.5,0.5,0.2
54248,0.5,0.5,0,0.5,0,0.2,0,0.5,0,0.2,0.5
54254,0.5,0.5,0,0.5,0,0.2,0,0.5,0.2,0,0.5
54261,0.5,0.5,0,0.5,0,0.2,0,0.5,0.5,0,0
54267,0.5,0.5,0,0.5,0,0.2,0,0.5,0.5,0.5,0
54273,0.5,0.5,0,0.5,0,0.2,0.2,0,0,0.2,0
54279,0.5,0.5,0,0.5,0,0.2,0.2,0,0.2,0,0
54285,0.5,0.5,0,0.5,0,0.2,0.2,0,0.2,0.5,0
54292,0.5,0.5,0,0.5,0,0.2,0.2,0,0.5,0.2,0.2
54298,0.5,0.5,0,0.5,0,0.2,0.2,0.2,0,0,0.2
54304,0.5,0.5,0,0.5,0,0.2,0.2,0.2,0,0.5,0.2
54310,0.5,0.5,0,0.5,0,0.2,0.2,0.2,0.2,0.2,0.2
54315,0.5,0.5,0,0.5,0,0.2,0.2,0.2,0.5,0,0
54322,0.5,0.5,0,0.5,0,0.2,0.2,0.2,0.5,0.5,0.2
54329,0.5,0.5,0,0.5,0,0.2,0.2,0.5,0,0.2,0.5
54335,0.5,0.5,0,0.5,0,0.2,0.2,0.5,0.2,0,0.5
54341,0.5,0.5,0,0.5,0,0.2,0.2,0.5,0.2,0.5,0.5
54346,0.5,0.5,0,0.5,0,0.2,0.2,0.5,0.5,0.2,0.2
54352,0.5,0.5,0,0.5,0,0.2,0.5,0,0,0,0.2
54358,0.5,0.5,0,0.5,0,0.2,0.5,0,0,0.5,0.2
54365,0.5,0.5,0,0.5,0,0.2,0.5,0,0.2,0.2,0.5
54370,0.5,0.5,0,0.5,0,0.2,0.5,0,0.5,0,0.2
54376,0.5,0.5,0,0.5,0,0.2,0.5,0,0.5,0.5,0.2
54383,0.5,0.5,0,0.5,0,0.2,0.5,0.2,0,0.2,0.5
54389,0.5,0.5,0,0.5,0,0.2,0.5,0.2,0.2,0,0.5
54395,0.5,0.5,0,0.5,0,0.2,0.5,0.2,0.2,0.5,0.5
54400,0.5,0.5,0,0.5,0,0.2,0.5,0.2,0.5,0.2,0.2
54406,0.5,0.5,0,0.5,0,0.2,0.5,0.5,0,0,0.2
54410,0.5,0.5,0,0.5,0,0.2,0.5,0.5,0,0.2,0.5
54416,0.5,0.5,0,0.5,0,0.2,0.5,0.5,0.2,0,0.5
54422,0.5,0.5,0,0.5,0,0.2,0.5,0.5,0.2,0.5,0.5
54428,0.5,0.5,0,0.5,0,0.2,0.5,0.5,0.5,0.2,0.5
54434,0.5,0.5,0,0.5,0,0.5,0,0,0,0,0.5
54440,0.5,0.5,0,0.5,0,0.5,0,0,0,0.5,0.5
54446,0.5,0.5,0,0.5,0,0.5,0,0,0.2,0.2,0.5
54452,0.5,0.5,0,0.5,0,0.5,0,0,0.5,0,0.5
54456,0.5,0.5,0,0.5,0,0.5,0,0,0.5,0.5,0
54465,0.5,0.5,0,0.5,0,0.5,0,0.2,0,0.5,0
54471,0.5,0.5,0,0.5,0,0.5,0,0.2,0.2,0.2,0
54477,0.5,0.5,0,0.5,0,0.5,0,0.2,0.5,0,0
54485,0.5,0.5,0,0.5,0,0.5,0,0.2,0.5,0.5,0.5
54490,0.5,0.5,0,0.5,0,0.5,0,0.5,0,0.2,0.2
54496,0.5,0.5,0,0.5,0,0.5,0,0.5,0.2,0,0.2
54503,0.5,0.5,0,0.5,0,0.5,0,0.5,0.2,0.5,0.5
54507,0.5,0.5,0,0.5,0,0.5,0,0.5,0.5,0.2,0
54513,0.5,0.5,0,0.5,0,0.5,0.2,0,0,0,0
54519,0.5,0.5,0,0.5,0,0.5,0.2,0,0,0.5,0
54525,0.5,0.5,0,0.5,0,0.5,0.2,0,0.2,0.2,0
54531,0.5,0.5,0,0.5,0,0.5,0.2,0,0.5,0,0
54537,0.5,0.5,0,0.5,0,0.5,0.2,0,0.5,0.5,0
54546,0.5,0.5,0,0.5,0,0.5,0.2,0.2,0,0.5,0
54552,0.5,0.5,0,0.5,0,0.5,0.2,0.2,0.2,0.2,0
54558,0.5,0.5,0,0.5,0,0.5,0.2,0.2,0.5,0,0
54564,0.5,0.5,0,0.5,0,0.5,0.2,0.2,0.5,0.5,0
54570,0.5,0.5,0,0.5,0,0.5,0.2,0.5,0,0.2,0
54576,0.5,0.5,0,0.5,0,0.5,0.2,0.5,0.2,0,0
54582,0.5,0.5,0,0.5,0,0.5,0.2,0.5,0.2,0.5,0
54588,0.5,0.5,0,0.5,0,0.5,0.2,0.5,0.5,0.2,0
54594,0.5,0.5,0,0.5,0,0.5,0.5,0,0,0,0
54600,0.5,0.5,0,0.5,0,0.5,0.5,0,0,0.5,0
54606,0.5,0.5,0,0.5,0,0.5,0.5,0,0.2,0.2,0
54612,0.5,0.5,0,0.5,0,0.5,0.5,0,0.5,0,0
54618,0.5,0.5,0,0.5,0,0.5,0.5,0,0.5,0.5,0
54624,0.5,0.5,0,0.5,0,0.5,0.5,0.2,0,0.2,0
54630,0.5,0.5,0,0.5,0,0.5,0.5,0.2,0.2,0,0
54636,0.5,0.5,0,0.5,0,0.5,0.5,0.2,0.2,0.5,0
54642,0.5,0.5,0,0.5,0,0.5,0.5,0.2,0.5,0.2,0
54648,0.5,0.5,0,0.5,0,0.5,0.5,0.5,0,0,0
54654,0.5,0.5,0,0.5,0,0.5,0.5,0.5,0,0.5,0
54660,0.5,0.5,0,0.5,0,0.5,0.5,0.5,0.2,0.2,0
54666,0.5,0.5,0,0.5,0,0.5,0.5,0.5,0.5,0,0
54672,0.5,0.5,0,0.5,0,0.5,0.5,0.5,0.5,0.5,0
54678,0.5,0.5,0.2,0,0,0,0,0,0,0.2,0
54684,0.5,0.5,0.2,0,0,0,0,0,0.2,0,0
54690,0.5,0.5,0.2,0,0,0,0,0,0.2,0.5,0
54696,0.5,0.5,0.2,0,0,0,0,0,0.5,0.2,0
54702,0.5,0.5,0.2,0,0,0,0,0.2,0,0,0
54707,0.5,0.5,0.2,0,0,0,0,0.2,0,0.2,0.5
54714,0.5,0.5,0.2,0,0,0,0,0.2,0.2,0.2,0
54719,0.5,0.5,0.2,0,0,0,0,0.2,0.2,0.5,0.5
54725,0.5,0.5,0.2,0,0,0,0,0.2,0.5,0.2,0.5
54730,0.5,0.5,0.2,0,0,0,0,0.5,0,0,0.2
54736,0.5,0.5,0.2,0,0,0,0,0.5,0,0.5,0.2
54742,0.5,0.5,0.2,0,0,0,0,0.5,0.2,0.2,0.2
54748,0.5,0.5,0.2,0,0,0,0,0.5,0.5,0,0.2
54753,0.5,0.5,0.2,0,0,0,0,0.5,0.5,0.5,0
54759,0.5,0.5,0.2,0,0,0,0.2,0,0,0.2,0
54765,0.5,0.5,0.2,0,0,0,0.2,0,0.2,0,0
54771,0.5,0.5,0.2,0,0,0,0.2,0,0.2,0.5,0
54777,0.5,0.5,0.2,0,0,0,0.2,0,0.5,0.2,0
54782,0.5,0.5,0.2,0,0,0,0.2,0,0.5,0.5,0.5
54788,0.5,0.5,0.2,0,0,0,0.2,0.2,0,0.2,0.5
54794,0.5,0.5,0.2,0,0,0,0.2,0.2,0.2,0,0.5
54803,0.5,0.5,0.2,0,0,0,0.2,0.2,0.5,0,0.5
54810,0.5,0.5,0.2,0,0,0,0.2,0.5,0,0,0
54817,0.5,0.5,0.2,0,0,0,0.2,0.5,0,0.5,0.2
54823,0.5,0.5,0.2,0,0,0,0.2,0.5,0.2,0.2,0.2
54828,0.5,0.5,0.2,0,0,0,0.2,0.5,0.5,0,0
54835,0.5,0.5,0.2,0,0,0,0.2,0.5,0.5,0.5,0.2
54841,0.5,0.5,0.2,0,0,0,0.5,0,0,0.2,0.2
54847,0.5,0.5,0.2,0,0,0,0.5,0,0.2,0,0.2
54853,0.5,0.5,0.2,0,0,0,0.5,0,0.2,0.5,0.2
54859,0.5,0.5,0.2,0,0,0,0.5,0,0.5,0.2,0.2
54865,0.5,0.5,0.2,0,0,0,0.5,0.2,0,0,0.2
54871,0.5,0.5,0.2,0,0,0,0.5,0.2,0,0.5,0.2
54877,0.5,0.5,0.2,0,0,0,0.5,0.2,0.2,0.2,0.2
54883,0.5,0.5,0.2,0,0,0,0.5,0.2,0.5,0,0.2
54889,0.5,0.5,0.2,0,0,0,0.5,0.2,0.5,0.5,0.2
54895,0.5,0.5,0.2,0,0,0,0.5,0.5,0,0.2,0.2
54900,0.5,0.5,0.2,0,0,0,0.5,0.5,0.2,0,0
54905,0.5,0.5,0.2,0,0,0,0.5,0.5,0.2,0.2,0.5
54910,0.5,0.5,0.2,0,0,0,0.5,0.5,0.5,0,0.2
54915,0.5,0.5,0.2,0,0,0,0.5,0.5,0.5,0.5,0
54920,0.5,0.5,0.2,0,0,0.2,0,0,0,0,0.5
54925,0.5,0.5,0.2,0,0,0.2,0,0,0,0.5,0.2
54931,0.5,0.5,0.2,0,0,0.2,0,0,0.2,0.2,0.2
54935,0.5,0.5,0.2,0,0,0.2,0,0,0.2,0.5,0.5
54940,0.5,0.5,0.2,0,0,0.2,0,0,0.5,0.2,0.2
54945,0.5,0.5,0.2,0,0,0.2,0,0.2,0,0,0
54951,0.5,0.5,0.2,0,0,0.2,0,0.2,0,0.5,0
54956,0.5,0.5,0.2,0,0,0.2,0,0.2,0.2,0,0.5
54961,0.5,0.5,0.2,0,0,0.2,0,0.2,0.2,0.5,0.2
54966,0.5,0.5,0.2,0,0,0.2,0,0.2,0.5,0.2,0
54971,0.5,0.5,0.2,0,0,0.2,0,0.2,0.5,0.5,0.5
54976,0.5,0.5,0.2,0,0,0.2,0,0.5,0,0.2,0.2
54982,0.5,0.5,0.2,0,0,0.2,0,0.5,0.2,0,0.2
54987,0.5,0.5,0.2,0,0,0.2,0,0.5,0.2,0.5,0
54992,0.5,0.5,0.2,0,0,0.2,0,0.5,0.5,0,0.5
54997,0.5,0.5,0.2,0,0,0.2,0,0.5,0.5,0.5,0.2
55002,0.5,0.5,0.2,0,0,0.2,0.2,0,0,0.2,0
55007,0.5,0.5,0.2,0,0,0.2,0.2,0,0,0.5,0.5
55012,0.5,0.5,0.2,0,0,0.2,0.2,0,0.2,0.2,0.2
