TaskNumber,models/jawmodel/models/tongue/exciters/GGP:excitation,models/jawmodel/models/tongue/exciters/GGM:excitation,models/jawmodel/models/tongue/exciters/GGA:excitation,models/jawmodel/models/tongue/exciters/STY:excitation,models/jawmodel/models/tongue/exciters/GH:excitation,models/jawmodel/models/tongue/exciters/MH:excitation,models/jawmodel/models/tongue/exciters/HG:excitation,models/jawmodel/models/tongue/exciters/TRANS:excitation,models/jawmodel/models/tongue/exciters/VERT:excitation,models/jawmodel/models/tongue/exciters/SL:excitation,models/jawmodel/models/tongue/exciters/IL:excitation
56108,0.5,0.5,0.2,0.2,0,0.5,0.5,0.5,0,0,0.5
56122,0.5,0.5,0.2,0.2,0,0.5,0.5,0.5,0.2,0.5,0.2
56132,0.5,0.5,0.2,0.2,0,0.5,0.5,0.5,0.5,0.5,0.5
56143,0.5,0.5,0.2,0.5,0,0,0,0,0.2,0,0.2
56147,0.5,0.5,0.2,0.5,0,0,0,0,0.2,0.2,0.5
56158,0.5,0.5,0.2,0.5,0,0,0,0,0.5,0.5,0.2
56170,0.5,0.5,0.2,0.5,0,0,0,0.2,0.2,0,0.2
56175,0.5,0.5,0.2,0.5,0,0,0,0.2,0.2,0.5,0
56186,0.5,0.5,0.2,0.5,0,0,0,0.2,0.5,0.5,0.5
56196,0.5,0.5,0.2,0.5,0,0,0,0.5,0.2,0,0
56200,0.5,0.5,0.2,0.5,0,0,0,0.5,0.2,0.2,0.2
56215,0.5,0.5,0.2,0.5,0,0,0.2,0,0,0,0.2
56226,0.5,0.5,0.2,0.5,0,0,0.2,0,0.2,0.2,0
56233,0.5,0.5,0.2,0.5,0,0,0.2,0,0.5,0,0.2
56243,0.5,0.5,0.2,0.5,0,0,0.2,0.2,0,0,0.5
56255,0.5,0.5,0.2,0.5,0,0,0.2,0.2,0.2,0.2,0.5
56265,0.5,0.5,0.2,0.5,0,0,0.2,0.2,0.5,0.5,0
56273,0.5,0.5,0.2,0.5,0,0,0.2,0.5,0,0.2,0.5
56282,0.5,0.5,0.2,0.5,0,0,0.2,0.5,0.2,0.2,0.5
56289,0.5,0.5,0.2,0.5,0,0,0.2,0.5,0.5,0.2,0
56297,0.5,0.5,0.2,0.5,0,0,0.5,0,0,0,0.5
56307,0.5,0.5,0.2,0.5,0,0,0.5,0,0.2,0.2,0
56319,0.5,0.5,0.2,0.5,0,0,0.5,0,0.5,0.5,0
56329,0.5,0.5,0.2,0.5,0,0,0.5,0.2,0,0.5,0.2
56338,0.5,0.5,0.2,0.5,0,0,0.5,0.2,0.2,0.5,0.2
56347,0.5,0.5,0.2,0.5,0,0,0.5,0.2,0.5,0.5,0.2
56357,0.5,0.5,0.2,0.5,0,0,0.5,0.5,0,0.5,0.5
56367,0.5,0.5,0.2,0.5,0,0,0.5,0.5,0.5,0,0
56377,0.5,0.5,0.2,0.5,0,0.2,0,0,0,0,0.2
56395,0.5,0.5,0.2,0.5,0,0.2,0,0,0.5,0,0.2
56402,0.5,0.5,0.2,0.5,0,0.2,0,0,0.5,0.5,0.5
56412,0.5,0.5,0.2,0.5,0,0.2,0,0.2,0.2,0,0
56418,0.5,0.5,0.2,0.5,0,0.2,0,0.2,0.2,0.5,0
56427,0.5,0.5,0.2,0.5,0,0.2,0,0.2,0.5,0.5,0
56434,0.5,0.5,0.2,0.5,0,0.2,0,0.5,0,0.2,0.2
56448,0.5,0.5,0.2,0.5,0,0.2,0,0.5,0.5,0,0
56452,0.5,0.5,0.2,0.5,0,0.2,0,0.5,0.5,0.2,0.2
56464,0.5,0.5,0.2,0.5,0,0.2,0.2,0,0,0.5,0.2
56472,0.5,0.5,0.2,0.5,0,0.2,0.2,0,0.2,0.5,0
56483,0.5,0.5,0.2,0.5,0,0.2,0.2,0,0.5,0.5,0.5
56492,0.5,0.5,0.2,0.5,0,0.2,0.2,0.2,0,0.5,0.5
56501,0.5,0.5,0.2,0.5,0,0.2,0.2,0.2,0.2,0.5,0.5
56511,0.5,0.5,0.2,0.5,0,0.2,0.2,0.5,0,0,0
56521,0.5,0.5,0.2,0.5,0,0.2,0.2,0.5,0.2,0,0.2
56533,0.5,0.5,0.2,0.5,0,0.2,0.2,0.5,0.5,0.2,0.2
56542,0.5,0.5,0.2,0.5,0,0.2,0.5,0,0,0.2,0.2
56552,0.5,0.5,0.2,0.5,0,0.2,0.5,0,0.2,0.2,0.5
56560,0.5,0.5,0.2,0.5,0,0.2,0.5,0,0.5,0.2,0.2
56569,0.5,0.5,0.2,0.5,0,0.2,0.5,0.2,0,0.2,0.2
56579,0.5,0.5,0.2,0.5,0,0.2,0.5,0.2,0.2,0.2,0.5
56588,0.5,0.5,0.2,0.5,0,0.2,0.5,0.2,0.5,0.2,0.5
56598,0.5,0.5,0.2,0.5,0,0.2,0.5,0.5,0,0.5,0
56608,0.5,0.5,0.2,0.5,0,0.2,0.5,0.5,0.2,0.5,0.2
56619,0.5,0.5,0.2,0.5,0,0.5,0,0,0,0,0
56626,0.5,0.5,0.2,0.5,0,0.5,0,0,0,0.5,0.2
56636,0.5,0.5,0.2,0.5,0,0.5,0,0,0.2,0.5,0.5
56646,0.5,0.5,0.2,0.5,0,0.5,0,0.2,0,0,0
56652,0.5,0.5,0.2,0.5,0,0.5,0,0.2,0,0.5,0
56664,0.5,0.5,0.2,0.5,0,0.5,0,0.2,0.5,0,0
56668,0.5,0.5,0.2,0.5,0,0.5,0,0.2,0.5,0.2,0.2
56680,0.5,0.5,0.2,0.5,0,0.5,0,0.5,0,0.5,0.2
56692,0.5,0.5,0.2,0.5,0,0.5,0,0.5,0.5,0,0.2
56702,0.5,0.5,0.2,0.5,0,0.5,0.2,0,0,0,0.5
56712,0.5,0.5,0.2,0.5,0,0.5,0.2,0,0.2,0.2,0
56722,0.5,0.5,0.2,0.5,0,0.5,0.2,0,0.5,0.2,0.2
56732,0.5,0.5,0.2,0.5,0,0.5,0.2,0.2,0,0.2,0.5
56739,0.5,0.5,0.2,0.5,0,0.5,0.2,0.2,0.2,0.2,0
56748,0.5,0.5,0.2,0.5,0,0.5,0.2,0.2,0.5,0.2,0
56757,0.5,0.5,0.2,0.5,0,0.5,0.2,0.5,0,0.2,0
56766,0.5,0.5,0.2,0.5,0,0.5,0.2,0.5,0.2,0.2,0
56773,0.5,0.5,0.2,0.5,0,0.5,0.2,0.5,0.5,0,0.2
56791,0.5,0.5,0.2,0.5,0,0.5,0.5,0,0.2,0,0.2
56801,0.5,0.5,0.2,0.5,0,0.5,0.5,0,0.5,0,0.5
56810,0.5,0.5,0.2,0.5,0,0.5,0.5,0.2,0,0,0.5
56820,0.5,0.5,0.2,0.5,0,0.5,0.5,0.2,0.2,0.2,0
56830,0.5,0.5,0.2,0.5,0,0.5,0.5,0.2,0.5,0.2,0.2
56840,0.5,0.5,0.2,0.5,0,0.5,0.5,0.5,0,0.2,0.5
56854,0.5,0.5,0.2,0.5,0,0.5,0.5,0.5,0.5,0,0.2
56860,0.5,0.5,0.2,0.5,0,0.5,0.5,0.5,0.5,0.5,0.2
56872,0.5,0.5,0.5,0,0,0,0,0,0.2,0,0.2
56880,0.5,0.5,0.5,0,0,0,0,0,0.5,0,0
56884,0.5,0.5,0.5,0,0,0,0,0,0.5,0.2,0.2
56898,0.5,0.5,0.5,0,0,0,0,0.2,0.2,0,0
56906,0.5,0.5,0.5,0,0,0,0,0.2,0.2,0.5,0.5
56915,0.5,0.5,0.5,0,0,0,0,0.2,0.5,0.5,0.5
56928,0.5,0.5,0.5,0,0,0,0,0.5,0.2,0.2,0
56938,0.5,0.5,0.5,0,0,0,0,0.5,0.5,0.2,0.2
56949,0.5,0.5,0.5,0,0,0,0.2,0,0,0.5,0
56959,0.5,0.5,0.5,0,0,0,0.2,0,0.2,0.5,0.2
56969,0.5,0.5,0.5,0,0,0,0.2,0,0.5,0.5,0.5
56980,0.5,0.5,0.5,0,0,0,0.2,0.2,0.2,0,0.2
56990,0.5,0.5,0.5,0,0,0,0.2,0.2,0.5,0,0.5
56999,0.5,0.5,0.5,0,0,0,0.2,0.5,0,0,0.5
57008,0.5,0.5,0.5,0,0,0,0.2,0.5,0.2,0,0.5
57018,0.5,0.5,0.5,0,0,0,0.2,0.5,0.5,0.2,0
57028,0.5,0.5,0.5,0,0,0,0.5,0,0,0.2,0.2
57038,0.5,0.5,0.5,0,0,0,0.5,0,0.2,0.2,0.5
57048,0.5,0.5,0.5,0,0,0,0.5,0,0.5,0.5,0
57059,0.5,0.5,0.5,0,0,0,0.5,0.2,0,0.5,0.5
57069,0.5,0.5,0.5,0,0,0,0.5,0.2,0.5,0,0
57079,0.5,0.5,0.5,0,0,0,0.5,0.5,0,0,0.2
57088,0.5,0.5,0.5,0,0,0,0.5,0.5,0.2,0,0.2
57098,0.5,0.5,0.5,0,0,0,0.5,0.5,0.5,0,0.5
57111,0.5,0.5,0.5,0,0,0.2,0,0,0,0.5,0
57121,0.5,0.5,0.5,0,0,0.2,0,0,0.2,0.5,0.2
57133,0.5,0.5,0.5,0,0,0.2,0,0.2,0,0,0.2
57138,0.5,0.5,0.5,0,0,0.2,0,0.2,0,0.5,0
57152,0.5,0.5,0.5,0,0,0.2,0,0.2,0.5,0,0.5
57162,0.5,0.5,0.5,0,0,0.2,0,0.5,0,0.2,0
57172,0.5,0.5,0.5,0,0,0.2,0,0.5,0.2,0.2,0.2
57183,0.5,0.5,0.5,0,0,0.2,0,0.5,0.5,0.5,0
57194,0.5,0.5,0.5,0,0,0.2,0.2,0,0,0.5,0.5
57205,0.5,0.5,0.5,0,0,0.2,0.2,0,0.5,0,0.2
57215,0.5,0.5,0.5,0,0,0.2,0.2,0.2,0,0,0.5
57225,0.5,0.5,0.5,0,0,0.2,0.2,0.2,0.2,0.2,0
57234,0.5,0.5,0.5,0,0,0.2,0.2,0.2,0.5,0.2,0
57245,0.5,0.5,0.5,0,0,0.2,0.2,0.5,0,0.2,0.5
57255,0.5,0.5,0.5,0,0,0.2,0.2,0.5,0.2,0.5,0
57265,0.5,0.5,0.5,0,0,0.2,0.2,0.5,0.5,0.5,0.2
57275,0.5,0.5,0.5,0,0,0.2,0.5,0,0,0.5,0.5
57285,0.5,0.5,0.5,0,0,0.2,0.5,0,0.5,0,0
57295,0.5,0.5,0.5,0,0,0.2,0.5,0.2,0,0,0.2
57305,0.5,0.5,0.5,0,0,0.2,0.5,0.2,0.2,0,0.5
57315,0.5,0.5,0.5,0,0,0.2,0.5,0.2,0.5,0.2,0
57324,0.5,0.5,0.5,0,0,0.2,0.5,0.5,0,0.2,0
57333,0.5,0.5,0.5,0,0,0.2,0.5,0.5,0.2,0.2,0
57342,0.5,0.5,0.5,0,0,0.2,0.5,0.5,0.5,0.2,0
57350,0.5,0.5,0.5,0,0,0.5,0,0,0,0,0.5
57358,0.5,0.5,0.5,0,0,0.5,0,0,0.2,0,0.2
57367,0.5,0.5,0.5,0,0,0.5,0,0,0.5,0,0.2
57377,0.5,0.5,0.5,0,0,0.5,0,0.2,0,0,0.5
57386,0.5,0.5,0.5,0,0,0.5,0,0.2,0.2,0,0.5
57394,0.5,0.5,0.5,0,0,0.5,0,0.2,0.5,0,0.2
57399,0.5,0.5,0.5,0,0,0.5,0,0.2,0.5,0.5,0
57411,0.5,0.5,0.5,0,0,0.5,0,0.5,0.2,0,0
57414,0.5,0.5,0.5,0,0,0.5,0,0.5,0.2,0.2,0
57423,0.5,0.5,0.5,0,0,0.5,0,0.5,0.5,0.2,0
57432,0.5,0.5,0.5,0,0,0.5,0.2,0,0,0.2,0
57442,0.5,0.5,0.5,0,0,0.5,0.2,0,0.2,0.2,0.2
57454,0.5,0.5,0.5,0,0,0.5,0.2,0,0.5,0.5,0.2
57465,0.5,0.5,0.5,0,0,0.5,0.2,0.2,0.2,0,0
57476,0.5,0.5,0.5,0,0,0.5,0.2,0.2,0.5,0,0.5
57485,0.5,0.5,0.5,0,0,0.5,0.2,0.5,0,0,0.5
57494,0.5,0.5,0.5,0,0,0.5,0.2,0.5,0.2,0,0.5
57502,0.5,0.5,0.5,0,0,0.5,0.2,0.5,0.5,0,0.2
57512,0.5,0.5,0.5,0,0,0.5,0.5,0,0,0,0.5
57521,0.5,0.5,0.5,0,0,0.5,0.5,0,0.2,0,0.5
57530,0.5,0.5,0.5,0,0,0.5,0.5,0,0.5,0,0.5
57539,0.5,0.5,0.5,0,0,0.5,0.5,0.2,0,0,0.5
57548,0.5,0.5,0.5,0,0,0.5,0.5,0.2,0.2,0,0.5
57558,0.5,0.5,0.5,0,0,0.5,0.5,0.2,0.5,0.2,0
57566,0.5,0.5,0.5,0,0,0.5,0.5,0.5,0,0,0.5
57573,0.5,0.5,0.5,0,0,0.5,0.5,0.5,0.2,0,0
57583,0.5,0.5,0.5,0,0,0.5,0.5,0.5,0.5,0,0.2
57590,0.5,0.5,0.5,0,0,0.5,0.5,0.5,0.5,0.5,0.5
57600,0.5,0.5,0.5,0.2,0,0,0,0,0.2,0,0
57610,0.5,0.5,0.5,0.2,0,0,0,0,0.5,0,0.2
57619,0.5,0.5,0.5,0.2,0,0,0,0.2,0,0,0.2
57627,0.5,0.5,0.5,0.2,0,0,0,0.2,0.2,0,0
57633,0.5,0.5,0.5,0.2,0,0,0,0.2,0.2,0.5,0
57640,0.5,0.5,0.5,0.2,0,0,0,0.2,0.5,0.2,0.2
57650,0.5,0.5,0.5,0.2,0,0,0,0.5,0,0.2,0.5
57658,0.5,0.5,0.5,0.2,0,0,0,0.5,0.2,0.2,0.2
57665,0.5,0.5,0.5,0.2,0,0,0,0.5,0.5,0,0.5
57672,0.5,0.5,0.5,0.2,0,0,0.2,0,0,0,0
57681,0.5,0.5,0.5,0.2,0,0,0.2,0,0.2,0,0
57690,0.5,0.5,0.5,0.2,0,0,0.2,0,0.5,0,0
57700,0.5,0.5,0.5,0.2,0,0,0.2,0.2,0,0,0.2
57709,0.5,0.5,0.5,0.2,0,0,0.2,0.2,0.2,0,0.2
57718,0.5,0.5,0.5,0.2,0,0,0.2,0.2,0.5,0,0.2
57726,0.5,0.5,0.5,0.2,0,0,0.2,0.5,0,0,0
57734,0.5,0.5,0.5,0.2,0,0,0.2,0.5,0,0.5,0.5
57742,0.5,0.5,0.5,0.2,0,0,0.2,0.5,0.2,0.5,0.2
57750,0.5,0.5,0.5,0.2,0,0,0.2,0.5,0.5,0.5,0
57756,0.5,0.5,0.5,0.2,0,0,0.5,0,0,0.2,0
57763,0.5,0.5,0.5,0.2,0,0,0.5,0,0.2,0,0.2
57771,0.5,0.5,0.5,0.2,0,0,0.5,0,0.5,0,0
57779,0.5,0.5,0.5,0.2,0,0,0.5,0,0.5,0.5,0.5
57787,0.5,0.5,0.5,0.2,0,0,0.5,0.2,0,0.5,0.2
57795,0.5,0.5,0.5,0.2,0,0,0.5,0.2,0.2,0.5,0
57803,0.5,0.5,0.5,0.2,0,0,0.5,0.2,0.5,0.2,0.5
57811,0.5,0.5,0.5,0.2,0,0,0.5,0.5,0,0.2,0.2
57817,0.5,0.5,0.5,0.2,0,0,0.5,0.5,0.2,0,0.2
57826,0.5,0.5,0.5,0.2,0,0,0.5,0.5,0.5,0,0.2
57834,0.5,0.5,0.5,0.2,0,0.2,0,0,0,0,0
57843,0.5,0.5,0.5,0.2,0,0.2,0,0,0.2,0,0
57853,0.5,0.5,0.5,0.2,0,0.2,0,0,0.5,0,0.2
57858,0.5,0.5,0.5,0.2,0,0.2,0,0,0.5,0.5,0
57866,0.5,0.5,0.5,0.2,0,0.2,0,0.2,0,0.2,0.5
57876,0.5,0.5,0.5,0.2,0,0.2,0,0.2,0.2,0.5,0
57885,0.5,0.5,0.5,0.2,0,0.2,0,0.2,0.5,0.5,0
57894,0.5,0.5,0.5,0.2,0,0.2,0,0.5,0,0.5,0
57903,0.5,0.5,0.5,0.2,0,0.2,0,0.5,0.2,0.5,0
57912,0.5,0.5,0.5,0.2,0,0.2,0,0.5,0.5,0.5,0
57922,0.5,0.5,0.5,0.2,0,0.2,0.2,0,0,0.5,0.2
57927,0.5,0.5,0.5,0.2,0,0.2,0.2,0,0.2,0.2,0
57935,0.5,0.5,0.5,0.2,0,0.2,0.2,0,0.5,0,0.5
57943,0.5,0.5,0.5,0.2,0,0.2,0.2,0.2,0,0,0.2
57950,0.5,0.5,0.5,0.2,0,0.2,0.2,0.2,0,0.5,0.5
57958,0.5,0.5,0.5,0.2,0,0.2,0.2,0.2,0.2,0.5,0.2
57966,0.5,0.5,0.5,0.2,0,0.2,0.2,0.2,0.5,0.5,0
57972,0.5,0.5,0.5,0.2,0,0.2,0.2,0.5,0,0.2,0
57980,0.5,0.5,0.5,0.2,0,0.2,0.2,0.5,0.2,0,0.5
57987,0.5,0.5,0.5,0.2,0,0.2,0.2,0.5,0.5,0,0
57995,0.5,0.5,0.5,0.2,0,0.2,0.2,0.5,0.5,0.5,0.5
58002,0.5,0.5,0.5,0.2,0,0.2,0.5,0,0,0.5,0
58010,0.5,0.5,0.5,0.2,0,0.2,0.5,0,0.2,0.2,0.5
58014,0.5,0.5,0.5,0.2,0,0.2,0.5,0,0.5,0,0
58025,0.5,0.5,0.5,0.2,0,0.2,0.5,0.2,0,0,0.5
58034,0.5,0.5,0.5,0.2,0,0.2,0.5,0.2,0.2,0,0.5
58042,0.5,0.5,0.5,0.2,0,0.2,0.5,0.2,0.5,0,0.2
58049,0.5,0.5,0.5,0.2,0,0.2,0.5,0.2,0.5,0.5,0.5
58057,0.5,0.5,0.5,0.2,0,0.2,0.5,0.5,0,0.5,0.2
58065,0.5,0.5,0.5,0.2,0,0.2,0.5,0.5,0.2,0.5,0
58074,0.5,0.5,0.5,0.2,0,0.2,0.5,0.5,0.5,0.5,0
58083,0.5,0.5,0.5,0.2,0,0.5,0,0,0,0.5,0
58090,0.5,0.5,0.5,0.2,0,0.5,0,0,0.2,0.2,0.2
58102,0.5,0.5,0.5,0.2,0,0.5,0,0,0.5,0.5,0.2
58108,0.5,0.5,0.5,0.2,0,0.5,0,0.2,0,0.2,0.2
58117,0.5,0.5,0.5,0.2,0,0.5,0,0.2,0.2,0.2,0.2
58125,0.5,0.5,0.5,0.2,0,0.5,0,0.2,0.5,0.2,0
58133,0.5,0.5,0.5,0.2,0,0.5,0,0.5,0,0,0.5
58141,0.5,0.5,0.5,0.2,0,0.5,0,0.5,0.2,0,0.2
58150,0.5,0.5,0.5,0.2,0,0.5,0,0.5,0.5,0,0.2
58156,0.5,0.5,0.5,0.2,0,0.5,0,0.5,0.5,0.5,0.2
58165,0.5,0.5,0.5,0.2,0,0.5,0.2,0,0,0.5,0.2
58173,0.5,0.5,0.5,0.2,0,0.5,0.2,0,0.2,0.5,0
58179,0.5,0.5,0.5,0.2,0,0.5,0.2,0,0.5,0.2,0
58187,0.5,0.5,0.5,0.2,0,0.5,0.2,0.2,0,0,0.5
58195,0.5,0.5,0.5,0.2,0,0.5,0.2,0.2,0.2,0,0.2
58204,0.5,0.5,0.5,0.2,0,0.5,0.2,0.2,0.5,0,0.2
58212,0.5,0.5,0.5,0.2,0,0.5,0.2,0.5,0,0,0
58221,0.5,0.5,0.5,0.2,0,0.5,0.2,0.5,0.2,0,0
58229,0.5,0.5,0.5,0.2,0,0.5,0.2,0.5,0.2,0.5,0.5
58237,0.5,0.5,0.5,0.2,0,0.5,0.2,0.5,0.5,0.5,0.2
58244,0.5,0.5,0.5,0.2,0,0.5,0.5,0,0,0.2,0.5
58252,0.5,0.5,0.5,0.2,0,0.5,0.5,0,0.2,0.2,0.2
58256,0.5,0.5,0.5,0.2,0,0.5,0.5,0,0.2,0.5,0.5
58264,0.5,0.5,0.5,0.2,0,0.5,0.5,0,0.5,0.5,0.2
58272,0.5,0.5,0.5,0.2,0,0.5,0.5,0.2,0,0.5,0
58280,0.5,0.5,0.5,0.2,0,0.5,0.5,0.2,0.2,0.2,0.5
58287,0.5,0.5,0.5,0.2,0,0.5,0.5,0.2,0.5,0.2,0
58293,0.5,0.5,0.5,0.2,0,0.5,0.5,0.5,0,0,0
58302,0.5,0.5,0.5,0.2,0,0.5,0.5,0.5,0.2,0,0
58311,0.5,0.5,0.5,0.2,0,0.5,0.5,0.5,0.5,0,0
58320,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0
58327,0.5,0.5,0.5,0.5,0,0,0,0,0,0.5,0.2
58338,0.5,0.5,0.5,0.5,0,0,0,0,0.5,0,0
58341,0.5,0.5,0.5,0.5,0,0,0,0,0.5,0.2,0
58352,0.5,0.5,0.5,0.5,0,0,0,0.2,0,0.2,0.5
58366,0.5,0.5,0.5,0.5,0,0,0,0.2,0.5,0,0.2
58371,0.5,0.5,0.5,0.5,0,0,0,0.2,0.5,0.5,0
58378,0.5,0.5,0.5,0.5,0,0,0,0.5,0,0.2,0.2
58391,0.5,0.5,0.5,0.5,0,0,0,0.5,0.2,0.5,0.5
58396,0.5,0.5,0.5,0.5,0,0,0,0.5,0.5,0.2,0.2
58403,0.5,0.5,0.5,0.5,0,0,0.2,0,0,0,0.5
58411,0.5,0.5,0.5,0.5,0,0,0.2,0,0.2,0,0.2
58414,0.5,0.5,0.5,0.5,0,0,0.2,0,0.2,0.2,0.2
58426,0.5,0.5,0.5,0.5,0,0,0.2,0,0.5,0.5,0.2
58435,0.5,0.5,0.5,0.5,0,0,0.2,0.2,0,0.5,0.2
58439,0.5,0.5,0.5,0.5,0,0,0.2,0.2,0.2,0,0.5
58452,0.5,0.5,0.5,0.5,0,0,0.2,0.2,0.5,0.5,0
58457,0.5,0.5,0.5,0.5,0,0,0.2,0.5,0,0,0.5
58470,0.5,0.5,0.5,0.5,0,0,0.2,0.5,0.2,0.5,0
58475,0.5,0.5,0.5,0.5,0,0,0.2,0.5,0.5,0,0.5
58483,0.5,0.5,0.5,0.5,0,0,0.5,0,0,0,0.2
58491,0.5,0.5,0.5,0.5,0,0,0.5,0,0.2,0,0
58499,0.5,0.5,0.5,0.5,0,0,0.5,0,0.2,0.5,0.5
58507,0.5,0.5,0.5,0.5,0,0,0.5,0,0.5,0.5,0.2
58515,0.5,0.5,0.5,0.5,0,0,0.5,0.2,0,0.5,0
58523,0.5,0.5,0.5,0.5,0,0,0.5,0.2,0.2,0.2,0.5
58530,0.5,0.5,0.5,0.5,0,0,0.5,0.2,0.5,0.2,0
58535,0.5,0.5,0.5,0.5,0,0,0.5,0.2,0.5,0.5,0.5
58543,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0,0.5,0.2
58551,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.2,0.5,0
58559,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5,0.2,0.5
58566,0.5,0.5,0.5,0.5,0,0.2,0,0,0,0.2,0
58575,0.5,0.5,0.5,0.5,0,0.2,0,0,0.2,0.2,0
58587,0.5,0.5,0.5,0.5,0,0.2,0,0,0.5,0.5,0
58597,0.5,0.5,0.5,0.5,0,0.2,0,0.2,0,0.5,0.2
58601,0.5,0.5,0.5,0.5,0,0.2,0,0.2,0.2,0,0.5
58609,0.5,0.5,0.5,0.5,0,0.2,0,0.2,0.5,0,0.2
58612,0.5,0.5,0.5,0.5,0,0.2,0,0.2,0.5,0.2,0.2
58625,0.5,0.5,0.5,0.5,0,0.2,0,0.5,0,0.5,0.5
58631,0.5,0.5,0.5,0.5,0,0.2,0,0.5,0.2,0.2,0.5
58644,0.5,0.5,0.5,0.5,0,0.2,0.2,0,0,0,0
58646,0.5,0.5,0.5,0.5,0,0.2,0.2,0,0,0,0.5
58658,0.5,0.5,0.5,0.5,0,0.2,0.2,0,0.2,0.2,0.5
58665,0.5,0.5,0.5,0.5,0,0.2,0.2,0,0.5,0.2,0
58676,0.5,0.5,0.5,0.5,0,0.2,0.2,0.2,0,0.2,0.5
58683,0.5,0.5,0.5,0.5,0,0.2,0.2,0.2,0.2,0.2,0
58692,0.5,0.5,0.5,0.5,0,0.2,0.2,0.2,0.5,0.2,0
58700,0.5,0.5,0.5,0.5,0,0.2,0.2,0.5,0,0,0.5
58714,0.5,0.5,0.5,0.5,0,0.2,0.2,0.5,0.2,0.5,0.2
58722,0.5,0.5,0.5,0.5,0,0.2,0.2,0.5,0.5,0.5,0
58726,0.5,0.5,0.5,0.5,0,0.2,0.5,0,0,0,0.2
58737,0.5,0.5,0.5,0.5,0,0.2,0.5,0,0.2,0.2,0
58744,0.5,0.5,0.5,0.5,0,0.2,0.5,0,0.5,0,0.2
58754,0.5,0.5,0.5,0.5,0,0.2,0.5,0.2,0,0,0.5
58765,0.5,0.5,0.5,0.5,0,0.2,0.5,0.2,0.2,0.2,0.2
58769,0.5,0.5,0.5,0.5,0,0.2,0.5,0.2,0.2,0.5,0.5
58777,0.5,0.5,0.5,0.5,0,0.2,0.5,0.2,0.5,0.5,0.2
