#---------- Tue Nov 29 16:15:24 PST 2022 ----------
#Format: Task Counter Number,Did Simulation Succeed,Last Step Size Used,Number of Simulations Attempted
4445,true,0.01,1
4446,false,0.01,1
4447,false,0.01,1
4448,false,0.01,1
4449,true,0.01,1
4450,true,0.01,1
4451,true,0.01,1
4452,true,0.01,1
4453,true,0.01,1
4454,true,0.01,1
4455,true,0.01,1
4456,true,0.01,1
4457,true,0.01,1
4458,true,0.01,1
4459,true,0.01,1
4460,false,0.01,1
4461,true,0.01,1
4462,true,0.01,1
4463,true,0.01,1
4464,true,0.01,1
4465,true,0.01,1
4466,true,0.01,1
4467,true,0.01,1
4468,true,0.01,1
4469,true,0.01,1
4470,true,0.01,1
4471,true,0.01,1
4472,true,0.01,1
4473,true,0.01,1
4474,true,0.01,1
4475,true,0.01,1
4476,true,0.01,1
4477,true,0.01,1
4481,true,0.01,1
4490,true,0.01,1
4499,true,0.01,1
4509,true,0.01,1
4519,true,0.01,1
4529,true,0.01,1
4539,true,0.01,1
4549,true,0.01,1
4559,true,0.01,1
4569,true,0.01,1
4579,true,0.01,1
4589,true,0.01,1
4599,true,0.01,1
4609,true,0.01,1
4619,true,0.01,1
4629,true,0.01,1
4640,true,0.01,1
4650,true,0.01,1
4662,false,0.01,1
4672,true,0.01,1
4682,true,0.01,1
4692,true,0.01,1
4702,true,0.01,1
4712,true,0.01,1
4722,true,0.01,1
4732,true,0.01,1
4741,true,0.01,1
4752,true,0.01,1
4761,true,0.01,1
4770,true,0.01,1
4780,true,0.01,1
4789,true,0.01,1
4800,true,0.01,1
4811,true,0.01,1
4822,true,0.01,1
4831,true,0.01,1
4841,true,0.01,1
4851,true,0.01,1
4861,true,0.01,1
4872,true,0.01,1
4883,true,0.01,1
4893,true,0.01,1
4903,true,0.01,1
4912,true,0.01,1
4923,false,0.01,1
4931,true,0.01,1
4941,true,0.01,1
4950,true,0.01,1
4960,true,0.01,1
4970,true,0.01,1
4982,true,0.01,1
4994,true,0.01,1
5004,true,0.01,1
5014,true,0.01,1
5024,false,0.01,1
5035,true,0.01,1
5044,true,0.01,1
5052,true,0.01,1
5061,true,0.01,1
5068,true,0.01,1
5075,false,0.01,1
5084,false,0.01,1
5092,true,0.01,1
5099,true,0.01,1
5108,false,0.01,1
5116,true,0.01,1
5125,true,0.01,1
5133,true,0.01,1
5141,false,0.01,1
5149,false,0.01,1
5158,false,0.01,1
5166,true,0.01,1
5176,false,0.01,1
5183,true,0.01,1
5191,true,0.01,1
5199,true,0.01,1
5206,true,0.01,1
5213,true,0.01,1
5223,true,0.01,1
5228,true,0.01,1
5236,true,0.01,1
5244,true,0.01,1
5251,true,0.01,1
5257,true,0.01,1
5267,true,0.01,1
5275,true,0.01,1
5285,true,0.01,1
5294,true,0.01,1
5303,true,0.01,1
5311,true,0.01,1
5319,true,0.01,1
5328,true,0.01,1
5337,true,0.01,1
5345,true,0.01,1
5353,true,0.01,1
5361,true,0.01,1
5367,true,0.01,1
5375,false,0.01,1
5383,false,0.01,1
5392,true,0.01,1
5401,false,0.01,1
5410,false,0.01,1
5417,true,0.01,1
5424,true,0.01,1
5431,true,0.01,1
5435,false,0.01,1
5443,false,0.01,1
5451,true,0.01,1
5459,true,0.01,1
5467,true,0.01,1
5475,true,0.01,1
5482,true,0.01,1
5492,true,0.01,1
5502,true,0.01,1
5508,true,0.01,1
5516,false,0.01,1
5524,false,0.01,1
5532,false,0.01,1
5540,true,0.01,1
5547,true,0.01,1
5554,true,0.01,1
5565,true,0.01,1
5572,true,0.01,1
5580,true,0.01,1
5588,true,0.01,1
5596,true,0.01,1
5604,true,0.01,1
5612,true,0.01,1
5621,true,0.01,1
5629,true,0.01,1
5637,true,0.01,1
5643,true,0.01,1
5651,true,0.01,1
5659,true,0.01,1
5663,false,0.01,1
5669,true,0.01,1
5677,false,0.01,1
5681,true,0.01,1
5693,true,0.01,1
5700,true,0.01,1
5705,false,0.01,1
5713,false,0.01,1
5720,true,0.01,1
5728,true,0.01,1
5734,true,0.01,1
5744,true,0.01,1
5754,true,0.01,1
5761,true,0.01,1
5769,true,0.01,1
5782,true,0.01,1
5790,true,0.01,1
5796,true,0.01,1
5806,true,0.01,1
5813,false,0.01,1
5821,false,0.01,1
5829,false,0.01,1
5837,false,0.01,1
5844,true,0.01,1
5850,false,0.01,1
5859,false,0.01,1
5866,false,0.01,1
5870,true,0.01,1
5884,true,0.01,1
5891,true,0.01,1
5899,true,0.01,1
5906,true,0.01,1
5919,false,0.01,1
5928,false,0.01,1
5934,true,0.01,1
5939,false,0.01,1
5948,false,0.01,1
5955,true,0.01,1
5964,true,0.01,1
5972,true,0.01,1
5978,true,0.01,1
5989,true,0.01,1
5994,true,0.01,1
6003,true,0.01,1
6011,false,0.01,1
6019,false,0.01,1
6027,false,0.01,1
6035,true,0.01,1
6045,false,0.01,1
6052,true,0.01,1
6060,true,0.01,1
6064,true,0.01,1
6071,true,0.01,1
6079,false,0.01,1
6088,true,0.01,1
6094,true,0.01,1
6108,false,0.01,1
6111,false,0.01,1
6119,false,0.01,1
6127,false,0.01,1
6133,true,0.01,1
6138,false,0.01,1
6146,false,0.01,1
6154,false,0.01,1
6161,false,0.01,1
6167,false,0.01,1
6175,true,0.01,1
6187,true,0.01,1
6192,true,0.01,1
6202,true,0.01,1
6212,true,0.01,1
6221,true,0.01,1
6228,true,0.01,1
6240,true,0.01,1
6248,false,0.01,1
6256,true,0.01,1
6264,true,0.01,1
6272,false,0.01,1
6280,false,0.01,1
6285,true,0.01,1
6296,false,0.01,1
6305,true,0.01,1
6313,true,0.01,1
6318,false,0.01,1
6325,false,0.01,1
6335,false,0.01,1
6341,false,0.01,1
6348,true,0.01,1
6354,false,0.01,1
6362,false,0.01,1
6370,false,0.01,1
6375,true,0.01,1
6380,false,0.01,1
6388,false,0.01,1
6396,false,0.01,1
6400,false,0.01,1
6408,true,0.01,1
6420,true,0.01,1
6427,true,0.01,1
6437,true,0.01,1
6446,true,0.01,1
6453,true,0.01,1
6461,false,0.01,1
6469,false,0.01,1
6477,false,0.01,1
6481,false,0.01,1
6494,false,0.01,1
6498,true,0.01,1
6509,true,0.01,1
6515,false,0.01,1
6523,false,0.01,1
6531,false,0.01,1
6536,true,0.01,1
6546,false,0.01,1
6555,false,0.01,1
6565,true,0.01,1
6571,true,0.01,1
6579,true,0.01,1
6588,true,0.01,1
6598,true,0.01,1
6606,true,0.01,1
6615,true,0.01,1
6626,true,0.01,1
6636,true,0.01,1
6643,true,0.01,1
6651,true,0.01,1
6659,true,0.01,1
6667,true,0.01,1
6675,true,0.01,1
6683,true,0.01,1
6690,true,0.01,1
6698,true,0.01,1
6709,true,0.01,1
6714,true,0.01,1
6722,true,0.01,1
6730,true,0.01,1
6737,true,0.01,1
6744,true,0.01,1
6752,true,0.01,1
6760,true,0.01,1
6770,true,0.01,1
6778,true,0.01,1
6784,true,0.01,1
6793,true,0.01,1
6802,true,0.01,1
6809,true,0.01,1
6816,true,0.01,1
6821,true,0.01,1
6829,true,0.01,1
6837,true,0.01,1
6845,true,0.01,1
6853,true,0.01,1
6860,true,0.01,1
6871,true,0.01,1
6878,true,0.01,1
6888,true,0.01,1
6896,true,0.01,1
6904,true,0.01,1
6912,true,0.01,1
6917,true,0.01,1
6926,true,0.01,1
6934,true,0.01,1
6943,true,0.01,1
6950,true,0.01,1
6958,true,0.01,1
6966,false,0.01,1
6974,true,0.01,1
6982,true,0.01,1
6989,true,0.01,1
6997,true,0.01,1
7005,true,0.01,1
7013,true,0.01,1
7019,true,0.01,1
7030,true,0.01,1
7035,true,0.01,1
7045,true,0.01,1
7052,true,0.01,1
7059,true,0.01,1
7065,true,0.01,1
7077,true,0.01,1
7082,true,0.01,1
7090,true,0.01,1
7097,true,0.01,1
7106,true,0.01,1
7114,true,0.01,1
7119,true,0.01,1
7129,true,0.01,1
7137,true,0.01,1
7145,true,0.01,1
7153,true,0.01,1
7161,false,0.01,1
7170,true,0.01,1
7179,true,0.01,1
7187,true,0.01,1
7194,true,0.01,1
7202,true,0.01,1
7211,false,0.01,1
7220,false,0.01,1
7229,true,0.01,1
7236,true,0.01,1
7243,false,0.01,1
7251,false,0.01,1
7259,true,0.01,1
7268,true,0.01,1
7275,true,0.01,1
7283,true,0.01,1
7291,true,0.01,1
7299,true,0.01,1
7307,true,0.01,1
7315,true,0.01,1
7323,true,0.01,1
7331,true,0.01,1
7339,true,0.01,1
7344,true,0.01,1
7353,true,0.01,1
7362,true,0.01,1
7371,true,0.01,1
7379,true,0.01,1
7387,true,0.01,1
7395,true,0.01,1
7407,true,0.01,1
7412,true,0.01,1
7420,true,0.01,1
7427,true,0.01,1
7435,true,0.01,1
7443,true,0.01,1
7451,true,0.01,1
7458,true,0.01,1
7466,true,0.01,1
7474,true,0.01,1
7482,true,0.01,1
7490,true,0.01,1
7498,true,0.01,1
7506,true,0.01,1
7509,true,0.01,1
7517,true,0.01,1
7526,true,0.01,1
7533,true,0.01,1
7538,true,0.01,1
7546,true,0.01,1
7554,true,0.01,1
7562,true,0.01,1
7572,true,0.01,1
7578,true,0.01,1
7587,true,0.01,1
7596,true,0.01,1
7604,true,0.01,1
7610,true,0.01,1
7618,true,0.01,1
7626,true,0.01,1
7636,true,0.01,1
7644,true,0.01,1
7652,true,0.01,1
7657,true,0.01,1
7667,true,0.01,1
7677,true,0.01,1
7684,true,0.01,1
7692,true,0.01,1
7701,false,0.01,1
7708,true,0.01,1
7716,true,0.01,1
7724,true,0.01,1
7732,true,0.01,1
7738,false,0.01,1
7748,true,0.01,1
7758,true,0.01,1
7763,true,0.01,1
7771,true,0.01,1
7779,true,0.01,1
7787,true,0.01,1
7795,true,0.01,1
7803,true,0.01,1
7807,true,0.01,1
7814,true,0.01,1
7824,true,0.01,1
7829,true,0.01,1
7837,true,0.01,1
7845,true,0.01,1
7855,true,0.01,1
7862,false,0.01,1
7871,true,0.01,1
7880,true,0.01,1
7887,true,0.01,1
7892,false,0.01,1
7903,true,0.01,1
7908,false,0.01,1
7920,true,0.01,1
7927,true,0.01,1
7934,true,0.01,1
7942,false,0.01,1
7949,true,0.01,1
7957,true,0.01,1
7965,true,0.01,1
7973,false,0.01,1
7981,false,0.01,1
7992,true,0.01,1
7995,true,0.01,1
8003,true,0.01,1
8010,true,0.01,1
8016,false,0.01,1
8025,false,0.01,1
8033,false,0.01,1
8040,false,0.01,1
8048,false,0.01,1
8058,false,0.01,1
8064,true,0.01,1
8072,false,0.01,1
8080,false,0.01,1
8088,false,0.01,1
8095,false,0.01,1
8104,false,0.01,1
8111,false,0.01,1
8119,false,0.01,1
8128,true,0.01,1
8135,false,0.01,1
8144,false,0.01,1
8152,false,0.01,1
8160,false,0.01,1
8168,true,0.01,1
8176,true,0.01,1
8184,true,0.01,1
8190,true,0.01,1
8200,true,0.01,1
8207,false,0.01,1
8217,true,0.01,1
8222,true,0.01,1
8228,true,0.01,1
8236,true,0.01,1
8244,true,0.01,1
8251,false,0.01,1
8259,false,0.01,1
8267,false,0.01,1
8275,false,0.01,1
8283,false,0.01,1
8291,false,0.01,1
8297,false,0.01,1
8305,false,0.01,1
8313,false,0.01,1
8317,true,0.01,1
8326,false,0.01,1
8333,false,0.01,1
8341,false,0.01,1
8348,false,0.01,1
8357,false,0.01,1
8363,false,0.01,1
8371,false,0.01,1
8379,true,0.01,1
8387,false,0.01,1
8395,false,0.01,1
8403,false,0.01,1
8411,false,0.01,1
8419,false,0.01,1
8425,false,0.01,1
8435,false,0.01,1
8441,false,0.01,1
8447,false,0.01,1
8454,false,0.01,1
8461,true,0.01,1
8468,false,0.01,1
8475,false,0.01,1
8482,false,0.01,1
8489,true,0.01,1
8496,true,0.01,1
8503,false,0.01,1
8510,false,0.01,1
8517,false,0.01,1
8523,false,0.01,1
8531,false,0.01,1
8538,false,0.01,1
8544,false,0.01,1
8551,false,0.01,1
8558,false,0.01,1
8564,false,0.01,1
8571,false,0.01,1
8578,false,0.01,1
8585,false,0.01,1
8592,false,0.01,1
8599,false,0.01,1
8606,false,0.01,1
8613,false,0.01,1
8620,false,0.01,1
8627,false,0.01,1
8634,false,0.01,1
8641,false,0.01,1
8648,false,0.01,1
8655,false,0.01,1
8662,false,0.01,1
8669,false,0.01,1
8677,false,0.01,1
8686,false,0.01,1
8694,true,0.01,1
8700,false,0.01,1
8707,false,0.01,1
8713,true,0.01,1
8720,false,0.01,1
8727,false,0.01,1
8734,false,0.01,1
8741,true,0.01,1
8748,true,0.01,1
8759,false,0.01,1
8766,true,0.01,1
8774,true,0.01,1
8781,true,0.01,1
8787,true,0.01,1
8792,true,0.01,1
8799,true,0.01,1
8806,true,0.01,1
8813,true,0.01,1
8820,false,0.01,1
8828,true,0.01,1
8835,true,0.01,1
8842,true,0.01,1
8849,true,0.01,1
8858,true,0.01,1
8867,true,0.01,1
8875,true,0.01,1
8882,true,0.01,1
8889,true,0.01,1
8896,true,0.01,1
8902,true,0.01,1
8910,false,0.01,1
8917,true,0.01,1
8924,true,0.01,1
8931,true,0.01,1
8938,true,0.01,1
8945,true,0.01,1
8952,true,0.01,1
8959,true,0.01,1
8966,true,0.01,1
8973,true,0.01,1
8979,true,0.01,1
8985,true,0.01,1
8993,true,0.01,1
9001,true,0.01,1
9007,true,0.01,1
9012,true,0.01,1
9019,true,0.01,1
9025,true,0.01,1
9032,true,0.01,1
9039,true,0.01,1
9044,true,0.01,1
9051,true,0.01,1
9057,true,0.01,1
9066,true,0.01,1
9073,true,0.01,1
9079,false,0.01,1
9087,true,0.01,1
9093,true,0.01,1
9100,true,0.01,1
9107,true,0.01,1
9114,true,0.01,1
9121,true,0.01,1
9129,true,0.01,1
9135,true,0.01,1
9142,true,0.01,1
9149,true,0.01,1
9156,true,0.01,1
9162,false,0.01,1
9170,false,0.01,1
9177,false,0.01,1
9184,true,0.01,1
9191,true,0.01,1
9198,true,0.01,1
9205,true,0.01,1
9212,true,0.01,1
9221,true,0.01,1
9227,true,0.01,1
9234,true,0.01,1
9242,true,0.01,1
9249,true,0.01,1
9255,true,0.01,1
9262,true,0.01,1
9271,true,0.01,1
9276,true,0.01,1
9282,true,0.01,1
9290,true,0.01,1
9297,true,0.01,1
9304,true,0.01,1
9311,true,0.01,1
9316,true,0.01,1
9326,true,0.01,1
9333,true,0.01,1
9340,true,0.01,1
9347,true,0.01,1
9353,true,0.01,1
9361,true,0.01,1
9370,true,0.01,1
9377,true,0.01,1
9384,true,0.01,1
9390,true,0.01,1
9396,false,0.01,1
9403,false,0.01,1
9410,false,0.01,1
9418,true,0.01,1
9427,true,0.01,1
9436,true,0.01,1
9443,true,0.01,1
9452,true,0.01,1
9461,true,0.01,1
9469,true,0.01,1
9479,true,0.01,1
9492,true,0.01,1
9501,true,0.01,1
9508,true,0.01,1
9518,true,0.01,1
9528,true,0.01,1
9538,true,0.01,1
9547,true,0.01,1
9552,true,0.01,1
9561,true,0.01,1
9571,true,0.01,1
9582,true,0.01,1
9592,true,0.01,1
9602,true,0.01,1
9610,true,0.01,1
9620,true,0.01,1
9629,true,0.01,1
9639,true,0.01,1
9649,true,0.01,1
9658,true,0.01,1
9668,true,0.01,1
9678,true,0.01,1
9688,true,0.01,1
9698,true,0.01,1
9708,true,0.01,1
9718,true,0.01,1
9728,false,0.01,1
9738,false,0.01,1
9748,true,0.01,1
9759,true,0.01,1
9767,true,0.01,1
9782,true,0.01,1
9791,true,0.01,1
9799,true,0.01,1
9805,true,0.01,1
9814,true,0.01,1
9826,false,0.01,1
9836,false,0.01,1
9848,true,0.01,1
9857,true,0.01,1
9868,true,0.01,1
9876,true,0.01,1
9884,true,0.01,1
9896,true,0.01,1
9908,false,0.01,1
9917,false,0.01,1
9924,false,0.01,1
9932,true,0.01,1
9946,true,0.01,1
9954,true,0.01,1
9962,true,0.01,1
9971,false,0.01,1
9981,true,0.01,1
9991,true,0.01,1
10006,true,0.01,1
10014,true,0.01,1
10024,true,0.01,1
10032,true,0.01,1
10041,true,0.01,1
10048,false,0.01,1
10060,false,0.01,1
10065,true,0.01,1
10079,false,0.01,1
10085,true,0.01,1
10098,true,0.01,1
10106,false,0.01,1
10116,true,0.01,1
10125,true,0.01,1
10135,true,0.01,1
10144,true,0.01,1
10162,true,0.01,1
10171,true,0.01,1
10182,true,0.01,1
10192,true,0.01,1
10202,true,0.01,1
10211,false,0.01,1
10221,false,0.01,1
10228,false,0.01,1
10235,false,0.01,1
10251,true,0.01,1
10261,true,0.01,1
10271,true,0.01,1
10281,true,0.01,1
10291,false,0.01,1
10303,false,0.01,1
10312,false,0.01,1
10320,false,0.01,1
10330,false,0.01,1
10340,false,0.01,1
10350,true,0.01,1
10360,true,0.01,1
10370,false,0.01,1
10380,true,0.01,1
10393,false,0.01,1
10399,true,0.01,1
10413,true,0.01,1
10420,false,0.01,1
10431,true,0.01,1
10438,false,0.01,1
10452,false,0.01,1
10460,false,0.01,1
10473,false,0.01,1
10479,false,0.01,1
10487,false,0.01,1
10503,true,0.01,1
10513,false,0.01,1
10523,true,0.01,1
10533,false,0.01,1
10544,false,0.01,1
10557,true,0.01,1
10564,false,0.01,1
10572,false,0.01,1
10582,false,0.01,1
10591,false,0.01,1
10598,false,0.01,1
10609,false,0.01,1
10615,false,0.01,1
10623,false,0.01,1
10631,true,0.01,1
10641,false,0.01,1
10655,false,0.01,1
10660,false,0.01,1
10670,false,0.01,1
10680,false,0.01,1
10686,false,0.01,1
10695,false,0.01,1
10701,false,0.01,1
10714,false,0.01,1
10719,true,0.01,1
10727,false,0.01,1
10734,false,0.01,1
10743,false,0.01,1
10746,true,0.01,1
10755,false,0.01,1
10766,false,0.01,1
10775,false,0.01,1
10782,true,0.01,1
10790,false,0.01,1
10798,false,0.01,1
10806,false,0.01,1
10814,false,0.01,1
10822,false,0.01,1
10827,true,0.01,1
10835,false,0.01,1
10843,false,0.01,1
10851,false,0.01,1
10858,false,0.01,1
10863,true,0.01,1
10877,false,0.01,1
10882,true,0.01,1
10890,true,0.01,1
10898,false,0.01,1
10906,false,0.01,1
10911,false,0.01,1
10919,true,0.01,1
10928,true,0.01,1
10934,false,0.01,1
10942,true,0.01,1
10950,true,0.01,1
10957,true,0.01,1
10964,false,0.01,1
10973,true,0.01,1
10980,false,0.01,1
10988,true,0.01,1
10996,true,0.01,1
11004,true,0.01,1
11012,true,0.01,1
11019,true,0.01,1
11027,true,0.01,1
11036,true,0.01,1
11043,true,0.01,1
11052,true,0.01,1
11060,true,0.01,1
11068,true,0.01,1
11076,true,0.01,1
11084,true,0.01,1
11092,true,0.01,1
11099,true,0.01,1
11108,true,0.01,1
11116,true,0.01,1
11125,true,0.01,1
11135,true,0.01,1
11146,true,0.01,1
11153,true,0.01,1
11166,true,0.01,1
11175,true,0.01,1
11185,true,0.01,1
11195,true,0.01,1
11205,false,0.01,1
11216,true,0.01,1
11225,false,0.01,1
11235,true,0.01,1
11245,true,0.01,1
11255,true,0.01,1
11265,true,0.01,1
11275,true,0.01,1
11283,true,0.01,1
11294,true,0.01,1
11304,true,0.01,1
11314,true,0.01,1
11322,true,0.01,1
11334,true,0.01,1
11344,true,0.01,1
11352,true,0.01,1
11362,true,0.01,1
11372,true,0.01,1
11379,true,0.01,1
11391,true,0.01,1
11402,true,0.01,1
11411,true,0.01,1
11419,true,0.01,1
11430,false,0.01,1
11438,true,0.01,1
11448,false,0.01,1
11458,false,0.01,1
11464,true,0.01,1
11474,true,0.01,1
11486,true,0.01,1
11494,false,0.01,1
11504,true,0.01,1
11514,true,0.01,1
11524,true,0.01,1
11532,true,0.01,1
11541,true,0.01,1
11550,true,0.01,1
11559,true,0.01,1
11570,true,0.01,1
11582,true,0.01,1
11590,false,0.01,1
11597,true,0.01,1
11608,false,0.01,1
11617,false,0.01,1
11625,true,0.01,1
11633,true,0.01,1
11643,true,0.01,1
11650,true,0.01,1
11657,true,0.01,1
11665,false,0.01,1
11673,true,0.01,1
11683,false,0.01,1
11692,false,0.01,1
11701,false,0.01,1
11709,true,0.01,1
11720,false,0.01,1
11729,false,0.01,1
11731,true,0.01,1
11743,true,0.01,1
11749,true,0.01,1
11759,true,0.01,1
11766,true,0.01,1
11773,true,0.01,1
11789,true,0.01,1
11796,true,0.01,1
11799,true,0.01,1
11811,true,0.01,1
11817,true,0.01,1
11828,true,0.01,1
11837,true,0.01,1
11852,true,0.01,1
11856,true,0.01,1
11862,true,0.01,1
11873,true,0.01,1
11888,true,0.01,1
11895,true,0.01,1
11903,true,0.01,1
11908,false,0.01,1
11916,false,0.01,1
11927,false,0.01,1
11934,true,0.01,1
11944,false,0.01,1
11953,false,0.01,1
11961,true,0.01,1
11971,false,0.01,1
11980,false,0.01,1
11989,true,0.01,1
11998,true,0.01,1
12011,true,0.01,1
12020,true,0.01,1
12027,true,0.01,1
12033,true,0.01,1
12042,true,0.01,1
12059,true,0.01,1
12068,true,0.01,1
12077,false,0.01,1
12086,false,0.01,1
12091,true,0.01,1
12098,true,0.01,1
12110,true,0.01,1
12122,true,0.01,1
12128,true,0.01,1
12132,true,0.01,1
12145,true,0.01,1
12154,true,0.01,1
12166,true,0.01,1
12171,true,0.01,1
12182,true,0.01,1
12194,true,0.01,1
12201,true,0.01,1
12207,true,0.01,1
12219,true,0.01,1
12224,false,0.01,1
12232,true,0.01,1
12241,true,0.01,1
12253,true,0.01,1
12260,true,0.01,1
12274,true,0.01,1
12283,true,0.01,1
12292,true,0.01,1
12299,true,0.01,1
12306,true,0.01,1
12312,true,0.01,1
12321,true,0.01,1
12330,true,0.01,1
12338,false,0.01,1
12346,false,0.01,1
12354,false,0.01,1
12362,true,0.01,1
12370,true,0.01,1
12378,true,0.01,1
12384,true,0.01,1
12392,true,0.01,1
#---------- Wed Nov 30 00:21:59 PST 2022 ----------
#Format: Task Counter Number,Did Simulation Succeed,Last Step Size Used,Number of Simulations Attempted
16239,true,0.01,1
16249,true,0.01,1
16259,true,0.01,1
16269,true,0.01,1
16279,true,0.01,1
16289,true,0.01,1
16299,true,0.01,1
16311,true,0.01,1
16318,false,0.01,1
16327,false,0.01,1
16336,true,0.01,1
16349,true,0.01,1
16361,true,0.01,1
16370,false,0.01,1
16380,true,0.01,1
16390,true,0.01,1
16400,true,0.01,1
16411,true,0.01,1
16422,true,0.01,1
16434,true,0.01,1
16445,true,0.01,1
16456,true,0.01,1
16465,true,0.01,1
16474,true,0.01,1
16485,false,0.01,1
16497,true,0.01,1
16506,true,0.01,1
16515,true,0.01,1
16524,false,0.01,1
16536,true,0.01,1
16545,true,0.01,1
16556,true,0.01,1
16565,true,0.01,1
16574,true,0.01,1
16583,true,0.01,1
16596,true,0.01,1
16606,true,0.01,1
16616,true,0.01,1
16629,false,0.01,1
16641,true,0.01,1
16651,true,0.01,1
16661,true,0.01,1
16674,true,0.01,1
16684,true,0.01,1
16694,false,0.01,1
16704,true,0.01,1
16714,true,0.01,1
16724,true,0.01,1
16734,true,0.01,1
16743,true,0.01,1
16754,true,0.01,1
16763,true,0.01,1
16772,false,0.01,1
16779,false,0.01,1
16786,false,0.01,1
16796,true,0.01,1
16810,false,0.01,1
16817,true,0.01,1
16824,true,0.01,1
16832,true,0.01,1
16845,false,0.01,1
16850,false,0.01,1
16857,true,0.01,1
16869,false,0.01,1
16880,true,0.01,1
16888,true,0.01,1
16894,true,0.01,1
16906,true,0.01,1
16915,true,0.01,1
16923,true,0.01,1
16931,false,0.01,1
16938,true,0.01,1
16950,true,0.01,1
16964,false,0.01,1
16973,false,0.01,1
16985,true,0.01,1
16991,true,0.01,1
17003,true,0.01,1
17010,true,0.01,1
17024,false,0.01,1
17029,false,0.01,1
17042,false,0.01,1
17052,false,0.01,1
17057,true,0.01,1
17069,false,0.01,1
17076,true,0.01,1
17082,false,0.01,1
17098,false,0.01,1
17107,false,0.01,1
17117,false,0.01,1
17123,false,0.01,1
17132,false,0.01,1
17142,false,0.01,1
17151,false,0.01,1
17159,true,0.01,1
17170,false,0.01,1
17177,false,0.01,1
17188,false,0.01,1
17191,true,0.01,1
17202,true,0.01,1
17215,false,0.01,1
17221,true,0.01,1
17232,false,0.01,1
17242,false,0.01,1
17253,true,0.01,1
17265,false,0.01,1
17271,true,0.01,1
17283,false,0.01,1
17289,false,0.01,1
17306,false,0.01,1
17310,false,0.01,1
17322,false,0.01,1
17326,true,0.01,1
17335,false,0.01,1
17351,false,0.01,1
17357,false,0.01,1
17367,false,0.01,1
17376,false,0.01,1
17385,false,0.01,1
17394,false,0.01,1
17398,true,0.01,1
17410,false,0.01,1
17422,false,0.01,1
17428,false,0.01,1
17435,true,0.01,1
17447,false,0.01,1
17455,false,0.01,1
17463,false,0.01,1
17473,false,0.01,1
17481,false,0.01,1
17490,false,0.01,1
17498,false,0.01,1
17504,true,0.01,1
17512,true,0.01,1
17520,true,0.01,1
17528,true,0.01,1
17536,true,0.01,1
17543,true,0.01,1
17553,true,0.01,1
17561,false,0.01,1
17569,false,0.01,1
17577,true,0.01,1
17585,true,0.01,1
17593,true,0.01,1
17601,true,0.01,1
17610,true,0.01,1
17617,true,0.01,1
17626,true,0.01,1
17633,true,0.01,1
17643,true,0.01,1
17651,true,0.01,1
17660,true,0.01,1
17670,true,0.01,1
17678,true,0.01,1
17685,true,0.01,1
17693,true,0.01,1
17701,true,0.01,1
17709,true,0.01,1
17717,true,0.01,1
17725,true,0.01,1
17734,true,0.01,1
17742,true,0.01,1
17750,false,0.01,1
17756,true,0.01,1
17764,true,0.01,1
17771,true,0.01,1
17781,true,0.01,1
17788,true,0.01,1
17797,true,0.01,1
17806,true,0.01,1
17814,true,0.01,1
17823,true,0.01,1
17831,true,0.01,1
17840,true,0.01,1
17848,true,0.01,1
17856,true,0.01,1
17866,true,0.01,1
17873,true,0.01,1
17881,true,0.01,1
17889,true,0.01,1
17897,true,0.01,1
17905,true,0.01,1
17910,false,0.01,1
17918,true,0.01,1
17925,true,0.01,1
17932,true,0.01,1
17939,true,0.01,1
17945,true,0.01,1
17952,true,0.01,1
17959,true,0.01,1
17968,true,0.01,1
17975,true,0.01,1
17980,true,0.01,1
17989,true,0.01,1
17996,true,0.01,1
18004,true,0.01,1
18008,true,0.01,1
18016,true,0.01,1
18023,true,0.01,1
18030,true,0.01,1
18037,false,0.01,1
18043,true,0.01,1
18052,true,0.01,1
18060,true,0.01,1
18066,true,0.01,1
18073,true,0.01,1
18078,true,0.01,1
18085,true,0.01,1
18091,true,0.01,1
18098,true,0.01,1
18107,true,0.01,1
18114,true,0.01,1
18121,true,0.01,1
18126,true,0.01,1
18134,true,0.01,1
18141,true,0.01,1
18147,true,0.01,1
18154,false,0.01,1
18161,false,0.01,1
18169,true,0.01,1
18175,true,0.01,1
18183,true,0.01,1
18190,true,0.01,1
18197,true,0.01,1
18204,true,0.01,1
18211,true,0.01,1
18218,true,0.01,1
18225,true,0.01,1
18234,true,0.01,1
18243,true,0.01,1
18250,true,0.01,1
18257,true,0.01,1
18265,true,0.01,1
18274,true,0.01,1
18280,true,0.01,1
18288,true,0.01,1
18297,true,0.01,1
18306,true,0.01,1
18313,true,0.01,1
18320,true,0.01,1
18327,true,0.01,1
18333,true,0.01,1
18340,true,0.01,1
18347,true,0.01,1
18356,true,0.01,1
18362,false,0.01,1
18370,true,0.01,1
18377,true,0.01,1
18384,true,0.01,1
18391,false,0.01,1
18399,true,0.01,1
18405,true,0.01,1
18412,true,0.01,1
18419,true,0.01,1
18426,true,0.01,1
18434,true,0.01,1
18441,true,0.01,1
18448,true,0.01,1
18455,true,0.01,1
18462,true,0.01,1
18468,true,0.01,1
18476,true,0.01,1
18482,true,0.01,1
18491,true,0.01,1
18499,true,0.01,1
18505,false,0.01,1
18513,true,0.01,1
18523,true,0.01,1
18531,false,0.01,1
18543,true,0.01,1
18548,true,0.01,1
