TaskNumber,models/jawmodel/models/tongue/exciters/GGP:excitation,models/jawmodel/models/tongue/exciters/GGM:excitation,models/jawmodel/models/tongue/exciters/GGA:excitation,models/jawmodel/models/tongue/exciters/STY:excitation,models/jawmodel/models/tongue/exciters/GH:excitation,models/jawmodel/models/tongue/exciters/MH:excitation,models/jawmodel/models/tongue/exciters/HG:excitation,models/jawmodel/models/tongue/exciters/TRANS:excitation,models/jawmodel/models/tongue/exciters/VERT:excitation,models/jawmodel/models/tongue/exciters/SL:excitation,models/jawmodel/models/tongue/exciters/IL:excitation
53376,0.5,0.5,0,0.2,0,0,0.2,0.5,0.5,0.5,0
53382,0.5,0.5,0,0.2,0,0,0.5,0,0,0.2,0
53388,0.5,0.5,0,0.2,0,0,0.5,0,0.2,0,0
53394,0.5,0.5,0,0.2,0,0,0.5,0,0.2,0.5,0
53400,0.5,0.5,0,0.2,0,0,0.5,0,0.5,0.2,0
53406,0.5,0.5,0,0.2,0,0,0.5,0.2,0,0,0
53412,0.5,0.5,0,0.2,0,0,0.5,0.2,0,0.5,0
53418,0.5,0.5,0,0.2,0,0,0.5,0.2,0.2,0.2,0
53424,0.5,0.5,0,0.2,0,0,0.5,0.2,0.5,0,0
53428,0.5,0.5,0,0.2,0,0,0.5,0.2,0.5,0.2,0.2
53434,0.5,0.5,0,0.2,0,0,0.5,0.5,0,0,0.2
53440,0.5,0.5,0,0.2,0,0,0.5,0.5,0,0.5,0.2
53447,0.5,0.5,0,0.2,0,0,0.5,0.5,0.2,0.2,0.5
53451,0.5,0.5,0,0.2,0,0,0.5,0.5,0.5,0,0
53456,0.5,0.5,0,0.2,0,0,0.5,0.5,0.5,0.2,0.5
53462,0.5,0.5,0,0.2,0,0.2,0,0,0,0,0.5
53469,0.5,0.5,0,0.2,0,0.2,0,0,0.2,0,0
53474,0.5,0.5,0,0.2,0,0.2,0,0,0.2,0.2,0.5
53480,0.5,0.5,0,0.2,0,0.2,0,0,0.5,0,0.5
53488,0.5,0.5,0,0.2,0,0.2,0,0.2,0,0,0.2
53494,0.5,0.5,0,0.2,0,0.2,0,0.2,0,0.5,0.2
53500,0.5,0.5,0,0.2,0,0.2,0,0.2,0.2,0.2,0.2
53506,0.5,0.5,0,0.2,0,0.2,0,0.2,0.5,0,0.2
53512,0.5,0.5,0,0.2,0,0.2,0,0.2,0.5,0.5,0.2
53518,0.5,0.5,0,0.2,0,0.2,0,0.5,0,0.2,0.2
53522,0.5,0.5,0,0.2,0,0.2,0,0.5,0,0.5,0.5
53528,0.5,0.5,0,0.2,0,0.2,0,0.5,0.2,0.2,0.5
53534,0.5,0.5,0,0.2,0,0.2,0,0.5,0.5,0,0.5
53541,0.5,0.5,0,0.2,0,0.2,0.2,0,0,0,0
53547,0.5,0.5,0,0.2,0,0.2,0.2,0,0,0.5,0
53553,0.5,0.5,0,0.2,0,0.2,0.2,0,0.2,0.2,0
53560,0.5,0.5,0,0.2,0,0.2,0.2,0,0.5,0,0.2
53565,0.5,0.5,0,0.2,0,0.2,0.2,0,0.5,0.5,0
53571,0.5,0.5,0,0.2,0,0.2,0.2,0.2,0,0.2,0
53577,0.5,0.5,0,0.2,0,0.2,0.2,0.2,0.2,0,0
53583,0.5,0.5,0,0.2,0,0.2,0.2,0.2,0.2,0.5,0
53589,0.5,0.5,0,0.2,0,0.2,0.2,0.2,0.5,0.2,0
53595,0.5,0.5,0,0.2,0,0.2,0.2,0.5,0,0,0
53601,0.5,0.5,0,0.2,0,0.2,0.2,0.5,0,0.5,0
53607,0.5,0.5,0,0.2,0,0.2,0.2,0.5,0.2,0.2,0
53611,0.5,0.5,0,0.2,0,0.2,0.2,0.5,0.2,0.5,0.2
53617,0.5,0.5,0,0.2,0,0.2,0.2,0.5,0.5,0.2,0.2
53623,0.5,0.5,0,0.2,0,0.2,0.5,0,0,0,0.2
53630,0.5,0.5,0,0.2,0,0.2,0.5,0,0,0.5,0.5
53634,0.5,0.5,0,0.2,0,0.2,0.5,0,0.2,0.2,0
53640,0.5,0.5,0,0.2,0,0.2,0.5,0,0.5,0,0
53647,0.5,0.5,0,0.2,0,0.2,0.5,0,0.5,0.5,0.2
53653,0.5,0.5,0,0.2,0,0.2,0.5,0.2,0,0.2,0.2
53658,0.5,0.5,0,0.2,0,0.2,0.5,0.2,0.2,0,0
53665,0.5,0.5,0,0.2,0,0.2,0.5,0.2,0.2,0.5,0.2
53671,0.5,0.5,0,0.2,0,0.2,0.5,0.2,0.5,0.2,0.2
53676,0.5,0.5,0,0.2,0,0.2,0.5,0.5,0,0,0
53682,0.5,0.5,0,0.2,0,0.2,0.5,0.5,0,0.5,0
53690,0.5,0.5,0,0.2,0,0.2,0.5,0.5,0.2,0.2,0.5
53694,0.5,0.5,0,0.2,0,0.2,0.5,0.5,0.5,0,0
53700,0.5,0.5,0,0.2,0,0.2,0.5,0.5,0.5,0.5,0
53706,0.5,0.5,0,0.2,0,0.5,0,0,0,0.2,0
53712,0.5,0.5,0,0.2,0,0.5,0,0,0.2,0,0
53718,0.5,0.5,0,0.2,0,0.5,0,0,0.2,0.5,0
53723,0.5,0.5,0,0.2,0,0.5,0,0,0.5,0,0.5
53731,0.5,0.5,0,0.2,0,0.5,0,0.2,0,0,0.2
53738,0.5,0.5,0,0.2,0,0.5,0,0.2,0,0.5,0.5
53744,0.5,0.5,0,0.2,0,0.5,0,0.2,0.2,0.2,0.5
53750,0.5,0.5,0,0.2,0,0.5,0,0.2,0.5,0,0.5
53757,0.5,0.5,0,0.2,0,0.5,0,0.5,0,0,0
53763,0.5,0.5,0,0.2,0,0.5,0,0.5,0,0.5,0
53769,0.5,0.5,0,0.2,0,0.5,0,0.5,0.2,0.2,0
53772,0.5,0.5,0,0.2,0,0.5,0,0.5,0.2,0.5,0
53778,0.5,0.5,0,0.2,0,0.5,0,0.5,0.5,0.2,0
53782,0.5,0.5,0,0.2,0,0.5,0,0.5,0.5,0.5,0.2
53788,0.5,0.5,0,0.2,0,0.5,0.2,0,0,0.2,0.2
53793,0.5,0.5,0,0.2,0,0.5,0.2,0,0.2,0,0
53800,0.5,0.5,0,0.2,0,0.5,0.2,0,0.2,0.5,0.2
53806,0.5,0.5,0,0.2,0,0.5,0.2,0,0.5,0.2,0.2
53811,0.5,0.5,0,0.2,0,0.5,0.2,0.2,0,0,0
53817,0.5,0.5,0,0.2,0,0.5,0.2,0.2,0,0.5,0
53823,0.5,0.5,0,0.2,0,0.5,0.2,0.2,0.2,0.2,0
53829,0.5,0.5,0,0.2,0,0.5,0.2,0.2,0.5,0,0
53835,0.5,0.5,0,0.2,0,0.5,0.2,0.2,0.5,0.5,0
53841,0.5,0.5,0,0.2,0,0.5,0.2,0.5,0,0.2,0
53845,0.5,0.5,0,0.2,0,0.5,0.2,0.5,0,0.5,0.2
53851,0.5,0.5,0,0.2,0,0.5,0.2,0.5,0.2,0.2,0.2
53857,0.5,0.5,0,0.2,0,0.5,0.2,0.5,0.5,0,0.2
53863,0.5,0.5,0,0.2,0,0.5,0.2,0.5,0.5,0.5,0.2
53868,0.5,0.5,0,0.2,0,0.5,0.5,0,0,0.2,0
53873,0.5,0.5,0,0.2,0,0.5,0.5,0,0,0.5,0.5
53879,0.5,0.5,0,0.2,0,0.5,0.5,0,0.2,0.2,0.5
53885,0.5,0.5,0,0.2,0,0.5,0.5,0,0.5,0,0.5
53890,0.5,0.5,0,0.2,0,0.5,0.5,0,0.5,0.5,0.2
53896,0.5,0.5,0,0.2,0,0.5,0.5,0.2,0,0.2,0.2
53901,0.5,0.5,0,0.2,0,0.5,0.5,0.2,0.2,0,0
53908,0.5,0.5,0,0.2,0,0.5,0.5,0.2,0.2,0.5,0.2
53913,0.5,0.5,0,0.2,0,0.5,0.5,0.2,0.5,0.2,0
53919,0.5,0.5,0,0.2,0,0.5,0.5,0.5,0,0,0
53925,0.5,0.5,0,0.2,0,0.5,0.5,0.5,0,0.5,0
53931,0.5,0.5,0,0.2,0,0.5,0.5,0.5,0.2,0.2,0
53937,0.5,0.5,0,0.2,0,0.5,0.5,0.5,0.5,0,0
53943,0.5,0.5,0,0.2,0,0.5,0.5,0.5,0.5,0.5,0
53949,0.5,0.5,0,0.5,0,0,0,0,0,0.2,0
53955,0.5,0.5,0,0.5,0,0,0,0,0.2,0,0
53961,0.5,0.5,0,0.5,0,0,0,0,0.2,0.5,0
53967,0.5,0.5,0,0.5,0,0,0,0,0.5,0.2,0
53973,0.5,0.5,0,0.5,0,0,0,0.2,0,0,0
53979,0.5,0.5,0,0.5,0,0,0,0.2,0,0.5,0
53986,0.5,0.5,0,0.5,0,0,0,0.2,0.2,0.2,0.2
53990,0.5,0.5,0,0.5,0,0,0,0.2,0.2,0.5,0.5
53996,0.5,0.5,0,0.5,0,0,0,0.2,0.5,0.2,0.5
54001,0.5,0.5,0,0.5,0,0,0,0.5,0,0,0.2
54007,0.5,0.5,0,0.5,0,0,0,0.5,0,0.5,0.2
54014,0.5,0.5,0,0.5,0,0,0,0.5,0.2,0.2,0.5
54020,0.5,0.5,0,0.5,0,0,0,0.5,0.5,0,0.5
54025,0.5,0.5,0,0.5,0,0,0,0.5,0.5,0.5,0.2
54031,0.5,0.5,0,0.5,0,0,0.2,0,0,0.2,0.2
54037,0.5,0.5,0,0.5,0,0,0.2,0,0.2,0,0.2
54042,0.5,0.5,0,0.5,0,0,0.2,0,0.2,0.5,0
54048,0.5,0.5,0,0.5,0,0,0.2,0,0.5,0.2,0
54052,0.5,0.5,0,0.5,0,0,0.2,0,0.5,0.5,0.2
54062,0.5,0.5,0,0.5,0,0,0.2,0.2,0,0.5,0.5
54068,0.5,0.5,0,0.5,0,0,0.2,0.2,0.2,0.2,0.5
54072,0.5,0.5,0,0.5,0,0,0.2,0.2,0.5,0,0
54079,0.5,0.5,0,0.5,0,0,0.2,0.2,0.5,0.5,0.2
54086,0.5,0.5,0,0.5,0,0,0.2,0.5,0,0.2,0.5
54092,0.5,0.5,0,0.5,0,0,0.2,0.5,0.2,0,0.5
54098,0.5,0.5,0,0.5,0,0,0.2,0.5,0.2,0.5,0.5
54102,0.5,0.5,0,0.5,0,0,0.2,0.5,0.5,0.2,0
54108,0.5,0.5,0,0.5,0,0,0.5,0,0,0,0
54114,0.5,0.5,0,0.5,0,0,0.5,0,0,0.5,0
54120,0.5,0.5,0,0.5,0,0,0.5,0,0.2,0.2,0
54126,0.5,0.5,0,0.5,0,0,0.5,0,0.5,0,0
54131,0.5,0.5,0,0.5,0,0,0.5,0,0.5,0.2,0.5
54137,0.5,0.5,0,0.5,0,0,0.5,0.2,0,0,0.5
54143,0.5,0.5,0,0.5,0,0,0.5,0.2,0,0.5,0.5
54150,0.5,0.5,0,0.5,0,0,0.5,0.2,0.2,0.5,0
54156,0.5,0.5,0,0.5,0,0,0.5,0.2,0.5,0.2,0
54162,0.5,0.5,0,0.5,0,0,0.5,0.5,0,0,0
54167,0.5,0.5,0,0.5,0,0,0.5,0.5,0,0.2,0.5
54171,0.5,0.5,0,0.5,0,0,0.5,0.5,0.2,0,0
54178,0.5,0.5,0,0.5,0,0,0.5,0.5,0.2,0.5,0.2
54184,0.5,0.5,0,0.5,0,0,0.5,0.5,0.5,0.2,0.2
54190,0.5,0.5,0,0.5,0,0.2,0,0,0,0,0.2
54195,0.5,0.5,0,0.5,0,0.2,0,0,0,0.5,0
54202,0.5,0.5,0,0.5,0,0.2,0,0,0.2,0.2,0.2
54208,0.5,0.5,0,0.5,0,0.2,0,0,0.5,0,0.2
54217,0.5,0.5,0,0.5,0,0.2,0,0.2,0,0,0.2
54221,0.5,0.5,0,0.5,0,0.2,0,0.2,0,0.2,0.5
54226,0.5,0.5,0,0.5,0,0.2,0,0.2,0.2,0,0.2
54233,0.5,0.5,0,0.5,0,0.2,0,0.2,0.2,0.5,0.5
54237,0.5,0.5,0,0.5,0,0.2,0,0.2,0.5,0.2,0
54243,0.5,0.5,0,0.5,0,0.2,0,0.5,0,0,0
54249,0.5,0.5,0,0.5,0,0.2,0,0.5,0,0.5,0
54255,0.5,0.5,0,0.5,0,0.2,0,0.5,0.2,0.2,0
54260,0.5,0.5,0,0.5,0,0.2,0,0.5,0.2,0.5,0.5
54266,0.5,0.5,0,0.5,0,0.2,0,0.5,0.5,0.2,0.5
54272,0.5,0.5,0,0.5,0,0.2,0.2,0,0,0,0.5
54277,0.5,0.5,0,0.5,0,0.2,0.2,0,0,0.5,0.2
54283,0.5,0.5,0,0.5,0,0.2,0.2,0,0.2,0.2,0.2
54289,0.5,0.5,0,0.5,0,0.2,0.2,0,0.5,0,0.2
54295,0.5,0.5,0,0.5,0,0.2,0.2,0,0.5,0.5,0.2
54303,0.5,0.5,0,0.5,0,0.2,0.2,0.2,0,0.5,0
54309,0.5,0.5,0,0.5,0,0.2,0.2,0.2,0.2,0.2,0
54317,0.5,0.5,0,0.5,0,0.2,0.2,0.2,0.5,0,0.5
54321,0.5,0.5,0,0.5,0,0.2,0.2,0.2,0.5,0.5,0
54327,0.5,0.5,0,0.5,0,0.2,0.2,0.5,0,0.2,0
54333,0.5,0.5,0,0.5,0,0.2,0.2,0.5,0.2,0,0
54339,0.5,0.5,0,0.5,0,0.2,0.2,0.5,0.2,0.5,0
54347,0.5,0.5,0,0.5,0,0.2,0.2,0.5,0.5,0.2,0.5
54353,0.5,0.5,0,0.5,0,0.2,0.5,0,0,0,0.5
54359,0.5,0.5,0,0.5,0,0.2,0.5,0,0,0.5,0.5
54364,0.5,0.5,0,0.5,0,0.2,0.5,0,0.2,0.2,0.2
54371,0.5,0.5,0,0.5,0,0.2,0.5,0,0.5,0,0.5
54377,0.5,0.5,0,0.5,0,0.2,0.5,0,0.5,0.5,0.5
54382,0.5,0.5,0,0.5,0,0.2,0.5,0.2,0,0.2,0.2
54388,0.5,0.5,0,0.5,0,0.2,0.5,0.2,0.2,0,0.2
54394,0.5,0.5,0,0.5,0,0.2,0.5,0.2,0.2,0.5,0.2
54401,0.5,0.5,0,0.5,0,0.2,0.5,0.2,0.5,0.2,0.5
54405,0.5,0.5,0,0.5,0,0.2,0.5,0.5,0,0,0
54413,0.5,0.5,0,0.5,0,0.2,0.5,0.5,0,0.5,0.5
54419,0.5,0.5,0,0.5,0,0.2,0.5,0.5,0.2,0.2,0.5
54425,0.5,0.5,0,0.5,0,0.2,0.5,0.5,0.5,0,0.5
54431,0.5,0.5,0,0.5,0,0.2,0.5,0.5,0.5,0.5,0.5
54437,0.5,0.5,0,0.5,0,0.5,0,0,0,0.2,0.5
54442,0.5,0.5,0,0.5,0,0.5,0,0,0.2,0,0.2
54449,0.5,0.5,0,0.5,0,0.5,0,0,0.2,0.5,0.5
54454,0.5,0.5,0,0.5,0,0.5,0,0,0.5,0.2,0.2
54460,0.5,0.5,0,0.5,0,0.5,0,0.2,0,0,0.2
54462,0.5,0.5,0,0.5,0,0.5,0,0.2,0,0.2,0
54468,0.5,0.5,0,0.5,0,0.5,0,0.2,0.2,0,0
54474,0.5,0.5,0,0.5,0,0.5,0,0.2,0.2,0.5,0
54480,0.5,0.5,0,0.5,0,0.5,0,0.2,0.5,0.2,0
54486,0.5,0.5,0,0.5,0,0.5,0,0.5,0,0,0
54492,0.5,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0
54498,0.5,0.5,0,0.5,0,0.5,0,0.5,0.2,0.2,0
54504,0.5,0.5,0,0.5,0,0.5,0,0.5,0.5,0,0
54510,0.5,0.5,0,0.5,0,0.5,0,0.5,0.5,0.5,0
54517,0.5,0.5,0,0.5,0,0.5,0.2,0,0,0.2,0.2
54522,0.5,0.5,0,0.5,0,0.5,0.2,0,0.2,0,0
54528,0.5,0.5,0,0.5,0,0.5,0.2,0,0.2,0.5,0
54534,0.5,0.5,0,0.5,0,0.5,0.2,0,0.5,0.2,0
54540,0.5,0.5,0,0.5,0,0.5,0.2,0.2,0,0,0
54544,0.5,0.5,0,0.5,0,0.5,0.2,0.2,0,0.2,0.2
54550,0.5,0.5,0,0.5,0,0.5,0.2,0.2,0.2,0,0.2
54556,0.5,0.5,0,0.5,0,0.5,0.2,0.2,0.2,0.5,0.2
54562,0.5,0.5,0,0.5,0,0.5,0.2,0.2,0.5,0.2,0.2
54567,0.5,0.5,0,0.5,0,0.5,0.2,0.5,0,0,0
54571,0.5,0.5,0,0.5,0,0.5,0.2,0.5,0,0.2,0.2
54577,0.5,0.5,0,0.5,0,0.5,0.2,0.5,0.2,0,0.2
54583,0.5,0.5,0,0.5,0,0.5,0.2,0.5,0.2,0.5,0.2
54589,0.5,0.5,0,0.5,0,0.5,0.2,0.5,0.5,0.2,0.2
54595,0.5,0.5,0,0.5,0,0.5,0.5,0,0,0,0.2
54601,0.5,0.5,0,0.5,0,0.5,0.5,0,0,0.5,0.2
54609,0.5,0.5,0,0.5,0,0.5,0.5,0,0.2,0.5,0
54615,0.5,0.5,0,0.5,0,0.5,0.5,0,0.5,0.2,0
54622,0.5,0.5,0,0.5,0,0.5,0.5,0.2,0,0,0.2
54627,0.5,0.5,0,0.5,0,0.5,0.5,0.2,0,0.5,0
54633,0.5,0.5,0,0.5,0,0.5,0.5,0.2,0.2,0.2,0
54639,0.5,0.5,0,0.5,0,0.5,0.5,0.2,0.5,0,0
54645,0.5,0.5,0,0.5,0,0.5,0.5,0.2,0.5,0.5,0
54649,0.5,0.5,0,0.5,0,0.5,0.5,0.5,0,0,0.2
54655,0.5,0.5,0,0.5,0,0.5,0.5,0.5,0,0.5,0.2
54661,0.5,0.5,0,0.5,0,0.5,0.5,0.5,0.2,0.2,0.2
54668,0.5,0.5,0,0.5,0,0.5,0.5,0.5,0.5,0,0.5
54674,0.5,0.5,0,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
54680,0.5,0.5,0.2,0,0,0,0,0,0,0.2,0.5
54686,0.5,0.5,0.2,0,0,0,0,0,0.2,0,0.5
54692,0.5,0.5,0.2,0,0,0,0,0,0.2,0.5,0.5
54698,0.5,0.5,0.2,0,0,0,0,0,0.5,0.2,0.5
54704,0.5,0.5,0.2,0,0,0,0,0.2,0,0,0.5
54709,0.5,0.5,0.2,0,0,0,0,0.2,0,0.5,0.2
54715,0.5,0.5,0.2,0,0,0,0,0.2,0.2,0.2,0.2
54721,0.5,0.5,0.2,0,0,0,0,0.2,0.5,0,0.2
54727,0.5,0.5,0.2,0,0,0,0,0.2,0.5,0.5,0.2
54732,0.5,0.5,0.2,0,0,0,0,0.5,0,0.2,0
54738,0.5,0.5,0.2,0,0,0,0,0.5,0.2,0,0
54743,0.5,0.5,0.2,0,0,0,0,0.5,0.2,0.2,0.5
54749,0.5,0.5,0.2,0,0,0,0,0.5,0.5,0,0.5
54755,0.5,0.5,0.2,0,0,0,0,0.5,0.5,0.5,0.5
54761,0.5,0.5,0.2,0,0,0,0.2,0,0,0.2,0.5
54767,0.5,0.5,0.2,0,0,0,0.2,0,0.2,0,0.5
54773,0.5,0.5,0.2,0,0,0,0.2,0,0.2,0.5,0.5
54779,0.5,0.5,0.2,0,0,0,0.2,0,0.5,0.2,0.5
54785,0.5,0.5,0.2,0,0,0,0.2,0.2,0,0,0.5
54793,0.5,0.5,0.2,0,0,0,0.2,0.2,0.2,0,0.2
54799,0.5,0.5,0.2,0,0,0,0.2,0.2,0.2,0.5,0.2
54805,0.5,0.5,0.2,0,0,0,0.2,0.2,0.5,0.2,0.2
54811,0.5,0.5,0.2,0,0,0,0.2,0.5,0,0,0.2
54815,0.5,0.5,0.2,0,0,0,0.2,0.5,0,0.2,0.5
54821,0.5,0.5,0.2,0,0,0,0.2,0.5,0.2,0,0.5
54829,0.5,0.5,0.2,0,0,0,0.2,0.5,0.5,0,0.2
54834,0.5,0.5,0.2,0,0,0,0.2,0.5,0.5,0.5,0
54840,0.5,0.5,0.2,0,0,0,0.5,0,0,0.2,0
54844,0.5,0.5,0.2,0,0,0,0.5,0,0,0.5,0.2
54850,0.5,0.5,0.2,0,0,0,0.5,0,0.2,0.2,0.2
54856,0.5,0.5,0.2,0,0,0,0.5,0,0.5,0,0.2
54861,0.5,0.5,0.2,0,0,0,0.5,0,0.5,0.5,0
54868,0.5,0.5,0.2,0,0,0,0.5,0.2,0,0.2,0.2
54873,0.5,0.5,0.2,0,0,0,0.5,0.2,0.2,0,0
54879,0.5,0.5,0.2,0,0,0,0.5,0.2,0.2,0.5,0
54885,0.5,0.5,0.2,0,0,0,0.5,0.2,0.5,0.2,0
54890,0.5,0.5,0.2,0,0,0,0.5,0.2,0.5,0.5,0.5
54896,0.5,0.5,0.2,0,0,0,0.5,0.5,0,0.2,0.5
54901,0.5,0.5,0.2,0,0,0,0.5,0.5,0.2,0,0.2
54906,0.5,0.5,0.2,0,0,0,0.5,0.5,0.2,0.5,0
54911,0.5,0.5,0.2,0,0,0,0.5,0.5,0.5,0,0.5
54916,0.5,0.5,0.2,0,0,0,0.5,0.5,0.5,0.5,0.2
54921,0.5,0.5,0.2,0,0,0.2,0,0,0,0.2,0
54926,0.5,0.5,0.2,0,0,0.2,0,0,0,0.5,0.5
54930,0.5,0.5,0.2,0,0,0.2,0,0,0.2,0.2,0
54936,0.5,0.5,0.2,0,0,0.2,0,0,0.5,0,0
54942,0.5,0.5,0.2,0,0,0.2,0,0,0.5,0.5,0
54947,0.5,0.5,0.2,0,0,0.2,0,0.2,0,0,0.5
54950,0.5,0.5,0.2,0,0,0.2,0,0.2,0,0.2,0.5
54955,0.5,0.5,0.2,0,0,0.2,0,0.2,0.2,0,0.2
54960,0.5,0.5,0.2,0,0,0.2,0,0.2,0.2,0.5,0
54965,0.5,0.5,0.2,0,0,0.2,0,0.2,0.5,0,0.5
54968,0.5,0.5,0.2,0,0,0.2,0,0.2,0.5,0.2,0.5
54973,0.5,0.5,0.2,0,0,0.2,0,0.5,0,0,0.2
54977,0.5,0.5,0.2,0,0,0.2,0,0.5,0,0.2,0.5
54981,0.5,0.5,0.2,0,0,0.2,0,0.5,0.2,0,0
54986,0.5,0.5,0.2,0,0,0.2,0,0.5,0.2,0.2,0.5
54991,0.5,0.5,0.2,0,0,0.2,0,0.5,0.5,0,0.2
54996,0.5,0.5,0.2,0,0,0.2,0,0.5,0.5,0.5,0
55001,0.5,0.5,0.2,0,0,0.2,0.2,0,0,0,0.5
55006,0.5,0.5,0.2,0,0,0.2,0.2,0,0,0.5,0.2
55011,0.5,0.5,0.2,0,0,0.2,0.2,0,0.2,0.2,0
55016,0.5,0.5,0.2,0,0,0.2,0.2,0,0.2,0.5,0.5
55021,0.5,0.5,0.2,0,0,0.2,0.2,0,0.5,0.2,0.2
55026,0.5,0.5,0.2,0,0,0.2,0.2,0.2,0,0,0
55031,0.5,0.5,0.2,0,0,0.2,0.2,0.2,0,0.2,0.5
55036,0.5,0.5,0.2,0,0,0.2,0.2,0.2,0.2,0,0.2
55040,0.5,0.5,0.2,0,0,0.2,0.2,0.2,0.2,0.2,0.5
55045,0.5,0.5,0.2,0,0,0.2,0.2,0.2,0.5,0,0.2
55049,0.5,0.5,0.2,0,0,0.2,0.2,0.2,0.5,0.2,0.5
55054,0.5,0.5,0.2,0,0,0.2,0.2,0.5,0,0,0.2
55059,0.5,0.5,0.2,0,0,0.2,0.2,0.5,0,0.5,0
55064,0.5,0.5,0.2,0,0,0.2,0.2,0.5,0.2,0,0.5
55069,0.5,0.5,0.2,0,0,0.2,0.2,0.5,0.2,0.5,0.2
55074,0.5,0.5,0.2,0,0,0.2,0.2,0.5,0.5,0.2,0
55079,0.5,0.5,0.2,0,0,0.2,0.2,0.5,0.5,0.5,0.5
55084,0.5,0.5,0.2,0,0,0.2,0.5,0,0,0.2,0.2
55089,0.5,0.5,0.2,0,0,0.2,0.5,0,0.2,0,0
55094,0.5,0.5,0.2,0,0,0.2,0.5,0,0.2,0.2,0.5
55098,0.5,0.5,0.2,0,0,0.2,0.5,0,0.5,0,0
55102,0.5,0.5,0.2,0,0,0.2,0.5,0,0.5,0.2,0.2
55106,0.5,0.5,0.2,0,0,0.2,0.5,0,0.5,0.5,0.5
55110,0.5,0.5,0.2,0,0,0.2,0.5,0.2,0,0.2,0
55114,0.5,0.5,0.2,0,0,0.2,0.5,0.2,0,0.5,0.2
55118,0.5,0.5,0.2,0,0,0.2,0.5,0.2,0.2,0,0.5
55122,0.5,0.5,0.2,0,0,0.2,0.5,0.2,0.2,0.5,0
55126,0.5,0.5,0.2,0,0,0.2,0.5,0.2,0.5,0,0.2
55130,0.5,0.5,0.2,0,0,0.2,0.5,0.2,0.5,0.2,0.5
55134,0.5,0.5,0.2,0,0,0.2,0.5,0.5,0,0,0
55138,0.5,0.5,0.2,0,0,0.2,0.5,0.5,0,0.2,0.2
55142,0.5,0.5,0.2,0,0,0.2,0.5,0.5,0,0.5,0.5
55146,0.5,0.5,0.2,0,0,0.2,0.5,0.5,0.2,0.2,0
55150,0.5,0.5,0.2,0,0,0.2,0.5,0.5,0.2,0.5,0.2
55154,0.5,0.5,0.2,0,0,0.2,0.5,0.5,0.5,0,0.5
55157,0.5,0.5,0.2,0,0,0.2,0.5,0.5,0.5,0.2,0.5
55162,0.5,0.5,0.2,0,0,0.5,0,0,0,0,0.2
55167,0.5,0.5,0.2,0,0,0.5,0,0,0,0.5,0
55170,0.5,0.5,0.2,0,0,0.5,0,0,0.2,0,0
55174,0.5,0.5,0.2,0,0,0.5,0,0,0.2,0.2,0.2
55178,0.5,0.5,0.2,0,0,0.5,0,0,0.2,0.5,0.5
55182,0.5,0.5,0.2,0,0,0.5,0,0,0.5,0.2,0
55186,0.5,0.5,0.2,0,0,0.5,0,0,0.5,0.5,0.2
55190,0.5,0.5,0.2,0,0,0.5,0,0.2,0,0,0.5
55194,0.5,0.5,0.2,0,0,0.5,0,0.2,0,0.5,0
55197,0.5,0.5,0.2,0,0,0.5,0,0.2,0.2,0,0
55201,0.5,0.5,0.2,0,0,0.5,0,0.2,0.2,0.2,0.2
55205,0.5,0.5,0.2,0,0,0.5,0,0.2,0.2,0.5,0.5
55209,0.5,0.5,0.2,0,0,0.5,0,0.2,0.5,0.2,0
55214,0.5,0.5,0.2,0,0,0.5,0,0.2,0.5,0.5,0.5
55217,0.5,0.5,0.2,0,0,0.5,0,0.5,0,0,0.5
55221,0.5,0.5,0.2,0,0,0.5,0,0.5,0,0.5,0
55225,0.5,0.5,0.2,0,0,0.5,0,0.5,0.2,0,0.2
55228,0.5,0.5,0.2,0,0,0.5,0,0.5,0.2,0.2,0.2
55233,0.5,0.5,0.2,0,0,0.5,0,0.5,0.5,0,0
55237,0.5,0.5,0.2,0,0,0.5,0,0.5,0.5,0.2,0.2
55241,0.5,0.5,0.2,0,0,0.5,0,0.5,0.5,0.5,0.5
55245,0.5,0.5,0.2,0,0,0.5,0.2,0,0,0.2,0
55249,0.5,0.5,0.2,0,0,0.5,0.2,0,0,0.5,0.2
55253,0.5,0.5,0.2,0,0,0.5,0.2,0,0.2,0,0.5
55257,0.5,0.5,0.2,0,0,0.5,0.2,0,0.2,0.5,0
55260,0.5,0.5,0.2,0,0,0.5,0.2,0,0.5,0,0
55265,0.5,0.5,0.2,0,0,0.5,0.2,0,0.5,0.2,0.5
55269,0.5,0.5,0.2,0,0,0.5,0.2,0.2,0,0,0
55273,0.5,0.5,0.2,0,0,0.5,0.2,0.2,0,0.2,0.2
55277,0.5,0.5,0.2,0,0,0.5,0.2,0.2,0,0.5,0.5
55281,0.5,0.5,0.2,0,0,0.5,0.2,0.2,0.2,0.2,0
55285,0.5,0.5,0.2,0,0,0.5,0.2,0.2,0.2,0.5,0.2
55289,0.5,0.5,0.2,0,0,0.5,0.2,0.2,0.5,0,0.5
55293,0.5,0.5,0.2,0,0,0.5,0.2,0.2,0.5,0.5,0
55297,0.5,0.5,0.2,0,0,0.5,0.2,0.5,0,0,0.2
