13,0,0,0,0,0,0,0,0,0.2,0.2,0.2
18,0,0,0,0,0,0,0,0,0.5,0,0
25,0,0,0,0,0,0,0,0,0.5,0.5,0.2
32,0,0,0,0,0,0,0,0.2,0,0.2,0.5
38,0,0,0,0,0,0,0,0.2,0.2,0,0.5
48,0,0,0,0,0,0,0,0.2,0.5,0.2,0
53,0,0,0,0,0,0,0,0.2,0.5,0.5,0.5
61,0,0,0,0,0,0,0,0.5,0,0.5,0.2
69,0,0,0,0,0,0,0,0.5,0.2,0.5,0
77,0,0,0,0,0,0,0,0.5,0.5,0.2,0.5
86,0,0,0,0,0,0,0.2,0,0,0.2,0.5
95,0,0,0,0,0,0,0.2,0,0.2,0.2,0.5
103,0,0,0,0,0,0,0.2,0,0.5,0.2,0.2
111,0,0,0,0,0,0,0.2,0.2,0,0.2,0
119,0,0,0,0,0,0,0.2,0.2,0.2,0,0.5
127,0,0,0,0,0,0,0.2,0.2,0.5,0,0.2
133,0,0,0,0,0,0,0.2,0.2,0.5,0.5,0.2
141,0,0,0,0,0,0,0.2,0.5,0,0.5,0
151,0,0,0,0,0,0,0.2,0.5,0.2,0.5,0.2
158,0,0,0,0,0,0,0.2,0.5,0.5,0.2,0.5
167,0,0,0,0,0,0,0.5,0,0,0.2,0.5
177,0,0,0,0,0,0,0.5,0,0.2,0.5,0
187,0,0,0,0,0,0,0.5,0,0.5,0.5,0.2
197,0,0,0,0,0,0,0.5,0.2,0,0.5,0.5
206,0,0,0,0,0,0,0.5,0.2,0.2,0.5,0.5
216,0,0,0,0,0,0,0.5,0.5,0,0,0
224,0,0,0,0,0,0,0.5,0.5,0,0.5,0.5
237,0,0,0,0,0,0,0.5,0.5,0.5,0.2,0
247,0,0,0,0,0,0.2,0,0,0,0.2,0.2
257,0,0,0,0,0,0.2,0,0,0.2,0.2,0.5
267,0,0,0,0,0,0.2,0,0,0.5,0.5,0
277,0,0,0,0,0,0.2,0,0.2,0,0.5,0.2
286,0,0,0,0,0,0.2,0,0.2,0.2,0.5,0.2
294,0,0,0,0,0,0.2,0,0.2,0.5,0.5,0
306,0,0,0,0,0,0.2,0,0.5,0.2,0,0
316,0,0,0,0,0,0.2,0,0.5,0.5,0,0.2
327,0,0,0,0,0,0.2,0.2,0,0,0.2,0
337,0,0,0,0,0,0.2,0.2,0,0.2,0.2,0.2
346,0,0,0,0,0,0.2,0.2,0,0.5,0.2,0.2
356,0,0,0,0,0,0.2,0.2,0.2,0,0.2,0.5
365,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.5
375,0,0,0,0,0,0.2,0.2,0.2,0.5,0.5,0
390,0,0,0,0,0,0.2,0.2,0.5,0.2,0.2,0
401,0,0,0,0,0,0.2,0.2,0.5,0.5,0.2,0.5
417,0,0,0,0,0,0.2,0.5,0,0.2,0.2,0
431,0,0,0,0,0,0.2,0.5,0,0.5,0.5,0.5
458,0,0,0,0,0,0.2,0.5,0.2,0.5,0.5,0.5
470,0,0,0,0,0,0.2,0.5,0.5,0.2,0,0.5
477,0,0,0,0,0,0.2,0.5,0.5,0.5,0,0
484,0,0,0,0,0,0.2,0.5,0.5,0.5,0.5,0.2
494,0,0,0,0,0,0.5,0,0,0,0.5,0.5
504,0,0,0,0,0,0.5,0,0,0.5,0,0
514,0,0,0,0,0,0.5,0,0.2,0,0,0.2
526,0,0,0,0,0,0.5,0,0.2,0.2,0.2,0.2
534,0,0,0,0,0,0.5,0,0.2,0.5,0.2,0
543,0,0,0,0,0,0.5,0,0.5,0,0.2,0
553,0,0,0,0,0,0.5,0,0.5,0.2,0.2,0.2
563,0,0,0,0,0,0.5,0,0.5,0.5,0.2,0.5
581,0,0,0,0,0,0.5,0.2,0,0.2,0.2,0.5
592,0,0,0,0,0,0.5,0.2,0,0.5,0.5,0.2
603,0,0,0,0,0,0.5,0.2,0.2,0.2,0,0
612,0,0,0,0,0,0.5,0.2,0.2,0.5,0,0
620,0,0,0,0,0,0.5,0.2,0.2,0.5,0.5,0.5
633,0,0,0,0,0,0.5,0.2,0.5,0.2,0.2,0
643,0,0,0,0,0,0.5,0.2,0.5,0.5,0.2,0.2
668,0,0,0,0,0,0.5,0.5,0,0.5,0,0.5
680,0,0,0,0,0,0.5,0.5,0.2,0,0.2,0.5
693,0,0,0,0,0,0.5,0.5,0.2,0.5,0,0
703,0,0,0,0,0,0.5,0.5,0.5,0,0,0.2
712,0,0,0,0,0,0.5,0.5,0.5,0.2,0,0.2
721,0,0,0,0,0,0.5,0.5,0.5,0.5,0,0.2
729,0,0,0,0.2,0,0,0,0,0,0,0
739,0,0,0,0.2,0,0,0,0,0.2,0,0.2
748,0,0,0,0.2,0,0,0,0,0.5,0,0.2
759,0,0,0,0.2,0,0,0,0.2,0,0.2,0
766,0,0,0,0.2,0,0,0,0.2,0.2,0,0.2
780,0,0,0,0.2,0,0,0,0.2,0.5,0.5,0
790,0,0,0,0.2,0,0,0,0.5,0,0.5,0.2
800,0,0,0,0.2,0,0,0,0.5,0.2,0.5,0.5
810,0,0,0,0.2,0,0,0.2,0,0,0,0
820,0,0,0,0.2,0,0,0.2,0,0.2,0,0.2
829,0,0,0,0.2,0,0,0.2,0,0.5,0,0.2
836,0,0,0,0.2,0,0,0.2,0,0.5,0.5,0.5
850,0,0,0,0.2,0,0,0.2,0.2,0.2,0.2,0.2
859,0,0,0,0.2,0,0,0.2,0.2,0.5,0.2,0.2
867,0,0,0,0.2,0,0,0.2,0.5,0,0.2,0
872,0,0,0,0.2,0,0,0.2,0.5,0,0.5,0.5
882,0,0,0,0.2,0,0,0.2,0.5,0.5,0,0
892,0,0,0,0.2,0,0,0.5,0,0,0,0.2
902,0,0,0,0.2,0,0,0.5,0,0.2,0,0.5
912,0,0,0,0.2,0,0,0.5,0,0.5,0.2,0
922,0,0,0,0.2,0,0,0.5,0.2,0,0.2,0.2
958,0,0,0,0.2,0,0,0.5,0.5,0.2,0.2,0.2
967,0,0,0,0.2,0,0,0.5,0.5,0.5,0.2,0.2
976,0,0,0,0.2,0,0.2,0,0,0,0.2,0.2
986,0,0,0,0.2,0,0.2,0,0,0.2,0.2,0.5
1016,0,0,0,0.2,0,0.2,0,0.2,0.2,0.5,0.5
1025,0,0,0,0.2,0,0.2,0,0.2,0.5,0.5,0.5
1035,0,0,0,0.2,0,0.2,0,0.5,0.2,0,0
1045,0,0,0,0.2,0,0.2,0,0.5,0.5,0,0.2
1055,0,0,0,0.2,0,0.2,0.2,0,0,0,0.5
1065,0,0,0,0.2,0,0.2,0.2,0,0.2,0.2,0
1076,0,0,0,0.2,0,0.2,0.2,0,0.5,0.2,0.5
1090,0,0,0,0.2,0,0.2,0.2,0.2,0.2,0,0.2
1100,0,0,0,0.2,0,0.2,0.2,0.2,0.5,0,0.5
1109,0,0,0,0.2,0,0.2,0.2,0.5,0,0,0.5
1117,0,0,0,0.2,0,0.2,0.2,0.5,0.2,0,0.2
1128,0,0,0,0.2,0,0.2,0.2,0.5,0.5,0.2,0
1136,0,0,0,0.2,0,0.2,0.5,0,0,0,0.5
1156,0,0,0,0.2,0,0.2,0.5,0,0.5,0.2,0.2
1174,0,0,0,0.2,0,0.2,0.5,0.2,0.2,0.2,0.2
1199,0,0,0,0.2,0,0.2,0.5,0.5,0.2,0,0.5
1208,0,0,0,0.2,0,0.2,0.5,0.5,0.5,0,0.5
1233,0,0,0,0.2,0,0.5,0,0,0.5,0,0
1242,0,0,0,0.2,0,0.5,0,0.2,0,0,0
1260,0,0,0,0.2,0,0.5,0,0.2,0.5,0,0
1268,0,0,0,0.2,0,0.5,0,0.2,0.5,0.5,0.5
1275,0,0,0,0.2,0,0.5,0,0.5,0,0.5,0
1287,0,0,0,0.2,0,0.5,0,0.5,0.5,0,0
1297,0,0,0,0.2,0,0.5,0.2,0,0,0,0.2
1307,0,0,0,0.2,0,0.5,0.2,0,0.2,0,0.5
1314,0,0,0,0.2,0,0.5,0.2,0,0.5,0,0
1325,0,0,0,0.2,0,0.5,0.2,0.2,0,0,0.5
1334,0,0,0,0.2,0,0.5,0.2,0.2,0.2,0,0.5
1343,0,0,0,0.2,0,0.5,0.2,0.2,0.5,0,0.5
1364,0,0,0,0.2,0,0.5,0.2,0.5,0.2,0.2,0.5
1373,0,0,0,0.2,0,0.5,0.2,0.5,0.5,0.2,0.5
1398,0,0,0,0.2,0,0.5,0.5,0,0.5,0.2,0
1417,0,0,0,0.2,0,0.5,0.5,0.2,0.2,0.2,0.2
1445,0,0,0,0.2,0,0.5,0.5,0.5,0.2,0.2,0.5
1454,0,0,0,0.2,0,0.5,0.5,0.5,0.5,0.2,0.5
1531,0,0,0,0.5,0,0,0,0.5,0.5,0,0.2
1678,0,0,0,0.5,0,0,0.5,0.5,0,0.2,0.2
1856,0,0,0,0.5,0,0.2,0.2,0.5,0.5,0,0.5
1872,0,0,0,0.5,0,0.2,0.5,0,0.2,0,0
1910,0,0,0,0.5,0,0.2,0.5,0.2,0.5,0,0.5
1918,0,0,0,0.5,0,0.2,0.5,0.5,0,0,0.2
1926,0,0,0,0.5,0,0.2,0.5,0.5,0.2,0,0
2070,0,0,0,0.5,0,0.5,0.2,0.2,0.5,0,0
2133,0,0,0,0.5,0,0.5,0.5,0.2,0,0,0
2160,0,0,0,0.5,0,0.5,0.5,0.5,0,0,0
2199,0,0,0.2,0,0,0,0,0,0.2,0.2,0
2204,0,0,0.2,0,0,0,0,0,0.2,0.5,0.5
2211,0,0,0.2,0,0,0,0,0,0.5,0.5,0
2218,0,0,0.2,0,0,0,0,0.2,0,0.2,0.2
2224,0,0,0.2,0,0,0,0,0.2,0.2,0,0.2
2230,0,0,0.2,0,0,0,0,0.2,0.2,0.5,0.2
2237,0,0,0.2,0,0,0,0,0.2,0.5,0.2,0.5
2244,0,0,0.2,0,0,0,0,0.5,0,0.2,0
2251,0,0,0.2,0,0,0,0,0.5,0.2,0,0.2
2257,0,0,0.2,0,0,0,0,0.5,0.2,0.5,0.2
2264,0,0,0.2,0,0,0,0,0.5,0.5,0.2,0.5
2272,0,0,0.2,0,0,0,0.2,0,0,0.2,0.2
2279,0,0,0.2,0,0,0,0.2,0,0.2,0,0.5
2287,0,0,0.2,0,0,0,0.2,0,0.5,0,0.2
2294,0,0,0.2,0,0,0,0.2,0,0.5,0.5,0.5
2301,0,0,0.2,0,0,0,0.2,0.2,0,0.5,0
2308,0,0,0.2,0,0,0,0.2,0.2,0.2,0.2,0.2
2315,0,0,0.2,0,0,0,0.2,0.2,0.5,0,0.5
2323,0,0,0.2,0,0,0,0.2,0.5,0,0,0.2
2331,0,0,0.2,0,0,0,0.2,0.5,0.2,0,0
2338,0,0,0.2,0,0,0,0.2,0.5,0.2,0.5,0.2
2345,0,0,0.2,0,0,0,0.2,0.5,0.5,0.2,0.5
