24,0,0,0,0,0,0,0,0,0.5,0.5,0
31,0,0,0,0,0,0,0,0.2,0,0.2,0.2
37,0,0,0,0,0,0,0,0.2,0.2,0,0.2
45,0,0,0,0,0,0,0,0.2,0.5,0,0
54,0,0,0,0,0,0,0,0.5,0,0,0
62,0,0,0,0,0,0,0,0.5,0,0.5,0.5
70,0,0,0,0,0,0,0,0.5,0.2,0.5,0.2
78,0,0,0,0,0,0,0,0.5,0.5,0.5,0
84,0,0,0,0,0,0,0.2,0,0,0.2,0
92,0,0,0,0,0,0,0.2,0,0.2,0,0.5
102,0,0,0,0,0,0,0.2,0,0.5,0.2,0
108,0,0,0,0,0,0,0.2,0.2,0,0,0
115,0,0,0,0,0,0,0.2,0.2,0,0.5,0.2
125,0,0,0,0,0,0,0.2,0.2,0.2,0.5,0.5
134,0,0,0,0,0,0,0.2,0.2,0.5,0.5,0.5
142,0,0,0,0,0,0,0.2,0.5,0,0.5,0.2
149,0,0,0,0,0,0,0.2,0.5,0.2,0.2,0.5
157,0,0,0,0,0,0,0.2,0.5,0.5,0.2,0.2
175,0,0,0,0,0,0,0.5,0,0.2,0.2,0.2
185,0,0,0,0,0,0,0.5,0,0.5,0.2,0.5
194,0,0,0,0,0,0,0.5,0.2,0,0.2,0.5
205,0,0,0,0,0,0,0.5,0.2,0.2,0.5,0.2
214,0,0,0,0,0,0,0.5,0.2,0.5,0.5,0.2
226,0,0,0,0,0,0,0.5,0.5,0.2,0,0.2
233,0,0,0,0,0,0,0.5,0.5,0.2,0.5,0.5
246,0,0,0,0,0,0.2,0,0,0,0.2,0
253,0,0,0,0,0,0.2,0,0,0.2,0,0.2
265,0,0,0,0,0,0.2,0,0,0.5,0.2,0.2
274,0,0,0,0,0,0.2,0,0.2,0,0.2,0.2
283,0,0,0,0,0,0.2,0,0.2,0.2,0.2,0.2
291,0,0,0,0,0,0.2,0,0.2,0.5,0.2,0
300,0,0,0,0,0,0.2,0,0.5,0,0.2,0
310,0,0,0,0,0,0.2,0,0.5,0.2,0.2,0.2
320,0,0,0,0,0,0.2,0,0.5,0.5,0.2,0.5
329,0,0,0,0,0,0.2,0.2,0,0,0.2,0.5
349,0,0,0,0,0,0.2,0.2,0,0.5,0.5,0.2
359,0,0,0,0,0,0.2,0.2,0.2,0,0.5,0.5
372,0,0,0,0,0,0.2,0.2,0.2,0.5,0.2,0
382,0,0,0,0,0,0.2,0.2,0.5,0,0.2,0.2
392,0,0,0,0,0,0.2,0.2,0.5,0.2,0.2,0.5
400,0,0,0,0,0,0.2,0.2,0.5,0.5,0.2,0.2
418,0,0,0,0,0,0.2,0.5,0,0.2,0.2,0.2
428,0,0,0,0,0,0.2,0.5,0,0.5,0.2,0.5
444,0,0,0,0,0,0.2,0.5,0.2,0.2,0.2,0
455,0,0,0,0,0,0.2,0.5,0.2,0.5,0.2,0.5
469,0,0,0,0,0,0.2,0.5,0.5,0.2,0,0.2
476,0,0,0,0,0,0.2,0.5,0.5,0.2,0.5,0.5
489,0,0,0,0,0,0.5,0,0,0,0.2,0
498,0,0,0,0,0,0.5,0,0,0.2,0.2,0
506,0,0,0,0,0,0.5,0,0,0.5,0,0.5
520,0,0,0,0,0,0.5,0,0.2,0,0.5,0.2
530,0,0,0,0,0,0.5,0,0.2,0.2,0.5,0.5
538,0,0,0,0,0,0.5,0,0.2,0.5,0.5,0.2
546,0,0,0,0,0,0.5,0,0.5,0,0.5,0
556,0,0,0,0,0,0.5,0,0.5,0.2,0.5,0.2
567,0,0,0,0,0,0.5,0.2,0,0,0,0
577,0,0,0,0,0,0.5,0.2,0,0.2,0,0.2
587,0,0,0,0,0,0.5,0.2,0,0.5,0,0.5
597,0,0,0,0,0,0.5,0.2,0.2,0,0.2,0
607,0,0,0,0,0,0.5,0.2,0.2,0.2,0.2,0.2
617,0,0,0,0,0,0.5,0.2,0.2,0.5,0.2,0.5
637,0,0,0,0,0,0.5,0.2,0.5,0.2,0.5,0.2
647,0,0,0,0,0,0.5,0.2,0.5,0.5,0.5,0.5
666,0,0,0,0,0,0.5,0.5,0,0.5,0,0
676,0,0,0,0,0,0.5,0.5,0.2,0,0,0.2
686,0,0,0,0,0,0.5,0.5,0.2,0.2,0,0.5
696,0,0,0,0,0,0.5,0.5,0.2,0.5,0.2,0
706,0,0,0,0,0,0.5,0.5,0.5,0,0.2,0.2
716,0,0,0,0,0,0.5,0.5,0.5,0.2,0.2,0.5
746,0,0,0,0.2,0,0,0,0,0.2,0.5,0.5
756,0,0,0,0.2,0,0,0,0.2,0,0,0
770,0,0,0,0.2,0,0,0,0.2,0.2,0.2,0.5
778,0,0,0,0.2,0,0,0,0.2,0.5,0.2,0.2
786,0,0,0,0.2,0,0,0,0.5,0,0.2,0
