TaskNumber,models/jawmodel/models/tongue/exciters/GGP:excitation,models/jawmodel/models/tongue/exciters/GGM:excitation,models/jawmodel/models/tongue/exciters/GGA:excitation,models/jawmodel/models/tongue/exciters/STY:excitation,models/jawmodel/models/tongue/exciters/GH:excitation,models/jawmodel/models/tongue/exciters/MH:excitation,models/jawmodel/models/tongue/exciters/HG:excitation,models/jawmodel/models/tongue/exciters/TRANS:excitation,models/jawmodel/models/tongue/exciters/VERT:excitation,models/jawmodel/models/tongue/exciters/SL:excitation,models/jawmodel/models/tongue/exciters/IL:excitation
43994,0.5,0,0.5,0,0,0.2,0,0,0.2,0,0.5
44003,0.5,0,0.5,0,0,0.2,0,0,0.5,0,0.5
44009,0.5,0,0.5,0,0,0.2,0,0,0.5,0.5,0.5
44020,0.5,0,0.5,0,0,0.2,0,0.2,0.2,0,0.2
44027,0.5,0,0.5,0,0,0.2,0,0.2,0.2,0.5,0.5
44039,0.5,0,0.5,0,0,0.2,0,0.5,0,0,0.5
44049,0.5,0,0.5,0,0,0.2,0,0.5,0.2,0.2,0
44059,0.5,0,0.5,0,0,0.2,0,0.5,0.5,0.2,0.2
44069,0.5,0,0.5,0,0,0.2,0.2,0,0,0.2,0.5
44079,0.5,0,0.5,0,0,0.2,0.2,0,0.2,0.5,0
44089,0.5,0,0.5,0,0,0.2,0.2,0,0.5,0.5,0.2
44099,0.5,0,0.5,0,0,0.2,0.2,0.2,0,0.5,0.5
44109,0.5,0,0.5,0,0,0.2,0.2,0.2,0.5,0,0
44120,0.5,0,0.5,0,0,0.2,0.2,0.5,0,0,0.5
44130,0.5,0,0.5,0,0,0.2,0.2,0.5,0.2,0.2,0
44140,0.5,0,0.5,0,0,0.2,0.2,0.5,0.5,0.2,0.2
44148,0.5,0,0.5,0,0,0.2,0.5,0,0,0.2,0
44158,0.5,0,0.5,0,0,0.2,0.5,0,0.2,0.2,0.2
44167,0.5,0,0.5,0,0,0.2,0.5,0,0.5,0.2,0.2
44176,0.5,0,0.5,0,0,0.2,0.5,0.2,0,0.2,0.2
44184,0.5,0,0.5,0,0,0.2,0.5,0.2,0.2,0.2,0
44190,0.5,0,0.5,0,0,0.2,0.5,0.2,0.5,0,0
44204,0.5,0,0.5,0,0,0.2,0.5,0.5,0,0.2,0.5
44213,0.5,0,0.5,0,0,0.2,0.5,0.5,0.2,0.2,0.5
44221,0.5,0,0.5,0,0,0.2,0.5,0.5,0.5,0.2,0.2
44233,0.5,0,0.5,0,0,0.5,0,0,0,0.5,0.2
44239,0.5,0,0.5,0,0,0.5,0,0,0.2,0.2,0.2
44252,0.5,0,0.5,0,0,0.5,0,0,0.5,0.5,0.5
44260,0.5,0,0.5,0,0,0.5,0,0.2,0,0.5,0.2
44273,0.5,0,0.5,0,0,0.5,0,0.2,0.5,0,0.5
44278,0.5,0,0.5,0,0,0.5,0,0.2,0.5,0.5,0.2
44287,0.5,0,0.5,0,0,0.5,0,0.5,0,0.5,0.2
44296,0.5,0,0.5,0,0,0.5,0,0.5,0.2,0.5,0.2
44305,0.5,0,0.5,0,0,0.5,0,0.5,0.5,0.5,0.2
44314,0.5,0,0.5,0,0,0.5,0.2,0,0,0.5,0.2
44324,0.5,0,0.5,0,0,0.5,0.2,0,0.2,0.5,0.5
44332,0.5,0,0.5,0,0,0.5,0.2,0,0.5,0.5,0.2
44340,0.5,0,0.5,0,0,0.5,0.2,0.2,0,0.5,0
44349,0.5,0,0.5,0,0,0.5,0.2,0.2,0.2,0.5,0
44358,0.5,0,0.5,0,0,0.5,0.2,0.2,0.5,0.5,0
44366,0.5,0,0.5,0,0,0.5,0.2,0.5,0,0.2,0.5
44375,0.5,0,0.5,0,0,0.5,0.2,0.5,0.2,0.2,0.5
44384,0.5,0,0.5,0,0,0.5,0.2,0.5,0.5,0.2,0.5
44392,0.5,0,0.5,0,0,0.5,0.5,0,0,0.2,0.2
44400,0.5,0,0.5,0,0,0.5,0.5,0,0.2,0.2,0
44409,0.5,0,0.5,0,0,0.5,0.5,0,0.5,0.2,0
44416,0.5,0,0.5,0,0,0.5,0.5,0.2,0,0,0.2
44426,0.5,0,0.5,0,0,0.5,0.5,0.2,0.2,0,0.5
44434,0.5,0,0.5,0,0,0.5,0.5,0.2,0.5,0,0.2
44446,0.5,0,0.5,0,0,0.5,0.5,0.5,0,0.2,0.2
44455,0.5,0,0.5,0,0,0.5,0.5,0.5,0.2,0.2,0.2
44462,0.5,0,0.5,0,0,0.5,0.5,0.5,0.5,0,0.5
44473,0.5,0,0.5,0.2,0,0,0,0,0,0.2,0.2
44480,0.5,0,0.5,0.2,0,0,0,0,0.2,0,0.5
44489,0.5,0,0.5,0.2,0,0,0,0,0.5,0,0.5
44492,0.5,0,0.5,0.2,0,0,0,0,0.5,0.2,0.5
44500,0.5,0,0.5,0.2,0,0,0,0.2,0,0.2,0.2
44514,0.5,0,0.5,0.2,0,0,0,0.2,0.5,0,0
44525,0.5,0,0.5,0.2,0,0,0,0.5,0,0,0.5
44527,0.5,0,0.5,0.2,0,0,0,0.5,0,0.2,0.2
44537,0.5,0,0.5,0.2,0,0,0,0.5,0.2,0.2,0.5
44549,0.5,0,0.5,0.2,0,0,0,0.5,0.5,0.5,0.5
44555,0.5,0,0.5,0.2,0,0,0.2,0,0,0.2,0.5
44561,0.5,0,0.5,0.2,0,0,0.2,0,0.2,0,0.5
44569,0.5,0,0.5,0.2,0,0,0.2,0,0.5,0,0.2
44576,0.5,0,0.5,0.2,0,0,0.2,0,0.5,0.5,0.5
44583,0.5,0,0.5,0.2,0,0,0.2,0.2,0,0.5,0
44591,0.5,0,0.5,0.2,0,0,0.2,0.2,0.2,0.2,0.5
44601,0.5,0,0.5,0.2,0,0,0.2,0.2,0.5,0.5,0
44610,0.5,0,0.5,0.2,0,0,0.2,0.5,0,0.5,0
44616,0.5,0,0.5,0.2,0,0,0.2,0.5,0.2,0.2,0
44623,0.5,0,0.5,0.2,0,0,0.2,0.5,0.5,0,0.2
44633,0.5,0,0.5,0.2,0,0,0.5,0,0,0,0.5
44642,0.5,0,0.5,0.2,0,0,0.5,0,0.2,0,0.5
44649,0.5,0,0.5,0.2,0,0,0.5,0,0.5,0,0
44657,0.5,0,0.5,0.2,0,0,0.5,0,0.5,0.5,0.5
44665,0.5,0,0.5,0.2,0,0,0.5,0.2,0,0.5,0.2
44673,0.5,0,0.5,0.2,0,0,0.5,0.2,0.2,0.5,0
44681,0.5,0,0.5,0.2,0,0,0.5,0.2,0.5,0.2,0.5
44689,0.5,0,0.5,0.2,0,0,0.5,0.5,0,0.2,0.2
44697,0.5,0,0.5,0.2,0,0,0.5,0.5,0.2,0.2,0
44703,0.5,0,0.5,0.2,0,0,0.5,0.5,0.5,0,0
44711,0.5,0,0.5,0.2,0,0,0.5,0.5,0.5,0.5,0.5
44720,0.5,0,0.5,0.2,0,0.2,0,0,0,0.5,0.5
44727,0.5,0,0.5,0.2,0,0.2,0,0,0.2,0.5,0
44733,0.5,0,0.5,0.2,0,0.2,0,0,0.5,0.2,0
44741,0.5,0,0.5,0.2,0,0.2,0,0.2,0,0,0.5
44749,0.5,0,0.5,0.2,0,0.2,0,0.2,0.2,0,0.2
44757,0.5,0,0.5,0.2,0,0.2,0,0.2,0.5,0,0
44766,0.5,0,0.5,0.2,0,0.2,0,0.5,0,0,0
44774,0.5,0,0.5,0.2,0,0.2,0,0.5,0,0.5,0.5
44782,0.5,0,0.5,0.2,0,0.2,0,0.5,0.2,0.5,0.2
44788,0.5,0,0.5,0.2,0,0.2,0,0.5,0.5,0.2,0.2
44798,0.5,0,0.5,0.2,0,0.2,0.2,0,0,0.2,0.5
44803,0.5,0,0.5,0.2,0,0.2,0.2,0,0.2,0,0.2
44810,0.5,0,0.5,0.2,0,0.2,0.2,0,0.2,0.5,0.5
44818,0.5,0,0.5,0.2,0,0.2,0.2,0,0.5,0.5,0.2
44826,0.5,0,0.5,0.2,0,0.2,0.2,0.2,0,0.5,0
44834,0.5,0,0.5,0.2,0,0.2,0.2,0.2,0.2,0.2,0.5
44840,0.5,0,0.5,0.2,0,0.2,0.2,0.2,0.5,0,0.5
44851,0.5,0,0.5,0.2,0,0.2,0.2,0.5,0,0.2,0.2
44857,0.5,0,0.5,0.2,0,0.2,0.2,0.5,0.2,0,0.2
44867,0.5,0,0.5,0.2,0,0.2,0.2,0.5,0.5,0,0.5
44873,0.5,0,0.5,0.2,0,0.2,0.2,0.5,0.5,0.5,0.5
44881,0.5,0,0.5,0.2,0,0.2,0.5,0,0,0.5,0.2
44889,0.5,0,0.5,0.2,0,0.2,0.5,0,0.2,0.5,0
44895,0.5,0,0.5,0.2,0,0.2,0.5,0,0.5,0.2,0
44900,0.5,0,0.5,0.2,0,0.2,0.5,0,0.5,0.5,0.5
44908,0.5,0,0.5,0.2,0,0.2,0.5,0.2,0,0.5,0.2
44916,0.5,0,0.5,0.2,0,0.2,0.5,0.2,0.2,0.5,0
44924,0.5,0,0.5,0.2,0,0.2,0.5,0.2,0.5,0.2,0.5
44932,0.5,0,0.5,0.2,0,0.2,0.5,0.5,0,0.2,0.2
44940,0.5,0,0.5,0.2,0,0.2,0.5,0.5,0.2,0.2,0
44947,0.5,0,0.5,0.2,0,0.2,0.5,0.5,0.5,0,0.2
44957,0.5,0,0.5,0.2,0,0.5,0,0,0,0,0.5
44961,0.5,0,0.5,0.2,0,0.5,0,0,0,0.5,0
44969,0.5,0,0.5,0.2,0,0.5,0,0,0.2,0.2,0.5
44979,0.5,0,0.5,0.2,0,0.5,0,0,0.5,0.5,0
44985,0.5,0,0.5,0.2,0,0.5,0,0.2,0,0.2,0
44993,0.5,0,0.5,0.2,0,0.5,0,0.2,0.2,0,0.5
44999,0.5,0,0.5,0.2,0,0.5,0,0.2,0.2,0.5,0.5
45007,0.5,0,0.5,0.2,0,0.5,0,0.2,0.5,0.5,0.2
45015,0.5,0,0.5,0.2,0,0.5,0,0.5,0,0.5,0
45020,0.5,0,0.5,0.2,0,0.5,0,0.5,0.2,0,0.5
45026,0.5,0,0.5,0.2,0,0.5,0,0.5,0.2,0.5,0.5
45034,0.5,0,0.5,0.2,0,0.5,0,0.5,0.5,0.5,0.2
45040,0.5,0,0.5,0.2,0,0.5,0.2,0,0,0.2,0.2
45048,0.5,0,0.5,0.2,0,0.5,0.2,0,0.2,0.2,0
45055,0.5,0,0.5,0.2,0,0.5,0.2,0,0.5,0,0.2
45061,0.5,0,0.5,0.2,0,0.5,0.2,0,0.5,0.5,0.2
45069,0.5,0,0.5,0.2,0,0.5,0.2,0.2,0,0.5,0
45077,0.5,0,0.5,0.2,0,0.5,0.2,0.2,0.2,0.2,0.5
45086,0.5,0,0.5,0.2,0,0.5,0.2,0.2,0.5,0.2,0.5
45095,0.5,0,0.5,0.2,0,0.5,0.2,0.5,0,0.2,0.5
45102,0.5,0,0.5,0.2,0,0.5,0.2,0.5,0.2,0.2,0
45109,0.5,0,0.5,0.2,0,0.5,0.2,0.5,0.5,0,0.2
45120,0.5,0,0.5,0.2,0,0.5,0.5,0,0,0.2,0
45126,0.5,0,0.5,0.2,0,0.5,0.5,0,0.2,0,0
45135,0.5,0,0.5,0.2,0,0.5,0.5,0,0.5,0,0
45143,0.5,0,0.5,0.2,0,0.5,0.5,0,0.5,0.5,0.5
45151,0.5,0,0.5,0.2,0,0.5,0.5,0.2,0,0.5,0.2
45159,0.5,0,0.5,0.2,0,0.5,0.5,0.2,0.2,0.5,0
45166,0.5,0,0.5,0.2,0,0.5,0.5,0.2,0.5,0.2,0.2
45176,0.5,0,0.5,0.2,0,0.5,0.5,0.5,0,0.2,0.5
45183,0.5,0,0.5,0.2,0,0.5,0.5,0.5,0.2,0.2,0
45188,0.5,0,0.5,0.2,0,0.5,0.5,0.5,0.2,0.5,0.5
45196,0.5,0,0.5,0.2,0,0.5,0.5,0.5,0.5,0.5,0.2
45208,0.5,0,0.5,0.5,0,0,0,0,0.2,0,0.2
45210,0.5,0,0.5,0.5,0,0,0,0,0.2,0.2,0
45222,0.5,0,0.5,0.5,0,0,0,0,0.5,0.5,0
45229,0.5,0,0.5,0.5,0,0,0,0.2,0,0.2,0.2
45242,0.5,0,0.5,0.5,0,0,0,0.2,0.2,0.5,0.5
45248,0.5,0,0.5,0.5,0,0,0,0.2,0.5,0.2,0.5
45260,0.5,0,0.5,0.5,0,0,0,0.5,0,0.5,0.5
45265,0.5,0,0.5,0.5,0,0,0,0.5,0.2,0.2,0.2
45276,0.5,0,0.5,0.5,0,0,0,0.5,0.5,0.5,0
45281,0.5,0,0.5,0.5,0,0,0.2,0,0,0,0.5
45292,0.5,0,0.5,0.5,0,0,0.2,0,0.2,0.2,0.2
45298,0.5,0,0.5,0.5,0,0,0.2,0,0.5,0,0.2
45306,0.5,0,0.5,0.5,0,0,0.2,0.2,0,0,0
45314,0.5,0,0.5,0.5,0,0,0.2,0.2,0,0.5,0.5
45323,0.5,0,0.5,0.5,0,0,0.2,0.2,0.2,0.5,0.5
45331,0.5,0,0.5,0.5,0,0,0.2,0.2,0.5,0.5,0.2
45339,0.5,0,0.5,0.5,0,0,0.2,0.5,0,0.5,0
45345,0.5,0,0.5,0.5,0,0,0.2,0.5,0.2,0.2,0
45350,0.5,0,0.5,0.5,0,0,0.2,0.5,0.2,0.5,0.5
45359,0.5,0,0.5,0.5,0,0,0.2,0.5,0.5,0.5,0.5
45366,0.5,0,0.5,0.5,0,0,0.5,0,0,0.5,0
45374,0.5,0,0.5,0.5,0,0,0.5,0,0.2,0.2,0.5
45379,0.5,0,0.5,0.5,0,0,0.5,0,0.5,0,0.2
45391,0.5,0,0.5,0.5,0,0,0.5,0.2,0,0.2,0.2
45397,0.5,0,0.5,0.5,0,0,0.5,0.2,0.2,0,0.2
45407,0.5,0,0.5,0.5,0,0,0.5,0.2,0.5,0,0.5
45416,0.5,0,0.5,0.5,0,0,0.5,0.5,0,0,0.5
45423,0.5,0,0.5,0.5,0,0,0.5,0.5,0.2,0,0
45431,0.5,0,0.5,0.5,0,0,0.5,0.5,0.2,0.5,0.5
45439,0.5,0,0.5,0.5,0,0,0.5,0.5,0.5,0.5,0.2
45447,0.5,0,0.5,0.5,0,0.2,0,0,0,0.5,0
45455,0.5,0,0.5,0.5,0,0.2,0,0,0.2,0.2,0.5
45465,0.5,0,0.5,0.5,0,0.2,0,0,0.5,0.5,0
45470,0.5,0,0.5,0.5,0,0.2,0,0.2,0,0,0.5
45478,0.5,0,0.5,0.5,0,0.2,0,0.2,0.2,0,0.2
45484,0.5,0,0.5,0.5,0,0.2,0,0.2,0.2,0.5,0.2
45489,0.5,0,0.5,0.5,0,0.2,0,0.2,0.5,0.2,0
45500,0.5,0,0.5,0.5,0,0.2,0,0.5,0,0.2,0.5
45512,0.5,0,0.5,0.5,0,0.2,0,0.5,0.2,0.5,0.5
45516,0.5,0,0.5,0.5,0,0.2,0,0.5,0.5,0.2,0
45527,0.5,0,0.5,0.5,0,0.2,0.2,0,0,0.2,0.5
45534,0.5,0,0.5,0.5,0,0.2,0.2,0,0.2,0.2,0
45540,0.5,0,0.5,0.5,0,0.2,0.2,0,0.5,0,0
45548,0.5,0,0.5,0.5,0,0.2,0.2,0,0.5,0.5,0.5
45556,0.5,0,0.5,0.5,0,0.2,0.2,0.2,0,0.5,0.2
45564,0.5,0,0.5,0.5,0,0.2,0.2,0.2,0.2,0.5,0
45572,0.5,0,0.5,0.5,0,0.2,0.2,0.2,0.5,0.2,0.5
45576,0.5,0,0.5,0.5,0,0.2,0.2,0.5,0,0,0
45586,0.5,0,0.5,0.5,0,0.2,0.2,0.5,0.2,0,0.2
45599,0.5,0,0.5,0.5,0,0.2,0.2,0.5,0.5,0.2,0.5
45604,0.5,0,0.5,0.5,0,0.2,0.5,0,0,0,0.2
45616,0.5,0,0.5,0.5,0,0.2,0.5,0,0.2,0.2,0.2
45623,0.5,0,0.5,0.5,0,0.2,0.5,0,0.5,0,0.5
45630,0.5,0,0.5,0.5,0,0.2,0.5,0.2,0,0,0
45638,0.5,0,0.5,0.5,0,0.2,0.5,0.2,0,0.5,0.5
45646,0.5,0,0.5,0.5,0,0.2,0.5,0.2,0.2,0.5,0.2
45654,0.5,0,0.5,0.5,0,0.2,0.5,0.2,0.5,0.5,0
45662,0.5,0,0.5,0.5,0,0.2,0.5,0.5,0,0.2,0.5
45671,0.5,0,0.5,0.5,0,0.2,0.5,0.5,0.2,0.2,0.5
45679,0.5,0,0.5,0.5,0,0.2,0.5,0.5,0.5,0.2,0.2
45686,0.5,0,0.5,0.5,0,0.5,0,0,0,0,0.5
45694,0.5,0,0.5,0.5,0,0.5,0,0,0.2,0,0.2
45702,0.5,0,0.5,0.5,0,0.5,0,0,0.5,0,0
45705,0.5,0,0.5,0.5,0,0.5,0,0,0.5,0.2,0
45714,0.5,0,0.5,0.5,0,0.5,0,0.2,0,0.2,0
45724,0.5,0,0.5,0.5,0,0.5,0,0.2,0.2,0.2,0.2
45734,0.5,0,0.5,0.5,0,0.5,0,0.2,0.5,0.2,0.5
45742,0.5,0,0.5,0.5,0,0.5,0,0.5,0,0.2,0.2
45750,0.5,0,0.5,0.5,0,0.5,0,0.5,0.2,0.2,0
45762,0.5,0,0.5,0.5,0,0.5,0,0.5,0.5,0.5,0
45767,0.5,0,0.5,0.5,0,0.5,0.2,0,0,0,0.5
45775,0.5,0,0.5,0.5,0,0.5,0.2,0,0.2,0,0.2
45786,0.5,0,0.5,0.5,0,0.5,0.2,0,0.5,0.2,0
45792,0.5,0,0.5,0.5,0,0.5,0.2,0.2,0,0,0
45803,0.5,0,0.5,0.5,0,0.5,0.2,0.2,0.2,0,0.5
45814,0.5,0,0.5,0.5,0,0.5,0.2,0.2,0.5,0.2,0.2
45819,0.5,0,0.5,0.5,0,0.5,0.2,0.5,0,0,0
45829,0.5,0,0.5,0.5,0,0.5,0.2,0.5,0.2,0,0.2
45840,0.5,0,0.5,0.5,0,0.5,0.2,0.5,0.5,0.2,0
45845,0.5,0,0.5,0.5,0,0.5,0.2,0.5,0.5,0.5,0.5
45853,0.5,0,0.5,0.5,0,0.5,0.5,0,0,0.5,0.2
45860,0.5,0,0.5,0.5,0,0.5,0.5,0,0.2,0.2,0.5
45868,0.5,0,0.5,0.5,0,0.5,0.5,0,0.5,0.2,0.2
45874,0.5,0,0.5,0.5,0,0.5,0.5,0.2,0,0,0.2
45883,0.5,0,0.5,0.5,0,0.5,0.5,0.2,0.2,0,0.2
45892,0.5,0,0.5,0.5,0,0.5,0.5,0.2,0.5,0,0.2
45900,0.5,0,0.5,0.5,0,0.5,0.5,0.5,0,0,0
45909,0.5,0,0.5,0.5,0,0.5,0.5,0.5,0.2,0,0
45917,0.5,0,0.5,0.5,0,0.5,0.5,0.5,0.2,0.5,0.5
45925,0.5,0,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.2
45933,0.5,0.2,0,0,0,0,0,0,0,0.5,0
45941,0.5,0.2,0,0,0,0,0,0,0.2,0.2,0.5
45949,0.5,0.2,0,0,0,0,0,0,0.5,0.2,0.2
45955,0.5,0.2,0,0,0,0,0,0.2,0,0,0.2
45961,0.5,0.2,0,0,0,0,0,0.2,0,0.5,0.2
45969,0.5,0.2,0,0,0,0,0,0.2,0.2,0.5,0
45977,0.5,0.2,0,0,0,0,0,0.2,0.5,0.2,0.5
45985,0.5,0.2,0,0,0,0,0,0.5,0,0.2,0.2
45993,0.5,0.2,0,0,0,0,0,0.5,0.2,0.2,0
46001,0.5,0.2,0,0,0,0,0,0.5,0.5,0,0.5
46007,0.5,0.2,0,0,0,0,0,0.5,0.5,0.5,0.5
46015,0.5,0.2,0,0,0,0,0.2,0,0,0.5,0.2
46023,0.5,0.2,0,0,0,0,0.2,0,0.2,0.5,0
46031,0.5,0.2,0,0,0,0,0.2,0,0.5,0.2,0.5
46039,0.5,0.2,0,0,0,0,0.2,0.2,0,0.2,0.2
46045,0.5,0.2,0,0,0,0,0.2,0.2,0.2,0,0.2
46054,0.5,0.2,0,0,0,0,0.2,0.2,0.5,0,0.2
46066,0.5,0.2,0,0,0,0,0.2,0.5,0,0.2,0.2
46072,0.5,0.2,0,0,0,0,0.2,0.5,0.2,0,0.2
46081,0.5,0.2,0,0,0,0,0.2,0.5,0.5,0,0.2
46090,0.5,0.2,0,0,0,0,0.5,0,0,0,0.2
46097,0.5,0.2,0,0,0,0,0.5,0,0,0.5,0.5
46105,0.5,0.2,0,0,0,0,0.5,0,0.2,0.5,0.2
46112,0.5,0.2,0,0,0,0,0.5,0,0.5,0.2,0.5
46119,0.5,0.2,0,0,0,0,0.5,0.2,0,0.2,0
46126,0.5,0.2,0,0,0,0,0.5,0.2,0.2,0,0.2
46133,0.5,0.2,0,0,0,0,0.5,0.2,0.2,0.5,0.5
46140,0.5,0.2,0,0,0,0,0.5,0.2,0.5,0.5,0
46146,0.5,0.2,0,0,0,0,0.5,0.5,0,0.2,0
46154,0.5,0.2,0,0,0,0,0.5,0.5,0.2,0,0.5
46161,0.5,0.2,0,0,0,0,0.5,0.5,0.5,0,0
46167,0.5,0.2,0,0,0,0,0.5,0.5,0.5,0.5,0
46174,0.5,0.2,0,0,0,0.2,0,0,0,0.2,0.2
46179,0.5,0.2,0,0,0,0.2,0,0,0.2,0,0
46187,0.5,0.2,0,0,0,0.2,0,0,0.2,0.5,0.5
46193,0.5,0.2,0,0,0,0.2,0,0,0.5,0.2,0.5
46201,0.5,0.2,0,0,0,0.2,0,0.2,0,0.2,0.2
46207,0.5,0.2,0,0,0,0.2,0,0.2,0.2,0,0.2
46213,0.5,0.2,0,0,0,0.2,0,0.2,0.2,0.5,0.2
46220,0.5,0.2,0,0,0,0.2,0,0.2,0.5,0.2,0.5
46227,0.5,0.2,0,0,0,0.2,0,0.5,0,0.2,0
46234,0.5,0.2,0,0,0,0.2,0,0.5,0.2,0,0.2
46241,0.5,0.2,0,0,0,0.2,0,0.5,0.2,0.5,0.5
46248,0.5,0.2,0,0,0,0.2,0,0.5,0.5,0.5,0
46254,0.5,0.2,0,0,0,0.2,0.2,0,0,0.2,0
46260,0.5,0.2,0,0,0,0.2,0.2,0,0.2,0,0
46267,0.5,0.2,0,0,0,0.2,0.2,0,0.2,0.5,0.2
46274,0.5,0.2,0,0,0,0.2,0.2,0,0.5,0.2,0.5
46281,0.5,0.2,0,0,0,0.2,0.2,0.2,0,0.2,0
46288,0.5,0.2,0,0,0,0.2,0.2,0.2,0.2,0,0.2
46295,0.5,0.2,0,0,0,0.2,0.2,0.2,0.2,0.5,0.5
46302,0.5,0.2,0,0,0,0.2,0.2,0.2,0.5,0.5,0
46309,0.5,0.2,0,0,0,0.2,0.2,0.5,0,0.2,0.2
46316,0.5,0.2,0,0,0,0.2,0.2,0.5,0.2,0,0.5
46324,0.5,0.2,0,0,0,0.2,0.2,0.5,0.5,0,0.2
46331,0.5,0.2,0,0,0,0.2,0.2,0.5,0.5,0.5,0.5
46338,0.5,0.2,0,0,0,0.2,0.5,0,0,0.5,0
46345,0.5,0.2,0,0,0,0.2,0.5,0,0.2,0.2,0.2
46350,0.5,0.2,0,0,0,0.2,0.5,0,0.5,0,0
46357,0.5,0.2,0,0,0,0.2,0.5,0,0.5,0.5,0.2
46364,0.5,0.2,0,0,0,0.2,0.5,0.2,0,0.2,0.5
46371,0.5,0.2,0,0,0,0.2,0.5,0.2,0.2,0.2,0
46378,0.5,0.2,0,0,0,0.2,0.5,0.2,0.5,0,0.2
46385,0.5,0.2,0,0,0,0.2,0.5,0.2,0.5,0.5,0.5
46392,0.5,0.2,0,0,0,0.2,0.5,0.5,0,0.5,0
46399,0.5,0.2,0,0,0,0.2,0.5,0.5,0.2,0.2,0.2
46406,0.5,0.2,0,0,0,0.2,0.5,0.5,0.5,0,0.5
46413,0.5,0.2,0,0,0,0.5,0,0,0,0,0
46420,0.5,0.2,0,0,0,0.5,0,0,0,0.5,0.2
46427,0.5,0.2,0,0,0,0.5,0,0,0.2,0.2,0.5
46434,0.5,0.2,0,0,0,0.5,0,0,0.5,0.2,0
46443,0.5,0.2,0,0,0,0.5,0,0.2,0,0.2,0
46449,0.5,0.2,0,0,0,0.5,0,0.2,0.2,0,0
46457,0.5,0.2,0,0,0,0.5,0,0.2,0.2,0.5,0.5
46464,0.5,0.2,0,0,0,0.5,0,0.2,0.5,0.5,0
46471,0.5,0.2,0,0,0,0.5,0,0.5,0,0.2,0.2
46478,0.5,0.2,0,0,0,0.5,0,0.5,0.2,0,0.5
46485,0.5,0.2,0,0,0,0.5,0,0.5,0.5,0,0
46492,0.5,0.2,0,0,0,0.5,0,0.5,0.5,0.5,0.2
46499,0.5,0.2,0,0,0,0.5,0.2,0,0,0.2,0.5
46506,0.5,0.2,0,0,0,0.5,0.2,0,0.2,0.2,0
46513,0.5,0.2,0,0,0,0.5,0.2,0,0.5,0,0.2
46520,0.5,0.2,0,0,0,0.5,0.2,0,0.5,0.5,0.5
46527,0.5,0.2,0,0,0,0.5,0.2,0.2,0,0.5,0
46534,0.5,0.2,0,0,0,0.5,0.2,0.2,0.2,0.2,0.2
46541,0.5,0.2,0,0,0,0.5,0.2,0.2,0.5,0,0.5
46548,0.5,0.2,0,0,0,0.5,0.2,0.5,0,0,0
46556,0.5,0.2,0,0,0,0.5,0.2,0.5,0,0.5,0.5
46562,0.5,0.2,0,0,0,0.5,0.2,0.5,0.2,0.2,0.5
46569,0.5,0.2,0,0,0,0.5,0.2,0.5,0.5,0.2,0
46575,0.5,0.2,0,0,0,0.5,0.5,0,0,0,0
46582,0.5,0.2,0,0,0,0.5,0.5,0,0,0.5,0.2
46589,0.5,0.2,0,0,0,0.5,0.5,0,0.2,0.2,0.5
