#---------- Tue Nov 29 16:12:11 PST 2022 ----------
#Format: Task Counter Number,Did Simulation Succeed,Last Step Size Used,Number of Simulations Attempted
4904,true,0.01,1
4914,false,0.01,1
4920,true,0.01,1
4933,true,0.01,1
4944,true,0.01,1
4953,true,0.01,1
4962,true,0.01,1
4972,true,0.01,1
4981,true,0.01,1
4990,true,0.01,1
5000,true,0.01,1
5010,true,0.01,1
5020,true,0.01,1
5030,false,0.01,1
5039,false,0.01,1
#---------- Tue Nov 29 20:55:44 PST 2022 ----------
#Format: Task Counter Number,Did Simulation Succeed,Last Step Size Used,Number of Simulations Attempted
9422,false,0.01,1
9431,false,0.01,1
9440,false,0.01,1
9449,false,0.01,1
9458,false,0.01,1
9468,true,0.01,1
9478,true,0.01,1
9488,true,0.01,1
9505,false,0.01,1
9512,true,0.01,1
9521,true,0.01,1
9532,true,0.01,1
9545,true,0.01,1
9556,true,0.01,1
9562,true,0.01,1
9573,true,0.01,1
9581,true,0.01,1
9589,true,0.01,1
9600,true,0.01,1
9609,true,0.01,1
9618,true,0.01,1
9628,true,0.01,1
9638,true,0.01,1
9648,true,0.01,1
9659,true,0.01,1
9669,true,0.01,1
9683,true,0.01,1
9693,true,0.01,1
9700,true,0.01,1
9711,true,0.01,1
9719,true,0.01,1
9730,true,0.01,1
9739,true,0.01,1
9755,true,0.01,1
9763,true,0.01,1
9771,true,0.01,1
9781,true,0.01,1
9788,true,0.01,1
9800,true,0.01,1
9806,true,0.01,1
9818,false,0.01,1
9825,false,0.01,1
9834,false,0.01,1
9844,false,0.01,1
9856,true,0.01,1
9863,true,0.01,1
9873,true,0.01,1
9883,true,0.01,1
9893,true,0.01,1
9903,true,0.01,1
9915,false,0.01,1
9922,true,0.01,1
9934,false,0.01,1
9947,true,0.01,1
9956,true,0.01,1
9964,true,0.01,1
9979,false,0.01,1
9988,true,0.01,1
9996,true,0.01,1
10004,true,0.01,1
10011,true,0.01,1
10019,true,0.01,1
10034,true,0.01,1
10042,true,0.01,1
10047,true,0.01,1
10062,true,0.01,1
10072,true,0.01,1
10082,true,0.01,1
10091,true,0.01,1
10102,true,0.01,1
10112,true,0.01,1
10122,false,0.01,1
10132,false,0.01,1
10142,false,0.01,1
10148,false,0.01,1
10160,false,0.01,1
10168,false,0.01,1
10175,true,0.01,1
10187,false,0.01,1
10200,true,0.01,1
10210,false,0.01,1
10219,false,0.01,1
10225,true,0.01,1
10243,true,0.01,1
10252,true,0.01,1
10262,true,0.01,1
10275,false,0.01,1
10282,true,0.01,1
10295,false,0.01,1
10301,false,0.01,1
10314,true,0.01,1
10324,true,0.01,1
10335,true,0.01,1
10343,true,0.01,1
10354,true,0.01,1
10365,false,0.01,1
10372,true,0.01,1
10384,false,0.01,1
10392,false,0.01,1
10400,true,0.01,1
10415,true,0.01,1
10422,true,0.01,1
10427,true,0.01,1
10437,false,0.01,1
10447,false,0.01,1
10462,false,0.01,1
10469,false,0.01,1
10482,false,0.01,1
10489,false,0.01,1
10502,false,0.01,1
10511,false,0.01,1
10519,false,0.01,1
10529,false,0.01,1
10535,false,0.01,1
10547,false,0.01,1
10556,false,0.01,1
10562,false,0.01,1
10571,false,0.01,1
10581,false,0.01,1
10590,false,0.01,1
10599,false,0.01,1
10605,false,0.01,1
10617,false,0.01,1
10622,true,0.01,1
10636,false,0.01,1
10644,false,0.01,1
10650,false,0.01,1
10664,false,0.01,1
10671,false,0.01,1
10677,false,0.01,1
10685,true,0.01,1
10693,false,0.01,1
10702,false,0.01,1
10713,false,0.01,1
10718,false,0.01,1
10726,false,0.01,1
10735,false,0.01,1
10741,false,0.01,1
10751,false,0.01,1
10758,false,0.01,1
10763,false,0.01,1
10771,false,0.01,1
10779,false,0.01,1
10787,false,0.01,1
10795,false,0.01,1
10805,false,0.01,1
10812,false,0.01,1
10818,true,0.01,1
10829,false,0.01,1
10837,true,0.01,1
10846,true,0.01,1
10857,false,0.01,1
10862,false,0.01,1
10870,false,0.01,1
10878,false,0.01,1
10886,false,0.01,1
10894,false,0.01,1
10902,false,0.01,1
10910,true,0.01,1
10918,true,0.01,1
10926,true,0.01,1
10935,false,0.01,1
10943,true,0.01,1
10951,true,0.01,1
10959,true,0.01,1
10967,true,0.01,1
10975,true,0.01,1
10983,true,0.01,1
10991,false,0.01,1
10998,true,0.01,1
11009,false,0.01,1
11016,true,0.01,1
11023,true,0.01,1
11031,true,0.01,1
11038,true,0.01,1
11046,true,0.01,1
11055,true,0.01,1
11064,true,0.01,1
11070,true,0.01,1
11077,true,0.01,1
11085,true,0.01,1
11093,true,0.01,1
11101,true,0.01,1
11109,true,0.01,1
11117,true,0.01,1
11123,true,0.01,1
11131,true,0.01,1
11141,true,0.01,1
11151,true,0.01,1
11161,true,0.01,1
11171,true,0.01,1
11181,true,0.01,1
11191,true,0.01,1
11201,true,0.01,1
11210,true,0.01,1
11220,true,0.01,1
11228,true,0.01,1
11237,true,0.01,1
11247,true,0.01,1
11258,true,0.01,1
11266,true,0.01,1
11278,true,0.01,1
11288,true,0.01,1
11298,true,0.01,1
11308,true,0.01,1
11317,true,0.01,1
11327,true,0.01,1
11336,true,0.01,1
11347,true,0.01,1
11357,true,0.01,1
11367,true,0.01,1
11377,true,0.01,1
11387,true,0.01,1
11397,true,0.01,1
11407,true,0.01,1
11417,true,0.01,1
11427,false,0.01,1
11437,true,0.01,1
11447,true,0.01,1
11456,true,0.01,1
11465,true,0.01,1
11472,true,0.01,1
11482,true,0.01,1
11493,false,0.01,1
11501,true,0.01,1
11511,true,0.01,1
11520,true,0.01,1
11530,true,0.01,1
11539,true,0.01,1
11549,true,0.01,1
11560,true,0.01,1
11569,true,0.01,1
11578,true,0.01,1
11588,false,0.01,1
11600,false,0.01,1
11609,false,0.01,1
11618,false,0.01,1
11627,true,0.01,1
11636,true,0.01,1
11645,true,0.01,1
11654,true,0.01,1
11663,true,0.01,1
11672,true,0.01,1
11680,true,0.01,1
11690,true,0.01,1
11698,true,0.01,1
11706,true,0.01,1
11713,true,0.01,1
11723,true,0.01,1
11737,true,0.01,1
11747,true,0.01,1
11758,true,0.01,1
11764,true,0.01,1
11774,true,0.01,1
11788,true,0.01,1
11795,true,0.01,1
11805,true,0.01,1
11812,true,0.01,1
11818,true,0.01,1
11830,true,0.01,1
11838,true,0.01,1
11845,true,0.01,1
11859,true,0.01,1
11865,true,0.01,1
11876,true,0.01,1
11880,true,0.01,1
11892,true,0.01,1
11900,true,0.01,1
11914,true,0.01,1
11921,true,0.01,1
11933,true,0.01,1
11941,true,0.01,1
11950,true,0.01,1
11957,true,0.01,1
11972,false,0.01,1
11975,true,0.01,1
11987,true,0.01,1
11995,true,0.01,1
12002,true,0.01,1
12012,true,0.01,1
12016,true,0.01,1
12028,true,0.01,1
12034,true,0.01,1
12050,true,0.01,1
12055,true,0.01,1
12061,true,0.01,1
12073,true,0.01,1
12083,true,0.01,1
12088,true,0.01,1
12104,true,0.01,1
12113,true,0.01,1
12117,true,0.01,1
12123,true,0.01,1
12135,true,0.01,1
12141,true,0.01,1
12151,false,0.01,1
12160,false,0.01,1
12170,false,0.01,1
12177,true,0.01,1
12186,true,0.01,1
12196,true,0.01,1
12205,false,0.01,1
12215,false,0.01,1
12223,false,0.01,1
12233,true,0.01,1
12248,false,0.01,1
12256,true,0.01,1
12263,true,0.01,1
12270,true,0.01,1
12276,true,0.01,1
12286,true,0.01,1
12300,true,0.01,1
12308,true,0.01,1
12314,true,0.01,1
#---------- Wed Nov 30 00:21:55 PST 2022 ----------
#Format: Task Counter Number,Did Simulation Succeed,Last Step Size Used,Number of Simulations Attempted
16235,true,0.01,1
16245,true,0.01,1
16255,true,0.01,1
16265,true,0.01,1
16275,true,0.01,1
16285,true,0.01,1
16293,true,0.01,1
16302,true,0.01,1
16312,true,0.01,1
16322,true,0.01,1
16331,true,0.01,1
16341,true,0.01,1
16348,true,0.01,1
16358,true,0.01,1
16368,false,0.01,1
16378,true,0.01,1
16388,true,0.01,1
16397,true,0.01,1
16407,true,0.01,1
16417,true,0.01,1
16428,true,0.01,1
16436,true,0.01,1
16449,false,0.01,1
16457,true,0.01,1
16468,false,0.01,1
16477,false,0.01,1
16487,true,0.01,1
16496,true,0.01,1
16507,true,0.01,1
16516,true,0.01,1
16525,false,0.01,1
16534,false,0.01,1
16543,true,0.01,1
16553,true,0.01,1
16568,true,0.01,1
16577,true,0.01,1
16587,true,0.01,1
16597,true,0.01,1
16611,false,0.01,1
16617,true,0.01,1
16631,false,0.01,1
16642,true,0.01,1
16652,true,0.01,1
16662,true,0.01,1
16670,true,0.01,1
16683,true,0.01,1
16693,false,0.01,1
16700,false,0.01,1
16713,true,0.01,1
16723,true,0.01,1
16735,true,0.01,1
16744,true,0.01,1
16755,false,0.01,1
16765,false,0.01,1
16775,false,0.01,1
16784,false,0.01,1
16793,false,0.01,1
16800,false,0.01,1
16806,true,0.01,1
16812,false,0.01,1
16821,true,0.01,1
16830,false,0.01,1
16847,false,0.01,1
16856,false,0.01,1
16862,false,0.01,1
16874,false,0.01,1
16875,true,0.01,1
16889,true,0.01,1
16897,true,0.01,1
16903,true,0.01,1
16912,true,0.01,1
16921,true,0.01,1
16932,true,0.01,1
16941,true,0.01,1
16952,true,0.01,1
16956,true,0.01,1
16965,true,0.01,1
16974,true,0.01,1
16980,false,0.01,1
16992,true,0.01,1
16998,false,0.01,1
17008,true,0.01,1
17018,false,0.01,1
17027,false,0.01,1
17036,false,0.01,1
17044,false,0.01,1
17051,false,0.01,1
17061,false,0.01,1
17064,true,0.01,1
17073,true,0.01,1
17088,false,0.01,1
17091,true,0.01,1
17100,true,0.01,1
17109,true,0.01,1
17120,true,0.01,1
17128,true,0.01,1
17137,true,0.01,1
17146,true,0.01,1
17155,true,0.01,1
17164,true,0.01,1
17176,false,0.01,1
17184,false,0.01,1
17198,false,0.01,1
17204,false,0.01,1
17216,false,0.01,1
17223,false,0.01,1
17229,true,0.01,1
17238,true,0.01,1
17247,true,0.01,1
17256,false,0.01,1
17266,false,0.01,1
17272,false,0.01,1
17287,false,0.01,1
17295,false,0.01,1
17299,true,0.01,1
17312,false,0.01,1
17324,false,0.01,1
17327,false,0.01,1
17339,false,0.01,1
17346,false,0.01,1
17359,false,0.01,1
17366,false,0.01,1
17372,false,0.01,1
17387,false,0.01,1
17396,false,0.01,1
17401,false,0.01,1
17414,false,0.01,1
#---------- Wed Nov 30 06:12:39 PST 2022 ----------
#Format: Task Counter Number,Did Simulation Succeed,Last Step Size Used,Number of Simulations Attempted
22551,false,0.01,1
22558,true,0.01,1
22570,false,0.01,1
22579,false,0.01,1
22589,false,0.01,1
22599,false,0.01,1
22608,false,0.01,1
22616,true,0.01,1
22629,true,0.01,1
22632,true,0.01,1
22645,false,0.01,1
22652,true,0.01,1
22663,false,0.01,1
22672,false,0.01,1
22682,true,0.01,1
22691,true,0.01,1
22702,true,0.01,1
22711,true,0.01,1
22721,true,0.01,1
22731,true,0.01,1
22743,true,0.01,1
22753,true,0.01,1
22766,true,0.01,1
22778,false,0.01,1
22787,false,0.01,1
22797,true,0.01,1
22806,true,0.01,1
22816,true,0.01,1
22823,true,0.01,1
22836,true,0.01,1
22846,true,0.01,1
22855,true,0.01,1
22863,true,0.01,1
22873,true,0.01,1
22883,true,0.01,1
22892,true,0.01,1
22902,true,0.01,1
22908,true,0.01,1
22917,true,0.01,1
22926,true,0.01,1
22938,false,0.01,1
22944,true,0.01,1
22954,true,0.01,1
22968,true,0.01,1
22978,true,0.01,1
22990,true,0.01,1
22996,true,0.01,1
23009,false,0.01,1
23020,false,0.01,1
23024,true,0.01,1
23040,true,0.01,1
23050,true,0.01,1
23060,true,0.01,1
23070,true,0.01,1
23080,true,0.01,1
23090,true,0.01,1
23100,false,0.01,1
23110,true,0.01,1
23120,false,0.01,1
23130,true,0.01,1
23142,true,0.01,1
23150,true,0.01,1
23166,true,0.01,1
23176,true,0.01,1
23186,true,0.01,1
23196,true,0.01,1
23206,true,0.01,1
23218,false,0.01,1
23229,true,0.01,1
23239,true,0.01,1
23252,false,0.01,1
23259,false,0.01,1
23273,false,0.01,1
23276,true,0.01,1
23292,true,0.01,1
23301,true,0.01,1
23307,false,0.01,1
23314,true,0.01,1
23329,false,0.01,1
23341,false,0.01,1
23348,false,0.01,1
23363,false,0.01,1
23368,false,0.01,1
23376,false,0.01,1
23390,false,0.01,1
23395,false,0.01,1
23409,true,0.01,1
23419,true,0.01,1
23429,true,0.01,1
23439,false,0.01,1
23448,true,0.01,1
23458,true,0.01,1
23468,false,0.01,1
23479,false,0.01,1
23490,true,0.01,1
23500,true,0.01,1
23510,true,0.01,1
23520,true,0.01,1
23530,true,0.01,1
23542,false,0.01,1
23552,false,0.01,1
23563,true,0.01,1
23572,false,0.01,1
23585,false,0.01,1
23594,false,0.01,1
23601,false,0.01,1
23611,false,0.01,1
23621,false,0.01,1
23632,false,0.01,1
23640,false,0.01,1
23645,true,0.01,1
23660,false,0.01,1
23663,true,0.01,1
23676,false,0.01,1
23682,false,0.01,1
23692,false,0.01,1
23701,false,0.01,1
23708,true,0.01,1
23717,true,0.01,1
23730,false,0.01,1
23734,true,0.01,1
23750,false,0.01,1
23755,false,0.01,1
23768,false,0.01,1
23774,false,0.01,1
23787,true,0.01,1
23797,true,0.01,1
23807,true,0.01,1
23817,false,0.01,1
23825,false,0.01,1
23834,false,0.01,1
23849,false,0.01,1
23858,false,0.01,1
23864,false,0.01,1
23875,false,0.01,1
23882,false,0.01,1
23894,false,0.01,1
23902,false,0.01,1
23910,false,0.01,1
23917,false,0.01,1
23931,true,0.01,1
23941,true,0.01,1
23951,false,0.01,1
23961,false,0.01,1
23975,false,0.01,1
23982,false,0.01,1
23993,false,0.01,1
24001,false,0.01,1
24008,false,0.01,1
24017,false,0.01,1
24029,false,0.01,1
24039,true,0.01,1
24049,true,0.01,1
24059,true,0.01,1
24070,true,0.01,1
24082,true,0.01,1
24089,true,0.01,1
24103,false,0.01,1
24114,true,0.01,1
24124,true,0.01,1
24136,true,0.01,1
24147,true,0.01,1
24157,true,0.01,1
24167,true,0.01,1
24179,true,0.01,1
24189,true,0.01,1
24198,true,0.01,1
24208,true,0.01,1
24218,true,0.01,1
24228,true,0.01,1
24236,true,0.01,1
24245,true,0.01,1
24255,true,0.01,1
24265,true,0.01,1
24276,true,0.01,1
24286,true,0.01,1
24296,true,0.01,1
24306,true,0.01,1
24318,true,0.01,1
24330,true,0.01,1
24340,true,0.01,1
24351,true,0.01,1
24363,false,0.01,1
24370,true,0.01,1
24382,true,0.01,1
24392,true,0.01,1
24402,true,0.01,1
24410,true,0.01,1
24421,true,0.01,1
24431,true,0.01,1
24442,true,0.01,1
24453,true,0.01,1
24464,true,0.01,1
24475,true,0.01,1
24483,true,0.01,1
24491,true,0.01,1
24503,true,0.01,1
24512,true,0.01,1
24522,true,0.01,1
24533,true,0.01,1
24543,false,0.01,1
24552,false,0.01,1
24558,true,0.01,1
24569,true,0.01,1
24582,true,0.01,1
24591,true,0.01,1
24601,true,0.01,1
24613,true,0.01,1
24624,true,0.01,1
24634,true,0.01,1
24642,true,0.01,1
24653,true,0.01,1
24661,true,0.01,1
24673,true,0.01,1
24682,true,0.01,1
24693,true,0.01,1
24703,true,0.01,1
24713,false,0.01,1
24721,false,0.01,1
24731,false,0.01,1
24739,false,0.01,1
24745,true,0.01,1
24754,true,0.01,1
24763,true,0.01,1
24773,true,0.01,1
24785,true,0.01,1
24795,true,0.01,1
24807,true,0.01,1
24817,true,0.01,1
24827,true,0.01,1
24838,true,0.01,1
24850,false,0.01,1
24859,false,0.01,1
24868,true,0.01,1
24880,true,0.01,1
24889,true,0.01,1
24902,true,0.01,1
24912,true,0.01,1
24922,false,0.01,1
24934,true,0.01,1
24945,true,0.01,1
24953,false,0.01,1
24961,true,0.01,1
24971,true,0.01,1
24984,true,0.01,1
24994,true,0.01,1
25004,true,0.01,1
25015,true,0.01,1
25026,true,0.01,1
25039,false,0.01,1
25044,true,0.01,1
25055,true,0.01,1
25068,true,0.01,1
25077,true,0.01,1
25087,true,0.01,1
25100,true,0.01,1
25109,true,0.01,1
25118,true,0.01,1
25128,true,0.01,1
25138,true,0.01,1
25148,true,0.01,1
25158,true,0.01,1
25168,true,0.01,1
25178,true,0.01,1
25188,true,0.01,1
25198,false,0.01,1
25206,false,0.01,1
25218,true,0.01,1
25229,true,0.01,1
25239,true,0.01,1
25249,true,0.01,1
25258,true,0.01,1
25268,true,0.01,1
25278,true,0.01,1
25288,true,0.01,1
25298,true,0.01,1
25308,true,0.01,1
25320,true,0.01,1
25330,true,0.01,1
25340,true,0.01,1
25353,true,0.01,1
25363,true,0.01,1
25373,true,0.01,1
25387,true,0.01,1
25396,true,0.01,1
25406,true,0.01,1
25416,true,0.01,1
25427,true,0.01,1
25439,false,0.01,1
25452,true,0.01,1
25462,true,0.01,1
25472,true,0.01,1
25482,true,0.01,1
25494,false,0.01,1
25501,true,0.01,1
25512,true,0.01,1
25524,false,0.01,1
25531,true,0.01,1
25540,true,0.01,1
25552,false,0.01,1
25556,true,0.01,1
25571,true,0.01,1
25581,true,0.01,1
25596,true,0.01,1
25608,true,0.01,1
25616,true,0.01,1
25629,true,0.01,1
25639,true,0.01,1
25649,true,0.01,1
25659,true,0.01,1
25671,true,0.01,1
25679,false,0.01,1
25689,true,0.01,1
25699,true,0.01,1
25714,true,0.01,1
25724,true,0.01,1
25734,true,0.01,1
25743,true,0.01,1
25752,true,0.01,1
25764,false,0.01,1
25778,false,0.01,1
25788,true,0.01,1
25797,true,0.01,1
25806,true,0.01,1
25817,true,0.01,1
25832,true,0.01,1
25842,false,0.01,1
25852,true,0.01,1
25866,true,0.01,1
25876,true,0.01,1
25886,true,0.01,1
25899,false,0.01,1
25908,false,0.01,1
25920,true,0.01,1
25930,true,0.01,1
25940,true,0.01,1
25949,true,0.01,1
25962,false,0.01,1
25970,true,0.01,1
25984,true,0.01,1
25994,true,0.01,1
26002,false,0.01,1
26011,false,0.01,1
26017,false,0.01,1
26029,true,0.01,1
26040,true,0.01,1
26049,true,0.01,1
26062,false,0.01,1
26070,false,0.01,1
26081,false,0.01,1
26089,false,0.01,1
26096,false,0.01,1
26108,false,0.01,1
26111,true,0.01,1
26126,false,0.01,1
26132,true,0.01,1
26142,false,0.01,1
26147,true,0.01,1
26162,false,0.01,1
26169,false,0.01,1
26174,false,0.01,1
26189,false,0.01,1
26195,false,0.01,1
26206,false,0.01,1
26213,false,0.01,1
26225,false,0.01,1
26234,false,0.01,1
26244,true,0.01,1
26254,true,0.01,1
26265,true,0.01,1
26275,true,0.01,1
26285,true,0.01,1
26297,true,0.01,1
26303,true,0.01,1
26316,true,0.01,1
26326,true,0.01,1
26336,true,0.01,1
26347,true,0.01,1
26357,true,0.01,1
26367,true,0.01,1
26375,true,0.01,1
26388,true,0.01,1
26395,true,0.01,1
26405,true,0.01,1
26415,false,0.01,1
26427,true,0.01,1
26437,true,0.01,1
26447,true,0.01,1
26457,true,0.01,1
26471,true,0.01,1
26480,true,0.01,1
26486,true,0.01,1
26495,true,0.01,1
26504,true,0.01,1
26514,true,0.01,1
26524,true,0.01,1
26534,false,0.01,1
26544,true,0.01,1
26553,true,0.01,1
26562,true,0.01,1
26574,true,0.01,1
26585,true,0.01,1
26595,true,0.01,1
26605,true,0.01,1
26615,true,0.01,1
26625,true,0.01,1
26636,true,0.01,1
26646,true,0.01,1
26656,true,0.01,1
26666,true,0.01,1
26676,true,0.01,1
26686,true,0.01,1
26696,true,0.01,1
26706,true,0.01,1
26716,true,0.01,1
26726,true,0.01,1
26736,false,0.01,1
26746,true,0.01,1
26756,true,0.01,1
26766,true,0.01,1
26777,true,0.01,1
26787,true,0.01,1
26797,true,0.01,1
26807,true,0.01,1
26816,true,0.01,1
26827,true,0.01,1
26837,true,0.01,1
26846,true,0.01,1
26857,true,0.01,1
26867,true,0.01,1
26879,true,0.01,1
26889,true,0.01,1
26899,false,0.01,1
26908,false,0.01,1
26919,true,0.01,1
26928,false,0.01,1
#---------- Wed Nov 30 08:05:23 PST 2022 ----------
#Format: Task Counter Number,Did Simulation Succeed,Last Step Size Used,Number of Simulations Attempted
27374,true,0.01,1
27384,true,0.01,1
27392,true,0.01,1
27403,true,0.01,1
27413,true,0.01,1
27423,true,0.01,1
27433,true,0.01,1
27440,true,0.01,1
27452,true,0.01,1
27459,true,0.01,1
27471,true,0.01,1
27479,true,0.01,1
27490,true,0.01,1
27497,true,0.01,1
27509,true,0.01,1
27516,true,0.01,1
27524,true,0.01,1
27536,true,0.01,1
27545,true,0.01,1
27555,true,0.01,1
27564,true,0.01,1
27575,true,0.01,1
27588,true,0.01,1
27598,true,0.01,1
27606,true,0.01,1
27614,true,0.01,1
27625,true,0.01,1
27632,true,0.01,1
27643,true,0.01,1
27652,true,0.01,1
27662,true,0.01,1
27671,true,0.01,1
27682,false,0.01,1
27696,true,0.01,1
27706,false,0.01,1
27717,false,0.01,1
27728,false,0.01,1
27737,false,0.01,1
27747,true,0.01,1
27757,true,0.01,1
27767,true,0.01,1
27777,true,0.01,1
27787,true,0.01,1
27798,false,0.01,1
27808,false,0.01,1
27819,true,0.01,1
27829,true,0.01,1
27836,true,0.01,1
27850,true,0.01,1
27860,true,0.01,1
27867,true,0.01,1
27877,true,0.01,1
27888,true,0.01,1
27897,false,0.01,1
27906,true,0.01,1
27917,true,0.01,1
27931,true,0.01,1
27939,true,0.01,1
27947,false,0.01,1
27956,false,0.01,1
27968,false,0.01,1
27978,false,0.01,1
27984,false,0.01,1
27994,true,0.01,1
28004,true,0.01,1
28014,false,0.01,1
28024,false,0.01,1
28035,true,0.01,1
28045,true,0.01,1
28055,true,0.01,1
28065,true,0.01,1
28074,true,0.01,1
28081,true,0.01,1
28089,true,0.01,1
28100,true,0.01,1
28109,true,0.01,1
28125,true,0.01,1
28135,true,0.01,1
28146,true,0.01,1
28156,true,0.01,1
28166,true,0.01,1
28176,false,0.01,1
28186,false,0.01,1
28196,false,0.01,1
28206,false,0.01,1
28216,true,0.01,1
28226,true,0.01,1
28236,true,0.01,1
28246,true,0.01,1
28258,false,0.01,1
28268,false,0.01,1
28277,false,0.01,1
28287,true,0.01,1
28297,true,0.01,1
28307,true,0.01,1
28317,true,0.01,1
28327,false,0.01,1
28337,true,0.01,1
28347,false,0.01,1
28357,false,0.01,1
28367,false,0.01,1
28374,false,0.01,1
28381,false,0.01,1
28395,true,0.01,1
