TaskNumber,models/jawmodel/models/tongue/exciters/GGP:excitation,models/jawmodel/models/tongue/exciters/GGM:excitation,models/jawmodel/models/tongue/exciters/GGA:excitation,models/jawmodel/models/tongue/exciters/STY:excitation,models/jawmodel/models/tongue/exciters/GH:excitation,models/jawmodel/models/tongue/exciters/MH:excitation,models/jawmodel/models/tongue/exciters/HG:excitation,models/jawmodel/models/tongue/exciters/TRANS:excitation,models/jawmodel/models/tongue/exciters/VERT:excitation,models/jawmodel/models/tongue/exciters/SL:excitation,models/jawmodel/models/tongue/exciters/IL:excitation
56198,0.5,0.5,0.2,0.5,0,0,0,0.5,0.2,0,0.5
56208,0.5,0.5,0.2,0.5,0,0,0,0.5,0.5,0.2,0
56220,0.5,0.5,0.2,0.5,0,0,0.2,0,0,0.5,0
56229,0.5,0.5,0.2,0.5,0,0,0.2,0,0.2,0.5,0
56240,0.5,0.5,0.2,0.5,0,0,0.2,0,0.5,0.5,0.5
56250,0.5,0.5,0.2,0.5,0,0,0.2,0.2,0.2,0,0
56260,0.5,0.5,0.2,0.5,0,0,0.2,0.2,0.5,0,0.2
56271,0.5,0.5,0.2,0.5,0,0,0.2,0.5,0,0.2,0
56279,0.5,0.5,0.2,0.5,0,0,0.2,0.5,0.2,0,0.5
56292,0.5,0.5,0.2,0.5,0,0,0.2,0.5,0.5,0.5,0
56302,0.5,0.5,0.2,0.5,0,0,0.5,0,0,0.5,0.2
56312,0.5,0.5,0.2,0.5,0,0,0.5,0,0.2,0.5,0.5
56322,0.5,0.5,0.2,0.5,0,0,0.5,0.2,0,0,0
56332,0.5,0.5,0.2,0.5,0,0,0.5,0.2,0.2,0,0.2
56342,0.5,0.5,0.2,0.5,0,0,0.5,0.2,0.5,0,0.5
56352,0.5,0.5,0.2,0.5,0,0,0.5,0.5,0,0.2,0
56362,0.5,0.5,0.2,0.5,0,0,0.5,0.5,0.2,0.2,0.2
56372,0.5,0.5,0.2,0.5,0,0,0.5,0.5,0.5,0.2,0.5
56382,0.5,0.5,0.2,0.5,0,0.2,0,0,0,0.5,0
56391,0.5,0.5,0.2,0.5,0,0.2,0,0,0.2,0.5,0
56403,0.5,0.5,0.2,0.5,0,0.2,0,0.2,0,0,0
56408,0.5,0.5,0.2,0.5,0,0.2,0,0.2,0,0.2,0.5
56419,0.5,0.5,0.2,0.5,0,0.2,0,0.2,0.2,0.5,0.2
56428,0.5,0.5,0.2,0.5,0,0.2,0,0.2,0.5,0.5,0.2
56435,0.5,0.5,0.2,0.5,0,0.2,0,0.5,0,0.2,0.5
56449,0.5,0.5,0.2,0.5,0,0.2,0,0.5,0.5,0,0.2
56451,0.5,0.5,0.2,0.5,0,0.2,0,0.5,0.5,0.2,0
56465,0.5,0.5,0.2,0.5,0,0.2,0.2,0,0,0.5,0.5
56473,0.5,0.5,0.2,0.5,0,0.2,0.2,0,0.2,0.5,0.2
56482,0.5,0.5,0.2,0.5,0,0.2,0.2,0,0.5,0.5,0.2
56493,0.5,0.5,0.2,0.5,0,0.2,0.2,0.2,0.2,0,0
56503,0.5,0.5,0.2,0.5,0,0.2,0.2,0.2,0.5,0,0.2
56513,0.5,0.5,0.2,0.5,0,0.2,0.2,0.5,0,0,0.5
56528,0.5,0.5,0.2,0.5,0,0.2,0.2,0.5,0.2,0.5,0.5
56538,0.5,0.5,0.2,0.5,0,0.2,0.5,0,0,0,0
56548,0.5,0.5,0.2,0.5,0,0.2,0.5,0,0.2,0,0.2
56558,0.5,0.5,0.2,0.5,0,0.2,0.5,0,0.5,0,0.5
56568,0.5,0.5,0.2,0.5,0,0.2,0.5,0.2,0,0.2,0
56578,0.5,0.5,0.2,0.5,0,0.2,0.5,0.2,0.2,0.2,0.2
56589,0.5,0.5,0.2,0.5,0,0.2,0.5,0.2,0.5,0.5,0
56599,0.5,0.5,0.2,0.5,0,0.2,0.5,0.5,0,0.5,0.2
56609,0.5,0.5,0.2,0.5,0,0.2,0.5,0.5,0.2,0.5,0.5
56620,0.5,0.5,0.2,0.5,0,0.5,0,0,0,0,0.2
56633,0.5,0.5,0.2,0.5,0,0.5,0,0,0.2,0.2,0.5
56643,0.5,0.5,0.2,0.5,0,0.5,0,0,0.5,0.5,0
56654,0.5,0.5,0.2,0.5,0,0.5,0,0.2,0,0.5,0.5
56665,0.5,0.5,0.2,0.5,0,0.5,0,0.2,0.5,0,0.2
56675,0.5,0.5,0.2,0.5,0,0.5,0,0.5,0,0,0.5
56685,0.5,0.5,0.2,0.5,0,0.5,0,0.5,0.2,0.2,0
56693,0.5,0.5,0.2,0.5,0,0.5,0,0.5,0.5,0,0.5
56709,0.5,0.5,0.2,0.5,0,0.5,0.2,0,0.2,0,0
56719,0.5,0.5,0.2,0.5,0,0.5,0.2,0,0.5,0,0.2
56729,0.5,0.5,0.2,0.5,0,0.5,0.2,0.2,0,0,0.5
56742,0.5,0.5,0.2,0.5,0,0.5,0.2,0.2,0.2,0.5,0
56752,0.5,0.5,0.2,0.5,0,0.5,0.2,0.2,0.5,0.5,0.2
56762,0.5,0.5,0.2,0.5,0,0.5,0.2,0.5,0,0.5,0.5
56772,0.5,0.5,0.2,0.5,0,0.5,0.2,0.5,0.5,0,0
56782,0.5,0.5,0.2,0.5,0,0.5,0.5,0,0,0,0.2
56792,0.5,0.5,0.2,0.5,0,0.5,0.5,0,0.2,0,0.5
56802,0.5,0.5,0.2,0.5,0,0.5,0.5,0,0.5,0.2,0
56812,0.5,0.5,0.2,0.5,0,0.5,0.5,0.2,0,0.2,0.2
56825,0.5,0.5,0.2,0.5,0,0.5,0.5,0.2,0.2,0.5,0.5
56834,0.5,0.5,0.2,0.5,0,0.5,0.5,0.2,0.5,0.5,0.5
56847,0.5,0.5,0.2,0.5,0,0.5,0.5,0.5,0.2,0.2,0
56857,0.5,0.5,0.2,0.5,0,0.5,0.5,0.5,0.5,0.2,0.2
56866,0.5,0.5,0.5,0,0,0,0,0,0,0.2,0.2
56879,0.5,0.5,0.5,0,0,0,0,0,0.2,0.5,0.5
56890,0.5,0.5,0.5,0,0,0,0,0.2,0,0,0.2
56900,0.5,0.5,0.5,0,0,0,0,0.2,0.2,0,0.5
56907,0.5,0.5,0.5,0,0,0,0,0.2,0.5,0,0
56912,0.5,0.5,0.5,0,0,0,0,0.2,0.5,0.2,0.5
56926,0.5,0.5,0.5,0,0,0,0,0.5,0.2,0,0.2
56932,0.5,0.5,0.5,0,0,0,0,0.5,0.2,0.5,0.2
56942,0.5,0.5,0.5,0,0,0,0,0.5,0.5,0.5,0.5
56954,0.5,0.5,0.5,0,0,0,0.2,0,0.2,0,0.5
56965,0.5,0.5,0.5,0,0,0,0.2,0,0.5,0.2,0.2
56972,0.5,0.5,0.5,0,0,0,0.2,0.2,0,0,0.5
56978,0.5,0.5,0.5,0,0,0,0.2,0.2,0,0.5,0.5
56988,0.5,0.5,0.5,0,0,0,0.2,0.2,0.5,0,0
56998,0.5,0.5,0.5,0,0,0,0.2,0.5,0,0,0.2
57009,0.5,0.5,0.5,0,0,0,0.2,0.5,0.2,0.2,0
57020,0.5,0.5,0.5,0,0,0,0.2,0.5,0.5,0.2,0.5
57029,0.5,0.5,0.5,0,0,0,0.5,0,0,0.2,0.5
57041,0.5,0.5,0.5,0,0,0,0.5,0,0.2,0.5,0.5
57050,0.5,0.5,0.5,0,0,0,0.5,0,0.5,0.5,0.5
57061,0.5,0.5,0.5,0,0,0,0.5,0.2,0.2,0,0.2
57071,0.5,0.5,0.5,0,0,0,0.5,0.2,0.5,0,0.5
57081,0.5,0.5,0.5,0,0,0,0.5,0.5,0,0.2,0
57090,0.5,0.5,0.5,0,0,0,0.5,0.5,0.2,0.2,0
57100,0.5,0.5,0.5,0,0,0,0.5,0.5,0.5,0.2,0.2
57113,0.5,0.5,0.5,0,0,0.2,0,0,0,0.5,0.5
57122,0.5,0.5,0.5,0,0,0.2,0,0,0.2,0.5,0.5
57135,0.5,0.5,0.5,0,0,0.2,0,0.2,0,0.2,0
57145,0.5,0.5,0.5,0,0,0.2,0,0.2,0.2,0.2,0.2
57156,0.5,0.5,0.5,0,0,0.2,0,0.2,0.5,0.5,0
57165,0.5,0.5,0.5,0,0,0.2,0,0.5,0,0.5,0
57179,0.5,0.5,0.5,0,0,0.2,0,0.5,0.5,0,0.5
57189,0.5,0.5,0.5,0,0,0.2,0.2,0,0,0.2,0
57199,0.5,0.5,0.5,0,0,0.2,0.2,0,0.2,0.2,0.2
57211,0.5,0.5,0.5,0,0,0.2,0.2,0,0.5,0.5,0.2
57220,0.5,0.5,0.5,0,0,0.2,0.2,0.2,0,0.5,0.2
57230,0.5,0.5,0.5,0,0,0.2,0.2,0.2,0.2,0.5,0.5
57241,0.5,0.5,0.5,0,0,0.2,0.2,0.5,0,0,0.2
57252,0.5,0.5,0.5,0,0,0.2,0.2,0.5,0.2,0.2,0
57262,0.5,0.5,0.5,0,0,0.2,0.2,0.5,0.5,0.2,0.2
57270,0.5,0.5,0.5,0,0,0.2,0.5,0,0,0.2,0
57280,0.5,0.5,0.5,0,0,0.2,0.5,0,0.2,0.2,0.2
57292,0.5,0.5,0.5,0,0,0.2,0.5,0,0.5,0.5,0.2
57302,0.5,0.5,0.5,0,0,0.2,0.5,0.2,0,0.5,0.5
57312,0.5,0.5,0.5,0,0,0.2,0.5,0.2,0.5,0,0
57322,0.5,0.5,0.5,0,0,0.2,0.5,0.5,0,0,0.2
