#---------- Tue Nov 29 16:15:32 PST 2022 ----------
#Format: Task Counter Number,Did Simulation Succeed,Last Step Size Used,Number of Simulations Attempted
2829,true,0.01,1
2833,true,0.01,1
2840,false,0.01,1
2848,false,0.01,1
2854,true,0.01,1
2860,false,0.01,1
2865,false,0.01,1
2872,true,0.01,1
2878,false,0.01,1
2884,true,0.01,1
2891,true,0.01,1
2897,false,0.01,1
2903,true,0.01,1
2909,true,0.01,1
2915,false,0.01,1
2921,true,0.01,1
2927,true,0.01,1
2933,true,0.01,1
2939,true,0.01,1
2945,true,0.01,1
2953,true,0.01,1
2959,true,0.01,1
2966,true,0.01,1
2972,true,0.01,1
2980,true,0.01,1
2988,true,0.01,1
2995,true,0.01,1
3001,true,0.01,1
3007,true,0.01,1
3014,false,0.01,1
3020,true,0.01,1
3026,true,0.01,1
3032,true,0.01,1
3038,true,0.01,1
3043,true,0.01,1
3049,true,0.01,1
3055,true,0.01,1
3061,true,0.01,1
3067,true,0.01,1
3074,true,0.01,1
3080,true,0.01,1
3086,false,0.01,1
3092,true,0.01,1
3098,true,0.01,1
3104,false,0.01,1
3110,true,0.01,1
3116,true,0.01,1
3122,false,0.01,1
3128,true,0.01,1
3134,true,0.01,1
3140,true,0.01,1
3149,true,0.01,1
3154,true,0.01,1
3159,true,0.01,1
3167,false,0.01,1
3172,true,0.01,1
3179,true,0.01,1
3186,true,0.01,1
3193,false,0.01,1
3199,true,0.01,1
3203,false,0.01,1
3209,true,0.01,1
3215,true,0.01,1
3221,true,0.01,1
3227,true,0.01,1
3233,true,0.01,1
3240,true,0.01,1
3247,false,0.01,1
3252,true,0.01,1
3258,true,0.01,1
3264,false,0.01,1
3270,true,0.01,1
3275,false,0.01,1
3279,true,0.01,1
3284,false,0.01,1
3288,true,0.01,1
3293,false,0.01,1
3297,true,0.01,1
3300,false,0.01,1
3305,true,0.01,1
3309,false,0.01,1
3313,true,0.01,1
3317,true,0.01,1
3321,true,0.01,1
3325,false,0.01,1
3329,false,0.01,1
3333,false,0.01,1
3337,false,0.01,1
3341,true,0.01,1
3345,false,0.01,1
3349,true,0.01,1
3353,false,0.01,1
3357,true,0.01,1
3361,false,0.01,1
#---------- Tue Nov 29 18:57:22 PST 2022 ----------
#Format: Task Counter Number,Did Simulation Succeed,Last Step Size Used,Number of Simulations Attempted
4504,true,0.01,1
4515,true,0.01,1
4524,true,0.01,1
4532,true,0.01,1
4544,true,0.01,1
4553,true,0.01,1
4563,true,0.01,1
4573,true,0.01,1
4583,true,0.01,1
4594,true,0.01,1
4604,true,0.01,1
4614,true,0.01,1
4624,true,0.01,1
4634,true,0.01,1
4644,true,0.01,1
4655,true,0.01,1
4664,false,0.01,1
4677,true,0.01,1
4687,true,0.01,1
4696,true,0.01,1
4705,true,0.01,1
4714,true,0.01,1
4725,true,0.01,1
4734,true,0.01,1
4743,true,0.01,1
4755,true,0.01,1
4766,true,0.01,1
4779,false,0.01,1
4791,true,0.01,1
4799,true,0.01,1
4809,true,0.01,1
4819,true,0.01,1
4828,true,0.01,1
4837,true,0.01,1
4847,true,0.01,1
4856,true,0.01,1
4866,true,0.01,1
4879,true,0.01,1
4887,false,0.01,1
4896,false,0.01,1
4906,true,0.01,1
4916,false,0.01,1
4926,true,0.01,1
4936,true,0.01,1
4947,false,0.01,1
4956,false,0.01,1
4966,true,0.01,1
4976,true,0.01,1
4986,true,0.01,1
4996,true,0.01,1
5006,true,0.01,1
5018,true,0.01,1
5029,false,0.01,1
5037,false,0.01,1
5042,true,0.01,1
5054,true,0.01,1
5064,false,0.01,1
5067,true,0.01,1
5077,true,0.01,1
5085,true,0.01,1
5093,true,0.01,1
5101,true,0.01,1
5110,true,0.01,1
5118,true,0.01,1
5124,true,0.01,1
5132,false,0.01,1
5140,false,0.01,1
5146,true,0.01,1
5153,true,0.01,1
5163,true,0.01,1
5168,false,0.01,1
5174,true,0.01,1
5182,true,0.01,1
5189,false,0.01,1
5195,true,0.01,1
5207,true,0.01,1
5212,true,0.01,1
5222,true,0.01,1
5230,true,0.01,1
5239,true,0.01,1
5249,true,0.01,1
5260,true,0.01,1
5265,true,0.01,1
5274,true,0.01,1
5282,true,0.01,1
5290,true,0.01,1
5298,true,0.01,1
5306,true,0.01,1
5314,true,0.01,1
5321,true,0.01,1
5332,true,0.01,1
5336,true,0.01,1
5344,true,0.01,1
5352,true,0.01,1
5360,false,0.01,1
5371,true,0.01,1
5378,true,0.01,1
5386,true,0.01,1
5394,true,0.01,1
5402,false,0.01,1
5409,true,0.01,1
5419,false,0.01,1
5427,true,0.01,1
5437,true,0.01,1
5449,true,0.01,1
5455,true,0.01,1
5465,true,0.01,1
5474,true,0.01,1
5483,true,0.01,1
5494,true,0.01,1
5499,true,0.01,1
5507,true,0.01,1
5515,false,0.01,1
5523,false,0.01,1
5530,true,0.01,1
5538,true,0.01,1
5548,true,0.01,1
5556,true,0.01,1
5561,false,0.01,1
5570,true,0.01,1
5578,true,0.01,1
5586,true,0.01,1
5594,false,0.01,1
5602,true,0.01,1
5610,true,0.01,1
5618,false,0.01,1
5626,false,0.01,1
5633,true,0.01,1
5641,true,0.01,1
5649,true,0.01,1
5653,true,0.01,1
5665,true,0.01,1
5672,true,0.01,1
5685,false,0.01,1
5690,true,0.01,1
5701,true,0.01,1
5707,true,0.01,1
5717,true,0.01,1
5727,true,0.01,1
5732,false,0.01,1
5741,true,0.01,1
5749,true,0.01,1
5757,false,0.01,1
5763,true,0.01,1
5771,true,0.01,1
5780,true,0.01,1
5788,true,0.01,1
5797,true,0.01,1
5807,true,0.01,1
5818,true,0.01,1
5826,true,0.01,1
5831,false,0.01,1
5840,false,0.01,1
5849,false,0.01,1
5855,false,0.01,1
5862,true,0.01,1
5868,false,0.01,1
5876,false,0.01,1
5883,true,0.01,1
5890,true,0.01,1
5898,true,0.01,1
5905,false,0.01,1
5913,true,0.01,1
5921,false,0.01,1
5929,false,0.01,1
5937,true,0.01,1
5945,true,0.01,1
5950,true,0.01,1
5960,true,0.01,1
5970,true,0.01,1
5974,false,0.01,1
5982,true,0.01,1
5990,true,0.01,1
5996,false,0.01,1
6002,false,0.01,1
6010,false,0.01,1
6018,false,0.01,1
6026,true,0.01,1
6034,true,0.01,1
6042,true,0.01,1
6050,true,0.01,1
6058,true,0.01,1
6068,true,0.01,1
6077,false,0.01,1
6085,false,0.01,1
6093,false,0.01,1
6096,true,0.01,1
6102,true,0.01,1
6115,true,0.01,1
6122,false,0.01,1
6136,false,0.01,1
6141,true,0.01,1
6147,false,0.01,1
6155,false,0.01,1
6163,false,0.01,1
6170,false,0.01,1
6177,true,0.01,1
6182,false,0.01,1
6190,false,0.01,1
6198,false,0.01,1
6206,true,0.01,1
6213,true,0.01,1
6220,true,0.01,1
6231,true,0.01,1
6236,false,0.01,1
6244,false,0.01,1
6252,false,0.01,1
6255,true,0.01,1
6269,false,0.01,1
6276,true,0.01,1
6284,true,0.01,1
6292,true,0.01,1
6300,true,0.01,1
6308,false,0.01,1
6316,false,0.01,1
6324,false,0.01,1
6332,false,0.01,1
6340,true,0.01,1
6346,true,0.01,1
6358,true,0.01,1
6365,true,0.01,1
6376,true,0.01,1
6382,true,0.01,1
6395,false,0.01,1
6401,false,0.01,1
6407,false,0.01,1
6415,false,0.01,1
6423,false,0.01,1
6429,false,0.01,1
6438,false,0.01,1
6444,true,0.01,1
6456,false,0.01,1
6464,true,0.01,1
6472,true,0.01,1
6480,true,0.01,1
6493,false,0.01,1
6497,false,0.01,1
6505,false,0.01,1
6513,false,0.01,1
6521,false,0.01,1
6528,false,0.01,1
6537,false,0.01,1
6547,false,0.01,1
6553,true,0.01,1
6562,true,0.01,1
6573,true,0.01,1
6578,true,0.01,1
6586,true,0.01,1
6594,true,0.01,1
6602,true,0.01,1
6610,true,0.01,1
6617,true,0.01,1
6628,true,0.01,1
6634,true,0.01,1
6641,true,0.01,1
6649,true,0.01,1
6657,true,0.01,1
6665,true,0.01,1
6673,true,0.01,1
6681,true,0.01,1
6689,true,0.01,1
6697,true,0.01,1
6706,true,0.01,1
6716,true,0.01,1
6727,true,0.01,1
6734,true,0.01,1
6741,true,0.01,1
6750,true,0.01,1
6758,true,0.01,1
6765,true,0.01,1
6773,true,0.01,1
6781,true,0.01,1
6789,true,0.01,1
6799,true,0.01,1
6807,true,0.01,1
6813,true,0.01,1
6822,true,0.01,1
6832,true,0.01,1
6842,true,0.01,1
6852,true,0.01,1
6858,true,0.01,1
6867,true,0.01,1
6876,true,0.01,1
6886,true,0.01,1
6894,true,0.01,1
6902,true,0.01,1
6910,true,0.01,1
6919,true,0.01,1
6929,true,0.01,1
6937,true,0.01,1
6944,true,0.01,1
6952,true,0.01,1
6960,true,0.01,1
6967,false,0.01,1
6975,true,0.01,1
6983,true,0.01,1
6991,true,0.01,1
6999,false,0.01,1
7010,true,0.01,1
7018,true,0.01,1
7026,true,0.01,1
7037,true,0.01,1
7044,true,0.01,1
7054,true,0.01,1
7062,true,0.01,1
7068,true,0.01,1
7073,true,0.01,1
7081,true,0.01,1
7089,true,0.01,1
7098,true,0.01,1
7107,true,0.01,1
7115,true,0.01,1
7122,true,0.01,1
7128,true,0.01,1
7136,true,0.01,1
7144,true,0.01,1
7152,true,0.01,1
7160,true,0.01,1
7169,true,0.01,1
7176,true,0.01,1
7185,true,0.01,1
7192,true,0.01,1
7200,true,0.01,1
7208,true,0.01,1
7216,false,0.01,1
7223,true,0.01,1
7232,true,0.01,1
7240,true,0.01,1
7248,true,0.01,1
7256,true,0.01,1
7263,true,0.01,1
7270,false,0.01,1
7280,true,0.01,1
7289,true,0.01,1
7297,true,0.01,1
7304,true,0.01,1
7312,true,0.01,1
7318,true,0.01,1
7328,true,0.01,1
7337,true,0.01,1
7346,true,0.01,1
7355,true,0.01,1
7365,true,0.01,1
7370,true,0.01,1
7378,true,0.01,1
7386,true,0.01,1
7394,true,0.01,1
7402,true,0.01,1
7410,true,0.01,1
7418,true,0.01,1
7426,true,0.01,1
7434,true,0.01,1
7442,true,0.01,1
7449,true,0.01,1
7459,true,0.01,1
7467,true,0.01,1
7475,true,0.01,1
7483,true,0.01,1
7491,true,0.01,1
7499,true,0.01,1
7507,true,0.01,1
7513,true,0.01,1
7521,true,0.01,1
7532,true,0.01,1
7539,true,0.01,1
7549,true,0.01,1
7556,true,0.01,1
7564,true,0.01,1
7570,true,0.01,1
7581,true,0.01,1
7586,true,0.01,1
7594,true,0.01,1
7602,true,0.01,1
7612,true,0.01,1
7619,true,0.01,1
7628,true,0.01,1
7634,true,0.01,1
7642,true,0.01,1
7647,false,0.01,1
7658,true,0.01,1
7668,true,0.01,1
7673,true,0.01,1
7681,true,0.01,1
7689,true,0.01,1
7697,true,0.01,1
7705,true,0.01,1
7713,true,0.01,1
7721,false,0.01,1
7730,false,0.01,1
7739,true,0.01,1
7750,true,0.01,1
7754,true,0.01,1
7762,true,0.01,1
7770,true,0.01,1
7778,true,0.01,1
7784,false,0.01,1
7793,true,0.01,1
7799,true,0.01,1
7808,true,0.01,1
7815,true,0.01,1
7821,true,0.01,1
7831,true,0.01,1
7840,true,0.01,1
7849,true,0.01,1
7858,true,0.01,1
7866,true,0.01,1
7874,false,0.01,1
7882,false,0.01,1
7891,false,0.01,1
7902,true,0.01,1
7907,true,0.01,1
7914,true,0.01,1
7922,true,0.01,1
7931,true,0.01,1
7940,true,0.01,1
7948,true,0.01,1
7956,true,0.01,1
7964,false,0.01,1
7972,false,0.01,1
7980,false,0.01,1
7988,true,0.01,1
7998,false,0.01,1
8006,true,0.01,1
8014,true,0.01,1
8022,false,0.01,1
8028,false,0.01,1
8037,false,0.01,1
8046,false,0.01,1
8055,true,0.01,1
8063,false,0.01,1
8071,false,0.01,1
8079,false,0.01,1
8087,false,0.01,1
8096,true,0.01,1
8103,false,0.01,1
8112,false,0.01,1
8120,true,0.01,1
8127,true,0.01,1
8136,true,0.01,1
8143,false,0.01,1
8151,false,0.01,1
8159,true,0.01,1
8167,true,0.01,1
8175,true,0.01,1
8180,false,0.01,1
8188,false,0.01,1
8196,false,0.01,1
8203,true,0.01,1
8210,true,0.01,1
8218,true,0.01,1
8225,false,0.01,1
8234,false,0.01,1
8243,false,0.01,1
8252,false,0.01,1
8262,false,0.01,1
8270,false,0.01,1
8277,false,0.01,1
8286,false,0.01,1
8294,false,0.01,1
8303,false,0.01,1
8310,false,0.01,1
8320,false,0.01,1
8327,true,0.01,1
8335,true,0.01,1
8343,false,0.01,1
8352,false,0.01,1
8361,false,0.01,1
8369,false,0.01,1
8377,false,0.01,1
8385,false,0.01,1
8393,false,0.01,1
8401,false,0.01,1
8409,false,0.01,1
8418,false,0.01,1
8428,false,0.01,1
8433,true,0.01,1
8443,true,0.01,1
8449,false,0.01,1
8455,false,0.01,1
8463,false,0.01,1
8469,true,0.01,1
8477,false,0.01,1
8485,false,0.01,1
8491,false,0.01,1
8499,true,0.01,1
8506,false,0.01,1
8513,false,0.01,1
8519,false,0.01,1
8526,false,0.01,1
8533,false,0.01,1
8540,false,0.01,1
8547,false,0.01,1
8554,false,0.01,1
8560,false,0.01,1
8568,true,0.01,1
8575,false,0.01,1
8581,false,0.01,1
8588,false,0.01,1
8595,false,0.01,1
8602,false,0.01,1
8609,false,0.01,1
8616,false,0.01,1
8622,false,0.01,1
8630,false,0.01,1
8637,false,0.01,1
8644,false,0.01,1
8651,false,0.01,1
8657,false,0.01,1
8664,false,0.01,1
8671,false,0.01,1
8678,false,0.01,1
8685,true,0.01,1
8692,false,0.01,1
8699,false,0.01,1
8706,false,0.01,1
8714,false,0.01,1
8721,true,0.01,1
8728,false,0.01,1
8735,false,0.01,1
8742,false,0.01,1
8749,true,0.01,1
8756,true,0.01,1
8763,true,0.01,1
8770,true,0.01,1
8777,false,0.01,1
8786,false,0.01,1
8795,false,0.01,1
8801,true,0.01,1
8808,true,0.01,1
8814,true,0.01,1
8821,true,0.01,1
8827,true,0.01,1
8834,true,0.01,1
8841,true,0.01,1
8848,true,0.01,1
8855,true,0.01,1
8862,true,0.01,1
8869,true,0.01,1
8876,true,0.01,1
8884,true,0.01,1
8893,true,0.01,1
8901,true,0.01,1
8908,true,0.01,1
8915,true,0.01,1
8922,true,0.01,1
8929,true,0.01,1
8935,true,0.01,1
8942,true,0.01,1
8949,true,0.01,1
8954,true,0.01,1
8961,true,0.01,1
8968,true,0.01,1
8974,true,0.01,1
8981,true,0.01,1
8988,true,0.01,1
8995,true,0.01,1
9003,true,0.01,1
9009,true,0.01,1
9018,true,0.01,1
9028,true,0.01,1
9034,true,0.01,1
9041,true,0.01,1
9046,true,0.01,1
9052,true,0.01,1
9059,true,0.01,1
9064,true,0.01,1
9071,true,0.01,1
9078,false,0.01,1
9085,true,0.01,1
9092,true,0.01,1
9099,true,0.01,1
9106,true,0.01,1
9113,true,0.01,1
9120,true,0.01,1
9127,true,0.01,1
9134,true,0.01,1
9141,true,0.01,1
9148,true,0.01,1
9155,false,0.01,1
9163,true,0.01,1
9169,false,0.01,1
9176,true,0.01,1
9183,true,0.01,1
9190,true,0.01,1
9197,true,0.01,1
9204,false,0.01,1
9215,true,0.01,1
9222,true,0.01,1
9229,true,0.01,1
9236,true,0.01,1
9243,true,0.01,1
9251,true,0.01,1
9258,true,0.01,1
9265,true,0.01,1
9272,true,0.01,1
9279,true,0.01,1
9287,true,0.01,1
9294,true,0.01,1
9300,true,0.01,1
9308,true,0.01,1
9318,true,0.01,1
9322,false,0.01,1
9329,true,0.01,1
9336,true,0.01,1
9343,true,0.01,1
9350,true,0.01,1
9357,true,0.01,1
9364,true,0.01,1
9371,true,0.01,1
9378,true,0.01,1
9385,true,0.01,1
9392,true,0.01,1
9399,false,0.01,1
9404,false,0.01,1
9411,false,0.01,1
9417,true,0.01,1
9424,true,0.01,1
9432,true,0.01,1
9441,false,0.01,1
9454,true,0.01,1
9466,false,0.01,1
9475,false,0.01,1
9486,true,0.01,1
9497,false,0.01,1
9506,true,0.01,1
9517,true,0.01,1
9525,true,0.01,1
9535,true,0.01,1
9542,true,0.01,1
9558,true,0.01,1
9568,true,0.01,1
9578,true,0.01,1
9591,true,0.01,1
9601,true,0.01,1
9612,true,0.01,1
9622,true,0.01,1
9633,true,0.01,1
9641,true,0.01,1
9651,true,0.01,1
9662,true,0.01,1
9673,true,0.01,1
9682,true,0.01,1
9694,true,0.01,1
9703,true,0.01,1
9712,true,0.01,1
9721,true,0.01,1
9736,true,0.01,1
9745,true,0.01,1
9754,true,0.01,1
9764,true,0.01,1
9772,true,0.01,1
9783,true,0.01,1
9793,true,0.01,1
9809,false,0.01,1
9819,true,0.01,1
9829,true,0.01,1
9839,true,0.01,1
9849,true,0.01,1
9859,true,0.01,1
9869,true,0.01,1
9879,true,0.01,1
9889,false,0.01,1
9900,true,0.01,1
9910,true,0.01,1
9920,true,0.01,1
9930,true,0.01,1
9940,true,0.01,1
9950,true,0.01,1
9959,true,0.01,1
9967,true,0.01,1
9974,true,0.01,1
9989,true,0.01,1
9998,true,0.01,1
10007,true,0.01,1
10016,true,0.01,1
10025,true,0.01,1
10035,true,0.01,1
10045,true,0.01,1
10055,true,0.01,1
10067,true,0.01,1
10081,true,0.01,1
10092,true,0.01,1
10101,true,0.01,1
10110,true,0.01,1
10119,true,0.01,1
10127,true,0.01,1
10141,false,0.01,1
10149,false,0.01,1
10155,false,0.01,1
10167,false,0.01,1
10176,false,0.01,1
10184,true,0.01,1
10194,false,0.01,1
10204,false,0.01,1
10214,false,0.01,1
10224,true,0.01,1
10236,false,0.01,1
10244,true,0.01,1
10259,false,0.01,1
10266,false,0.01,1
10274,false,0.01,1
10287,true,0.01,1
10297,true,0.01,1
10307,true,0.01,1
10317,true,0.01,1
10327,false,0.01,1
10337,true,0.01,1
10347,false,0.01,1
10357,false,0.01,1
10366,false,0.01,1
10377,true,0.01,1
10387,true,0.01,1
10397,true,0.01,1
10407,true,0.01,1
10417,true,0.01,1
10428,false,0.01,1
10439,false,0.01,1
10455,false,0.01,1
10463,false,0.01,1
10471,false,0.01,1
10480,false,0.01,1
10493,false,0.01,1
10499,false,0.01,1
10510,false,0.01,1
10518,false,0.01,1
10530,true,0.01,1
10540,false,0.01,1
10550,true,0.01,1
10560,false,0.01,1
10569,false,0.01,1
10578,false,0.01,1
10587,false,0.01,1
10596,false,0.01,1
10606,false,0.01,1
10618,false,0.01,1
10626,false,0.01,1
10630,true,0.01,1
10640,true,0.01,1
10651,false,0.01,1
10663,false,0.01,1
10669,false,0.01,1
10679,false,0.01,1
10687,false,0.01,1
10694,false,0.01,1
10703,false,0.01,1
10712,false,0.01,1
10721,false,0.01,1
10729,true,0.01,1
10738,true,0.01,1
10747,false,0.01,1
10757,false,0.01,1
10767,false,0.01,1
10772,false,0.01,1
10780,false,0.01,1
10788,false,0.01,1
10796,false,0.01,1
10804,false,0.01,1
10811,false,0.01,1
10821,false,0.01,1
10826,false,0.01,1
10834,false,0.01,1
10842,false,0.01,1
10850,false,0.01,1
10859,false,0.01,1
10864,true,0.01,1
10874,false,0.01,1
10884,false,0.01,1
10892,false,0.01,1
10901,true,0.01,1
10909,true,0.01,1
10917,true,0.01,1
10925,false,0.01,1
10932,false,0.01,1
10941,true,0.01,1
10947,true,0.01,1
10953,false,0.01,1
10963,false,0.01,1
10971,true,0.01,1
10979,true,0.01,1
10987,true,0.01,1
10995,true,0.01,1
11003,true,0.01,1
11011,true,0.01,1
11020,true,0.01,1
11028,true,0.01,1
11035,true,0.01,1
11044,true,0.01,1
11051,true,0.01,1
11059,true,0.01,1
11067,true,0.01,1
11075,true,0.01,1
11083,true,0.01,1
11091,true,0.01,1
11100,true,0.01,1
11107,true,0.01,1
11115,false,0.01,1
11124,true,0.01,1
11137,true,0.01,1
11145,true,0.01,1
11154,true,0.01,1
11163,true,0.01,1
11174,true,0.01,1
11184,true,0.01,1
11193,true,0.01,1
11203,true,0.01,1
11214,true,0.01,1
11226,true,0.01,1
11236,true,0.01,1
11246,true,0.01,1
11257,true,0.01,1
11268,true,0.01,1
11277,true,0.01,1
11286,true,0.01,1
11297,true,0.01,1
11307,true,0.01,1
11318,true,0.01,1
11329,true,0.01,1
11339,true,0.01,1
11349,false,0.01,1
11359,true,0.01,1
11369,true,0.01,1
11383,true,0.01,1
11389,true,0.01,1
11401,true,0.01,1
11412,true,0.01,1
11422,true,0.01,1
11432,true,0.01,1
11442,true,0.01,1
11452,true,0.01,1
11462,true,0.01,1
11475,false,0.01,1
11479,true,0.01,1
11489,true,0.01,1
11500,true,0.01,1
11510,false,0.01,1
11521,true,0.01,1
11533,true,0.01,1
11542,true,0.01,1
11552,true,0.01,1
11562,true,0.01,1
11571,true,0.01,1
11581,true,0.01,1
11592,false,0.01,1
11601,false,0.01,1
11610,true,0.01,1
11619,true,0.01,1
11628,false,0.01,1
11637,true,0.01,1
11646,false,0.01,1
11662,true,0.01,1
11671,true,0.01,1
11679,true,0.01,1
11689,true,0.01,1
11696,true,0.01,1
11707,true,0.01,1
11716,true,0.01,1
11725,true,0.01,1
