#---------- Tue Nov 29 16:11:53 PST 2022 ----------
#Format: Task Counter Number,Did Simulation Succeed,Last Step Size Used,Number of Simulations Attempted
5601,true,0.01,1
5608,false,0.01,1
5616,true,0.01,1
5625,true,0.01,1
5635,true,0.01,1
5644,true,0.01,1
5657,true,0.01,1
5666,true,0.01,1
5675,false,0.01,1
5684,true,0.01,1
5691,true,0.01,1
5697,true,0.01,1
5706,true,0.01,1
5714,false,0.01,1
5722,true,0.01,1
5730,false,0.01,1
5738,true,0.01,1
5746,true,0.01,1
5752,true,0.01,1
5760,true,0.01,1
5768,false,0.01,1
5776,false,0.01,1
5784,false,0.01,1
5791,true,0.01,1
5800,true,0.01,1
5808,true,0.01,1
5814,true,0.01,1
5822,false,0.01,1
5830,false,0.01,1
5839,false,0.01,1
5846,false,0.01,1
5853,true,0.01,1
5861,true,0.01,1
5875,false,0.01,1
5881,true,0.01,1
5888,true,0.01,1
5902,true,0.01,1
5908,true,0.01,1
5915,false,0.01,1
5922,true,0.01,1
5933,true,0.01,1
5944,true,0.01,1
5949,true,0.01,1
5959,true,0.01,1
5969,true,0.01,1
5980,true,0.01,1
5985,true,0.01,1
5995,true,0.01,1
6006,true,0.01,1
6014,true,0.01,1
6021,true,0.01,1
6029,false,0.01,1
6037,false,0.01,1
6044,true,0.01,1
6053,true,0.01,1
6061,true,0.01,1
6066,true,0.01,1
6074,true,0.01,1
6083,false,0.01,1
6092,false,0.01,1
6099,false,0.01,1
6104,true,0.01,1
6117,false,0.01,1
6121,true,0.01,1
6134,true,0.01,1
6140,true,0.01,1
6152,true,0.01,1
6159,true,0.01,1
6168,true,0.01,1
6176,true,0.01,1
6184,true,0.01,1
6194,true,0.01,1
6201,true,0.01,1
6211,true,0.01,1
6219,true,0.01,1
6227,false,0.01,1
6235,false,0.01,1
6243,false,0.01,1
6249,false,0.01,1
6260,false,0.01,1
6266,true,0.01,1
6274,true,0.01,1
6282,true,0.01,1
6290,false,0.01,1
6295,true,0.01,1
6303,false,0.01,1
6310,true,0.01,1
6320,false,0.01,1
6329,false,0.01,1
6339,true,0.01,1
6345,false,0.01,1
6353,false,0.01,1
6361,false,0.01,1
6366,true,0.01,1
6371,false,0.01,1
6379,false,0.01,1
6387,false,0.01,1
6389,false,0.01,1
6397,false,0.01,1
6405,false,0.01,1
6412,false,0.01,1
6419,true,0.01,1
6425,false,0.01,1
6433,false,0.01,1
6441,false,0.01,1
6449,false,0.01,1
6457,false,0.01,1
6465,false,0.01,1
6474,false,0.01,1
6484,false,0.01,1
6488,false,0.01,1
6496,false,0.01,1
6504,false,0.01,1
6511,false,0.01,1
6519,false,0.01,1
6529,false,0.01,1
6538,false,0.01,1
6544,true,0.01,1
6552,true,0.01,1
6560,false,0.01,1
6568,true,0.01,1
6576,true,0.01,1
6584,true,0.01,1
6592,true,0.01,1
6597,true,0.01,1
6605,true,0.01,1
6613,true,0.01,1
6621,true,0.01,1
6629,true,0.01,1
6637,true,0.01,1
6644,true,0.01,1
6652,true,0.01,1
6660,true,0.01,1
6668,true,0.01,1
6677,true,0.01,1
6687,true,0.01,1
6692,true,0.01,1
6700,true,0.01,1
6705,true,0.01,1
6713,true,0.01,1
6721,true,0.01,1
6729,true,0.01,1
6738,true,0.01,1
6746,true,0.01,1
6753,true,0.01,1
6762,true,0.01,1
6769,true,0.01,1
6777,true,0.01,1
6780,true,0.01,1
6790,true,0.01,1
6800,true,0.01,1
6808,true,0.01,1
6815,true,0.01,1
6826,true,0.01,1
6833,true,0.01,1
6843,true,0.01,1
6850,true,0.01,1
6857,true,0.01,1
6865,true,0.01,1
6873,true,0.01,1
6881,true,0.01,1
6889,true,0.01,1
6897,true,0.01,1
6905,true,0.01,1
6914,true,0.01,1
6922,true,0.01,1
6927,true,0.01,1
6936,true,0.01,1
6945,true,0.01,1
6955,true,0.01,1
6962,true,0.01,1
6969,true,0.01,1
6978,true,0.01,1
6984,true,0.01,1
6992,true,0.01,1
7002,true,0.01,1
7009,true,0.01,1
7017,true,0.01,1
7025,true,0.01,1
7032,true,0.01,1
7042,true,0.01,1
7050,true,0.01,1
7057,true,0.01,1
7069,true,0.01,1
7074,true,0.01,1
7086,true,0.01,1
7091,true,0.01,1
7099,true,0.01,1
7105,true,0.01,1
7112,true,0.01,1
7125,true,0.01,1
7132,true,0.01,1
7140,true,0.01,1
7148,true,0.01,1
7156,true,0.01,1
7164,true,0.01,1
7171,true,0.01,1
7180,true,0.01,1
7186,true,0.01,1
7195,true,0.01,1
7203,true,0.01,1
7210,false,0.01,1
7218,false,0.01,1
7226,false,0.01,1
7234,false,0.01,1
7242,false,0.01,1
7250,true,0.01,1
7258,true,0.01,1
7266,true,0.01,1
7274,true,0.01,1
7282,true,0.01,1
7290,true,0.01,1
7298,true,0.01,1
7306,true,0.01,1
7314,true,0.01,1
7322,true,0.01,1
7330,true,0.01,1
7335,true,0.01,1
7347,true,0.01,1
7352,true,0.01,1
7360,true,0.01,1
7367,true,0.01,1
7373,true,0.01,1
7384,true,0.01,1
7392,true,0.01,1
7401,true,0.01,1
7406,true,0.01,1
7417,true,0.01,1
7422,true,0.01,1
7432,true,0.01,1
7439,true,0.01,1
7447,true,0.01,1
7455,true,0.01,1
7463,true,0.01,1
7471,true,0.01,1
7479,true,0.01,1
7486,true,0.01,1
7495,true,0.01,1
7503,true,0.01,1
7511,true,0.01,1
7519,true,0.01,1
7527,true,0.01,1
7535,true,0.01,1
7543,true,0.01,1
7550,true,0.01,1
7557,true,0.01,1
7566,true,0.01,1
7576,true,0.01,1
7583,true,0.01,1
7591,true,0.01,1
7599,true,0.01,1
7605,true,0.01,1
7613,true,0.01,1
7621,false,0.01,1
7629,false,0.01,1
7637,true,0.01,1
7645,true,0.01,1
7653,true,0.01,1
7660,true,0.01,1
7665,true,0.01,1
7674,true,0.01,1
7685,true,0.01,1
7691,true,0.01,1
7699,false,0.01,1
7707,true,0.01,1
7715,true,0.01,1
7723,true,0.01,1
7731,true,0.01,1
7740,true,0.01,1
7746,false,0.01,1
7756,true,0.01,1
7765,true,0.01,1
7774,true,0.01,1
7783,false,0.01,1
7792,true,0.01,1
7798,true,0.01,1
7806,true,0.01,1
7813,true,0.01,1
7823,true,0.01,1
7832,true,0.01,1
7841,true,0.01,1
7848,true,0.01,1
7856,true,0.01,1
7864,false,0.01,1
7872,false,0.01,1
7879,true,0.01,1
7888,true,0.01,1
7894,true,0.01,1
7900,false,0.01,1
7910,true,0.01,1
7919,true,0.01,1
7925,true,0.01,1
7933,true,0.01,1
7941,false,0.01,1
7950,true,0.01,1
7958,true,0.01,1
7966,true,0.01,1
7974,true,0.01,1
7982,false,0.01,1
7991,false,0.01,1
8001,true,0.01,1
8007,false,0.01,1
8015,true,0.01,1
8023,false,0.01,1
8031,false,0.01,1
8039,false,0.01,1
8047,true,0.01,1
8054,false,0.01,1
8062,false,0.01,1
8070,false,0.01,1
8078,false,0.01,1
8085,false,0.01,1
8093,false,0.01,1
8101,false,0.01,1
8109,true,0.01,1
8117,false,0.01,1
8125,false,0.01,1
8133,false,0.01,1
8141,false,0.01,1
8147,false,0.01,1
8157,true,0.01,1
8164,true,0.01,1
8172,true,0.01,1
8181,true,0.01,1
8192,true,0.01,1
8198,false,0.01,1
8206,false,0.01,1
8214,false,0.01,1
8221,true,0.01,1
8233,false,0.01,1
8241,false,0.01,1
8249,true,0.01,1
8257,true,0.01,1
8265,false,0.01,1
8272,false,0.01,1
8280,false,0.01,1
8289,false,0.01,1
8298,false,0.01,1
8306,false,0.01,1
8314,false,0.01,1
8322,false,0.01,1
8330,false,0.01,1
8338,false,0.01,1
8346,false,0.01,1
8354,false,0.01,1
8362,false,0.01,1
8370,true,0.01,1
8378,false,0.01,1
8386,false,0.01,1
8394,false,0.01,1
8402,false,0.01,1
8410,false,0.01,1
8417,false,0.01,1
8426,false,0.01,1
8436,false,0.01,1
8442,true,0.01,1
8451,true,0.01,1
8458,false,0.01,1
8465,false,0.01,1
8471,true,0.01,1
8478,true,0.01,1
8484,false,0.01,1
8490,true,0.01,1
8497,true,0.01,1
8504,false,0.01,1
8511,false,0.01,1
8518,false,0.01,1
8525,false,0.01,1
8532,false,0.01,1
8539,false,0.01,1
8546,false,0.01,1
8553,false,0.01,1
8561,false,0.01,1
8567,false,0.01,1
8574,false,0.01,1
8582,false,0.01,1
8589,false,0.01,1
8596,false,0.01,1
8604,false,0.01,1
8611,false,0.01,1
8617,false,0.01,1
8625,false,0.01,1
8631,true,0.01,1
8638,false,0.01,1
8645,false,0.01,1
8652,false,0.01,1
8658,true,0.01,1
8665,false,0.01,1
8672,false,0.01,1
8679,false,0.01,1
8684,false,0.01,1
8690,false,0.01,1
8697,false,0.01,1
8704,true,0.01,1
8711,false,0.01,1
8718,false,0.01,1
8725,false,0.01,1
8732,false,0.01,1
8740,true,0.01,1
8747,false,0.01,1
8754,true,0.01,1
8760,true,0.01,1
8765,true,0.01,1
8772,true,0.01,1
8779,true,0.01,1
8785,true,0.01,1
8791,true,0.01,1
8798,true,0.01,1
8805,true,0.01,1
8812,true,0.01,1
8818,true,0.01,1
8825,true,0.01,1
8831,true,0.01,1
8839,true,0.01,1
8846,true,0.01,1
8852,true,0.01,1
8859,true,0.01,1
8865,true,0.01,1
8872,true,0.01,1
8879,true,0.01,1
8886,true,0.01,1
8891,true,0.01,1
8898,true,0.01,1
8905,true,0.01,1
8911,true,0.01,1
8918,true,0.01,1
8925,true,0.01,1
8932,true,0.01,1
8939,true,0.01,1
8948,true,0.01,1
8955,true,0.01,1
8962,true,0.01,1
8969,true,0.01,1
8978,true,0.01,1
8986,true,0.01,1
8991,true,0.01,1
9000,true,0.01,1
9008,true,0.01,1
9015,true,0.01,1
9023,true,0.01,1
9030,true,0.01,1
9037,true,0.01,1
9043,true,0.01,1
9050,true,0.01,1
9058,true,0.01,1
9065,false,0.01,1
9076,true,0.01,1
9081,true,0.01,1
9088,true,0.01,1
9095,true,0.01,1
9102,true,0.01,1
9108,true,0.01,1
9115,true,0.01,1
9122,true,0.01,1
9128,true,0.01,1
9137,true,0.01,1
9146,true,0.01,1
9153,false,0.01,1
9160,false,0.01,1
9167,true,0.01,1
9174,true,0.01,1
9181,true,0.01,1
9189,true,0.01,1
9195,false,0.01,1
9202,true,0.01,1
9209,true,0.01,1
9216,true,0.01,1
9223,true,0.01,1
9230,true,0.01,1
9237,true,0.01,1
9244,true,0.01,1
9250,true,0.01,1
9257,true,0.01,1
9264,true,0.01,1
9270,true,0.01,1
9278,true,0.01,1
9285,true,0.01,1
9292,true,0.01,1
9299,true,0.01,1
9306,true,0.01,1
9314,true,0.01,1
9321,false,0.01,1
9328,true,0.01,1
9335,true,0.01,1
9342,true,0.01,1
9349,false,0.01,1
9356,true,0.01,1
9363,true,0.01,1
9368,true,0.01,1
9375,true,0.01,1
9382,true,0.01,1
9389,true,0.01,1
9398,false,0.01,1
9405,false,0.01,1
9412,false,0.01,1
9419,true,0.01,1
9429,false,0.01,1
9435,true,0.01,1
9442,true,0.01,1
9451,true,0.01,1
9460,true,0.01,1
9471,true,0.01,1
9480,true,0.01,1
9489,true,0.01,1
9498,true,0.01,1
9509,true,0.01,1
9519,true,0.01,1
9529,true,0.01,1
9539,true,0.01,1
9549,false,0.01,1
9559,true,0.01,1
9569,true,0.01,1
9584,true,0.01,1
9594,true,0.01,1
9604,true,0.01,1
9614,true,0.01,1
9626,true,0.01,1
9635,true,0.01,1
9642,true,0.01,1
9652,true,0.01,1
9661,true,0.01,1
9671,true,0.01,1
9680,true,0.01,1
9690,true,0.01,1
9702,true,0.01,1
9710,true,0.01,1
9723,true,0.01,1
9731,true,0.01,1
9746,true,0.01,1
9752,true,0.01,1
9761,true,0.01,1
9770,true,0.01,1
9779,true,0.01,1
9787,true,0.01,1
9798,true,0.01,1
9803,true,0.01,1
9817,false,0.01,1
9823,true,0.01,1
9835,false,0.01,1
9845,true,0.01,1
9855,true,0.01,1
9862,true,0.01,1
9871,true,0.01,1
9882,true,0.01,1
9892,true,0.01,1
9902,true,0.01,1
9914,true,0.01,1
9928,true,0.01,1
9936,true,0.01,1
9944,false,0.01,1
9957,true,0.01,1
9969,false,0.01,1
9975,true,0.01,1
9982,false,0.01,1
9992,true,0.01,1
10008,true,0.01,1
10018,true,0.01,1
10031,true,0.01,1
10043,true,0.01,1
10050,false,0.01,1
10056,true,0.01,1
10068,false,0.01,1
10075,true,0.01,1
10088,false,0.01,1
10097,false,0.01,1
10108,true,0.01,1
10118,true,0.01,1
10131,false,0.01,1
10140,false,0.01,1
10146,true,0.01,1
10158,false,0.01,1
10165,false,0.01,1
10178,false,0.01,1
10191,true,0.01,1
10201,true,0.01,1
10212,false,0.01,1
10220,false,0.01,1
10226,false,0.01,1
10241,false,0.01,1
10245,false,0.01,1
10257,false,0.01,1
10263,false,0.01,1
10273,false,0.01,1
10285,false,0.01,1
10292,false,0.01,1
10304,false,0.01,1
10310,false,0.01,1
10321,false,0.01,1
10331,false,0.01,1
10341,true,0.01,1
10351,true,0.01,1
10362,false,0.01,1
10371,false,0.01,1
10385,false,0.01,1
10394,false,0.01,1
10402,false,0.01,1
10410,false,0.01,1
10418,true,0.01,1
10432,true,0.01,1
10442,true,0.01,1
10451,false,0.01,1
10458,false,0.01,1
10474,false,0.01,1
10484,false,0.01,1
10491,false,0.01,1
10500,false,0.01,1
10507,false,0.01,1
10520,false,0.01,1
10527,false,0.01,1
10534,false,0.01,1
10545,false,0.01,1
10551,false,0.01,1
10566,true,0.01,1
10575,true,0.01,1
10584,true,0.01,1
10593,true,0.01,1
10602,true,0.01,1
10611,true,0.01,1
10620,true,0.01,1
10629,true,0.01,1
10643,false,0.01,1
10653,false,0.01,1
10659,false,0.01,1
10672,false,0.01,1
10678,false,0.01,1
10688,false,0.01,1
10697,false,0.01,1
10705,false,0.01,1
10710,true,0.01,1
10720,false,0.01,1
10728,false,0.01,1
10739,false,0.01,1
10748,false,0.01,1
10759,false,0.01,1
10765,true,0.01,1
10774,false,0.01,1
10783,false,0.01,1
10792,false,0.01,1
10801,true,0.01,1
10809,true,0.01,1
10817,false,0.01,1
10825,false,0.01,1
10833,false,0.01,1
10840,false,0.01,1
10847,true,0.01,1
10855,true,0.01,1
10867,false,0.01,1
10871,false,0.01,1
10879,false,0.01,1
10887,false,0.01,1
10895,false,0.01,1
10903,false,0.01,1
10914,false,0.01,1
10922,false,0.01,1
10930,false,0.01,1
10938,true,0.01,1
10945,true,0.01,1
10956,true,0.01,1
10962,false,0.01,1
10969,true,0.01,1
10977,true,0.01,1
10985,true,0.01,1
10992,true,0.01,1
11000,false,0.01,1
11006,true,0.01,1
11013,true,0.01,1
11021,false,0.01,1
11029,true,0.01,1
11037,true,0.01,1
11045,true,0.01,1
11053,true,0.01,1
11061,true,0.01,1
11069,true,0.01,1
11080,true,0.01,1
11089,true,0.01,1
11097,true,0.01,1
11105,true,0.01,1
11113,true,0.01,1
11121,true,0.01,1
11129,true,0.01,1
11139,true,0.01,1
11147,true,0.01,1
11158,true,0.01,1
11168,true,0.01,1
11178,false,0.01,1
11189,false,0.01,1
11196,true,0.01,1
11208,true,0.01,1
11219,true,0.01,1
11229,true,0.01,1
11239,true,0.01,1
11249,true,0.01,1
11259,true,0.01,1
11269,true,0.01,1
11280,true,0.01,1
11290,true,0.01,1
11300,true,0.01,1
11310,true,0.01,1
11320,true,0.01,1
11330,true,0.01,1
11340,false,0.01,1
11350,true,0.01,1
11360,true,0.01,1
11370,true,0.01,1
11378,true,0.01,1
11388,true,0.01,1
11399,true,0.01,1
11409,true,0.01,1
11418,true,0.01,1
11428,true,0.01,1
11439,true,0.01,1
11450,false,0.01,1
11460,true,0.01,1
11471,true,0.01,1
11481,true,0.01,1
11491,true,0.01,1
11502,true,0.01,1
11513,true,0.01,1
11522,true,0.01,1
11534,true,0.01,1
11544,true,0.01,1
11553,true,0.01,1
11564,true,0.01,1
11574,true,0.01,1
#---------- Wed Nov 30 00:21:48 PST 2022 ----------
#Format: Task Counter Number,Did Simulation Succeed,Last Step Size Used,Number of Simulations Attempted
16233,true,0.01,1
16243,true,0.01,1
16253,true,0.01,1
16264,true,0.01,1
