#---------- Tue Nov 29 16:12:00 PST 2022 ----------
#Format: Task Counter Number,Did Simulation Succeed,Last Step Size Used,Number of Simulations Attempted
1865,false,0.01,1
1874,false,0.01,1
1884,false,0.01,1
1894,false,0.01,1
1900,true,0.01,1
1908,true,0.01,1
1916,false,0.01,1
1924,false,0.01,1
1931,false,0.01,1
1939,false,0.01,1
1948,false,0.01,1
1954,false,0.01,1
1965,false,0.01,1
1972,false,0.01,1
1983,false,0.01,1
1988,false,0.01,1
1996,false,0.01,1
2004,false,0.01,1
2012,false,0.01,1
2017,true,0.01,1
2024,false,0.01,1
2031,false,0.01,1
2038,false,0.01,1
2045,false,0.01,1
2052,false,0.01,1
2062,false,0.01,1
2069,false,0.01,1
2076,false,0.01,1
2083,false,0.01,1
2090,false,0.01,1
2097,true,0.01,1
2104,false,0.01,1
2111,false,0.01,1
2119,false,0.01,1
2122,false,0.01,1
2129,false,0.01,1
2137,false,0.01,1
2143,false,0.01,1
2152,true,0.01,1
2159,false,0.01,1
2166,false,0.01,1
2173,false,0.01,1
2180,true,0.01,1
2187,true,0.01,1
2194,true,0.01,1
2203,true,0.01,1
2208,true,0.01,1
2216,true,0.01,1
2225,false,0.01,1
2231,true,0.01,1
2238,true,0.01,1
2245,true,0.01,1
2250,true,0.01,1
2259,true,0.01,1
2266,true,0.01,1
2273,true,0.01,1
2280,true,0.01,1
2286,true,0.01,1
2293,true,0.01,1
2300,true,0.01,1
2306,true,0.01,1
2314,true,0.01,1
2322,true,0.01,1
2329,true,0.01,1
2336,true,0.01,1
2342,true,0.01,1
2350,false,0.01,1
2360,true,0.01,1
2368,true,0.01,1
2375,true,0.01,1
2382,true,0.01,1
2389,true,0.01,1
2396,true,0.01,1
2402,true,0.01,1
2411,true,0.01,1
2418,true,0.01,1
2424,true,0.01,1
2430,true,0.01,1
2439,true,0.01,1
2447,true,0.01,1
2454,true,0.01,1
2462,true,0.01,1
2469,true,0.01,1
2474,true,0.01,1
2481,true,0.01,1
2488,true,0.01,1
2494,true,0.01,1
2500,true,0.01,1
2507,true,0.01,1
2515,true,0.01,1
2521,true,0.01,1
2528,false,0.01,1
2535,false,0.01,1
2542,true,0.01,1
2550,true,0.01,1
2556,true,0.01,1
2563,true,0.01,1
2570,true,0.01,1
2577,true,0.01,1
2584,true,0.01,1
2591,true,0.01,1
2598,false,0.01,1
2603,true,0.01,1
2610,false,0.01,1
2619,true,0.01,1
2626,false,0.01,1
2633,true,0.01,1
2641,true,0.01,1
2647,true,0.01,1
2654,false,0.01,1
2662,false,0.01,1
2669,true,0.01,1
2676,true,0.01,1
2683,true,0.01,1
2689,true,0.01,1
2696,true,0.01,1
2703,true,0.01,1
2710,true,0.01,1
2716,true,0.01,1
2723,true,0.01,1
2730,true,0.01,1
2736,true,0.01,1
2744,true,0.01,1
2751,true,0.01,1
2758,false,0.01,1
2765,true,0.01,1
2773,true,0.01,1
2780,false,0.01,1
2787,false,0.01,1
2794,true,0.01,1
2801,true,0.01,1
2810,true,0.01,1
2818,true,0.01,1
2825,true,0.01,1
2832,true,0.01,1
2839,false,0.01,1
2845,true,0.01,1
2853,false,0.01,1
2859,false,0.01,1
2866,false,0.01,1
2871,true,0.01,1
2877,false,0.01,1
2883,true,0.01,1
2889,true,0.01,1
2895,false,0.01,1
2899,true,0.01,1
2905,false,0.01,1
2911,true,0.01,1
2917,true,0.01,1
2925,true,0.01,1
2932,true,0.01,1
2938,true,0.01,1
2943,true,0.01,1
2950,true,0.01,1
2957,true,0.01,1
2963,true,0.01,1
2969,true,0.01,1
2975,true,0.01,1
2982,false,0.01,1
2987,true,0.01,1
2993,true,0.01,1
2998,true,0.01,1
3003,false,0.01,1
3009,true,0.01,1
3016,true,0.01,1
3022,true,0.01,1
3027,true,0.01,1
3034,true,0.01,1
3040,true,0.01,1
3046,true,0.01,1
3053,true,0.01,1
3059,true,0.01,1
3063,true,0.01,1
3069,true,0.01,1
3075,true,0.01,1
3081,true,0.01,1
3087,true,0.01,1
3093,false,0.01,1
3099,true,0.01,1
3105,true,0.01,1
3111,false,0.01,1
3117,true,0.01,1
3124,true,0.01,1
3130,false,0.01,1
3136,true,0.01,1
3143,true,0.01,1
3148,true,0.01,1
3153,true,0.01,1
3160,true,0.01,1
3166,false,0.01,1
3173,true,0.01,1
3178,false,0.01,1
3184,false,0.01,1
3190,true,0.01,1
3196,true,0.01,1
3204,true,0.01,1
3210,true,0.01,1
3217,true,0.01,1
3223,true,0.01,1
3229,true,0.01,1
3234,true,0.01,1
3239,true,0.01,1
3245,false,0.01,1
3251,true,0.01,1
3257,false,0.01,1
3263,true,0.01,1
3269,true,0.01,1
3273,false,0.01,1
3278,true,0.01,1
3282,false,0.01,1
3286,true,0.01,1
3290,true,0.01,1
3294,true,0.01,1
3298,true,0.01,1
3302,false,0.01,1
3306,true,0.01,1
3310,false,0.01,1
3314,true,0.01,1
3318,false,0.01,1
3322,true,0.01,1
3326,false,0.01,1
3332,true,0.01,1
3336,false,0.01,1
3338,false,0.01,1
3342,true,0.01,1
3346,false,0.01,1
3350,true,0.01,1
3354,false,0.01,1
3358,true,0.01,1
3362,true,0.01,1
3366,true,0.01,1
3369,true,0.01,1
3372,false,0.01,1
3375,true,0.01,1
3378,true,0.01,1
3381,false,0.01,1
3384,true,0.01,1
3387,true,0.01,1
3390,false,0.01,1
3393,true,0.01,1
3396,true,0.01,1
3400,false,0.01,1
3402,true,0.01,1
3405,true,0.01,1
3408,false,0.01,1
3411,true,0.01,1
3414,true,0.01,1
3417,false,0.01,1
3420,true,0.01,1
3423,true,0.01,1
3426,false,0.01,1
3429,true,0.01,1
3432,true,0.01,1
3435,false,0.01,1
3438,true,0.01,1
3441,true,0.01,1
3444,false,0.01,1
3447,true,0.01,1
3450,true,0.01,1
3453,false,0.01,1
3456,true,0.01,1
3459,true,0.01,1
3462,false,0.01,1
3465,true,0.01,1
3468,true,0.01,1
3471,false,0.01,1
3474,true,0.01,1
3477,true,0.01,1
3480,false,0.01,1
3483,true,0.01,1
3486,false,0.01,1
#---------- Tue Nov 29 18:56:49 PST 2022 ----------
#Format: Task Counter Number,Did Simulation Succeed,Last Step Size Used,Number of Simulations Attempted
4484,true,0.01,1
4492,true,0.01,1
4502,true,0.01,1
4516,true,0.01,1
4528,true,0.01,1
4537,true,0.01,1
4548,true,0.01,1
4556,true,0.01,1
4566,true,0.01,1
4576,true,0.01,1
4585,true,0.01,1
4598,true,0.01,1
4608,true,0.01,1
4618,true,0.01,1
4628,false,0.01,1
4637,true,0.01,1
4646,true,0.01,1
4654,false,0.01,1
4663,false,0.01,1
4673,false,0.01,1
4685,true,0.01,1
4693,true,0.01,1
4709,true,0.01,1
4719,true,0.01,1
4728,true,0.01,1
4737,true,0.01,1
4746,true,0.01,1
4757,true,0.01,1
4767,true,0.01,1
4778,true,0.01,1
4788,true,0.01,1
4798,true,0.01,1
4807,true,0.01,1
4817,true,0.01,1
4829,true,0.01,1
4839,true,0.01,1
4850,true,0.01,1
4860,false,0.01,1
4870,true,0.01,1
4881,true,0.01,1
4891,true,0.01,1
4901,true,0.01,1
4910,true,0.01,1
4922,true,0.01,1
4932,true,0.01,1
4942,true,0.01,1
4952,true,0.01,1
4963,true,0.01,1
4973,true,0.01,1
4985,true,0.01,1
4995,true,0.01,1
5005,true,0.01,1
5015,true,0.01,1
5025,true,0.01,1
5034,true,0.01,1
5043,true,0.01,1
5053,true,0.01,1
5063,true,0.01,1
5071,true,0.01,1
5076,true,0.01,1
5083,false,0.01,1
5091,false,0.01,1
5100,true,0.01,1
5109,true,0.01,1
5115,true,0.01,1
5123,false,0.01,1
5131,false,0.01,1
5138,true,0.01,1
5147,true,0.01,1
5154,true,0.01,1
5161,true,0.01,1
5170,true,0.01,1
5180,true,0.01,1
5190,true,0.01,1
5197,true,0.01,1
5205,true,0.01,1
5211,true,0.01,1
5220,true,0.01,1
5229,true,0.01,1
5237,true,0.01,1
5245,true,0.01,1
5253,true,0.01,1
5261,true,0.01,1
5269,true,0.01,1
5276,true,0.01,1
5284,true,0.01,1
5295,true,0.01,1
5302,true,0.01,1
5310,true,0.01,1
5320,true,0.01,1
5330,true,0.01,1
5340,true,0.01,1
5347,true,0.01,1
5357,false,0.01,1
5365,false,0.01,1
5373,true,0.01,1
5382,true,0.01,1
5391,true,0.01,1
5400,true,0.01,1
5408,true,0.01,1
5416,true,0.01,1
5422,true,0.01,1
5432,false,0.01,1
5439,true,0.01,1
5445,true,0.01,1
5453,true,0.01,1
5461,true,0.01,1
5469,true,0.01,1
5477,true,0.01,1
5485,true,0.01,1
5491,true,0.01,1
5501,true,0.01,1
5512,true,0.01,1
5520,true,0.01,1
5526,true,0.01,1
5534,false,0.01,1
5542,false,0.01,1
5550,false,0.01,1
5558,true,0.01,1
5566,true,0.01,1
5574,true,0.01,1
5581,true,0.01,1
5589,true,0.01,1
5598,true,0.01,1
5607,true,0.01,1
5617,false,0.01,1
5624,true,0.01,1
5632,true,0.01,1
5640,true,0.01,1
5647,true,0.01,1
5654,true,0.01,1
5667,true,0.01,1
5670,true,0.01,1
5679,true,0.01,1
5689,true,0.01,1
5698,true,0.01,1
5709,true,0.01,1
5715,true,0.01,1
5723,true,0.01,1
5731,false,0.01,1
5739,true,0.01,1
5747,true,0.01,1
5755,false,0.01,1
5764,true,0.01,1
5772,true,0.01,1
5778,true,0.01,1
5786,false,0.01,1
5794,false,0.01,1
5802,false,0.01,1
5810,true,0.01,1
5817,true,0.01,1
5823,true,0.01,1
5833,false,0.01,1
5845,true,0.01,1
5851,false,0.01,1
5858,false,0.01,1
5867,false,0.01,1
5873,true,0.01,1
5882,false,0.01,1
5889,true,0.01,1
5895,false,0.01,1
5903,false,0.01,1
5911,true,0.01,1
5918,false,0.01,1
5923,true,0.01,1
5935,true,0.01,1
5941,true,0.01,1
5953,true,0.01,1
5958,true,0.01,1
5967,true,0.01,1
5977,true,0.01,1
5988,true,0.01,1
5993,true,0.01,1
6001,false,0.01,1
6009,false,0.01,1
6017,true,0.01,1
6024,true,0.01,1
6032,true,0.01,1
6038,false,0.01,1
6046,true,0.01,1
6055,true,0.01,1
6062,true,0.01,1
6070,true,0.01,1
6078,true,0.01,1
6084,false,0.01,1
6089,false,0.01,1
6098,false,0.01,1
6103,true,0.01,1
6116,false,0.01,1
6124,true,0.01,1
6129,true,0.01,1
6142,false,0.01,1
6150,true,0.01,1
6157,false,0.01,1
6171,false,0.01,1
6173,false,0.01,1
6181,false,0.01,1
6189,false,0.01,1
6196,false,0.01,1
6204,true,0.01,1
6209,false,0.01,1
6217,false,0.01,1
6225,false,0.01,1
6233,false,0.01,1
6242,false,0.01,1
6246,true,0.01,1
6259,false,0.01,1
6268,false,0.01,1
6278,false,0.01,1
6289,false,0.01,1
6294,false,0.01,1
6301,true,0.01,1
6309,true,0.01,1
6317,false,0.01,1
6326,false,0.01,1
6333,false,0.01,1
6343,false,0.01,1
6349,false,0.01,1
6357,false,0.01,1
6367,true,0.01,1
6372,true,0.01,1
6385,true,0.01,1
6390,true,0.01,1
6402,false,0.01,1
6413,false,0.01,1
6417,true,0.01,1
6431,false,0.01,1
6434,false,0.01,1
6442,false,0.01,1
6450,false,0.01,1
6458,false,0.01,1
6468,false,0.01,1
6473,true,0.01,1
6482,false,0.01,1
6489,true,0.01,1
6501,false,0.01,1
6508,true,0.01,1
6517,true,0.01,1
6525,true,0.01,1
6533,false,0.01,1
6541,false,0.01,1
6549,false,0.01,1
6557,false,0.01,1
6564,true,0.01,1
6570,true,0.01,1
6580,true,0.01,1
6590,true,0.01,1
6600,true,0.01,1
6607,true,0.01,1
6614,true,0.01,1
6622,true,0.01,1
6630,true,0.01,1
6638,true,0.01,1
6647,true,0.01,1
6655,true,0.01,1
6663,true,0.01,1
6670,true,0.01,1
6678,true,0.01,1
6685,true,0.01,1
6694,true,0.01,1
6701,true,0.01,1
6708,true,0.01,1
6715,true,0.01,1
6724,true,0.01,1
6731,true,0.01,1
6739,true,0.01,1
6747,true,0.01,1
6756,true,0.01,1
6764,true,0.01,1
6772,true,0.01,1
6782,true,0.01,1
6791,true,0.01,1
6797,true,0.01,1
6805,true,0.01,1
6814,true,0.01,1
6827,true,0.01,1
6834,true,0.01,1
6839,true,0.01,1
6847,true,0.01,1
6854,true,0.01,1
6862,true,0.01,1
6870,true,0.01,1
6875,true,0.01,1
6883,true,0.01,1
6891,true,0.01,1
6899,true,0.01,1
6907,true,0.01,1
6915,true,0.01,1
6923,true,0.01,1
6931,true,0.01,1
6939,true,0.01,1
6946,true,0.01,1
6953,true,0.01,1
6961,true,0.01,1
6968,false,0.01,1
6977,true,0.01,1
6986,true,0.01,1
6994,true,0.01,1
7001,true,0.01,1
7007,true,0.01,1
7015,true,0.01,1
7024,true,0.01,1
7034,true,0.01,1
7041,true,0.01,1
7049,true,0.01,1
7061,true,0.01,1
7066,true,0.01,1
7075,true,0.01,1
7083,true,0.01,1
7094,true,0.01,1
7104,true,0.01,1
7110,true,0.01,1
7120,true,0.01,1
7127,true,0.01,1
7135,true,0.01,1
7143,true,0.01,1
7151,true,0.01,1
7159,true,0.01,1
7167,true,0.01,1
7175,true,0.01,1
7183,true,0.01,1
7191,true,0.01,1
7199,true,0.01,1
7207,true,0.01,1
7215,false,0.01,1
7222,true,0.01,1
7231,true,0.01,1
7237,true,0.01,1
7246,true,0.01,1
7255,true,0.01,1
7262,true,0.01,1
7273,true,0.01,1
7279,true,0.01,1
7286,true,0.01,1
7296,true,0.01,1
7305,true,0.01,1
7313,true,0.01,1
7317,true,0.01,1
7329,true,0.01,1
7334,true,0.01,1
7340,true,0.01,1
7348,true,0.01,1
7356,true,0.01,1
7361,true,0.01,1
7369,true,0.01,1
7377,true,0.01,1
7385,true,0.01,1
7393,true,0.01,1
7400,true,0.01,1
7405,true,0.01,1
7416,true,0.01,1
7421,true,0.01,1
7429,true,0.01,1
7437,true,0.01,1
7444,true,0.01,1
7452,true,0.01,1
7460,true,0.01,1
7468,true,0.01,1
7476,true,0.01,1
7484,true,0.01,1
7492,true,0.01,1
7500,true,0.01,1
7508,true,0.01,1
7516,true,0.01,1
7524,true,0.01,1
7529,true,0.01,1
7537,true,0.01,1
7545,true,0.01,1
7553,true,0.01,1
7561,true,0.01,1
7569,true,0.01,1
7577,true,0.01,1
7585,true,0.01,1
7592,true,0.01,1
7600,true,0.01,1
7608,true,0.01,1
7615,true,0.01,1
7623,true,0.01,1
7632,true,0.01,1
7640,true,0.01,1
7650,true,0.01,1
7655,true,0.01,1
7663,true,0.01,1
7671,true,0.01,1
7679,true,0.01,1
7687,true,0.01,1
7695,true,0.01,1
7703,false,0.01,1
7711,false,0.01,1
7719,false,0.01,1
7727,true,0.01,1
7735,true,0.01,1
7743,true,0.01,1
7751,true,0.01,1
7759,true,0.01,1
7764,true,0.01,1
7773,true,0.01,1
7782,false,0.01,1
7794,true,0.01,1
7801,true,0.01,1
7810,true,0.01,1
7818,true,0.01,1
7827,true,0.01,1
7836,true,0.01,1
7846,true,0.01,1
7854,true,0.01,1
7863,false,0.01,1
7870,true,0.01,1
7878,true,0.01,1
7885,true,0.01,1
7893,true,0.01,1
7898,true,0.01,1
7906,true,0.01,1
7915,true,0.01,1
7923,true,0.01,1
7930,true,0.01,1
7938,true,0.01,1
7946,false,0.01,1
7954,false,0.01,1
7962,false,0.01,1
7970,true,0.01,1
7977,true,0.01,1
7985,true,0.01,1
7993,true,0.01,1
8000,false,0.01,1
8013,true,0.01,1
8019,false,0.01,1
8027,false,0.01,1
8035,false,0.01,1
8043,false,0.01,1
8051,false,0.01,1
8059,false,0.01,1
8068,false,0.01,1
8076,false,0.01,1
8084,true,0.01,1
8092,true,0.01,1
8100,true,0.01,1
8108,false,0.01,1
8116,false,0.01,1
8124,false,0.01,1
8130,false,0.01,1
8140,false,0.01,1
8148,false,0.01,1
8156,true,0.01,1
8165,true,0.01,1
8174,true,0.01,1
8183,true,0.01,1
8189,false,0.01,1
8197,false,0.01,1
8205,false,0.01,1
8212,false,0.01,1
8223,false,0.01,1
8231,true,0.01,1
8238,true,0.01,1
8245,true,0.01,1
8253,true,0.01,1
8260,false,0.01,1
8269,false,0.01,1
8278,false,0.01,1
8285,false,0.01,1
8292,false,0.01,1
8300,false,0.01,1
8309,false,0.01,1
8316,true,0.01,1
8324,false,0.01,1
8332,false,0.01,1
8339,false,0.01,1
8349,false,0.01,1
8356,false,0.01,1
8364,false,0.01,1
8372,false,0.01,1
8384,false,0.01,1
8390,true,0.01,1
8398,true,0.01,1
8405,false,0.01,1
8413,false,0.01,1
8421,false,0.01,1
8427,false,0.01,1
8434,false,0.01,1
8444,false,0.01,1
8450,false,0.01,1
8457,false,0.01,1
8464,false,0.01,1
8472,true,0.01,1
8479,true,0.01,1
8486,false,0.01,1
8492,true,0.01,1
8498,true,0.01,1
8505,false,0.01,1
8512,false,0.01,1
8520,false,0.01,1
8528,false,0.01,1
8535,false,0.01,1
8542,false,0.01,1
8548,false,0.01,1
8556,false,0.01,1
8562,false,0.01,1
8570,false,0.01,1
8577,true,0.01,1
8584,false,0.01,1
8591,false,0.01,1
8598,false,0.01,1
8605,false,0.01,1
8612,false,0.01,1
8619,false,0.01,1
8626,false,0.01,1
8633,false,0.01,1
8640,true,0.01,1
8647,false,0.01,1
8654,false,0.01,1
8661,false,0.01,1
8668,false,0.01,1
8674,false,0.01,1
8681,false,0.01,1
8688,false,0.01,1
8695,false,0.01,1
8702,false,0.01,1
8709,false,0.01,1
8717,false,0.01,1
8723,true,0.01,1
8730,true,0.01,1
8737,false,0.01,1
8744,false,0.01,1
8751,true,0.01,1
8757,true,0.01,1
8767,true,0.01,1
8773,true,0.01,1
8780,true,0.01,1
8788,true,0.01,1
8794,true,0.01,1
8800,true,0.01,1
8807,true,0.01,1
8815,true,0.01,1
8823,true,0.01,1
8829,true,0.01,1
8838,true,0.01,1
8845,true,0.01,1
8853,true,0.01,1
8860,true,0.01,1
8866,true,0.01,1
8873,true,0.01,1
8880,true,0.01,1
8887,true,0.01,1
8892,true,0.01,1
8899,true,0.01,1
8906,true,0.01,1
8913,true,0.01,1
8919,true,0.01,1
8928,true,0.01,1
8936,true,0.01,1
8943,true,0.01,1
8950,true,0.01,1
8957,true,0.01,1
8965,true,0.01,1
8971,true,0.01,1
8977,true,0.01,1
8984,true,0.01,1
8994,true,0.01,1
8999,true,0.01,1
9005,true,0.01,1
9014,true,0.01,1
9020,true,0.01,1
9027,true,0.01,1
9035,true,0.01,1
9042,true,0.01,1
9049,true,0.01,1
9056,true,0.01,1
9062,true,0.01,1
9069,true,0.01,1
9075,true,0.01,1
9082,true,0.01,1
9089,true,0.01,1
9096,true,0.01,1
9103,true,0.01,1
9110,true,0.01,1
9118,true,0.01,1
9125,true,0.01,1
9132,true,0.01,1
9139,true,0.01,1
9145,true,0.01,1
9152,true,0.01,1
9159,false,0.01,1
9165,true,0.01,1
9172,true,0.01,1
9178,false,0.01,1
9185,true,0.01,1
9193,true,0.01,1
9199,true,0.01,1
9207,true,0.01,1
9210,true,0.01,1
9217,true,0.01,1
9224,true,0.01,1
9231,true,0.01,1
9238,true,0.01,1
9245,true,0.01,1
9253,true,0.01,1
9259,true,0.01,1
9266,true,0.01,1
9273,true,0.01,1
9280,true,0.01,1
9286,true,0.01,1
9293,true,0.01,1
9301,true,0.01,1
9307,true,0.01,1
9313,true,0.01,1
9320,true,0.01,1
9327,true,0.01,1
9334,true,0.01,1
9341,true,0.01,1
9348,false,0.01,1
9355,true,0.01,1
9362,true,0.01,1
9369,true,0.01,1
9376,true,0.01,1
9383,true,0.01,1
9391,true,0.01,1
9397,false,0.01,1
9406,false,0.01,1
#---------- Tue Nov 29 20:55:49 PST 2022 ----------
#Format: Task Counter Number,Did Simulation Succeed,Last Step Size Used,Number of Simulations Attempted
9426,true,0.01,1
9437,true,0.01,1
9446,true,0.01,1
9457,false,0.01,1
9464,true,0.01,1
9476,true,0.01,1
9485,true,0.01,1
9494,true,0.01,1
9503,true,0.01,1
9513,false,0.01,1
9524,false,0.01,1
9534,true,0.01,1
9541,true,0.01,1
9557,true,0.01,1
9564,true,0.01,1
9572,true,0.01,1
9580,true,0.01,1
9590,true,0.01,1
9597,true,0.01,1
9607,true,0.01,1
9619,true,0.01,1
9630,true,0.01,1
9640,true,0.01,1
9650,true,0.01,1
9660,true,0.01,1
9670,true,0.01,1
9679,true,0.01,1
9689,true,0.01,1
9699,true,0.01,1
9709,true,0.01,1
9722,true,0.01,1
9735,true,0.01,1
9742,true,0.01,1
9750,true,0.01,1
9758,true,0.01,1
9774,true,0.01,1
9784,true,0.01,1
9794,true,0.01,1
9810,true,0.01,1
9820,true,0.01,1
9831,true,0.01,1
9841,true,0.01,1
9851,true,0.01,1
9860,true,0.01,1
9870,true,0.01,1
9881,true,0.01,1
9890,false,0.01,1
9899,false,0.01,1
9909,true,0.01,1
9919,true,0.01,1
9926,false,0.01,1
9935,false,0.01,1
9948,true,0.01,1
9958,true,0.01,1
9968,true,0.01,1
9978,true,0.01,1
9983,true,0.01,1
9999,true,0.01,1
10009,true,0.01,1
10022,true,0.01,1
10030,true,0.01,1
10037,true,0.01,1
10053,true,0.01,1
10063,true,0.01,1
10073,true,0.01,1
10083,true,0.01,1
10093,true,0.01,1
10103,true,0.01,1
10113,false,0.01,1
10123,false,0.01,1
10133,false,0.01,1
10143,true,0.01,1
10153,true,0.01,1
10163,true,0.01,1
10173,true,0.01,1
10183,true,0.01,1
10193,true,0.01,1
10203,false,0.01,1
10213,false,0.01,1
10223,false,0.01,1
10230,false,0.01,1
10237,false,0.01,1
10246,false,0.01,1
10258,false,0.01,1
10265,false,0.01,1
10278,false,0.01,1
10288,true,0.01,1
10298,true,0.01,1
10308,true,0.01,1
10318,true,0.01,1
10328,true,0.01,1
10338,false,0.01,1
10348,false,0.01,1
10358,false,0.01,1
10368,true,0.01,1
10378,true,0.01,1
10388,true,0.01,1
10398,true,0.01,1
10408,true,0.01,1
10425,true,0.01,1
10433,true,0.01,1
10443,true,0.01,1
10448,false,0.01,1
10461,false,0.01,1
10468,false,0.01,1
10486,true,0.01,1
10496,false,0.01,1
10506,false,0.01,1
10515,false,0.01,1
10526,false,0.01,1
10539,true,0.01,1
10549,true,0.01,1
10559,true,0.01,1
10568,true,0.01,1
10577,true,0.01,1
10586,true,0.01,1
10595,true,0.01,1
10607,false,0.01,1
10619,false,0.01,1
10625,false,0.01,1
10634,false,0.01,1
10638,true,0.01,1
10649,true,0.01,1
10658,true,0.01,1
10667,true,0.01,1
10675,true,0.01,1
10683,true,0.01,1
10691,false,0.01,1
10699,false,0.01,1
10707,false,0.01,1
10716,false,0.01,1
10724,false,0.01,1
10731,false,0.01,1
10737,true,0.01,1
10749,false,0.01,1
10754,false,0.01,1
10762,false,0.01,1
10770,false,0.01,1
10777,false,0.01,1
10785,false,0.01,1
10794,false,0.01,1
10802,false,0.01,1
10813,false,0.01,1
10820,false,0.01,1
10832,false,0.01,1
10841,false,0.01,1
10849,false,0.01,1
10854,true,0.01,1
10868,false,0.01,1
10873,true,0.01,1
10885,false,0.01,1
10893,false,0.01,1
10900,true,0.01,1
10908,true,0.01,1
10916,false,0.01,1
10924,false,0.01,1
10933,false,0.01,1
10940,true,0.01,1
10949,true,0.01,1
10958,true,0.01,1
10966,true,0.01,1
10974,true,0.01,1
10982,true,0.01,1
10989,true,0.01,1
11002,true,0.01,1
11010,true,0.01,1
11018,true,0.01,1
11026,true,0.01,1
11034,true,0.01,1
